neighborhood,month_start,make,model,stolen_count
Arbor Lodge,2023-03-01,Toyota,Toyota Tacoma,1
Arbor Lodge,2023-04-01,Kia Motors Corp,Kia Motors Corp Soul,2
Arbor Lodge,2023-04-01,Hyundai,Hyundai Accent,1
Arbor Lodge,2023-04-01,Subaru,Subaru Forester,1
Arbor Lodge,2023-04-01,Subaru,"Subaru Legacy, Legacy Outback",1
Arbor Lodge,2023-04-01,Kia Motors Corp,Kia Motors Corp Sorrento,1
Arbor Lodge,2023-04-01,Honda,Honda Motorcycle,1
Arbor Lodge,2023-04-01,Toyota,"Toyota Corolla, Corolla IM",1
Arbor Lodge,2023-04-01,Pace Arrow,Pace Arrow Truck,1
Arbor Lodge,2023-05-01,Honda,"Honda Accord, Accord Crosstour",2
Arbor Lodge,2023-05-01,Hyundai,Hyundai Accent,1
Arbor Lodge,2023-05-01,Honda,"Honda Civic, CRX, Del Sol",1
Arbor Lodge,2023-05-01,Hyundai,Hyundai Elantra,1
Arbor Lodge,2023-05-01,Dodge,Dodge Challenger,1
Arbor Lodge,2023-05-01,Ford,Ford F350,1
Arbor Lodge,2023-06-01,Kia Motors Corp,Kia Motors Corp Soul,1
Arbor Lodge,2023-06-01,Audi,Audi Q5,1
Arbor Lodge,2023-06-01,Subaru,"Subaru Legacy, Legacy Outback",1
Arbor Lodge,2023-07-01,Honda,Honda CRV,2
Arbor Lodge,2023-07-01,Kia Motors Corp,Kia Motors Corp Sportage,1
Arbor Lodge,2023-07-01,Hyundai,Hyundai Santa Fe,1
Arbor Lodge,2023-08-01,Hyundai,Hyundai Elantra,2
Arbor Lodge,2023-08-01,Kia Motors Corp,"Kia Motors Corp Forte, Forte Koup",1
Arbor Lodge,2023-08-01,Kia Motors Corp,Kia Motors Corp Soul,1
Arbor Lodge,2023-08-01,Subaru,Subaru Forester,1
Arbor Lodge,2023-08-01,Jeep,Unknown Jeep Model,1
Arbor Lodge,2023-08-01,Hyundai,Unknown Hyundai Model,1
Arbor Lodge,2023-09-01,Kia Motors Corp,Kia Motors Corp Soul,2
Arbor Lodge,2023-09-01,Hyundai,Hyundai Elantra,2
Arbor Lodge,2023-09-01,BMW,BMW 335 Series,1
Arbor Lodge,2023-09-01,Acura,Acura Integra,1
Arbor Lodge,2023-09-01,Chevrolet,Chevrolet S10,1
Arbor Lodge,2023-09-01,Hyundai,Hyundai Santa Fe,1
Arbor Lodge,2023-09-01,Nissan,Nissan Armada,1
Arbor Lodge,2023-09-01,Scion,Scion TC,1
Arbor Lodge,2023-09-01,GMC,GMC Sierra,1
Arbor Lodge,2023-09-01,Subaru,Subaru Forester,1
Arbor Lodge,2023-09-01,Unknown,Unknown,1
Arbor Lodge,2023-10-01,Mercury,Mercury Grand Marquis,1
Arbor Lodge,2023-10-01,Ford,Ford Escape,1
Arbor Lodge,2023-10-01,Volkswagen,Unknown Volkswagen Model,1
Arbor Lodge,2023-10-01,Toyota,Toyota Tacoma,1
Arbor Lodge,2023-11-01,Nissan,Nissan Frontier,1
Arbor Lodge,2023-11-01,Toyota,Toyota Camry,1
Arbor Lodge,2023-11-01,Kia Motors Corp,Kia Motors Corp Soul,1
Arbor Lodge,2023-11-01,Subaru,Subaru Forester,1
Arbor Lodge,2023-11-01,Kia Motors Corp,Kia Motors Corp Rio,1
Arbor Lodge,2023-12-01,Subaru,Subaru Forester,2
Arbor Lodge,2023-12-01,Chevrolet,Chevrolet Corvette,1
Arbor Lodge,2023-12-01,Chevrolet,Chevrolet C10,1
Arbor Lodge,2023-12-01,Honda,"Honda Civic, CRX, Del Sol",1
Arbor Lodge,2023-12-01,Hyundai,Hyundai Sonata,1
Arbor Lodge,2023-12-01,Subaru,"Subaru Legacy, Legacy Outback",1
Ardenwald,2023-01-01,Scion,Scion XA,1
Ardenwald,2023-02-01,Hyundai,Hyundai Accent,1
Ardenwald,2023-05-01,Chevrolet,Chevrolet Silverado,1
Ardenwald,2023-05-01,Kawasaki,Kawasaki Motorcycle,1
Ardenwald,2023-10-01,Kawasaki,Kawasaki Motorcycle,1
Ardenwald,2023-12-01,Chevrolet,Chevrolet GMT,1
Argay,2023-01-01,Kia Motors Corp,Kia Motors Corp Optima,2
Argay,2023-01-01,Subaru,Subaru Forester,1
Argay,2023-01-01,Hyundai,Hyundai Sonata,1
Argay,2023-01-01,Honda,Honda CRV,1
Argay,2023-01-01,Ford,Ford Econoline E450,1
Argay,2023-01-01,Ford,Ford Econoline 100,1
Argay,2023-01-01,Kia Motors Corp,Kia Motors Corp Seltos,1
Argay,2023-01-01,Kia Motors Corp,"Kia Motors Corp Forte, Forte Koup",1
Argay,2023-01-01,Kia Motors Corp,Kia Motors Corp Soul,1
Argay,2023-01-01,Hyundai,Hyundai Tucson,1
Argay,2023-01-01,Subaru,Unknown,1
Argay,2023-01-01,Unknown,Unknown,1
Argay,2023-02-01,Kia Motors Corp,Kia Motors Corp Soul,5
Argay,2023-02-01,Honda,"Honda Civic, CRX, Del Sol",3
Argay,2023-02-01,Honda,Honda CRV,2
Argay,2023-02-01,Polaris,Polaris Snowmobile-Wheels only,2
Argay,2023-02-01,Ford,Ford Econoline E150,1
Argay,2023-02-01,Kia Motors Corp,Kia Motors Corp Seltos,1
Argay,2023-02-01,Ford,Ford Econoline E350,1
Argay,2023-02-01,Subaru,Subaru Forester,1
Argay,2023-02-01,Mazda,Mazda 626,1
Argay,2023-02-01,GMC,GMC Sierra,1
Argay,2023-03-01,Unknown,Unknown,2
Argay,2023-03-01,Ford,Ford F450,1
Argay,2023-03-01,Chevrolet,Chevrolet Silverado,1
Argay,2023-03-01,Ford,Ford Ranger,1
Argay,2023-03-01,Buick,Buick Enclave,1
Argay,2023-03-01,Subaru,"Subaru Impreza, Impreza Outback",1
Argay,2023-03-01,International Harvester,International Harvester 4000 Series,1
Argay,2023-03-01,International Harvester,International Harvester Truck,1
Argay,2023-03-01,Kia Motors Corp,Kia Motors Corp Soul,1
Argay,2023-03-01,Honda,Honda CRV,1
Argay,2023-03-01,Chevrolet,Chevrolet GMT,1
Argay,2023-04-01,Ford,Ford Transit,3
Argay,2023-04-01,International Harvester,International Harvester Truck,1
Argay,2023-04-01,Avco Corp,Avco Corp Truck,1
Argay,2023-04-01,Ford,Ford Econoline E450,1
Argay,2023-04-01,Ford,Ford F250,1
Argay,2023-04-01,Hino,Hino Truck,1
Argay,2023-04-01,Honda,"Honda Civic, CRX, Del Sol",1
Argay,2023-04-01,Honda,"Honda Accord, Accord Crosstour",1
Argay,2023-05-01,Ford,Ford F150,1
Argay,2023-05-01,Kia Motors Corp,"Kia Motors Corp Forte, Forte Koup",1
Argay,2023-05-01,Honda,Honda Odyssey,1
Argay,2023-05-01,Toyota,Toyota Truck,1
Argay,2023-05-01,Ford,Ford Transit,1
Argay,2023-05-01,Kia Motors Corp,Kia Motors Corp Soul,1
Argay,2023-05-01,"RAM Truck (Model year 2013 and newer) , Chrysler Group",RAM Truck,1
Argay,2023-05-01,Ford,Ford F450,1
Argay,2023-06-01,Kia Motors Corp,Kia Motors Corp Soul,2
Argay,2023-06-01,Nissan,"Nissan Rogue, Rogue Select, Rogue Sport",1
Argay,2023-06-01,Ford,Ford F250,1
Argay,2023-06-01,Nissan,Nissan Titan,1
Argay,2023-07-01,Unknown,Unknown,2
Argay,2023-07-01,Hyundai,Hyundai Elantra,1
Argay,2023-07-01,Kia Motors Corp,Kia Motors Corp Rio,1
Argay,2023-07-01,Kawasaki,Kawasaki Motorcycle,1
Argay,2023-07-01,Lincoln,Lincoln MKX,1
Argay,2023-07-01,Jeep,Jeep Renegade,1
Argay,2023-07-01,Honda,Honda CRV,1
Argay,2023-07-01,Honda,"Honda Civic, CRX, Del Sol",1
Argay,2023-07-01,Kia Motors Corp,Kia Motors Corp Soul,1
Argay,2023-07-01,Chevrolet,Chevrolet Express,1
Argay,2023-07-01,Ford,Ford Crown Victoria,1
Argay,2023-08-01,Chevrolet,Chevrolet Cruze,1
Argay,2023-08-01,BMW,BMW 328 Series,1
Argay,2023-08-01,Kia Motors Corp,"Kia Motors Corp Forte, Forte Koup",1
Argay,2023-08-01,Kia Motors Corp,Kia Motors Corp Rio,1
Argay,2023-08-01,International Harvester,International Harvester 4000 Series,1
Argay,2023-08-01,Hyundai,Unknown Hyundai Model,1
Argay,2023-08-01,Kia Motors Corp,Kia Motors Corp Optima,1
Argay,2023-09-01,Hyundai,Hyundai Elantra,2
Argay,2023-09-01,Nissan,Nissan Altima,1
Argay,2023-09-01,Dodge,Dodge Truck,1
Argay,2023-09-01,Freightliner Corp,Freightliner Corp Truck,1
Argay,2023-09-01,Mazda,Mazda Mazda 2,1
Argay,2023-09-01,Dodge,Dodge Ram 2500,1
Argay,2023-09-01,Dodge,Dodge Ram 1500,1
Argay,2023-09-01,Kia Motors Corp,Kia Motors Corp Soul,1
Argay,2023-10-01,Ford,Ford Econoline E450,2
Argay,2023-10-01,Unknown,Unknown,2
Argay,2023-10-01,Honda,"Honda Civic, CRX, Del Sol",1
Argay,2023-10-01,Ford,Ford F250,1
Argay,2023-10-01,Chevrolet,Chevrolet Silverado,1
Argay,2023-10-01,Ford,Ford Econoline E350,1
Argay,2023-10-01,Chevrolet,Chevrolet GMT,1
Argay,2023-10-01,Hyundai,Hyundai Elantra,1
Argay,2023-10-01,Hino,Hino Truck,1
Argay,2023-10-01,Honda,Honda Motorcycle,1
Argay,2023-10-01,International Harvester,International Harvester Truck,1
Argay,2023-11-01,Ford,Ford Econoline E250,1
Argay,2023-11-01,GMC,GMC Savana,1
Argay,2023-11-01,Ford,Ford Econoline E450,1
Argay,2023-11-01,BMW,BMW X6,1
Argay,2023-11-01,Hyundai,Hyundai Elantra,1
Argay,2023-12-01,Ford,Ford Econoline E450,1
Argay,2023-12-01,Ford,Ford Econoline E250,1
Argay,2023-12-01,Kia Motors Corp,"Kia Motors Corp Forte, Forte Koup",1
Arlington Heights,2023-02-01,Ford,Ford Bronco Models,1
Arlington Heights,2023-02-01,Toyota,"Toyota Corolla, Corolla IM",1
Arlington Heights,2023-06-01,Toyota,Toyota Camry,1
Arnold Creek,2023-01-01,Honda,"Honda Civic, CRX, Del Sol",1
Arnold Creek,2023-07-01,Toyota,Toyota RAV4,1
Arnold Creek,2023-08-01,Toyota,"Toyota Corolla, Corolla IM",1
Arnold Creek,2023-09-01,Mercury,Mercury Mountaineer,1
Arnold Creek,2023-11-01,Acura,Acura RDX,1
Arnold Creek,2023-11-01,Chevrolet,Chevrolet Astro,1
Arnold Creek,2023-11-01,Ford,Ford F250,1
Ashcreek,2023-01-01,Ford,Ford F250,1
Ashcreek,2023-02-01,Toyota,Toyota Camry,1
Ashcreek,2023-04-01,Ford,Ford Fusion,1
Ashcreek,2023-04-01,Mercedes-Benz,Mercedes-Benz C300,1
Ashcreek,2023-05-01,Nissan,Nissan Truck,1
Ashcreek,2023-06-01,Hyundai,Hyundai Tucson,1
Ashcreek,2023-07-01,Toyota,Toyota Yaris or Yaris IM,1
Ashcreek,2023-10-01,Hyundai,Hyundai Tucson,1
Ashcreek,2023-11-01,Chrysler,Chrysler 200,1
Ashcreek,2023-11-01,Mercedes-Benz,Mercedes-Benz Sprinter,1
Ashcreek,2023-11-01,Porsche,"Porsche Boxster, Boxster 986, Boxster GTS, Boxster S/Spyder",1
Ashcreek,2023-11-01,BMW,BMW 435 Series,1
Beaumont-Wilshire,2023-01-01,Hyundai,Hyundai Accent,1
Beaumont-Wilshire,2023-01-01,Ford,Ford Ranger,1
Beaumont-Wilshire,2023-01-01,Acura,Acura Integra,1
Beaumont-Wilshire,2023-01-01,Kia Motors Corp,Kia Motors Corp Optima,1
Beaumont-Wilshire,2023-02-01,Plymouth,Plymouth Voyager,1
Beaumont-Wilshire,2023-02-01,Toyota,Toyota Tacoma,1
Beaumont-Wilshire,2023-02-01,Kia Motors Corp,Kia Motors Corp Soul,1
Beaumont-Wilshire,2023-03-01,Kia Motors Corp,Kia Motors Corp Soul,2
Beaumont-Wilshire,2023-03-01,Ford,Ford F250,1
Beaumont-Wilshire,2023-03-01,Chevrolet,Chevrolet C/K 2500,1
Beaumont-Wilshire,2023-04-01,Jeep,Jeep Grand Cherokee,1
Beaumont-Wilshire,2023-04-01,Subaru,Subaru Forester,1
Beaumont-Wilshire,2023-04-01,Audi,Audi Q5,1
Beaumont-Wilshire,2023-05-01,Toyota,Toyota Tacoma,2
Beaumont-Wilshire,2023-05-01,Chevrolet,Chevrolet Tahoe,1
Beaumont-Wilshire,2023-05-01,Hyundai,Hyundai Tucson,1
Beaumont-Wilshire,2023-05-01,Ford,Ford Focus,1
Beaumont-Wilshire,2023-05-01,Audi,Audi S4,1
Beaumont-Wilshire,2023-06-01,Honda,Honda CRV,1
Beaumont-Wilshire,2023-07-01,Honda,Honda Motorcycle,1
Beaumont-Wilshire,2023-07-01,Subaru,"Subaru Impreza, Impreza Outback",1
Beaumont-Wilshire,2023-07-01,GMC,GMC Sonoma,1
Beaumont-Wilshire,2023-08-01,Hyundai,Hyundai Elantra,1
Beaumont-Wilshire,2023-08-01,Honda,Honda CRV,1
Beaumont-Wilshire,2023-08-01,Toyota,Toyota Prius,1
Beaumont-Wilshire,2023-09-01,Hyundai,Hyundai Accent,2
Beaumont-Wilshire,2023-09-01,Mazda,Mazda CX3,1
Beaumont-Wilshire,2023-09-01,Audi,Audi Allroad,1
Beaumont-Wilshire,2023-09-01,Mazda,Mazda CX5,1
Beaumont-Wilshire,2023-10-01,Jeep,Jeep Renegade,1
Beaumont-Wilshire,2023-11-01,Honda,Honda CRV,1
Beaumont-Wilshire,2023-11-01,GMC,GMC Sierra,1
Beaumont-Wilshire,2023-11-01,Kia Motors Corp,Kia Motors Corp Soul,1
Beaumont-Wilshire,2023-11-01,Chevrolet,Chevrolet Cruze,1
Beaumont-Wilshire,2023-11-01,GMC,GMC Acadia,1
Beaumont-Wilshire,2023-12-01,Yamaha,Yamaha Motorcycle,1
Beaumont-Wilshire,2023-12-01,Hyundai,Hyundai Elantra,1
Boise,2023-01-01,Unknown,Unknown,4
Boise,2023-01-01,Hyundai,Hyundai Veloster,2
Boise,2023-01-01,Hyundai,Hyundai Tucson,2
Boise,2023-01-01,Kia Motors Corp,Kia Motors Corp Optima,2
Boise,2023-01-01,Toyota,Unknown,2
Boise,2023-01-01,Hyundai,Hyundai Kona,1
Boise,2023-01-01,Kia Motors Corp,Kia Motors Corp Soul,1
Boise,2023-01-01,Infiniti,Infiniti J30,1
Boise,2023-01-01,Honda,"Honda Civic, CRX, Del Sol",1
Boise,2023-01-01,Genuine Scooters LLC mfgd by Motive Power Industry Co LTD,Genuine Scooters LLC mfgd by Motive Power Industry Co LTD Motorcycle,1
Boise,2023-01-01,Kia Motors Corp,Kia Motors Corp Rio,1
Boise,2023-01-01,Jeep,Jeep Cherokee,1
Boise,2023-01-01,Kia Motors Corp,Unknown,1
Boise,2023-02-01,Kia Motors Corp,Kia Motors Corp Soul,1
Boise,2023-02-01,Kia Motors Corp,Kia Motors Corp Sorrento,1
Boise,2023-02-01,Toyota,"Toyota Corolla, Corolla IM",1
Boise,2023-02-01,Mitsubishi,Mitsubishi Diamante,1
Boise,2023-02-01,Toyota,Toyota Camry,1
Boise,2023-03-01,Hyundai,Hyundai Kona,1
Boise,2023-03-01,Lincoln,Lincoln Mark VII,1
Boise,2023-03-01,Saturn,Saturn Ion,1
Boise,2023-03-01,Kia Motors Corp,Kia Motors Corp Soul,1
Boise,2023-03-01,Hyundai,Hyundai Accent,1
Boise,2023-03-01,Honda,"Honda Civic, CRX, Del Sol",1
Boise,2023-04-01,Honda,"Honda Civic, CRX, Del Sol",2
Boise,2023-04-01,Jeep,Jeep Renegade,2
Boise,2023-04-01,Kia Motors Corp,Unknown Kia Motors Corp Model,1
Boise,2023-04-01,Dodge,"Dodge Caravan, Grand Caravan",1
Boise,2023-04-01,Hyundai,Hyundai Tucson,1
Boise,2023-04-01,Kia Motors Corp,Kia Motors Corp Soul,1
Boise,2023-05-01,Kia Motors Corp,Kia Motors Corp Rio,1
Boise,2023-05-01,Subaru,Subaru Forester,1
Boise,2023-05-01,Honda,"Honda Accord, Accord Crosstour",1
Boise,2023-05-01,Kawasaki,Kawasaki Motorcycle,1
Boise,2023-05-01,International Harvester,International Harvester Truck,1
Boise,2023-05-01,Honda,Honda Motorcycle,1
Boise,2023-06-01,Kia Motors Corp,Kia Motors Corp Optima,2
Boise,2023-06-01,GMC,GMC Truck,1
Boise,2023-06-01,Mercury,Mercury Grand Marquis,1
Boise,2023-06-01,Hyundai,Hyundai Elantra,1
Boise,2023-06-01,Subaru,Subaru Forester,1
Boise,2023-07-01,Subaru,"Subaru Impreza, Impreza Outback",1
Boise,2023-07-01,Kawasaki,Kawasaki Motorcycle,1
Boise,2023-07-01,Toyota,Toyota Camry,1
Boise,2023-07-01,Ford,Ford F250,1
Boise,2023-07-01,Subaru,Subaru Forester,1
Boise,2023-07-01,Scion,Scion XB,1
Boise,2023-08-01,Saturn,Saturn Vue,1
Boise,2023-08-01,Subaru,Subaru Forester,1
Boise,2023-08-01,Subaru,Subaru Outback,1
Boise,2023-08-01,Piaggio Group Americas Inc,Piaggio Group Americas Inc Motorcycle,1
Boise,2023-08-01,Hyundai,Hyundai Elantra,1
Boise,2023-08-01,Mazda,Mazda Mazda 3,1
Boise,2023-08-01,Kia Motors Corp,Kia Motors Corp Seltos,1
Boise,2023-08-01,Dodge,Dodge Dakota,1
Boise,2023-09-01,Aircraft,Unknown Aircraft Model,2
Boise,2023-09-01,Subaru,Subaru Outback,2
Boise,2023-09-01,Chevrolet,Chevrolet Equinox,1
Boise,2023-09-01,Nissan,Nissan Versa,1
Boise,2023-09-01,Subaru,"Subaru Impreza, Impreza Outback",1
Boise,2023-09-01,Subaru,"Subaru Legacy, Legacy Outback",1
Boise,2023-10-01,Toyota,Toyota Sienna,1
Boise,2023-10-01,Hyundai,Hyundai Elantra,1
Boise,2023-11-01,Mazda,Mazda Protege,1
Boise,2023-11-01,Honda,Honda Motorcycle,1
Boise,2023-11-01,Hyundai,Hyundai Elantra,1
Boise,2023-11-01,Subaru,"Subaru Legacy, Legacy Outback",1
Boise,2023-12-01,Chevrolet,Chevrolet Spark,1
Boise,2023-12-01,Hyundai,Hyundai Elantra,1
Brentwood-Darlington,2023-01-01,Ford,Ford Econoline E250,1
Brentwood-Darlington,2023-01-01,Dodge,Dodge Durango,1
Brentwood-Darlington,2023-01-01,Ford,Ford F150,1
Brentwood-Darlington,2023-01-01,Kia Motors Corp,Kia Motors Corp Soul,1
Brentwood-Darlington,2023-02-01,Jeep,Jeep Cherokee,1
Brentwood-Darlington,2023-02-01,Chrysler,Chrysler Cirrus,1
Brentwood-Darlington,2023-02-01,Toyota,Toyota Camry,1
Brentwood-Darlington,2023-02-01,Toyota,Toyota Tacoma,1
Brentwood-Darlington,2023-02-01,Chevrolet,Chevrolet Silverado,1
Brentwood-Darlington,2023-02-01,Kia Motors Corp,Kia Motors Corp Rio,1
Brentwood-Darlington,2023-02-01,Subaru,"Subaru Impreza, Impreza Outback",1
Brentwood-Darlington,2023-03-01,Subaru,Subaru Outback,1
Brentwood-Darlington,2023-03-01,Hyundai,Hyundai Sonata,1
Brentwood-Darlington,2023-03-01,Toyota,Toyota RAV4,1
Brentwood-Darlington,2023-03-01,Honda,"Honda Accord, Accord Crosstour",1
Brentwood-Darlington,2023-03-01,Toyota,Toyota Camry,1
Brentwood-Darlington,2023-03-01,Kia Motors Corp,Kia Motors Corp Sportage,1
Brentwood-Darlington,2023-04-01,Subaru,"Subaru Legacy, Legacy Outback",1
Brentwood-Darlington,2023-04-01,Lexus,Lexus NX200T,1
Brentwood-Darlington,2023-04-01,Toyota,Toyota Highlander,1
Brentwood-Darlington,2023-04-01,Ford,Ford Econoline E250,1
Brentwood-Darlington,2023-05-01,Kia Motors Corp,Kia Motors Corp Soul,1
Brentwood-Darlington,2023-05-01,Honda,"Honda Civic, CRX, Del Sol",1
Brentwood-Darlington,2023-05-01,Ford,Ford F350,1
Brentwood-Darlington,2023-05-01,Coachmen Industries (Coachmen Homes Corp),Coachmen Industries,1
Brentwood-Darlington,2023-05-01,Kia Motors Corp,Kia Motors Corp Seltos,1
Brentwood-Darlington,2023-05-01,Kia Motors Corp,Kia Motors Corp Optima,1
Brentwood-Darlington,2023-05-01,Volvo,Volvo XC40,1
Brentwood-Darlington,2023-05-01,Toyota,Toyota Highlander,1
Brentwood-Darlington,2023-05-01,Jeep,Jeep Cherokee,1
Brentwood-Darlington,2023-05-01,Ford,Ford F250,1
Brentwood-Darlington,2023-06-01,Kia Motors Corp,Kia Motors Corp Soul,2
Brentwood-Darlington,2023-06-01,Jeep,Jeep Cherokee,1
Brentwood-Darlington,2023-06-01,Honda,"Honda Civic, CRX, Del Sol",1
Brentwood-Darlington,2023-06-01,Kenworth Motor Truck Co,Kenworth Motor Truck Co Truck,1
Brentwood-Darlington,2023-06-01,Chevrolet,Chevrolet Silverado,1
Brentwood-Darlington,2023-06-01,Acura,Acura Integra,1
Brentwood-Darlington,2023-06-01,Ford,Ford Escape,1
Brentwood-Darlington,2023-06-01,Chevrolet,Chevrolet Express,1
Brentwood-Darlington,2023-07-01,Nissan,Nissan D21,1
Brentwood-Darlington,2023-07-01,Acura,Acura Integra,1
Brentwood-Darlington,2023-07-01,Ford,Ford F250,1
Brentwood-Darlington,2023-07-01,Ford,Ford Econoline E350,1
Brentwood-Darlington,2023-07-01,GMC,Unknown GMC Model,1
Brentwood-Darlington,2023-07-01,Chevrolet,Chevrolet Express,1
Brentwood-Darlington,2023-08-01,Kia Motors Corp,Kia Motors Corp Soul,2
Brentwood-Darlington,2023-08-01,Honda,"Honda Civic, CRX, Del Sol",2
Brentwood-Darlington,2023-08-01,Kawasaki,Kawasaki Motorcycle,2
Brentwood-Darlington,2023-08-01,Volkswagen,Volkswagen Rabbit,1
Brentwood-Darlington,2023-08-01,Chevrolet,Chevrolet Venture,1
Brentwood-Darlington,2023-08-01,Honda,Honda Motorcycle,1
Brentwood-Darlington,2023-08-01,Hyundai,Hyundai Sonata,1
Brentwood-Darlington,2023-08-01,Jeep,Jeep Grand Cherokee,1
Brentwood-Darlington,2023-09-01,Kia Motors Corp,Kia Motors Corp Soul,2
Brentwood-Darlington,2023-09-01,Mercedes-Benz,Mercedes-Benz 350 Series,1
Brentwood-Darlington,2023-09-01,Honda,"Honda Civic, CRX, Del Sol",1
Brentwood-Darlington,2023-09-01,Kia Motors Corp,Kia Motors Corp Sorrento,1
Brentwood-Darlington,2023-09-01,Chevrolet,Chevrolet Truck,1
Brentwood-Darlington,2023-09-01,Toyota,Toyota Tundra,1
Brentwood-Darlington,2023-09-01,Hyundai,Hyundai Santa Fe,1
Brentwood-Darlington,2023-09-01,Kia Motors Corp,Kia Motors Corp Optima,1
Brentwood-Darlington,2023-09-01,Chevrolet,Chevrolet Silverado,1
Brentwood-Darlington,2023-10-01,Honda,"Honda Civic, CRX, Del Sol",2
Brentwood-Darlington,2023-10-01,Honda,"Honda Accord, Accord Crosstour",1
Brentwood-Darlington,2023-10-01,Kia Motors Corp,Kia Motors Corp Rio,1
Brentwood-Darlington,2023-10-01,Kia Motors Corp,Kia Motors Corp Sportage,1
Brentwood-Darlington,2023-10-01,Mazda,Mazda CX5,1
Brentwood-Darlington,2023-11-01,Chevrolet,Chevrolet S10,2
Brentwood-Darlington,2023-11-01,Honda,"Honda Accord, Accord Crosstour",1
Brentwood-Darlington,2023-11-01,Honda,Honda Prelude,1
Brentwood-Darlington,2023-11-01,Kia Motors Corp,Kia Motors Corp Soul,1
