neighborhood,month_start,make,model,stolen_count
Arbor Lodge,2017-05-01,Toyota,Toyota 4-Runner,1
Arbor Lodge,2017-05-01,Honda,"Honda Civic, CRX, Del Sol",1
Arbor Lodge,2017-05-01,Honda,"Honda Accord, Accord Crosstour",1
Arbor Lodge,2017-05-01,Lexus,Lexus ES250 or IS250,1
Arbor Lodge,2017-06-01,Honda,"Honda Civic, CRX, Del Sol",1
Arbor Lodge,2017-06-01,Volkswagen,Volkswagen Jetta,1
Arbor Lodge,2017-06-01,Honda,"Honda Accord, Accord Crosstour",1
Arbor Lodge,2017-07-01,Honda,"Honda Accord, Accord Crosstour",1
Arbor Lodge,2017-07-01,Ford,Ford Econoline E150,1
Arbor Lodge,2017-07-01,Nissan,Nissan 720,1
Arbor Lodge,2017-08-01,Subaru,"Subaru Legacy, Legacy Outback",1
Arbor Lodge,2017-08-01,Subaru,Subaru GL,1
Arbor Lodge,2017-08-01,Nissan,Nissan Frontier,1
Arbor Lodge,2017-08-01,Ducati,Ducati Motorcycle,1
Arbor Lodge,2017-09-01,Honda,"Honda Civic, CRX, Del Sol",3
Arbor Lodge,2017-09-01,Subaru,"Subaru Legacy, Legacy Outback",2
Arbor Lodge,2017-09-01,Yamaha,Yamaha Motorcycle,1
Arbor Lodge,2017-09-01,Harley Davidson,Harley Davidson Motorcycle,1
Arbor Lodge,2017-09-01,Hyundai,Hyundai Sonata,1
Arbor Lodge,2017-09-01,Buick,"Buick Regal, Regal Limited",1
Arbor Lodge,2017-09-01,Kawasaki,Kawasaki Motorcycle,1
Arbor Lodge,2017-10-01,Toyota,Toyota Camry,1
Arbor Lodge,2017-10-01,Datsun,Datsun 720,1
Arbor Lodge,2017-10-01,Subaru,"Subaru Legacy, Legacy Outback",1
Arbor Lodge,2017-10-01,Honda,"Honda Civic, CRX, Del Sol",1
Arbor Lodge,2017-10-01,Subaru,Subaru Outback,1
Arbor Lodge,2017-10-01,Harley Davidson,Harley Davidson Motorcycle,1
Arbor Lodge,2017-11-01,Chevrolet,Chevrolet Caprice,1
Arbor Lodge,2017-11-01,Honda,"Honda Accord, Accord Crosstour",1
Arbor Lodge,2017-12-01,Unknown,Unknown,2
Arbor Lodge,2017-12-01,Nissan,Nissan Truck,1
Arbor Lodge,2017-12-01,Honda,Honda Odyssey,1
Arbor Lodge,2017-12-01,Honda,Honda Element,1
Arbor Lodge,2017-12-01,Honda,"Honda Accord, Accord Crosstour",1
Arbor Lodge,2017-12-01,Honda,"Honda Civic, CRX, Del Sol",1
Arbor Lodge,2017-12-01,Chevrolet,Chevrolet Express,1
Arbor Lodge,2017-12-01,Subaru,"Subaru Legacy, Legacy Outback",1
Arbor Lodge,2017-12-01,Ford,Ford Ranger,1
Arbor Lodge,2017-12-01,Cadillac,Cadillac Escalade,1
Arbor Lodge,2017-12-01,Jeep,Jeep Wrangler,1
Ardenwald,2017-06-01,Honda,Honda CRV,1
Ardenwald,2017-08-01,Subaru,"Subaru Legacy, Legacy Outback",1
Ardenwald,2017-09-01,Toyota,"Toyota Corolla, Corolla IM",1
Ardenwald,2017-12-01,Acura,Acura CL Series,1
Argay,2017-01-01,Honda,"Honda Civic, CRX, Del Sol",2
Argay,2017-01-01,Honda,"Honda Accord, Accord Crosstour",2
Argay,2017-01-01,Chevrolet,Chevrolet Tahoe,1
Argay,2017-01-01,Audi,Audi 200LS,1
Argay,2017-01-01,Dodge,Dodge Ram 1500,1
Argay,2017-02-01,Subaru,"Subaru Legacy, Legacy Outback",3
Argay,2017-02-01,Honda,"Honda Accord, Accord Crosstour",2
Argay,2017-02-01,Toyota,Unknown,2
Argay,2017-02-01,Ford,Ford F150,1
Argay,2017-02-01,Nissan,Nissan Truck,1
Argay,2017-02-01,GMC,GMC Truck,1
Argay,2017-02-01,Chevrolet,Chevrolet Blazer,1
Argay,2017-02-01,Jeep,Jeep Wrangler,1
Argay,2017-02-01,Honda,"Honda Civic, CRX, Del Sol",1
Argay,2017-02-01,Kia Motors Corp,Kia Motors Corp Rio,1
Argay,2017-02-01,Ford,Ford Expedition,1
Argay,2017-02-01,Jeep,Unknown,1
Argay,2017-02-01,Unknown,Unknown,1
Argay,2017-03-01,Honda,"Honda Accord, Accord Crosstour",3
Argay,2017-03-01,Unknown,Unknown,3
Argay,2017-03-01,Honda,"Honda Civic, CRX, Del Sol",2
Argay,2017-03-01,Honda,Honda CRV,2
Argay,2017-03-01,Toyota,Toyota Camry,2
Argay,2017-03-01,Nissan,Unknown,2
Argay,2017-03-01,Chrysler,Chrysler Crossfire,1
Argay,2017-03-01,Ford,Ford Ranger,1
Argay,2017-03-01,Ford,Ford Transit Connect,1
Argay,2017-03-01,Ford,Ford Econoline E350,1
Argay,2017-03-01,Ford,Ford Econoline E150,1
Argay,2017-03-01,Acura,Acura TL Series,1
Argay,2017-03-01,Toyota,Unknown,1
Argay,2017-04-01,Chevrolet,Chevrolet Cavalier,1
Argay,2017-04-01,Toyota,Toyota Tundra,1
Argay,2017-04-01,Subaru,"Subaru Legacy, Legacy Outback",1
Argay,2017-04-01,Freightliner Corp,Freightliner Corp Truck,1
Argay,2017-04-01,Jeep,Jeep Cherokee,1
Argay,2017-04-01,Mirage Enterprises Inc (Trailers),Mirage Enterprises Inc,1
Argay,2017-04-01,Chevrolet,Chevrolet S10,1
Argay,2017-04-01,Honda,"Honda Accord, Accord Crosstour",1
Argay,2017-04-01,Polaris,Polaris Snowmobile-Wheels only,1
Argay,2017-04-01,Mitsubishi,Mitsubishi Galant,1
Argay,2017-05-01,Nissan,Nissan Truck,2
Argay,2017-05-01,Toyota,"Toyota Corolla, Corolla IM",1
Argay,2017-05-01,Honda,"Honda Civic, CRX, Del Sol",1
Argay,2017-05-01,Chevrolet,Chevrolet Astro,1
Argay,2017-05-01,Ford,Ford F250,1
Argay,2017-06-01,Nissan,Nissan Altima,2
Argay,2017-06-01,Mercedes-Benz,Mercedes-Benz 560 Series,1
Argay,2017-06-01,Subaru,Subaru GL,1
Argay,2017-06-01,Mitsubishi,Mitsubishi Galant,1
Argay,2017-06-01,Honda,"Honda Civic, CRX, Del Sol",1
Argay,2017-06-01,Honda,"Honda Accord, Accord Crosstour",1
Argay,2017-06-01,Jeep,Jeep Cherokee,1
Argay,2017-07-01,Ford,Ford Econoline E350,1
Argay,2017-07-01,Ford,Ford Escort,1
Argay,2017-07-01,Chevrolet,Chevrolet Impala,1
Argay,2017-07-01,Subaru,"Subaru Legacy, Legacy Outback",1
Argay,2017-07-01,Mazda,Mazda RX8,1
Argay,2017-07-01,Jeep,Jeep Cherokee,1
Argay,2017-08-01,Subaru,Subaru Outback,1
Argay,2017-08-01,Jeep,Jeep Grand Cherokee,1
Argay,2017-08-01,Dodge,Unknown Dodge Model,1
Argay,2017-08-01,Ford,Ford Econoline E250,1
Argay,2017-08-01,Honda,Honda Prelude,1
Argay,2017-08-01,Honda,"Honda Accord, Accord Crosstour",1
Argay,2017-08-01,Harley Davidson,Harley Davidson Motorcycle,1
Argay,2017-09-01,Unknown,Unknown,4
Argay,2017-09-01,Honda,"Honda Accord, Accord Crosstour",3
Argay,2017-09-01,Subaru,Unknown,2
Argay,2017-09-01,Chevrolet,Chevrolet Silverado,1
Argay,2017-09-01,Chevrolet,Chevrolet Prizm,1
Argay,2017-09-01,Honda,"Honda Civic, CRX, Del Sol",1
Argay,2017-09-01,Buick,"Buick Century, Century Limited",1
Argay,2017-09-01,Ford,Ford Fusion,1
Argay,2017-09-01,International Harvester,International Harvester Truck,1
Argay,2017-09-01,GMC,GMC Sierra,1
Argay,2017-09-01,Ford,Ford Focus,1
Argay,2017-09-01,BMW,BMW 330 Series,1
Argay,2017-10-01,Honda,"Honda Civic, CRX, Del Sol",2
Argay,2017-10-01,Chevrolet,Chevrolet C/K 1500,1
Argay,2017-10-01,Honda,"Honda Accord, Accord Crosstour",1
Argay,2017-10-01,Chrysler,Chrysler Sebring,1
Argay,2017-10-01,Dodge,Dodge Spirit,1
Argay,2017-10-01,Ford,Ford Econoline E150,1
Argay,2017-10-01,Ford,Ford F450,1
Argay,2017-10-01,Hyundai,Hyundai XG Series,1
Argay,2017-11-01,Honda,Honda CRV,2
Argay,2017-11-01,Acura,Acura Integra,1
Argay,2017-11-01,Chevrolet,Chevrolet Truck,1
Argay,2017-11-01,Ford,Ford Econoline E550,1
Argay,2017-11-01,Ford,Ford F250,1
Argay,2017-11-01,Buick,Buick Park Avenue,1
Argay,2017-11-01,Mazda,Mazda Miata,1
Argay,2017-12-01,Honda,"Honda Accord, Accord Crosstour",7
Argay,2017-12-01,Subaru,"Subaru Legacy, Legacy Outback",1
Argay,2017-12-01,Toyota,Toyota Avalon,1
Argay,2017-12-01,Ford,Ford Econoline E450,1
Ashcreek,2017-06-01,Honda,Honda CRV,1
Ashcreek,2017-08-01,Jeep,Jeep Grand Cherokee,1
Ashcreek,2017-10-01,Dodge,Dodge Dakota,1
Ashcreek,2017-10-01,Yamaha,Yamaha Motorcycle,1
Beaumont-Wilshire,2017-01-01,Honda,"Honda Accord, Accord Crosstour",2
Beaumont-Wilshire,2017-01-01,Subaru,"Subaru Legacy, Legacy Outback",1
Beaumont-Wilshire,2017-01-01,Ford,Ford Ranger,1
Beaumont-Wilshire,2017-01-01,Honda,Honda Odyssey,1
Beaumont-Wilshire,2017-02-01,Honda,Honda CRV,2
Beaumont-Wilshire,2017-02-01,Volvo,Volvo XC70,1
Beaumont-Wilshire,2017-02-01,Ford,Ford Econoline E350,1
Beaumont-Wilshire,2017-03-01,Toyota,Toyota Truck,1
Beaumont-Wilshire,2017-03-01,Honda,"Honda Accord, Accord Crosstour",1
Beaumont-Wilshire,2017-04-01,Ford,Ford F250,1
Beaumont-Wilshire,2017-04-01,Ford,Ford F150,1
Beaumont-Wilshire,2017-04-01,Genuine Scooters LLC mfgd by Motive Power Industry Co LTD,Genuine Scooters LLC mfgd by Motive Power Industry Co LTD Motorcycle,1
Beaumont-Wilshire,2017-04-01,Honda,"Honda Civic, CRX, Del Sol",1
Beaumont-Wilshire,2017-04-01,Honda,Honda Motorcycle,1
Beaumont-Wilshire,2017-05-01,Honda,"Honda Accord, Accord Crosstour",2
Beaumont-Wilshire,2017-05-01,Honda,Honda Motorcycle,1
Beaumont-Wilshire,2017-05-01,Honda,"Honda Civic, CRX, Del Sol",1
Beaumont-Wilshire,2017-05-01,Acura,Acura Integra,1
Beaumont-Wilshire,2017-06-01,Honda,"Honda Accord, Accord Crosstour",1
Beaumont-Wilshire,2017-07-01,Honda,Honda Motorcycle,1
Beaumont-Wilshire,2017-07-01,Land Rover,Land Rover Range Rover,1
Beaumont-Wilshire,2017-07-01,Audi,Audi A3,1
Beaumont-Wilshire,2017-07-01,Kia Motors Corp,Kia Motors Corp Soul,1
Beaumont-Wilshire,2017-07-01,Audi,Audi Q5,1
Beaumont-Wilshire,2017-08-01,Toyota,Toyota 4-Runner,2
Beaumont-Wilshire,2017-08-01,Mercedes-Benz,Mercedes-Benz GLK350,1
Beaumont-Wilshire,2017-08-01,Nissan,Nissan Truck,1
Beaumont-Wilshire,2017-08-01,Toyota,Toyota Truck,1
Beaumont-Wilshire,2017-08-01,Honda,Honda Pilot,1
Beaumont-Wilshire,2017-08-01,GEO,GEO Prizm,1
Beaumont-Wilshire,2017-09-01,Honda,"Honda Civic, CRX, Del Sol",2
Beaumont-Wilshire,2017-09-01,Chevrolet,Chevrolet S10,1
Beaumont-Wilshire,2017-09-01,Toyota,"Toyota Corolla, Corolla IM",1
Beaumont-Wilshire,2017-09-01,Jeep,Jeep Grand Cherokee,1
Beaumont-Wilshire,2017-10-01,Ford,Ford Econoline E350,1
Beaumont-Wilshire,2017-10-01,Subaru,Subaru Outback,1
Beaumont-Wilshire,2017-10-01,Subaru,"Subaru Impreza, Impreza Outback",1
Beaumont-Wilshire,2017-10-01,Honda,Honda Odyssey,1
Beaumont-Wilshire,2017-10-01,Triumph Motor Co,Triumph Motor Co Motorcycle,1
Beaumont-Wilshire,2017-11-01,Acura,Acura Integra,1
Beaumont-Wilshire,2017-11-01,Honda,Honda CRV,1
Beaumont-Wilshire,2017-11-01,Subaru,"Subaru Legacy, Legacy Outback",1
Beaumont-Wilshire,2017-11-01,Subaru,Subaru Loyale,1
Beaumont-Wilshire,2017-11-01,Toyota,Toyota Truck,1
Beaumont-Wilshire,2017-12-01,Subaru,"Subaru Legacy, Legacy Outback",2
Beaumont-Wilshire,2017-12-01,Dodge,Dodge Ram 1500,1
Boise,2017-01-01,Subaru,"Subaru Legacy, Legacy Outback",1
Boise,2017-01-01,Honda,"Honda Civic, CRX, Del Sol",1
Boise,2017-02-01,Toyota,"Toyota Corolla, Corolla IM",1
Boise,2017-02-01,Honda,Honda Motorcycle,1
Boise,2017-02-01,Honda,"Honda Civic, CRX, Del Sol",1
Boise,2017-02-01,Honda,"Honda Accord, Accord Crosstour",1
Boise,2017-03-01,Honda,"Honda Civic, CRX, Del Sol",1
Boise,2017-06-01,Toyota,Toyota Camry,1
Boise,2017-06-01,Honda,"Honda Civic, CRX, Del Sol",1
Boise,2017-06-01,Triumph Motor Co,Triumph Motor Co Motorcycle,1
Boise,2017-07-01,Subaru,"Subaru Legacy, Legacy Outback",1
Boise,2017-08-01,Honda,"Honda Civic, CRX, Del Sol",1
Boise,2017-08-01,Honda,Honda CRV,1
Boise,2017-09-01,Honda,"Honda Accord, Accord Crosstour",1
Boise,2017-10-01,Honda,Honda CRV,5
Boise,2017-10-01,Toyota,Unknown Toyota Model,1
Boise,2017-10-01,Toyota,Toyota Tacoma,1
Boise,2017-10-01,Subaru,"Subaru Legacy, Legacy Outback",1
Boise,2017-11-01,Subaru,"Subaru Legacy, Legacy Outback",1
Boise,2017-12-01,Nissan,Nissan Sentra,1
Boise,2017-12-01,Subaru,Subaru Outback,1
Boise,2017-12-01,Subaru,"Subaru Impreza, Impreza Outback",1
Brentwood-Darlington,2017-01-01,Ford,Ford Expedition,1
Brentwood-Darlington,2017-01-01,Toyota,Toyota 4-Runner,1
Brentwood-Darlington,2017-01-01,Acura,Acura TL Series,1
Brentwood-Darlington,2017-02-01,Honda,"Honda Accord, Accord Crosstour",4
Brentwood-Darlington,2017-02-01,Honda,"Honda Civic, CRX, Del Sol",4
Brentwood-Darlington,2017-02-01,Ford,Ford Ranger,1
Brentwood-Darlington,2017-02-01,Jeep,Jeep Grand Cherokee,1
Brentwood-Darlington,2017-02-01,Jeep,Jeep Wrangler,1
Brentwood-Darlington,2017-02-01,Chrysler,Chrysler 200,1
Brentwood-Darlington,2017-02-01,Acura,Acura TLX,1
Brentwood-Darlington,2017-02-01,Acura,Acura TL Series,1
Brentwood-Darlington,2017-02-01,Honda,Honda CRV,1
Brentwood-Darlington,2017-03-01,Volkswagen,Volkswagen Dasher,1
Brentwood-Darlington,2017-03-01,Acura,Acura Integra,1
Brentwood-Darlington,2017-03-01,Nissan,Nissan Maxima,1
Brentwood-Darlington,2017-03-01,Derbi Motor Corp,Derbi Motor Corp Motorcycle,1
Brentwood-Darlington,2017-03-01,Honda,"Honda Civic, CRX, Del Sol",1
Brentwood-Darlington,2017-03-01,Honda,Honda CRV,1
Brentwood-Darlington,2017-03-01,"Classic Motorcycles & Sidecars, Inc/CMSI","Classic Motorcycles & Sidecars, Inc/CMSI Motorcycle",1
Brentwood-Darlington,2017-04-01,Honda,"Honda Civic, CRX, Del Sol",3
Brentwood-Darlington,2017-04-01,Toyota,"Toyota Corolla, Corolla IM",1
Brentwood-Darlington,2017-04-01,Honda,Honda CRV,1
Brentwood-Darlington,2017-04-01,Volkswagen,Volkswagen Passat,1
Brentwood-Darlington,2017-04-01,Mitsubishi,"Mitsubishi Eclipse, Eclipse Spyder GS-T, Eclipse Cross",1
Brentwood-Darlington,2017-05-01,Honda,"Honda Accord, Accord Crosstour",3
Brentwood-Darlington,2017-05-01,Honda,"Honda Civic, CRX, Del Sol",1
Brentwood-Darlington,2017-05-01,International Harvester,Unknown International Harvester Model,1
Brentwood-Darlington,2017-05-01,BMW,BMW 328 Series,1
Brentwood-Darlington,2017-05-01,Nissan,Nissan Truck,1
Brentwood-Darlington,2017-05-01,Mitsubishi,"Mitsubishi Eclipse, Eclipse Spyder GS-T, Eclipse Cross",1
Brentwood-Darlington,2017-05-01,Mitsubishi,"Mitsubishi 3000 GT, Spyder 3000 GT",1
Brentwood-Darlington,2017-06-01,Subaru,"Subaru Legacy, Legacy Outback",2
Brentwood-Darlington,2017-06-01,Unknown,Unknown,2
Brentwood-Darlington,2017-06-01,Honda,"Honda Accord, Accord Crosstour",1
Brentwood-Darlington,2017-06-01,Honda,Honda CRV,1
Brentwood-Darlington,2017-06-01,Dodge,Dodge Magnum,1
Brentwood-Darlington,2017-06-01,Honda,"Honda Civic, CRX, Del Sol",1
Brentwood-Darlington,2017-06-01,Dodge,Dodge Ram 3500,1
Brentwood-Darlington,2017-06-01,Kia Motors Corp,Kia Motors Corp Sportage,1
Brentwood-Darlington,2017-06-01,Mazda,Mazda Protege,1
Brentwood-Darlington,2017-06-01,Mercedes-Benz,Mercedes-Benz C300,1
Brentwood-Darlington,2017-06-01,GMC,GMC Jimmy,1
Brentwood-Darlington,2017-06-01,Chevrolet,Unknown,1
Brentwood-Darlington,2017-07-01,Honda,"Honda Accord, Accord Crosstour",4
Brentwood-Darlington,2017-07-01,Ford,Ford Ranger,2
Brentwood-Darlington,2017-07-01,Nissan,"Nissan Pathfinder, Pathfinder Armada",1
Brentwood-Darlington,2017-07-01,Chevrolet,Chevrolet Malibu,1
Brentwood-Darlington,2017-07-01,Chevrolet,Chevrolet Suburban,1
Brentwood-Darlington,2017-07-01,Nissan,Nissan Altima,1
Brentwood-Darlington,2017-07-01,Acura,Acura RL,1
Brentwood-Darlington,2017-07-01,Nissan,Nissan Maxima,1
Brentwood-Darlington,2017-07-01,Buick,"Buick Century, Century Limited",1
Brentwood-Darlington,2017-07-01,Honda,Honda Passport,1
Brentwood-Darlington,2017-07-01,Unknown,Unknown,1
Brentwood-Darlington,2017-08-01,Honda,"Honda Civic, CRX, Del Sol",3
Brentwood-Darlington,2017-08-01,Ford,Ford Focus,1
Brentwood-Darlington,2017-08-01,Datsun,Datsun 720,1
Brentwood-Darlington,2017-08-01,Kia Motors Corp,Kia Motors Corp Soul,1
Brentwood-Darlington,2017-08-01,Subaru,"Subaru Legacy, Legacy Outback",1
Brentwood-Darlington,2017-09-01,Honda,"Honda Accord, Accord Crosstour",2
Brentwood-Darlington,2017-09-01,Subaru,"Subaru Legacy, Legacy Outback",1
Brentwood-Darlington,2017-09-01,Chevrolet,Chevrolet TrailBlazer,1
Brentwood-Darlington,2017-09-01,Honda,"Honda Civic, CRX, Del Sol",1
Brentwood-Darlington,2017-09-01,Audi,Audi A4,1
Brentwood-Darlington,2017-09-01,Hyundai,Hyundai Elantra,1
Brentwood-Darlington,2017-10-01,Honda,"Honda Civic, CRX, Del Sol",4
Brentwood-Darlington,2017-10-01,Subaru,"Subaru Legacy, Legacy Outback",2
Brentwood-Darlington,2017-10-01,Honda,"Honda Accord, Accord Crosstour",2
Brentwood-Darlington,2017-10-01,Ford,Ford Escort,2
Brentwood-Darlington,2017-10-01,Chevrolet,Chevrolet Express,1
Brentwood-Darlington,2017-10-01,Ford,Ford Ranger,1
Brentwood-Darlington,2017-10-01,Acura,Acura Integra,1
Brentwood-Darlington,2017-10-01,Volvo,Volvo 850 Series,1
Brentwood-Darlington,2017-10-01,Buick,"Buick Century, Century Limited",1
Brentwood-Darlington,2017-11-01,Unknown,Unknown,8
Brentwood-Darlington,2017-11-01,Honda,"Honda Civic, CRX, Del Sol",2
Brentwood-Darlington,2017-11-01,Honda,Honda CRV,1
Brentwood-Darlington,2017-11-01,Acura,Acura Integra,1
Brentwood-Darlington,2017-11-01,Honda,Honda Passport,1
Brentwood-Darlington,2017-11-01,Chevrolet,Chevrolet Tahoe,1
Brentwood-Darlington,2017-11-01,Ford,Ford Escape,1
Brentwood-Darlington,2017-11-01,Chrysler,Chrysler Town & Country Minivan,1
Brentwood-Darlington,2017-11-01,Chevrolet,Chevrolet Blazer,1
Brentwood-Darlington,2017-11-01,Ford,Ford F150,1
Brentwood-Darlington,2017-11-01,Honda,"Honda Accord, Accord Crosstour",1
Brentwood-Darlington,2017-12-01,Honda,"Honda Civic, CRX, Del Sol",6
Brentwood-Darlington,2017-12-01,Honda,Honda CRV,1
Brentwood-Darlington,2017-12-01,Toyota,Toyota Camry,1
Brentwood-Darlington,2017-12-01,Toyota,Toyota Tacoma,1
Brentwood-Darlington,2017-12-01,Dodge,Dodge Dakota,1
Brentwood-Darlington,2017-12-01,Toyota,Toyota Tundra,1
Brentwood-Darlington,2017-12-01,Toyota,Toyota Avalon,1
Brentwood-Darlington,2017-12-01,Subaru,"Subaru Impreza, Impreza Outback",1
Brentwood-Darlington,2017-12-01,Dodge,Dodge Nitro,1
Brentwood-Darlington,2017-12-01,Chevrolet,Chevrolet Prizm,1
Brentwood-Darlington,2017-12-01,Unknown,Unknown,1
Bridgeton,2017-02-01,Ford,Ford Club Wagon E150,1
Bridgeton,2017-03-01,Honda,"Honda Civic, CRX, Del Sol",1
Bridgeton,2017-05-01,Honda,"Honda Accord, Accord Crosstour",1
Bridgeton,2017-05-01,Honda,"Honda Civic, CRX, Del Sol",1
Bridgeton,2017-05-01,Volkswagen,Volkswagen GTI,1
Bridgeton,2017-06-01,Honda,"Honda Accord, Accord Crosstour",1
Bridgeton,2017-06-01,Volkswagen,Volkswagen GTI,1
Bridgeton,2017-07-01,Honda,"Honda Civic, CRX, Del Sol",1
Bridgeton,2017-09-01,U-Haul Co,U-Haul Co Trailer,1
Bridgeton,2017-09-01,Ford,Ford F250,1
Bridgeton,2017-09-01,Nissan,Nissan Truck,1
Bridgeton,2017-09-01,Suzuki,Unknown Suzuki Model,1
Bridgeton,2017-09-01,Nissan,Nissan Maxima,1
Bridgeton,2017-10-01,Ford,Ford F350,1
Bridgeton,2017-10-01,Kawasaki,Kawasaki Motorcycle,1
Bridgeton,2017-11-01,Ford,Ford F250,1
Bridgeton,2017-11-01,Land Rover,Land Rover Range Rover,1
Bridgeton,2017-12-01,Nissan,Nissan Truck,1
Bridlemile,2017-05-01,Honda,Honda CRV,1
Bridlemile,2017-06-01,Honda,"Honda Civic, CRX, Del Sol",1
Bridlemile,2017-06-01,GMC,GMC Acadia,1
Bridlemile,2017-06-01,Jeep,Jeep Wrangler,1
Bridlemile,2017-09-01,Kia Motors Corp,Kia Motors Corp Optima,1
Bridlemile,2017-12-01,Toyota,Toyota Land Cruiser,1
Bridlemile,2017-12-01,KTM,KTM Motorcycle,1
Brooklyn,2017-01-01,Chevrolet,Chevrolet Silverado,1
Brooklyn,2017-02-01,Chevrolet,Chevrolet Blazer,1
Brooklyn,2017-02-01,Toyota,Toyota RAV4,1
Brooklyn,2017-02-01,GMC,GMC Yukon,1
Brooklyn,2017-02-01,Subaru,"Subaru Legacy, Legacy Outback",1
Brooklyn,2017-02-01,Subaru,Subaru Outback,1
Brooklyn,2017-02-01,Honda,"Honda Accord, Accord Crosstour",1
Brooklyn,2017-03-01,Honda,"Honda Civic, CRX, Del Sol",1
Brooklyn,2017-03-01,Isuzu,Isuzu Rodeo,1
Brooklyn,2017-04-01,Subaru,"Subaru Legacy, Legacy Outback",1
Brooklyn,2017-04-01,Nissan,Nissan Maxima,1
Brooklyn,2017-04-01,Nissan,Nissan Truck,1
Brooklyn,2017-04-01,Chevrolet,Chevrolet Blazer,1
Brooklyn,2017-04-01,Honda,"Honda Civic, CRX, Del Sol",1
Brooklyn,2017-04-01,Cadillac,Cadillac DeVille,1
Brooklyn,2017-04-01,Toyota,Unknown Toyota Model,1
Brooklyn,2017-07-01,Toyota,Toyota Camry,2
Brooklyn,2017-07-01,Honda,Honda Motorcycle,1
Brooklyn,2017-07-01,Subaru,"Subaru Impreza, Impreza Outback",1
Brooklyn,2017-08-01,Honda,"Honda Accord, Accord Crosstour",3
Brooklyn,2017-08-01,Subaru,"Subaru Legacy, Legacy Outback",1
Brooklyn,2017-08-01,Taotao Ind Co or Zhejiang Taotao Industry Co Ltd,Taotao Ind Co or Zhejiang Taotao Industry Co Ltd Motorcycle,1
Brooklyn,2017-09-01,Toyota,"Toyota Corolla, Corolla IM",1
Brooklyn,2017-09-01,Jeep,Jeep Wrangler,1
Brooklyn,2017-10-01,Honda,"Honda Accord, Accord Crosstour",1
Brooklyn,2017-10-01,Nissan,Nissan Altima,1
Brooklyn,2017-10-01,Dodge,Dodge Stratus,1
Brooklyn,2017-10-01,Mazda,Mazda B2200,1
Brooklyn,2017-11-01,Subaru,"Subaru Legacy, Legacy Outback",1
Brooklyn,2017-11-01,Ford,Ford F350,1
Brooklyn,2017-11-01,Mitsubishi FUSO Truck of America Inc,Unknown Mitsubishi Model,1
Brooklyn,2017-11-01,Toyota,Toyota 4-Runner,1
Brooklyn,2017-11-01,Honda,"Honda Civic, CRX, Del Sol",1
Brooklyn,2017-11-01,Ford,Ford F250,1
Brooklyn,2017-11-01,Jeep,Jeep Liberty,1
Brooklyn,2017-11-01,Mitsubishi,Unknown,1
Brooklyn,2017-12-01,Subaru,"Subaru Legacy, Legacy Outback",1
Brooklyn,2017-12-01,Subaru,"Subaru Impreza, Impreza Outback",1
