neighborhood,month_start,make,model,stolen_count
Arbor Lodge,2019-02-01,Toyota,Toyota Truck,1
Arbor Lodge,2019-02-01,Jeep,Jeep Cherokee,1
Arbor Lodge,2019-02-01,Kia Motors Corp,Kia Motors Corp Soul,1
Arbor Lodge,2019-03-01,Honda,Honda CRV,2
Arbor Lodge,2019-03-01,Honda,"Honda Accord, Accord Crosstour",2
Arbor Lodge,2019-03-01,Chevrolet,Chevrolet Suburban,1
Arbor Lodge,2019-03-01,Hyundai,Hyundai Accent,1
Arbor Lodge,2019-03-01,Honda,"Honda Civic, CRX, Del Sol",1
Arbor Lodge,2019-03-01,Subaru,"Subaru Legacy, Legacy Outback",1
Arbor Lodge,2019-03-01,Kawasaki,Kawasaki Motorcycle,1
Arbor Lodge,2019-03-01,Toyota,Toyota Truck,1
Arbor Lodge,2019-03-01,Kia Motors Corp,Kia Motors Corp Soul,1
Arbor Lodge,2019-03-01,GMC,GMC Sierra,1
Arbor Lodge,2019-04-01,Toyota,Toyota Truck,1
Arbor Lodge,2019-04-01,Honda,"Honda Civic, CRX, Del Sol",1
Arbor Lodge,2019-04-01,Toyota,Toyota 4-Runner,1
Arbor Lodge,2019-04-01,Chevrolet,Chevrolet Suburban,1
Arbor Lodge,2019-04-01,Honda,Honda Odyssey,1
Arbor Lodge,2019-04-01,Honda,Honda CRV,1
Arbor Lodge,2019-05-01,Subaru,"Subaru Legacy, Legacy Outback",2
Arbor Lodge,2019-05-01,Honda,Honda CRV,1
Arbor Lodge,2019-05-01,Chevrolet,Chevrolet Suburban,1
Arbor Lodge,2019-05-01,Honda,"Honda Civic, CRX, Del Sol",1
Arbor Lodge,2019-05-01,Subaru,Subaru Forester,1
Arbor Lodge,2019-05-01,Chevrolet,Chevrolet Colorado,1
Arbor Lodge,2019-06-01,Nissan,Nissan Altima,1
Arbor Lodge,2019-06-01,Ford,Ford Explorer,1
Arbor Lodge,2019-06-01,Dodge,Dodge Ram 1500,1
Arbor Lodge,2019-06-01,Toyota,Toyota Tacoma,1
Arbor Lodge,2019-06-01,Toyota,Toyota T-100,1
Arbor Lodge,2019-06-01,Subaru,"Subaru Impreza, Impreza Outback",1
Arbor Lodge,2019-07-01,Subaru,"Subaru Legacy, Legacy Outback",2
Arbor Lodge,2019-07-01,Nissan,Unknown Nissan Model,1
Arbor Lodge,2019-07-01,Ford,Ford Escape,1
Arbor Lodge,2019-07-01,Toyota,Toyota Pre Runner,1
Arbor Lodge,2019-07-01,Honda,Honda Motorcycle,1
Arbor Lodge,2019-07-01,Plymouth,Plymouth Voyager,1
Arbor Lodge,2019-07-01,Acura,Acura Integra,1
Arbor Lodge,2019-07-01,Honda,"Honda Civic, CRX, Del Sol",1
Arbor Lodge,2019-08-01,Subaru,"Subaru Legacy, Legacy Outback",2
Arbor Lodge,2019-08-01,Honda,Honda CRV,1
Arbor Lodge,2019-08-01,Honda,"Honda Accord, Accord Crosstour",1
Arbor Lodge,2019-09-01,Subaru,"Subaru Legacy, Legacy Outback",2
Arbor Lodge,2019-09-01,Honda,"Honda Civic, CRX, Del Sol",2
Arbor Lodge,2019-09-01,Subaru,Subaru Loyale,1
Arbor Lodge,2019-09-01,Honda,"Honda Accord, Accord Crosstour",1
Arbor Lodge,2019-09-01,Toyota,Toyota Truck,1
Arbor Lodge,2019-09-01,Honda,Honda CRV,1
Arbor Lodge,2019-09-01,Dodge,Dodge Ram 1500,1
Arbor Lodge,2019-10-01,Toyota,Toyota Prius,1
Arbor Lodge,2019-10-01,Honda,"Honda Accord, Accord Crosstour",1
Arbor Lodge,2019-10-01,Dodge,Dodge Ram 1500,1
Arbor Lodge,2019-10-01,Subaru,"Subaru Impreza, Impreza Outback",1
Arbor Lodge,2019-10-01,Nissan,Nissan Truck,1
Arbor Lodge,2019-10-01,Jeep,Jeep Wrangler,1
Arbor Lodge,2019-10-01,Chevrolet,Chevrolet Suburban,1
Arbor Lodge,2019-11-01,Honda,"Honda Accord, Accord Crosstour",2
Arbor Lodge,2019-11-01,Mazda,Mazda 929,1
Arbor Lodge,2019-11-01,Toyota,Toyota 4-Runner,1
Arbor Lodge,2019-11-01,Subaru,Subaru Forester,1
Arbor Lodge,2019-11-01,Dodge,Dodge Ram 1500,1
Arbor Lodge,2019-11-01,Honda,Honda CRV,1
Arbor Lodge,2019-12-01,Unknown Make,Unknown Unknown Make Model,1
Arbor Lodge,2019-12-01,International Harvester,International Harvester Truck,1
Arbor Lodge,2019-12-01,Chevrolet,Chevrolet Silverado,1
Arbor Lodge,2019-12-01,Subaru,"Subaru WRX, WRX STI",1
Arbor Lodge,2019-12-01,Honda,"Honda Accord, Accord Crosstour",1
Arbor Lodge,2019-12-01,Honda,"Honda Civic, CRX, Del Sol",1
Arbor Lodge,2019-12-01,Honda,Honda CRV,1
Arbor Lodge,2019-12-01,Subaru,Subaru Forester,1
Ardenwald,2019-02-01,Toyota,"Toyota Corolla, Corolla IM",1
Ardenwald,2019-04-01,Honda,Honda CRV,1
Ardenwald,2019-05-01,Chevrolet,Chevrolet Tahoe,1
Ardenwald,2019-06-01,Ford,Unknown Ford Model,1
Ardenwald,2019-06-01,Chevrolet,Chevrolet Silverado,1
Ardenwald,2019-09-01,Subaru,"Subaru Legacy, Legacy Outback",1
Ardenwald,2019-11-01,Nissan,Nissan Maxima,1
Ardenwald,2019-12-01,GMC,GMC R1500,1
Ardenwald,2019-12-01,Honda,Honda CRV,1
Argay,2019-01-01,Honda,"Honda Civic, CRX, Del Sol",4
Argay,2019-01-01,Subaru,"Subaru Impreza, Impreza Outback",1
Argay,2019-01-01,Ford,Ford Crown Victoria,1
Argay,2019-02-01,Subaru,"Subaru Legacy, Legacy Outback",3
Argay,2019-02-01,Ford,Ford Econoline E450,1
Argay,2019-02-01,Chevrolet,Chevrolet Cruze,1
Argay,2019-02-01,Ford,Ford Econoline E250,1
Argay,2019-02-01,Scion,Scion XB,1
Argay,2019-02-01,Nissan,Nissan Sentra,1
Argay,2019-02-01,Dodge,Dodge Ram 1500,1
Argay,2019-02-01,Lexus,Lexus RX350,1
Argay,2019-02-01,Acura,Acura Integra,1
Argay,2019-03-01,Honda,"Honda Civic, CRX, Del Sol",2
Argay,2019-03-01,Subaru,"Subaru Impreza, Impreza Outback",2
Argay,2019-03-01,Ford,Ford F350,2
Argay,2019-03-01,Jeep,Jeep Cherokee,2
Argay,2019-03-01,Fostrons Factory Outlet Trailers,Unknown Fostrons Factory Outlet Trailers Model,1
Argay,2019-03-01,Unknown Make,Unknown Unknown Make Model,1
Argay,2019-03-01,Ford,Ford Econoline E150,1
Argay,2019-03-01,Toyota,Toyota Corona,1
Argay,2019-03-01,Honda,"Honda Accord, Accord Crosstour",1
Argay,2019-03-01,Dodge,Dodge Ram 3500,1
Argay,2019-04-01,Unknown,Unknown,3
Argay,2019-04-01,Honda,"Honda Civic, CRX, Del Sol",2
Argay,2019-04-01,Freightliner Corp,Freightliner Corp Truck,1
Argay,2019-04-01,Subaru,"Subaru Impreza, Impreza Outback",1
Argay,2019-04-01,Oldsmobile,Oldsmobile Alero,1
Argay,2019-04-01,Chevrolet,"Chevrolet Camaro, Berlinetta",1
Argay,2019-04-01,Nissan,Nissan Altima,1
Argay,2019-04-01,Ford,Ford Econoline E450,1
Argay,2019-04-01,GMC,GMC Truck,1
Argay,2019-04-01,Honda,"Honda Accord, Accord Crosstour",1
Argay,2019-04-01,Jeep,Jeep Cherokee,1
Argay,2019-04-01,Subaru,Unknown,1
Argay,2019-05-01,Honda,"Honda Accord, Accord Crosstour",2
Argay,2019-05-01,Chevrolet,Chevrolet Malibu,1
Argay,2019-05-01,Jeep,Jeep Cherokee,1
Argay,2019-05-01,Honda,"Honda Civic, CRX, Del Sol",1
Argay,2019-05-01,Honda,Honda CRV,1
Argay,2019-05-01,Honda,Honda Odyssey,1
Argay,2019-05-01,BMW,BMW 328 Series,1
Argay,2019-05-01,Dodge,"Dodge Caravan, Grand Caravan",1
Argay,2019-05-01,Audi,Audi A4,1
Argay,2019-05-01,Dodge,Dodge Avenger,1
Argay,2019-05-01,Unknown,Unknown,1
Argay,2019-06-01,Honda,"Honda Civic, CRX, Del Sol",2
Argay,2019-06-01,Jeep,Jeep Cherokee,2
Argay,2019-06-01,Ford,Ford Club Wagon E150,1
Argay,2019-06-01,Dodge,Dodge Charger,1
Argay,2019-06-01,Mercedes-Benz,Mercedes-Benz ML430,1
Argay,2019-06-01,Suzuki,Suzuki Motorcycle,1
Argay,2019-07-01,Chevrolet,Chevrolet Silverado,1
Argay,2019-08-01,Subaru,"Subaru Impreza, Impreza Outback",2
Argay,2019-08-01,Hyundai,Hyundai Accent,1
Argay,2019-08-01,Ford,Ford Econoline E250,1
Argay,2019-08-01,Nissan,Nissan Altima,1
Argay,2019-08-01,Honda,"Honda Accord, Accord Crosstour",1
Argay,2019-08-01,Dodge,"Dodge Caravan, Grand Caravan",1
Argay,2019-08-01,Nissan,Nissan Truck,1
Argay,2019-09-01,GMC,GMC Sierra,1
Argay,2019-09-01,Hyundai,Hyundai Accent,1
Argay,2019-09-01,Honda,"Honda Accord, Accord Crosstour",1
Argay,2019-09-01,Honda,"Honda Civic, CRX, Del Sol",1
Argay,2019-09-01,Honda,Honda CRV,1
Argay,2019-09-01,Honda,Honda Motorcycle,1
Argay,2019-09-01,Ford,Ford Transit,1
Argay,2019-09-01,Jeep,Jeep Wrangler,1
Argay,2019-10-01,Dodge,Dodge Ram 2500,1
Argay,2019-10-01,Ford,Ford Focus,1
Argay,2019-10-01,Subaru,"Subaru Legacy, Legacy Outback",1
Argay,2019-11-01,Honda,"Honda Civic, CRX, Del Sol",3
Argay,2019-11-01,Toyota,Toyota Truck,1
Argay,2019-11-01,Honda,"Honda Accord, Accord Crosstour",1
Argay,2019-11-01,Hyundai,Hyundai Sonata,1
Argay,2019-11-01,Honda,Honda CRV,1
Argay,2019-12-01,Ford,Ford F350,1
Argay,2019-12-01,Toyota,Toyota RAV4,1
Argay,2019-12-01,Chevrolet,Chevrolet Silverado,1
Argay,2019-12-01,Honda,"Honda Civic, CRX, Del Sol",1
Argay,2019-12-01,Honda,Honda CRV,1
Argay,2019-12-01,Honda,Honda Passport,1
Argay,2019-12-01,Ford,Ford F250,1
Argay,2019-12-01,Toyota,Toyota Camry,1
Argay,2019-12-01,Isuzu,Isuzu Rodeo,1
Argay,2019-12-01,Chevrolet,Chevrolet Sportvan,1
Arlington Heights,2019-02-01,Subaru,Subaru Forester,1
Arlington Heights,2019-08-01,Dodge,Unknown Dodge Model,1
Arlington Heights,2019-11-01,Porsche,Porsche 911,1
Arlington Heights,2019-11-01,Nissan,Nissan Altima,1
Arnold Creek,2019-01-01,Acura,Acura Integra,1
Ashcreek,2019-04-01,Suzuki,Suzuki Motorcycle,1
Ashcreek,2019-05-01,BMW,BMW X3,1
Ashcreek,2019-07-01,Subaru,"Subaru Impreza, Impreza Outback",1
Ashcreek,2019-08-01,Jeep,Jeep Grand Cherokee,1
Ashcreek,2019-10-01,Lincoln,Lincoln Town Car,1
Ashcreek,2019-11-01,Kia Motors Corp,Kia Motors Corp Optima,1
Ashcreek,2019-12-01,Toyota,Toyota Camry,1
Beaumont-Wilshire,2019-03-01,Honda,"Honda Accord, Accord Crosstour",2
Beaumont-Wilshire,2019-03-01,Dodge,Dodge Ram 2500,1
Beaumont-Wilshire,2019-03-01,Jeep,Jeep Wrangler,1
Beaumont-Wilshire,2019-06-01,Honda,Honda CRV,1
Beaumont-Wilshire,2019-06-01,Dodge,Dodge Durango,1
Beaumont-Wilshire,2019-06-01,Jeep,Jeep Cherokee,1
Beaumont-Wilshire,2019-06-01,Honda,"Honda Accord, Accord Crosstour",1
Beaumont-Wilshire,2019-07-01,Honda,"Honda Civic, CRX, Del Sol",2
Beaumont-Wilshire,2019-07-01,Mazda,Mazda CX5,1
Beaumont-Wilshire,2019-07-01,Subaru,"Subaru Impreza, Impreza Outback",1
Beaumont-Wilshire,2019-07-01,Subaru,Subaru SVX,1
Beaumont-Wilshire,2019-09-01,Infiniti,Infiniti QX60,1
Beaumont-Wilshire,2019-10-01,Honda,"Honda Accord, Accord Crosstour",2
Beaumont-Wilshire,2019-10-01,Ford,Ford F250,1
Beaumont-Wilshire,2019-10-01,Toyota,Toyota Tacoma,1
Beaumont-Wilshire,2019-11-01,Acura,Acura Integra,2
Beaumont-Wilshire,2019-12-01,Subaru,"Subaru Impreza, Impreza Outback",1
Beaumont-Wilshire,2019-12-01,Honda,"Honda Civic, CRX, Del Sol",1
Boise,2019-01-01,Honda,Honda Motorcycle,1
Boise,2019-01-01,Dodge,Dodge Avenger,1
Boise,2019-02-01,Dodge,Dodge Ram 2500,1
Boise,2019-02-01,Dodge,Dodge Ram 1500,1
Boise,2019-03-01,Ford,Ford Aerostar,1
Boise,2019-04-01,Ford,Ford Econoline 100,1
Boise,2019-05-01,Aprilia Motorcycles,Aprilia Motorcycles Motorcycle,1
Boise,2019-05-01,Subaru,"Subaru Legacy, Legacy Outback",1
Boise,2019-05-01,Subaru,"Subaru Impreza, Impreza Outback",1
Boise,2019-05-01,Ford,Ford Econoline E450,1
Boise,2019-06-01,Honda,"Honda Civic, CRX, Del Sol",1
Boise,2019-06-01,Ford,Ford Transit,1
Boise,2019-06-01,Suzuki,Suzuki Motorcycle,1
Boise,2019-06-01,BMW,BMW 530 Series,1
Boise,2019-07-01,Honda,"Honda Accord, Accord Crosstour",4
Boise,2019-07-01,Jeep,Jeep Cherokee,1
Boise,2019-07-01,Yamaha,Yamaha Motorcycle,1
Boise,2019-07-01,Honda,"Honda Civic, CRX, Del Sol",1
Boise,2019-07-01,Subaru,Subaru Forester,1
Boise,2019-07-01,Honda,Honda CRV,1
Boise,2019-08-01,Honda,"Honda Civic, CRX, Del Sol",2
Boise,2019-08-01,Honda,"Honda Accord, Accord Crosstour",2
Boise,2019-08-01,Toyota,"Toyota Corolla, Corolla IM",1
Boise,2019-08-01,Porsche,Porsche 924,1
Boise,2019-08-01,Subaru,"Subaru Impreza, Impreza Outback",1
Boise,2019-08-01,Honda,Honda CRV,1
Boise,2019-09-01,Subaru,"Subaru Legacy, Legacy Outback",2
Boise,2019-09-01,Chrysler,Chrysler 200,1
Boise,2019-09-01,Subaru,Subaru Forester,1
Boise,2019-09-01,Suzuki,Suzuki Motorcycle,1
Boise,2019-09-01,Honda,"Honda Accord, Accord Crosstour",1
Boise,2019-09-01,Honda,"Honda Civic, CRX, Del Sol",1
Boise,2019-10-01,Honda,"Honda Civic, CRX, Del Sol",2
Boise,2019-10-01,Jeep,Jeep Cherokee,2
Boise,2019-10-01,Ford,Ford F450,1
Boise,2019-11-01,Subaru,Subaru Baja,1
Boise,2019-11-01,Subaru,"Subaru Legacy, Legacy Outback",1
Boise,2019-11-01,Chevrolet,Chevrolet Chevelle,1
Boise,2019-11-01,Honda,"Honda Civic, CRX, Del Sol",1
Boise,2019-11-01,Honda,Honda Motorcycle,1
Boise,2019-12-01,Subaru,Subaru Forester,2
Boise,2019-12-01,Ford,Ford F150,1
Boise,2019-12-01,Datsun,Datsun 280Z,1
Boise,2019-12-01,Lexus,Lexus RX330,1
Boise,2019-12-01,Toyota,Toyota 4-Runner,1
Boise,2019-12-01,Lexus,Lexus ES300,1
Brentwood-Darlington,2019-01-01,Toyota,"Toyota Corolla, Corolla IM",2
Brentwood-Darlington,2019-01-01,Toyota,Toyota Camry,1
Brentwood-Darlington,2019-02-01,Honda,"Honda Civic, CRX, Del Sol",1
Brentwood-Darlington,2019-03-01,Subaru,"Subaru Legacy, Legacy Outback",2
Brentwood-Darlington,2019-03-01,Honda,Honda Element,1
Brentwood-Darlington,2019-03-01,Toyota,Toyota RAV4,1
Brentwood-Darlington,2019-03-01,Ford,Ford Focus,1
Brentwood-Darlington,2019-03-01,Volkswagen,Volkswagen Eurovan,1
Brentwood-Darlington,2019-03-01,Toyota,Toyota Tacoma,1
Brentwood-Darlington,2019-03-01,Honda,Honda Motorcycle,1
Brentwood-Darlington,2019-03-01,Ford,Ford F150,1
Brentwood-Darlington,2019-04-01,Isuzu,Isuzu Trooper,1
Brentwood-Darlington,2019-04-01,Ford,Ford F150,1
Brentwood-Darlington,2019-05-01,Honda,"Honda Civic, CRX, Del Sol",3
Brentwood-Darlington,2019-05-01,Honda,Honda CRV,1
Brentwood-Darlington,2019-05-01,Mercedes-Benz,Mercedes-Benz Sprinter,1
Brentwood-Darlington,2019-05-01,Ford,Ford F350,1
Brentwood-Darlington,2019-05-01,Acura,Acura Integra,1
Brentwood-Darlington,2019-05-01,Ford,Ford Edge,1
Brentwood-Darlington,2019-06-01,Honda,Honda Element,1
Brentwood-Darlington,2019-06-01,Honda,"Honda Civic, CRX, Del Sol",1
Brentwood-Darlington,2019-06-01,Ford,"Ford Taurus, Taurus X",1
Brentwood-Darlington,2019-07-01,Honda,"Honda Civic, CRX, Del Sol",2
Brentwood-Darlington,2019-07-01,Jeep,Jeep Cherokee,1
Brentwood-Darlington,2019-07-01,Jeep,Jeep Grand Cherokee,1
Brentwood-Darlington,2019-07-01,Honda,"Honda Accord, Accord Crosstour",1
Brentwood-Darlington,2019-07-01,Toyota,Toyota Prius,1
Brentwood-Darlington,2019-07-01,Toyota,Toyota Matrix,1
Brentwood-Darlington,2019-07-01,Subaru,"Subaru Impreza, Impreza Outback",1
Brentwood-Darlington,2019-08-01,Honda,"Honda Civic, CRX, Del Sol",2
Brentwood-Darlington,2019-08-01,Mazda,Mazda Mazda 3,1
Brentwood-Darlington,2019-08-01,Saturn,Saturn SL,1
Brentwood-Darlington,2019-08-01,Hyundai,Hyundai Elantra,1
Brentwood-Darlington,2019-08-01,Ford,"Ford Taurus, Taurus X",1
Brentwood-Darlington,2019-08-01,Scion,Scion TC,1
Brentwood-Darlington,2019-08-01,Ford,Ford Explorer,1
Brentwood-Darlington,2019-08-01,Honda,Honda Motorcycle,1
Brentwood-Darlington,2019-08-01,Honda,"Honda Accord, Accord Crosstour",1
Brentwood-Darlington,2019-09-01,Hyundai,Hyundai Elantra,1
Brentwood-Darlington,2019-09-01,Kawasaki,Kawasaki Motorcycle,1
Brentwood-Darlington,2019-09-01,Jeep,Jeep Cherokee,1
Brentwood-Darlington,2019-09-01,Honda,Honda CRV,1
Brentwood-Darlington,2019-09-01,Honda,"Honda Accord, Accord Crosstour",1
Brentwood-Darlington,2019-10-01,Toyota,"Toyota Corolla, Corolla IM",1
Brentwood-Darlington,2019-10-01,Toyota,Toyota Camry,1
Brentwood-Darlington,2019-10-01,Honda,"Honda Accord, Accord Crosstour",1
Brentwood-Darlington,2019-11-01,Mazda,Mazda Mazda 3,1
Brentwood-Darlington,2019-11-01,Acura,Acura RL,1
Brentwood-Darlington,2019-11-01,Ford,Ford Econoline E350,1
Brentwood-Darlington,2019-11-01,Ford,Ford Transit Connect,1
Brentwood-Darlington,2019-11-01,Subaru,Subaru B9 Tribeca,1
Brentwood-Darlington,2019-11-01,Honda,"Honda Accord, Accord Crosstour",1
Brentwood-Darlington,2019-11-01,Dodge,Dodge Charger,1
Brentwood-Darlington,2019-11-01,Dodge,Dodge Ram 2500,1
Brentwood-Darlington,2019-12-01,Subaru,"Subaru Legacy, Legacy Outback",1
Brentwood-Darlington,2019-12-01,Ford,Ford F350,1
Brentwood-Darlington,2019-12-01,Ford,Ford F250,1
Brentwood-Darlington,2019-12-01,Honda,Honda Odyssey,1
Brentwood-Darlington,2019-12-01,Subaru,"Subaru Impreza, Impreza Outback",1
Brentwood-Darlington,2019-12-01,Honda,"Honda Accord, Accord Crosstour",1
Bridgeton,2019-01-01,Honda,"Honda Civic, CRX, Del Sol",2
Bridgeton,2019-01-01,Ford,Ford Fusion,1
Bridgeton,2019-01-01,Jeep,Jeep Cherokee,1
Bridgeton,2019-02-01,Honda,Honda Motorcycle,1
Bridgeton,2019-03-01,Honda,"Honda Civic, CRX, Del Sol",2
Bridgeton,2019-04-01,Honda,Honda CRV,1
Bridgeton,2019-04-01,Honda,"Honda Accord, Accord Crosstour",1
Bridgeton,2019-05-01,Aprilia Motorcycles,Aprilia Motorcycles Motorcycle,1
Bridgeton,2019-06-01,Subaru,"Subaru Legacy, Legacy Outback",1
Bridgeton,2019-06-01,Acura,Acura Integra,1
Bridgeton,2019-07-01,Chevrolet,Chevrolet Spark,1
Bridgeton,2019-09-01,Subaru,"Subaru Legacy, Legacy Outback",1
Bridgeton,2019-09-01,Honda,"Honda Civic, CRX, Del Sol",1
Bridgeton,2019-09-01,Mercury,Mercury Capri,1
Bridgeton,2019-10-01,Unknown Make,Unknown Unknown Make Model,1
Bridgeton,2019-10-01,Jeep,Jeep Wrangler,1
Bridgeton,2019-11-01,Jeep,Jeep Wrangler,1
Bridgeton,2019-11-01,Chevrolet,Chevrolet S10,1
Bridgeton,2019-11-01,Ford,Ford F150,1
Bridgeton,2019-12-01,Dodge,Dodge Ram 1500,1
Bridlemile,2019-01-01,Subaru,"Subaru Impreza, Impreza Outback",1
Bridlemile,2019-01-01,Nissan,Nissan Truck,1
Bridlemile,2019-01-01,Ford,Ford Focus,1
Bridlemile,2019-01-01,Honda,"Honda Accord, Accord Crosstour",1
Bridlemile,2019-02-01,American Motors (Incl American Motors General Bus),Unknown American Motors,1
Bridlemile,2019-03-01,Dodge,"Dodge Caravan, Grand Caravan",1
Bridlemile,2019-05-01,Subaru,"Subaru Legacy, Legacy Outback",1
Bridlemile,2019-06-01,Ford,Ford Expedition,1
Bridlemile,2019-11-01,Dodge,Dodge Ram 3500,1
Brooklyn,2019-01-01,Toyota,"Toyota Corolla, Corolla IM",1
Brooklyn,2019-01-01,Kia Motors Corp,Kia Motors Corp Rio,1
Brooklyn,2019-02-01,Ford,Ford Econoline E350,1
Brooklyn,2019-02-01,Dodge,Dodge Dakota,1
Brooklyn,2019-02-01,Honda,"Honda Accord, Accord Crosstour",1
Brooklyn,2019-02-01,Subaru,"Subaru Legacy, Legacy Outback",1
Brooklyn,2019-03-01,Subaru,"Subaru Legacy, Legacy Outback",1
Brooklyn,2019-03-01,Lexus,Lexus LX450,1
Brooklyn,2019-03-01,Honda,"Honda Accord, Accord Crosstour",1
Brooklyn,2019-04-01,Honda,"Honda Civic, CRX, Del Sol",2
Brooklyn,2019-04-01,Subaru,"Subaru Legacy, Legacy Outback",1
Brooklyn,2019-04-01,Volkswagen,Volkswagen Golf,1
Brooklyn,2019-04-01,Ford,Ford Truck,1
Brooklyn,2019-04-01,Honda,Honda CRV,1
Brooklyn,2019-04-01,Subaru,"Subaru WRX, WRX STI",1
Brooklyn,2019-05-01,Hyundai,Hyundai Tucson,1
Brooklyn,2019-06-01,Subaru,"Subaru Legacy, Legacy Outback",1
Brooklyn,2019-06-01,GMC,GMC Savana,1
Brooklyn,2019-07-01,Honda,"Honda Civic, CRX, Del Sol",3
Brooklyn,2019-07-01,BMW,BMW Motorcycle,1
Brooklyn,2019-07-01,Chevrolet,Chevrolet Silverado,1
Brooklyn,2019-07-01,Toyota,Toyota Camry,1
Brooklyn,2019-07-01,Ford,Ford F350,1
Brooklyn,2019-07-01,Nissan,Nissan 350Z,1
Brooklyn,2019-08-01,Volvo,Volvo XC70,1
Brooklyn,2019-08-01,Subaru,Subaru Forester,1
Brooklyn,2019-08-01,Nissan,Nissan Truck,1
Brooklyn,2019-09-01,Honda,"Honda Civic, CRX, Del Sol",2
Brooklyn,2019-09-01,Subaru,"Subaru Legacy, Legacy Outback",2
Brooklyn,2019-09-01,Nissan,"Nissan Pathfinder, Pathfinder Armada",1
Brooklyn,2019-09-01,Toyota,Toyota Camry,1
Brooklyn,2019-09-01,Jeep,Jeep Cherokee,1
Brooklyn,2019-10-01,Genuine Scooters LLC mfgd by Motive Power Industry Co LTD,Genuine Scooters LLC mfgd by Motive Power Industry Co LTD Motorcycle,1
Brooklyn,2019-10-01,Honda,"Honda Civic, CRX, Del Sol",1
Brooklyn,2019-11-01,Toyota,Toyota Truck,1
Brooklyn,2019-11-01,GMC,GMC Sierra,1
Brooklyn,2019-12-01,Hyundai,Hyundai Accent,1
Buckman East,2019-01-01,Honda,"Honda Civic, CRX, Del Sol",1
Buckman East,2019-01-01,Subaru,"Subaru Impreza, Impreza Outback",1
Buckman East,2019-01-01,Ford,Ford Crown Victoria,1
Buckman East,2019-02-01,Unknown,Unknown,2
Buckman East,2019-02-01,Ford,Ford Focus,1
Buckman East,2019-02-01,Honda,Honda Motorcycle,1
Buckman East,2019-02-01,Honda,Honda CRV,1
Buckman East,2019-02-01,Audi,Audi S4,1
Buckman East,2019-02-01,Honda,"Honda Civic, CRX, Del Sol",1
Buckman East,2019-02-01,Honda,"Honda Accord, Accord Crosstour",1
Buckman East,2019-02-01,Subaru,"Subaru Impreza, Impreza Outback",1
Buckman East,2019-02-01,Dodge,Dodge Ram 2500,1
Buckman East,2019-02-01,Unknown Make,Unknown Unknown Make Model,1
Buckman East,2019-02-01,GMC,GMC Yukon,1
Buckman East,2019-03-01,Subaru,"Subaru Impreza, Impreza Outback",2
Buckman East,2019-03-01,Toyota,Toyota Tundra,1
Buckman East,2019-03-01,Toyota,Toyota Camry,1
Buckman East,2019-03-01,Volkswagen,Volkswagen Jetta,1
Buckman East,2019-03-01,Subaru,"Subaru Legacy, Legacy Outback",1
Buckman East,2019-03-01,Honda,"Honda Civic, CRX, Del Sol",1
Buckman East,2019-04-01,Honda,"Honda Accord, Accord Crosstour",3
Buckman East,2019-04-01,Vespa,Unknown Vespa Model,1
Buckman East,2019-04-01,Aprilia Motorcycles,Aprilia Motorcycles Motorcycle,1
Buckman East,2019-04-01,Subaru,Subaru Forester,1
Buckman East,2019-04-01,Ford,Ford Escort,1
Buckman East,2019-04-01,Toyota,Toyota Camry,1
Buckman East,2019-04-01,Ford,Ford Ranger,1
