neighborhood,month_start,make,model,stolen_count
Cully,2015-10-01,Big Tex,Big Tex Trailer,1
Cully,2015-10-01,Nissan,Nissan Truck,1
Cully,2015-10-01,Unknown,Unknown,1
Cully,2015-11-01,Honda,"Honda Civic, CRX, Del Sol",3
Cully,2015-11-01,Honda,"Honda Accord, Accord Crosstour",2
Cully,2015-11-01,Triumph Motor Co,Triumph Motor Co Motorcycle,1
Cully,2015-11-01,Chevrolet,Chevrolet Astro,1
Cully,2015-11-01,Honda,Honda Motorcycle,1
Cully,2015-11-01,Toyota,"Toyota Corolla, Corolla IM",1
Cully,2015-12-01,Honda,Honda CRV,2
Cully,2015-12-01,BMW,BMW 530 Series,1
Cully,2015-12-01,Honda,"Honda Civic, CRX, Del Sol",1
Cully,2015-12-01,Dodge,Dodge Ram 1500,1
Cully,2015-12-01,Toyota,Toyota Camry,1
Cully,2015-12-01,Chevrolet,Chevrolet Astro,1
Cully,2015-12-01,Jeep,Jeep Grand Cherokee,1
Downtown,2015-05-01,Honda,"Honda Accord, Accord Crosstour",4
Downtown,2015-05-01,Honda,"Honda Civic, CRX, Del Sol",2
Downtown,2015-05-01,Chevrolet,Chevrolet Suburban,1
Downtown,2015-05-01,Nissan,Nissan Maxima,1
Downtown,2015-05-01,Toyota,Toyota Truck,1
Downtown,2015-05-01,Toyota,Toyota MR2,1
Downtown,2015-05-01,Toyota,"Toyota Corolla, Corolla IM",1
Downtown,2015-05-01,Saturn,Saturn SL,1
Downtown,2015-05-01,Ford,Ford Escape,1
Downtown,2015-05-01,Pontiac,Pontiac Bonneville,1
Downtown,2015-05-01,Unknown,Unknown,1
Downtown,2015-06-01,Honda,"Honda Civic, CRX, Del Sol",2
Downtown,2015-06-01,Unknown,Unknown,2
Downtown,2015-06-01,Nissan,Nissan Altima,1
Downtown,2015-06-01,Toyota,Toyota Camry,1
Downtown,2015-06-01,Honda,"Honda Accord, Accord Crosstour",1
Downtown,2015-06-01,Buick,Buick Lacrosse,1
Downtown,2015-06-01,Ford,Ford Escort,1
Downtown,2015-06-01,Dodge,Dodge Ram 1500,1
Downtown,2015-06-01,Kia Motors Corp,Kia Motors Corp Soul,1
Downtown,2015-06-01,Hyundai,Hyundai Sonata,1
Downtown,2015-06-01,Jeep,Jeep Liberty,1
Downtown,2015-06-01,Toyota,Unknown,1
Downtown,2015-06-01,Chevrolet,Unknown,1
Downtown,2015-07-01,Honda,"Honda Civic, CRX, Del Sol",2
Downtown,2015-07-01,Toyota,Toyota Truck,1
Downtown,2015-07-01,Chevrolet,Chevrolet Lumina,1
Downtown,2015-07-01,Acura,Acura Integra,1
Downtown,2015-07-01,Chevrolet,"Chevrolet Camaro, Berlinetta",1
Downtown,2015-07-01,Ford,Ford Escape,1
Downtown,2015-07-01,Saturn,Saturn Ion,1
Downtown,2015-07-01,Harley Davidson,Harley Davidson Motorcycle,1
Downtown,2015-07-01,Pontiac,Pontiac Sunfire,1
Downtown,2015-07-01,Kawasaki,Kawasaki Motorcycle,1
Downtown,2015-07-01,Unknown,Unknown,1
Downtown,2015-08-01,Toyota,"Toyota Corolla, Corolla IM",1
Downtown,2015-08-01,Suzuki,Suzuki Motorcycle,1
Downtown,2015-08-01,Honda,"Honda Accord, Accord Crosstour",1
Downtown,2015-08-01,Mazda,Mazda CX5,1
Downtown,2015-08-01,Honda,"Honda Civic, CRX, Del Sol",1
Downtown,2015-08-01,Chevrolet,Chevrolet Astro,1
Downtown,2015-09-01,Volkswagen,Volkswagen Touareg,1
Downtown,2015-09-01,BMW,BMW 520 Series,1
Downtown,2015-09-01,Nissan,Nissan Truck,1
Downtown,2015-09-01,Pontiac,Pontiac Vibe,1
Downtown,2015-09-01,Volkswagen,Volkswagen Jetta,1
Downtown,2015-09-01,Acura,Acura Integra,1
Downtown,2015-10-01,Honda,"Honda Civic, CRX, Del Sol",5
Downtown,2015-10-01,Honda,"Honda Accord, Accord Crosstour",2
Downtown,2015-10-01,Chrysler,Chrysler Fifth Avenue,1
Downtown,2015-10-01,Lincoln,Lincoln Town Car,1
Downtown,2015-10-01,Toyota,Toyota Avalon,1
Downtown,2015-10-01,Ford,Ford Ranger,1
Downtown,2015-10-01,Chevrolet,Chevrolet Blazer,1
Downtown,2015-10-01,Toyota,Toyota 4-Runner,1
Downtown,2015-10-01,Volkswagen,Volkswagen Jetta,1
Downtown,2015-10-01,Kia Motors Corp,Kia Motors Corp Optima,1
Downtown,2015-10-01,Unknown,Unknown,1
Downtown,2015-11-01,Honda,"Honda Accord, Accord Crosstour",6
Downtown,2015-11-01,Toyota,Toyota Camry,2
Downtown,2015-11-01,Mercedes-Benz,Mercedes-Benz 230 Series,1
Downtown,2015-11-01,Nissan,Nissan Truck,1
Downtown,2015-11-01,Honda,Honda CRV,1
Downtown,2015-11-01,Lexus,Lexus ES300,1
Downtown,2015-11-01,Chrysler,Chrysler 200,1
Downtown,2015-11-01,Ford,Ford Escort,1
Downtown,2015-12-01,Honda,"Honda Civic, CRX, Del Sol",8
Downtown,2015-12-01,Honda,"Honda Accord, Accord Crosstour",6
Downtown,2015-12-01,Honda,Honda CRV,2
Downtown,2015-12-01,GEO,GEO Tracker,1
Downtown,2015-12-01,Acura,Acura RDX,1
Downtown,2015-12-01,Subaru,"Subaru Impreza, Impreza Outback",1
Downtown,2015-12-01,Nissan,Nissan Altima,1
East Columbia,2015-05-01,Shenke Motorcycle Co Ltd; Shanghai Shenke Motorcycle Co,Shenke Motorcycle Co Ltd; Shanghai Shenke Motorcycle Co Motorcycle,1
East Columbia,2015-05-01,Honda,"Honda Accord, Accord Crosstour",1
East Columbia,2015-06-01,Dodge,Dodge Ram 3500,1
East Columbia,2015-06-01,Honda,"Honda Accord, Accord Crosstour",1
East Columbia,2015-07-01,Mazda,Mazda Protege,1
East Columbia,2015-07-01,Kawasaki,Kawasaki Motorcycle,1
East Columbia,2015-08-01,Kawasaki,Kawasaki Motorcycle,1
East Columbia,2015-09-01,Subaru,"Subaru Legacy, Legacy Outback",1
East Columbia,2015-10-01,Honda,Honda CRV,1
East Columbia,2015-10-01,Ford,Ford Thunderbird,1
East Columbia,2015-11-01,Nissan,"Nissan Pathfinder, Pathfinder Armada",1
East Columbia,2015-11-01,Honda,"Honda Civic, CRX, Del Sol",1
East Columbia,2015-11-01,Dodge,"Dodge Caravan, Grand Caravan",1
Eastmoreland,2015-06-01,Honda,Unknown Honda Model,1
Eastmoreland,2015-06-01,Ford,Ford Fusion,1
Eastmoreland,2015-08-01,Ford,Ford Ranger,1
Eastmoreland,2015-09-01,Nissan,Nissan 200SX,1
Eastmoreland,2015-10-01,Honda,"Honda Accord, Accord Crosstour",1
Eastmoreland,2015-11-01,Subaru,"Subaru Legacy, Legacy Outback",1
Eastmoreland,2015-12-01,Honda,"Honda Accord, Accord Crosstour",1
Eastmoreland,2015-12-01,Subaru,Subaru Loyale,1
Eliot,2015-05-01,Toyota,Toyota Tercel,1
Eliot,2015-05-01,Acura,Acura CL Series,1
Eliot,2015-05-01,Acura,Acura Integra,1
Eliot,2015-05-01,Honda,Honda CRV,1
Eliot,2015-06-01,Honda,"Honda Accord, Accord Crosstour",4
Eliot,2015-06-01,Toyota,"Toyota Corolla, Corolla IM",1
Eliot,2015-06-01,Nissan,Nissan Versa,1
Eliot,2015-06-01,Ford,Ford Ranger,1
Eliot,2015-06-01,Subaru,"Subaru Impreza, Impreza Outback",1
Eliot,2015-06-01,Honda,Honda Prelude,1
Eliot,2015-07-01,Audi,Audi A4,1
Eliot,2015-08-01,Hyundai,Hyundai Accent,1
Eliot,2015-08-01,Chevrolet,Chevrolet S10,1
Eliot,2015-09-01,Mitsubishi,Mitsubishi Galant,1
Eliot,2015-10-01,Subaru,"Subaru Legacy, Legacy Outback",2
Eliot,2015-10-01,Honda,"Honda Civic, CRX, Del Sol",1
Eliot,2015-10-01,Dodge,Dodge Ram 1500,1
Eliot,2015-10-01,Freightliner Corp,Freightliner Corp Truck,1
Eliot,2015-11-01,Honda,"Honda Civic, CRX, Del Sol",3
Eliot,2015-11-01,Toyota,"Toyota Corolla, Corolla IM",1
Eliot,2015-11-01,Honda,"Honda Accord, Accord Crosstour",1
Eliot,2015-11-01,Kia Motors Corp,Kia Motors Corp Sorrento,1
Eliot,2015-12-01,Dodge,Unknown Dodge Model,1
Eliot,2015-12-01,Toyota,Toyota Camry,1
Eliot,2015-12-01,Chevrolet,Chevrolet Colorado,1
Eliot,2015-12-01,Subaru,"Subaru Legacy, Legacy Outback",1
Eliot,2015-12-01,Honda,"Honda Accord, Accord Crosstour",1
Eliot,2015-12-01,Ford,Ford Fusion,1
Far Southwest,2015-08-01,Honda,Unknown Honda Model,1
Far Southwest,2015-08-01,Freightliner Corp,Freightliner Corp Truck,1
Far Southwest,2015-09-01,Honda,Honda CRV,1
Far Southwest,2015-10-01,Suzuki,Unknown Suzuki Model,1
Forest Park,2015-05-01,Toyota,Toyota Tundra,1
Forest Park,2015-09-01,Honda,"Honda Accord, Accord Crosstour",1
Forest Park,2015-12-01,Cadillac,Cadillac Eldorado,1
Foster-Powell,2015-05-01,Honda,"Honda Accord, Accord Crosstour",2
Foster-Powell,2015-05-01,Nissan,Nissan Truck,1
Foster-Powell,2015-05-01,Acura,Acura MDX,1
Foster-Powell,2015-05-01,Saturn,Saturn SL,1
Foster-Powell,2015-05-01,Honda,"Honda Civic, CRX, Del Sol",1
Foster-Powell,2015-06-01,Nissan,Nissan Truck,1
Foster-Powell,2015-06-01,Nissan,Unknown Nissan Model,1
Foster-Powell,2015-06-01,Isuzu,Unknown Isuzu Model,1
Foster-Powell,2015-06-01,Dodge,Dodge Neon,1
Foster-Powell,2015-06-01,Lexus,Lexus IS300,1
Foster-Powell,2015-06-01,Ford,Ford Econoline E150,1
Foster-Powell,2015-07-01,Nissan,Nissan Truck,1
Foster-Powell,2015-07-01,Nissan,"Nissan Pathfinder, Pathfinder Armada",1
Foster-Powell,2015-07-01,Toyota,Toyota Sienna,1
Foster-Powell,2015-07-01,Honda,"Honda Civic, CRX, Del Sol",1
Foster-Powell,2015-08-01,Subaru,Unknown Subaru Model,1
Foster-Powell,2015-08-01,Nissan,Nissan Truck,1
Foster-Powell,2015-09-01,Honda,"Honda Civic, CRX, Del Sol",1
Foster-Powell,2015-09-01,Honda,"Honda Accord, Accord Crosstour",1
Foster-Powell,2015-09-01,Toyota,Toyota Truck,1
Foster-Powell,2015-09-01,Subaru,"Subaru Impreza, Impreza Outback",1
Foster-Powell,2015-10-01,Saturn,Saturn SL,1
Foster-Powell,2015-10-01,Honda,Honda Prelude,1
Foster-Powell,2015-10-01,Honda,"Honda Civic, CRX, Del Sol",1
Foster-Powell,2015-10-01,GMC,GMC Terrain,1
Foster-Powell,2015-10-01,Subaru,"Subaru Legacy, Legacy Outback",1
Foster-Powell,2015-10-01,Dodge,Dodge Dakota,1
Foster-Powell,2015-10-01,Nissan,Nissan Sentra,1
Foster-Powell,2015-10-01,Honda,"Honda Accord, Accord Crosstour",1
Foster-Powell,2015-11-01,Saturn,Saturn SC,2
Foster-Powell,2015-11-01,Nissan,Unknown Nissan Model,1
Foster-Powell,2015-11-01,Nissan,"Nissan Pathfinder, Pathfinder Armada",1
Foster-Powell,2015-11-01,Honda,"Honda Civic, CRX, Del Sol",1
Foster-Powell,2015-11-01,Honda,"Honda Accord, Accord Crosstour",1
Foster-Powell,2015-11-01,Nissan,Nissan 370Z,1
Foster-Powell,2015-12-01,Jeep,Jeep Grand Cherokee,3
Foster-Powell,2015-12-01,Honda,"Honda Civic, CRX, Del Sol",3
Foster-Powell,2015-12-01,Nissan,Unknown Nissan Model,2
Foster-Powell,2015-12-01,Jeep,Jeep Wrangler,1
Foster-Powell,2015-12-01,Nissan,Nissan Sentra,1
Foster-Powell,2015-12-01,Ford,"Ford Taurus, Taurus X",1
Foster-Powell,2015-12-01,Honda,"Honda Accord, Accord Crosstour",1
Glenfair,2015-07-01,Honda,"Honda Accord, Accord Crosstour",1
Glenfair,2015-09-01,Honda,"Honda Accord, Accord Crosstour",1
Glenfair,2015-09-01,Saturn,Saturn SL,1
Glenfair,2015-10-01,Honda,"Honda Accord, Accord Crosstour",1
Glenfair,2015-10-01,Honda,"Honda Civic, CRX, Del Sol",1
Glenfair,2015-11-01,Honda,"Honda Civic, CRX, Del Sol",1
Glenfair,2015-12-01,Honda,"Honda Civic, CRX, Del Sol",2
Glenfair,2015-12-01,Honda,Unknown Honda Model,1
Glenfair,2015-12-01,Honda,"Honda Accord, Accord Crosstour",1
Goose Hollow,2015-05-01,Honda,"Honda Accord, Accord Crosstour",2
Goose Hollow,2015-05-01,Nissan,Nissan Maxima,1
Goose Hollow,2015-05-01,Honda,Unknown Honda Model,1
Goose Hollow,2015-05-01,Honda,"Honda Civic, CRX, Del Sol",1
Goose Hollow,2015-05-01,Honda,Honda CRV,1
Goose Hollow,2015-05-01,Jeep,Jeep Cherokee,1
Goose Hollow,2015-06-01,Honda,"Honda Accord, Accord Crosstour",2
Goose Hollow,2015-06-01,Toyota,Toyota SR5,1
Goose Hollow,2015-06-01,Nissan,Nissan Maxima,1
Goose Hollow,2015-06-01,Nissan,Nissan 240SX,1
Goose Hollow,2015-06-01,Acura,Acura TLX,1
Goose Hollow,2015-06-01,Nissan,Unknown Nissan Model,1
Goose Hollow,2015-06-01,Honda,"Honda Civic, CRX, Del Sol",1
Goose Hollow,2015-07-01,Honda,"Honda Civic, CRX, Del Sol",4
Goose Hollow,2015-07-01,Honda,"Honda Accord, Accord Crosstour",2
Goose Hollow,2015-07-01,Toyota,"Toyota Corolla, Corolla IM",1
Goose Hollow,2015-07-01,Chevrolet,Chevrolet Suburban,1
Goose Hollow,2015-08-01,Honda,"Honda Civic, CRX, Del Sol",2
Goose Hollow,2015-08-01,Honda,Honda CRV,1
Goose Hollow,2015-08-01,Toyota,Toyota Camry,1
Goose Hollow,2015-09-01,Subaru,"Subaru Impreza, Impreza Outback",3
Goose Hollow,2015-09-01,Nissan,Nissan Altima,3
Goose Hollow,2015-09-01,BMW,BMW M4,1
Goose Hollow,2015-09-01,BMW,BMW M5,1
Goose Hollow,2015-10-01,Volkswagen,Volkswagen Jetta,1
Goose Hollow,2015-10-01,Volkswagen,"Volkswagen Beetle, Super Beetle, Bug",1
Goose Hollow,2015-10-01,Honda,"Honda Accord, Accord Crosstour",1
Goose Hollow,2015-10-01,Acura,Acura MDX,1
Goose Hollow,2015-11-01,Honda,"Honda Accord, Accord Crosstour",3
Goose Hollow,2015-12-01,Honda,"Honda Civic, CRX, Del Sol",2
Goose Hollow,2015-12-01,Honda,"Honda Accord, Accord Crosstour",1
Goose Hollow,2015-12-01,Nissan,Nissan Maxima,1
Goose Hollow,2015-12-01,Kia Motors Corp,Kia Motors Corp Sportage,1
Goose Hollow,2015-12-01,Jeep,Jeep Cherokee,1
Grant Park,2015-05-01,Chevrolet,Chevrolet Silverado,1
Grant Park,2015-05-01,Honda,"Honda Civic, CRX, Del Sol",1
Grant Park,2015-08-01,Ford,Ford Focus,1
Grant Park,2015-09-01,Toyota,Unknown Toyota Model,1
Grant Park,2015-09-01,Ford,Ford F150,1
Grant Park,2015-09-01,Dodge,Dodge Avenger,1
Grant Park,2015-09-01,Toyota,Toyota Sienna,1
Grant Park,2015-09-01,Dodge,"Dodge Caravan, Grand Caravan",1
Grant Park,2015-10-01,Volvo,Volvo V70,1
Grant Park,2015-10-01,Subaru,Subaru Outback,1
Grant Park,2015-10-01,Honda,Honda CRV,1
Grant Park,2015-10-01,Ford,Ford F150,1
Grant Park,2015-10-01,Ford,Ford Econoline E250,1
Grant Park,2015-10-01,Toyota,Toyota Tacoma,1
Grant Park,2015-10-01,Nissan,Nissan Truck,1
Grant Park,2015-12-01,Subaru,"Subaru Legacy, Legacy Outback",1
Grant Park,2015-12-01,Honda,"Honda Accord, Accord Crosstour",1
Hayden Island,2015-05-01,Honda,"Honda Civic, CRX, Del Sol",1
Hayden Island,2015-06-01,Honda,"Honda Accord, Accord Crosstour",2
Hayden Island,2015-06-01,Mercury,Mercury Sable,1
Hayden Island,2015-06-01,Honda,"Honda Civic, CRX, Del Sol",1
Hayden Island,2015-07-01,Honda,"Honda Accord, Accord Crosstour",2
Hayden Island,2015-07-01,Nissan,Nissan Truck,1
Hayden Island,2015-07-01,Ford,Ford Mustang,1
Hayden Island,2015-08-01,Subaru,"Subaru Legacy, Legacy Outback",1
Hayden Island,2015-08-01,Chevrolet,Chevrolet C/K 1500,1
Hayden Island,2015-08-01,Toyota,Toyota Camry,1
Hayden Island,2015-09-01,Honda,"Honda Accord, Accord Crosstour",1
Hayden Island,2015-09-01,Lexus,Lexus ES350,1
Hayden Island,2015-10-01,Honda,Honda Prelude,1
Hayden Island,2015-10-01,Saturn,Saturn SL,1
Hayden Island,2015-10-01,Nissan,Nissan Murano,1
Hayden Island,2015-11-01,Honda,"Honda Civic, CRX, Del Sol",2
Hayden Island,2015-11-01,Kawasaki,Kawasaki Motorcycle,1
Hayden Island,2015-11-01,Jeep,Jeep Grand Cherokee,1
Hayden Island,2015-11-01,Chevrolet,Chevrolet Tahoe,1
Hayden Island,2015-12-01,Honda,"Honda Accord, Accord Crosstour",2
Hayden Island,2015-12-01,Kawasaki,Kawasaki Motorcycle,1
Hayden Island,2015-12-01,Toyota,Toyota 4-Runner,1
Hayden Island,2015-12-01,Kymco,Kymco Motorcycle,1
Hayhurst,2015-06-01,Honda,Honda CRV,1
Hayhurst,2015-07-01,Honda,Honda Motorcycle,1
Hayhurst,2015-08-01,Genuine Scooters LLC mfgd by Motive Power Industry Co LTD,Unknown Genuine Scooters LLC mfgd by Motive Power Industry Co LTD Model,1
Hayhurst,2015-10-01,Subaru,"Subaru Legacy, Legacy Outback",1
Hayhurst,2015-10-01,Nissan,Nissan Altima,1
Hayhurst,2015-11-01,Honda,Honda Motorcycle,1
Hazelwood,2015-05-01,Honda,"Honda Civic, CRX, Del Sol",4
Hazelwood,2015-05-01,Honda,"Honda Accord, Accord Crosstour",3
Hazelwood,2015-05-01,Toyota,Toyota Camry,1
Hazelwood,2015-05-01,Toyota,Toyota 4-Runner,1
Hazelwood,2015-05-01,Nissan,Nissan Altima,1
Hazelwood,2015-05-01,Scion,Scion iQ,1
Hazelwood,2015-05-01,Pontiac,Pontiac Fiero,1
Hazelwood,2015-05-01,Jeep,Jeep Cherokee,1
Hazelwood,2015-05-01,Ford,Ford Escort,1
Hazelwood,2015-05-01,GMC,GMC Sierra,1
Hazelwood,2015-06-01,Honda,"Honda Accord, Accord Crosstour",4
Hazelwood,2015-06-01,Subaru,"Subaru Impreza, Impreza Outback",3
Hazelwood,2015-06-01,Unknown,Unknown,3
Hazelwood,2015-06-01,Toyota,Toyota Camry,2
Hazelwood,2015-06-01,Nissan,Nissan Maxima,2
Hazelwood,2015-06-01,Honda,"Honda Civic, CRX, Del Sol",2
Hazelwood,2015-06-01,Acura,Acura Integra,1
Hazelwood,2015-06-01,Cadillac,Cadillac DeVille,1
Hazelwood,2015-06-01,Hyundai,Hyundai Tucson,1
Hazelwood,2015-06-01,Pontiac,Pontiac Aztek,1
Hazelwood,2015-06-01,Ford,Ford Ranger,1
Hazelwood,2015-06-01,Nissan,Unknown,1
Hazelwood,2015-06-01,Toyota,Unknown,1
Hazelwood,2015-06-01,Subaru,Unknown,1
Hazelwood,2015-06-01,Ford,Unknown,1
Hazelwood,2015-07-01,Honda,"Honda Accord, Accord Crosstour",10
Hazelwood,2015-07-01,Honda,"Honda Civic, CRX, Del Sol",3
Hazelwood,2015-07-01,Nissan,Nissan Maxima,1
Hazelwood,2015-07-01,Nissan,Nissan 300ZX,1
Hazelwood,2015-07-01,Scion,Scion TC,1
Hazelwood,2015-07-01,Cadillac,Cadillac DeVille,1
Hazelwood,2015-07-01,GMC,GMC Rally,1
Hazelwood,2015-07-01,Dodge,Dodge Ram 2500,1
Hazelwood,2015-08-01,Honda,"Honda Accord, Accord Crosstour",4
Hazelwood,2015-08-01,Unknown,Unknown,4
Hazelwood,2015-08-01,Pontiac,Pontiac Grand Prix,2
Hazelwood,2015-08-01,Harley Davidson,Harley Davidson Motorcycle,1
Hazelwood,2015-08-01,Mazda,Mazda B2500,1
Hazelwood,2015-08-01,Chevrolet,Chevrolet C10,1
Hazelwood,2015-08-01,Chrysler,Chrysler PT Cruiser,1
Hazelwood,2015-08-01,BMW,BMW 325 Series,1
Hazelwood,2015-08-01,Subaru,"Subaru Legacy, Legacy Outback",1
Hazelwood,2015-08-01,Honda,"Honda Civic, CRX, Del Sol",1
Hazelwood,2015-08-01,Nissan,Nissan Frontier,1
Hazelwood,2015-09-01,Unknown,Unknown,7
Hazelwood,2015-09-01,Honda,"Honda Accord, Accord Crosstour",4
Hazelwood,2015-09-01,Honda,"Honda Civic, CRX, Del Sol",4
Hazelwood,2015-09-01,Mazda,Unknown,3
Hazelwood,2015-09-01,Nissan,Nissan Sentra,2
Hazelwood,2015-09-01,Honda,Honda CRV,1
Hazelwood,2015-09-01,Chevrolet,Chevrolet C/K 1500,1
Hazelwood,2015-09-01,Ford,Ford F150,1
Hazelwood,2015-09-01,GMC,GMC Envoy,1
Hazelwood,2015-09-01,Dodge,Dodge Durango,1
Hazelwood,2015-09-01,Jeep,Jeep Wrangler,1
Hazelwood,2015-09-01,Jeep,Jeep Grand Cherokee,1
Hazelwood,2015-10-01,Honda,"Honda Accord, Accord Crosstour",9
Hazelwood,2015-10-01,Honda,"Honda Civic, CRX, Del Sol",4
Hazelwood,2015-10-01,Unknown,Unknown,3
Hazelwood,2015-10-01,Acura,Acura Integra,2
Hazelwood,2015-10-01,Nissan,Nissan Sentra,2
Hazelwood,2015-10-01,Subaru,Unknown,2
Hazelwood,2015-10-01,Honda,Honda CRV,1
Hazelwood,2015-10-01,Ford,Ford F250,1
Hazelwood,2015-10-01,Acura,Acura RDX,1
Hazelwood,2015-10-01,BMW,BMW 745 Series,1
Hazelwood,2015-10-01,Dodge,Dodge Ram 1500,1
Hazelwood,2015-10-01,Ford,Ford Econoline 100,1
Hazelwood,2015-10-01,Nissan,Unknown,1
Hazelwood,2015-10-01,Honda,Unknown,1
Hazelwood,2015-11-01,Honda,"Honda Accord, Accord Crosstour",8
Hazelwood,2015-11-01,Honda,"Honda Civic, CRX, Del Sol",5
Hazelwood,2015-11-01,Nissan,Unknown,3
Hazelwood,2015-11-01,Unknown,Unknown,3
Hazelwood,2015-11-01,Honda,Unknown Honda Model,2
Hazelwood,2015-11-01,Acura,Acura Integra,2
Hazelwood,2015-11-01,Nissan,Nissan Truck,2
Hazelwood,2015-11-01,Dodge,Dodge Dart,1
Hazelwood,2015-11-01,Dodge,Dodge Ram 3500,1
Hazelwood,2015-11-01,Dodge,Dodge Truck,1
Hazelwood,2015-11-01,Chevrolet,Chevrolet Impala,1
Hazelwood,2015-11-01,Ford,Ford F350,1
Hazelwood,2015-11-01,Ford,Unknown,1
Hazelwood,2015-12-01,Honda,"Honda Accord, Accord Crosstour",14
Hazelwood,2015-12-01,Honda,"Honda Civic, CRX, Del Sol",12
Hazelwood,2015-12-01,Subaru,"Subaru Impreza, Impreza Outback",3
Hazelwood,2015-12-01,Jeep,Jeep Cherokee,2
Hazelwood,2015-12-01,Honda,Honda CRV,1
Hazelwood,2015-12-01,Cadillac,Cadillac SRX,1
Hazelwood,2015-12-01,Acura,Acura Integra,1
Hazelwood,2015-12-01,Ford,Ford Escort,1
Hazelwood,2015-12-01,Ford,Ford Explorer,1
Hazelwood,2015-12-01,Subaru,"Subaru Legacy, Legacy Outback",1
Hazelwood,2015-12-01,Unknown,Unknown,1
Healy Heights,2015-11-01,Honda,Unknown Honda Model,1
Hillsdale,2015-08-01,Taotao Ind Co or Zhejiang Taotao Industry Co Ltd,Unknown Taotao Ind Co or Zhejiang Taotao Industry Co Ltd Model,1
Hillsdale,2015-08-01,Toyota,Toyota Sequoia,1
Hillsdale,2015-09-01,Acura,Acura CL Series,1
Hillsdale,2015-09-01,Honda,"Honda Civic, CRX, Del Sol",1
Hillsdale,2015-10-01,Honda,Honda Motorcycle,2
Hillsdale,2015-10-01,Suzuki,Suzuki Motorcycle,1
Hillsdale,2015-10-01,Volkswagen,Volkswagen Jetta,1
Hillside,2015-05-01,Mercedes-Benz,Mercedes-Benz GLK350,1
Hillside,2015-07-01,BMW,BMW 330 Series,1
Hillside,2015-08-01,BMW,BMW 330 Series,1
Hillside,2015-10-01,Hyundai,Hyundai Elantra,1
Hillside,2015-10-01,BMW,BMW X3,1
Hillside,2015-11-01,Suzuki,Suzuki Motorcycle,1
Hollywood,2015-05-01,Honda,"Honda Civic, CRX, Del Sol",1
Hollywood,2015-05-01,Honda,Honda CRV,1
Hollywood,2015-06-01,Honda,"Honda Accord, Accord Crosstour",1
Hollywood,2015-07-01,Subaru,"Subaru Legacy, Legacy Outback",1
Hollywood,2015-07-01,Honda,"Honda Civic, CRX, Del Sol",1
Hollywood,2015-07-01,Honda,"Honda Accord, Accord Crosstour",1
Hollywood,2015-08-01,Chrysler,Chrysler PT Cruiser,1
Hollywood,2015-08-01,Honda,"Honda Accord, Accord Crosstour",1
Hollywood,2015-08-01,Toyota,"Toyota Corolla, Corolla IM",1
Hollywood,2015-09-01,Honda,"Honda Civic, CRX, Del Sol",1
Hollywood,2015-10-01,Mazda,Mazda MPV,1
Hollywood,2015-11-01,Honda,"Honda Civic, CRX, Del Sol",2
Hollywood,2015-11-01,Honda,Honda Prelude,1
Hollywood,2015-11-01,Subaru,Subaru Forester,1
Hollywood,2015-12-01,Subaru,"Subaru Legacy, Legacy Outback",1
Hollywood,2015-12-01,Nissan,Nissan Truck,1
Hollywood,2015-12-01,Chevrolet,Chevrolet Aveo,1
Hollywood,2015-12-01,Honda,"Honda Civic, CRX, Del Sol",1
Homestead,2015-09-01,Dodge,"Dodge Caravan, Grand Caravan",1
Homestead,2015-11-01,Toyota,Toyota Prius,1
Homestead,2015-12-01,Honda,"Honda Civic, CRX, Del Sol",1
Hosford-Abernethy,2015-05-01,Chevrolet,Chevrolet Avalanche,1
Hosford-Abernethy,2015-05-01,Mazda,Mazda Mazda 3,1
Hosford-Abernethy,2015-05-01,Dodge,Dodge Ram 2500,1
Hosford-Abernethy,2015-05-01,Ford,Ford Mustang,1
Hosford-Abernethy,2015-05-01,GMC,GMC Sierra,1
Hosford-Abernethy,2015-05-01,Honda,"Honda Accord, Accord Crosstour",1
Hosford-Abernethy,2015-05-01,Scion,Scion XA,1
Hosford-Abernethy,2015-05-01,Subaru,"Subaru Impreza, Impreza Outback",1
Hosford-Abernethy,2015-05-01,Subaru,"Subaru Legacy, Legacy Outback",1
Hosford-Abernethy,2015-06-01,Toyota,Toyota Camry,1
Hosford-Abernethy,2015-06-01,Acura,Acura Vigor,1
Hosford-Abernethy,2015-06-01,Nissan,Unknown Nissan Model,1
Hosford-Abernethy,2015-06-01,Pontiac,Pontiac Sunfire,1
Hosford-Abernethy,2015-06-01,Jeep,Jeep Wrangler,1
Hosford-Abernethy,2015-06-01,Dodge,Dodge Ram 1500,1
Hosford-Abernethy,2015-07-01,Honda,"Honda Accord, Accord Crosstour",3
Hosford-Abernethy,2015-07-01,Nissan,Nissan Truck,1
Hosford-Abernethy,2015-07-01,Nissan,"Nissan Pathfinder, Pathfinder Armada",1
Hosford-Abernethy,2015-07-01,Pontiac,Pontiac Vibe,1
Hosford-Abernethy,2015-07-01,Dodge,Dodge Intrepid,1
Hosford-Abernethy,2015-07-01,Genuine Scooters LLC mfgd by Motive Power Industry Co LTD,Genuine Scooters LLC mfgd by Motive Power Industry Co LTD Motorcycle,1
Hosford-Abernethy,2015-07-01,Subaru,Subaru Forester,1
Hosford-Abernethy,2015-08-01,Mercedes-Benz,Mercedes-Benz E430,1
