neighborhood,month_start,make,model,stolen_count
Argay,2016-06-01,Acura,Acura Integra,1
Argay,2016-06-01,Saturn,Saturn Vue,1
Argay,2016-06-01,Ford,Ford Econoline E250,1
Argay,2016-06-01,Toyota,Toyota Camry,1
Argay,2016-06-01,Ford,Ford Club Wagon E150,1
Argay,2016-06-01,Toyota,Toyota Tundra,1
Argay,2016-06-01,Chevrolet,Chevrolet S10,1
Argay,2016-07-01,Honda,"Honda Accord, Accord Crosstour",1
Argay,2016-07-01,Hino,Hino Truck,1
Argay,2016-07-01,Ford,Ford Econoline E250,1
Argay,2016-07-01,Buick,"Buick Century, Century Limited",1
Argay,2016-07-01,Acura,Acura Integra,1
Argay,2016-08-01,Ford,Ford F250,1
Argay,2016-08-01,Mitsubishi,Mitsubishi Montero/Montero Sport,1
Argay,2016-08-01,Toyota,"Toyota Corolla, Corolla IM",1
Argay,2016-08-01,Ford,Ford Escape,1
Argay,2016-08-01,Freightliner Corp,Freightliner Corp Truck,1
Argay,2016-08-01,Acura,Acura Integra,1
Argay,2016-09-01,Honda,"Honda Accord, Accord Crosstour",2
Argay,2016-09-01,Kawasaki,Kawasaki Motorcycle,1
Argay,2016-09-01,International Harvester,International Harvester Truck,1
Argay,2016-09-01,Toyota,Toyota Highlander,1
Argay,2016-09-01,Ford,"Ford Taurus, Taurus X",1
Argay,2016-10-01,Honda,"Honda Accord, Accord Crosstour",5
Argay,2016-10-01,Honda,"Honda Civic, CRX, Del Sol",2
Argay,2016-10-01,Toyota,Toyota Tacoma,1
Argay,2016-10-01,Ford,Ford Econoline E250,1
Argay,2016-10-01,Jeep,Jeep Cherokee,1
Argay,2016-11-01,Chevrolet,Chevrolet Impala,1
Argay,2016-11-01,Nissan,Nissan Maxima,1
Argay,2016-11-01,Nissan,Nissan Altima,1
Argay,2016-11-01,Hyundai,Hyundai Accent,1
Argay,2016-11-01,Toyota,Toyota 4-Runner,1
Argay,2016-11-01,Dodge,Dodge Neon,1
Argay,2016-11-01,Honda,Honda CRV,1
Argay,2016-11-01,Jeep,Jeep Cherokee,1
Argay,2016-11-01,Chevrolet,Chevrolet Tahoe,1
Argay,2016-11-01,Volvo,Volvo Truck,1
Argay,2016-12-01,Honda,"Honda Accord, Accord Crosstour",3
Argay,2016-12-01,GMC,GMC Sierra,1
Argay,2016-12-01,Honda,"Honda Civic, CRX, Del Sol",1
Argay,2016-12-01,Honda,Honda CRV,1
Argay,2016-12-01,Acura,Acura Integra,1
Arlington Heights,2016-03-01,Subaru,Subaru Forester,1
Arlington Heights,2016-04-01,BMW,BMW 328 Series,1
Arnold Creek,2016-11-01,Jeep,Jeep Wrangler,1
Ashcreek,2016-03-01,Honda,"Honda Accord, Accord Crosstour",1
Ashcreek,2016-04-01,Kawasaki,Unknown Kawasaki Model,1
Ashcreek,2016-05-01,Acura,Acura TL Series,1
Ashcreek,2016-05-01,Mazda,Mazda MPV,1
Ashcreek,2016-08-01,Jeep,Jeep Grand Cherokee,1
Ashcreek,2016-11-01,Honda,"Honda Accord, Accord Crosstour",1
Ashcreek,2016-12-01,Honda,"Honda Accord, Accord Crosstour",1
Beaumont-Wilshire,2016-01-01,Honda,"Honda Accord, Accord Crosstour",1
Beaumont-Wilshire,2016-01-01,Nissan,Nissan Truck,1
Beaumont-Wilshire,2016-01-01,Honda,"Honda Civic, CRX, Del Sol",1
Beaumont-Wilshire,2016-01-01,Toyota,Toyota Camry,1
Beaumont-Wilshire,2016-02-01,Toyota,Toyota Prius,1
Beaumont-Wilshire,2016-03-01,Honda,"Honda Civic, CRX, Del Sol",1
Beaumont-Wilshire,2016-04-01,Mini Division of BMW,Mini Division of BMW Cooper/Cooper-S,1
Beaumont-Wilshire,2016-04-01,Honda,"Honda Civic, CRX, Del Sol",1
Beaumont-Wilshire,2016-05-01,Ford,Ford Windstar,1
Beaumont-Wilshire,2016-06-01,Toyota,"Toyota Corolla, Corolla IM",1
Beaumont-Wilshire,2016-08-01,Kia Motors Corp,Kia Motors Corp Soul,1
Beaumont-Wilshire,2016-08-01,Nissan,Nissan Sentra,1
Beaumont-Wilshire,2016-08-01,Chevrolet,Chevrolet Silverado,1
Beaumont-Wilshire,2016-08-01,Subaru,Subaru Forester,1
Beaumont-Wilshire,2016-09-01,Subaru,"Subaru Legacy, Legacy Outback",1
Beaumont-Wilshire,2016-10-01,Honda,"Honda Accord, Accord Crosstour",2
Beaumont-Wilshire,2016-10-01,Ford,Ford Escape,1
Beaumont-Wilshire,2016-12-01,Subaru,"Subaru Legacy, Legacy Outback",2
Beaumont-Wilshire,2016-12-01,Subaru,Subaru Forester,1
Beaumont-Wilshire,2016-12-01,Honda,"Honda Civic, CRX, Del Sol",1
Boise,2016-01-01,Honda,"Honda Civic, CRX, Del Sol",1
Boise,2016-01-01,Nissan,"Nissan Pathfinder, Pathfinder Armada",1
Boise,2016-02-01,Honda,"Honda Accord, Accord Crosstour",2
Boise,2016-02-01,Toyota,Toyota Tercel,1
Boise,2016-02-01,Honda,Honda CRV,1
Boise,2016-02-01,Saturn,Saturn SL,1
Boise,2016-03-01,Honda,"Honda Civic, CRX, Del Sol",1
Boise,2016-03-01,Toyota,Toyota Truck,1
Boise,2016-03-01,Toyota,Toyota Camry,1
Boise,2016-04-01,Toyota,Toyota Tacoma,1
Boise,2016-06-01,Ford,Ford Windstar,1
Boise,2016-10-01,Honda,"Honda Civic, CRX, Del Sol",1
Boise,2016-11-01,Mercedes-Benz,"Mercedes-Benz S55 AMG, SLK55",1
Boise,2016-12-01,Mazda,Mazda RX8,1
Boise,2016-12-01,Honda,Honda Motorcycle,1
Brentwood-Darlington,2016-01-01,Honda,"Honda Civic, CRX, Del Sol",2
Brentwood-Darlington,2016-01-01,Honda,"Honda Accord, Accord Crosstour",2
Brentwood-Darlington,2016-01-01,Subaru,"Subaru Legacy, Legacy Outback",1
Brentwood-Darlington,2016-01-01,Dodge,"Dodge Caravan, Grand Caravan",1
Brentwood-Darlington,2016-01-01,Honda,Honda Passport,1
Brentwood-Darlington,2016-02-01,Honda,"Honda Accord, Accord Crosstour",2
Brentwood-Darlington,2016-02-01,Toyota,Toyota RAV4,1
Brentwood-Darlington,2016-02-01,Nissan,Nissan Frontier,1
Brentwood-Darlington,2016-02-01,Nissan,Unknown Nissan Model,1
Brentwood-Darlington,2016-02-01,Mazda,Mazda Protege,1
Brentwood-Darlington,2016-02-01,Honda,"Honda Civic, CRX, Del Sol",1
Brentwood-Darlington,2016-03-01,General Motors (for EV1 only-see GMC),Unknown General Motors,1
Brentwood-Darlington,2016-03-01,Subaru,Subaru Outback,1
Brentwood-Darlington,2016-03-01,Honda,"Honda Accord, Accord Crosstour",1
Brentwood-Darlington,2016-03-01,Honda,Honda Passport,1
Brentwood-Darlington,2016-03-01,Toyota,Toyota Camry,1
Brentwood-Darlington,2016-03-01,Nissan,Nissan XTerra,1
Brentwood-Darlington,2016-04-01,Ford,"Ford Taurus, Taurus X",1
Brentwood-Darlington,2016-04-01,Jeep,Jeep Cherokee,1
Brentwood-Darlington,2016-04-01,Honda,"Honda Accord, Accord Crosstour",1
Brentwood-Darlington,2016-04-01,Chevrolet,Chevrolet Blazer,1
Brentwood-Darlington,2016-05-01,Ford,Ford Mustang,1
Brentwood-Darlington,2016-05-01,Vespa,Vespa Motorcycle,1
Brentwood-Darlington,2016-05-01,Subaru,"Subaru Legacy, Legacy Outback",1
Brentwood-Darlington,2016-05-01,Dodge,"Dodge Caravan, Grand Caravan",1
Brentwood-Darlington,2016-05-01,Honda,"Honda Accord, Accord Crosstour",1
Brentwood-Darlington,2016-05-01,Toyota,Toyota Truck,1
Brentwood-Darlington,2016-05-01,Ford,Ford Econoline E350,1
Brentwood-Darlington,2016-05-01,Ford,Ford Explorer,1
Brentwood-Darlington,2016-05-01,Nissan,Nissan Sentra,1
Brentwood-Darlington,2016-06-01,Honda,"Honda Accord, Accord Crosstour",1
Brentwood-Darlington,2016-06-01,Mitsubishi,Mitsubishi Montero/Montero Sport,1
Brentwood-Darlington,2016-06-01,Jeep,Jeep Cherokee,1
Brentwood-Darlington,2016-06-01,Subaru,Subaru Loyale,1
Brentwood-Darlington,2016-06-01,Toyota,Toyota Truck,1
Brentwood-Darlington,2016-06-01,Toyota,Toyota Pre Runner,1
Brentwood-Darlington,2016-07-01,Chevrolet,Chevrolet Cavalier,1
Brentwood-Darlington,2016-07-01,Chrysler,Chrysler Town & Country Minivan,1
Brentwood-Darlington,2016-07-01,Ford,Ford Escort,1
Brentwood-Darlington,2016-07-01,Honda,"Honda Accord, Accord Crosstour",1
Brentwood-Darlington,2016-07-01,Toyota,Toyota Tacoma,1
Brentwood-Darlington,2016-07-01,Buick,"Buick Regal, Regal Limited",1
Brentwood-Darlington,2016-07-01,Lincoln,Lincoln Continental,1
Brentwood-Darlington,2016-07-01,Toyota,Toyota Truck,1
Brentwood-Darlington,2016-08-01,Kia Motors Corp,Kia Motors Corp Optima,1
Brentwood-Darlington,2016-08-01,Cadillac,Cadillac ATS,1
Brentwood-Darlington,2016-08-01,Ford,Unknown Ford Model,1
Brentwood-Darlington,2016-08-01,Honda,"Honda Accord, Accord Crosstour",1
Brentwood-Darlington,2016-08-01,Honda,Honda Odyssey,1
Brentwood-Darlington,2016-08-01,Jeep,Jeep Liberty,1
Brentwood-Darlington,2016-08-01,Ford,"Ford Taurus, Taurus X",1
Brentwood-Darlington,2016-08-01,Chevrolet,Chevrolet S10,1
Brentwood-Darlington,2016-08-01,Toyota,Toyota 4-Runner,1
Brentwood-Darlington,2016-09-01,Honda,"Honda Civic, CRX, Del Sol",1
Brentwood-Darlington,2016-09-01,Volkswagen,Volkswagen Passat,1
Brentwood-Darlington,2016-09-01,Jeep,Jeep Liberty,1
Brentwood-Darlington,2016-09-01,Chevrolet,Chevrolet Lumina,1
Brentwood-Darlington,2016-09-01,Yamaha,Yamaha Motorcycle,1
Brentwood-Darlington,2016-09-01,Unknown,Madami,1
Brentwood-Darlington,2016-09-01,Toyota,Toyota 4-Runner,1
Brentwood-Darlington,2016-09-01,Honda,Honda Prelude,1
Brentwood-Darlington,2016-09-01,Acura,Acura Integra,1
Brentwood-Darlington,2016-09-01,Toyota,Toyota Truck,1
Brentwood-Darlington,2016-10-01,Honda,"Honda Civic, CRX, Del Sol",2
Brentwood-Darlington,2016-10-01,Subaru,"Subaru Legacy, Legacy Outback",2
Brentwood-Darlington,2016-10-01,Honda,"Honda Accord, Accord Crosstour",2
Brentwood-Darlington,2016-10-01,Acura,Acura Integra,1
Brentwood-Darlington,2016-10-01,Chevrolet,Chevrolet Monte Carlo,1
Brentwood-Darlington,2016-10-01,Nissan,Nissan Altima,1
Brentwood-Darlington,2016-10-01,GMC,GMC Sierra,1
Brentwood-Darlington,2016-10-01,Jeep,Jeep Patriot,1
Brentwood-Darlington,2016-11-01,Piaggio Group Americas Inc,Unknown Piaggio Group Americas Inc Model,1
Brentwood-Darlington,2016-11-01,Ford,Ford Econoline E250,1
Brentwood-Darlington,2016-11-01,Ford,Ford F150,1
Brentwood-Darlington,2016-11-01,Honda,Honda Odyssey,1
Brentwood-Darlington,2016-11-01,Ford,Ford Ranger,1
Brentwood-Darlington,2016-11-01,Jeep,Jeep Wrangler,1
Brentwood-Darlington,2016-12-01,Honda,"Honda Accord, Accord Crosstour",1
Brentwood-Darlington,2016-12-01,Chevrolet,Chevrolet TrailBlazer,1
Brentwood-Darlington,2016-12-01,Isuzu,Isuzu Rodeo,1
Brentwood-Darlington,2016-12-01,Ford,"Ford Taurus, Taurus X",1
Brentwood-Darlington,2016-12-01,Chevrolet,Chevrolet Aveo,1
Brentwood-Darlington,2016-12-01,Nissan,Nissan Sentra,1
Bridgeton,2016-01-01,Ford,Ford Escort,1
Bridgeton,2016-01-01,BMW,BMW 328i,1
Bridgeton,2016-02-01,Chevrolet,Chevrolet Tahoe,1
Bridgeton,2016-02-01,Honda,"Honda Civic, CRX, Del Sol",1
Bridgeton,2016-03-01,Ford,Ford Focus,1
Bridgeton,2016-03-01,Chevrolet,Chevrolet C/K 2500,1
Bridgeton,2016-05-01,Toyota,Toyota Tundra,1
Bridgeton,2016-08-01,Yamaha,Yamaha Motorcycle,1
Bridgeton,2016-08-01,Graves Mfg Co,Unknown Graves Mfg Co Model,1
Bridgeton,2016-08-01,Hyundai,Hyundai Sonata,1
Bridgeton,2016-08-01,Subaru,"Subaru Impreza, Impreza Outback",1
Bridgeton,2016-10-01,Chevrolet,Chevrolet Tahoe,1
Bridgeton,2016-10-01,Ford,Ford Crown Victoria,1
Bridgeton,2016-10-01,Honda,"Honda Accord, Accord Crosstour",1
Bridgeton,2016-11-01,Ford,Ford Econoline E350,1
Bridgeton,2016-12-01,Kawasaki,Unknown Kawasaki Model,1
Bridlemile,2016-01-01,GEO,GEO Prizm,1
Bridlemile,2016-07-01,Acura,Acura Integra,1
Bridlemile,2016-07-01,Honda,"Honda Accord, Accord Crosstour",1
Brooklyn,2016-01-01,Dodge,Dodge Truck,1
Brooklyn,2016-01-01,Saturn,Saturn SL,1
Brooklyn,2016-01-01,Chevrolet,Chevrolet C/K 1500,1
Brooklyn,2016-02-01,Ford,Ford Edge,1
Brooklyn,2016-03-01,Audi,Audi Q7,1
Brooklyn,2016-03-01,Lexus,Lexus LS400,1
Brooklyn,2016-04-01,Honda,"Honda Accord, Accord Crosstour",2
Brooklyn,2016-04-01,Honda,Honda Motorcycle,1
Brooklyn,2016-04-01,Honda,"Honda Civic, CRX, Del Sol",1
Brooklyn,2016-05-01,BMW,BMW 325 Series,1
Brooklyn,2016-05-01,Honda,"Honda Accord, Accord Crosstour",1
Brooklyn,2016-05-01,Gillig Bus,Gillig Bus Truck,1
Brooklyn,2016-05-01,Chevrolet,Chevrolet C/K 3500,1
Brooklyn,2016-06-01,Honda,Honda CRV,1
Brooklyn,2016-06-01,Honda,"Honda Civic, CRX, Del Sol",1
Brooklyn,2016-06-01,Subaru,"Subaru Legacy, Legacy Outback",1
Brooklyn,2016-07-01,Honda,"Honda Accord, Accord Crosstour",2
Brooklyn,2016-07-01,Honda,"Honda Civic, CRX, Del Sol",1
Brooklyn,2016-08-01,Subaru,"Subaru Legacy, Legacy Outback",1
Brooklyn,2016-08-01,Honda,"Honda Accord, Accord Crosstour",1
Brooklyn,2016-08-01,Chevrolet,Chevrolet Express,1
Brooklyn,2016-09-01,Acura,Acura Integra,1
Brooklyn,2016-10-01,Honda,"Honda Civic, CRX, Del Sol",1
Brooklyn,2016-10-01,Honda,"Honda Accord, Accord Crosstour",1
Brooklyn,2016-11-01,Honda,"Honda Accord, Accord Crosstour",2
Brooklyn,2016-11-01,Honda,"Honda Civic, CRX, Del Sol",1
Brooklyn,2016-11-01,Jeep,Jeep Grand Cherokee,1
Brooklyn,2016-12-01,Chevrolet,Chevrolet Truck,1
Brooklyn,2016-12-01,Honda,"Honda Accord, Accord Crosstour",1
Brooklyn,2016-12-01,Volkswagen,Volkswagen Jetta,1
Buckman East,2016-01-01,Honda,"Honda Civic, CRX, Del Sol",4
Buckman East,2016-01-01,Acura,Acura Integra,1
Buckman East,2016-01-01,Hyundai,Hyundai Tucson,1
Buckman East,2016-01-01,Ford,Ford Escape,1
Buckman East,2016-01-01,Nissan,Nissan Sentra,1
Buckman East,2016-01-01,Toyota,Toyota SR5,1
Buckman East,2016-01-01,Chevrolet,Chevrolet Express,1
Buckman East,2016-01-01,Toyota,Toyota Truck,1
Buckman East,2016-01-01,Toyota,Toyota Camry,1
Buckman East,2016-02-01,Subaru,"Subaru Legacy, Legacy Outback",1
Buckman East,2016-02-01,Pontiac,"Pontiac Firebird, Trans AM, Firehawk",1
Buckman East,2016-02-01,Honda,"Honda Accord, Accord Crosstour",1
Buckman East,2016-02-01,Ford,Ford F250,1
Buckman East,2016-03-01,Subaru,"Subaru Legacy, Legacy Outback",3
Buckman East,2016-03-01,Honda,Honda CRV,1
Buckman East,2016-03-01,Harley Davidson,Harley Davidson Motorcycle,1
Buckman East,2016-03-01,Honda,"Honda Accord, Accord Crosstour",1
Buckman East,2016-03-01,Honda,"Honda Civic, CRX, Del Sol",1
Buckman East,2016-03-01,Honda,Honda Prelude,1
Buckman East,2016-04-01,Honda,"Honda Accord, Accord Crosstour",1
Buckman East,2016-04-01,Honda,Honda CRV,1
Buckman East,2016-04-01,Nissan,"Nissan Pathfinder, Pathfinder Armada",1
Buckman East,2016-05-01,Honda,"Honda Civic, CRX, Del Sol",2
Buckman East,2016-05-01,Subaru,"Subaru Legacy, Legacy Outback",1
Buckman East,2016-05-01,Honda,Honda CRV,1
Buckman East,2016-05-01,Toyota,Toyota 4-Runner,1
Buckman East,2016-05-01,Nissan,Nissan Truck,1
Buckman East,2016-06-01,Honda,"Honda Civic, CRX, Del Sol",2
Buckman East,2016-06-01,Subaru,"Subaru Legacy, Legacy Outback",1
Buckman East,2016-06-01,Jeep,Jeep Cherokee,1
Buckman East,2016-07-01,Triumph Motor Co,Triumph Motor Co Motorcycle,1
Buckman East,2016-07-01,Honda,"Honda Civic, CRX, Del Sol",1
Buckman East,2016-07-01,Honda,Honda Motorcycle,1
Buckman East,2016-07-01,Smart Vehicles,Smart Vehicles Fortwo,1
Buckman East,2016-08-01,Subaru,"Subaru Legacy, Legacy Outback",4
Buckman East,2016-08-01,Honda,"Honda Civic, CRX, Del Sol",2
Buckman East,2016-08-01,BMW,BMW 530 Series,1
Buckman East,2016-08-01,Genuine Scooters LLC mfgd by Motive Power Industry Co LTD,Genuine Scooters LLC mfgd by Motive Power Industry Co LTD Motorcycle,1
Buckman East,2016-08-01,Ford,Ford Ranger,1
Buckman East,2016-09-01,Honda,"Honda Civic, CRX, Del Sol",2
Buckman East,2016-09-01,Roketa Powersports,Roketa Powersports Motorcycle,1
Buckman East,2016-09-01,Subaru,"Subaru Legacy, Legacy Outback",1
Buckman East,2016-09-01,Nissan,Nissan Frontier,1
Buckman East,2016-09-01,Isuzu,Isuzu Trooper,1
Buckman East,2016-10-01,Honda,"Honda Civic, CRX, Del Sol",4
Buckman East,2016-10-01,Acura,Acura Integra,3
Buckman East,2016-10-01,Nissan,Nissan Truck,2
Buckman East,2016-10-01,Nissan,Nissan 300ZX,1
Buckman East,2016-10-01,Honda,Honda CRV,1
Buckman East,2016-10-01,Saturn,Saturn SL,1
Buckman East,2016-11-01,Honda,"Honda Civic, CRX, Del Sol",6
Buckman East,2016-11-01,Subaru,"Subaru Impreza, Impreza Outback",3
Buckman East,2016-11-01,Acura,Acura Integra,2
Buckman East,2016-11-01,Honda,"Honda Accord, Accord Crosstour",2
Buckman East,2016-11-01,Toyota,Toyota Tacoma,1
Buckman East,2016-11-01,Jeep,Jeep Wagoneer,1
Buckman East,2016-11-01,Toyota,Toyota 4-Runner,1
Buckman East,2016-11-01,Saturn,Saturn SL,1
Buckman East,2016-11-01,Isuzu,Isuzu Trooper,1
Buckman East,2016-12-01,Honda,"Honda Accord, Accord Crosstour",2
Buckman East,2016-12-01,Subaru,"Subaru Legacy, Legacy Outback",2
Buckman East,2016-12-01,Toyota,Toyota 4-Runner,1
Buckman East,2016-12-01,Honda,Honda Motorcycle,1
Buckman East,2016-12-01,Honda,"Honda Civic, CRX, Del Sol",1
Buckman East,2016-12-01,Subaru,"Subaru Impreza, Impreza Outback",1
Buckman West,2016-01-01,Subaru,"Subaru Legacy, Legacy Outback",2
Buckman West,2016-01-01,Honda,"Honda Civic, CRX, Del Sol",1
Buckman West,2016-01-01,Toyota,Toyota Truck,1
Buckman West,2016-01-01,Isuzu,Isuzu Truck,1
Buckman West,2016-02-01,Honda,"Honda Accord, Accord Crosstour",2
Buckman West,2016-02-01,Toyota,Toyota Yaris or Yaris IM,1
Buckman West,2016-02-01,Harley Davidson,Harley Davidson Motorcycle,1
Buckman West,2016-02-01,Datsun,Datsun 280ZX,1
Buckman West,2016-02-01,Toyota,Toyota Tercel,1
Buckman West,2016-02-01,Subaru,Subaru Outback Sport,1
Buckman West,2016-02-01,Subaru,"Subaru Legacy, Legacy Outback",1
Buckman West,2016-02-01,Ford,Ford Explorer,1
Buckman West,2016-02-01,Volkswagen,Volkswagen Passat,1
Buckman West,2016-03-01,Chevrolet,Chevrolet Prizm,1
Buckman West,2016-03-01,Subaru,"Subaru Legacy, Legacy Outback",1
Buckman West,2016-03-01,Ford,Ford EXP,1
Buckman West,2016-03-01,Nissan,Nissan 200SX,1
Buckman West,2016-04-01,Toyota,Toyota Truck,1
Buckman West,2016-04-01,Kymco,Kymco Motorcycle,1
Buckman West,2016-06-01,Acura,Acura Integra,1
Buckman West,2016-06-01,Lincoln,Lincoln Town Car,1
Buckman West,2016-07-01,Ford,Ford F150,1
Buckman West,2016-07-01,Nissan,Nissan Versa,1
Buckman West,2016-08-01,Ford,Ford Ranger,1
Buckman West,2016-08-01,Ford,Ford Econoline E250,1
Buckman West,2016-08-01,Hyundai,Hyundai Accent,1
Buckman West,2016-08-01,Subaru,"Subaru Legacy, Legacy Outback",1
Buckman West,2016-09-01,Kawasaki,Kawasaki Motorcycle,1
Buckman West,2016-09-01,Chevrolet,Chevrolet Sonic,1
Buckman West,2016-09-01,Ford,Ford F150,1
Buckman West,2016-09-01,Subaru,Subaru BRZ,1
Buckman West,2016-09-01,Kymco,Kymco Motorcycle,1
Buckman West,2016-10-01,Toyota,"Toyota Corolla, Corolla IM",1
Buckman West,2016-10-01,Nissan,Nissan 300ZX,1
Buckman West,2016-10-01,Nissan,Nissan Sentra,1
Buckman West,2016-10-01,Scion,Scion TC,1
Buckman West,2016-10-01,Kia Motors Corp,Kia Motors Corp Soul,1
Buckman West,2016-10-01,Acura,Acura Integra,1
Buckman West,2016-11-01,Isuzu,Unknown Isuzu Model,1
Buckman West,2016-11-01,Toyota,Toyota Tacoma,1
Buckman West,2016-11-01,Mazda,Mazda 323,1
Buckman West,2016-11-01,Honda,"Honda Accord, Accord Crosstour",1
Buckman West,2016-11-01,Honda,"Honda Civic, CRX, Del Sol",1
Buckman West,2016-12-01,Volkswagen,Volkswagen Passat,1
