neighborhood,month_start,make,model,stolen_count
Arbor Lodge,2024-03-01,Nissan,"Nissan Rogue, Rogue Select, Rogue Sport",1
Arbor Lodge,2024-03-01,Kia Motors Corp,Kia Motors Corp Soul,1
Arbor Lodge,2024-03-01,Hyundai,Hyundai Sonata,1
Arbor Lodge,2024-04-01,Kia Motors Corp,Kia Motors Corp Sportage,2
Arbor Lodge,2024-04-01,Kia Motors Corp,Kia Motors Corp Soul,2
Arbor Lodge,2024-04-01,Toyota,Toyota Camry,2
Arbor Lodge,2024-04-01,Hyundai,Hyundai Elantra,1
Arbor Lodge,2024-05-01,Hyundai,Hyundai Elantra,2
Arbor Lodge,2024-05-01,Kia Motors Corp,Kia Motors Corp Rio,1
Arbor Lodge,2024-05-01,Kia Motors Corp,Kia Motors Corp Optima,1
Arbor Lodge,2024-05-01,Subaru,Subaru Forester,1
Arbor Lodge,2024-05-01,Toyota,Toyota Highlander,1
Arbor Lodge,2024-06-01,Honda,"Honda Accord, Accord Crosstour",1
Arbor Lodge,2024-06-01,Subaru,"Subaru Impreza, Impreza Outback",1
Arbor Lodge,2024-07-01,Hyundai,Unknown Hyundai Model,1
Arbor Lodge,2024-07-01,Ford,Ford Crown Victoria,1
Arbor Lodge,2024-07-01,Hyundai,Hyundai Elantra,1
Arbor Lodge,2024-07-01,Hyundai,Hyundai Sonata,1
Arbor Lodge,2024-07-01,"RAM Truck (Model year 2013 and newer) , Chrysler Group",RAM Truck,1
Arbor Lodge,2024-08-01,Honda,Honda CRV,1
Arbor Lodge,2024-08-01,Honda,"Honda Civic, CRX, Del Sol",1
Arbor Lodge,2024-08-01,Lexus,Lexus UX200,1
Arbor Lodge,2024-08-01,Subaru,"Subaru Legacy, Legacy Outback",1
Arbor Lodge,2024-08-01,Subaru,"Subaru Impreza, Impreza Outback",1
Arbor Lodge,2024-08-01,Nissan,Nissan Altima,1
Arbor Lodge,2024-08-01,Yamaha,Yamaha Motorcycle,1
Arbor Lodge,2024-08-01,Hyundai,Hyundai Sonata,1
Arbor Lodge,2024-09-01,Ford,Ford Escape,2
Arbor Lodge,2024-09-01,GMC,GMC Sierra,1
Arbor Lodge,2024-09-01,Chrysler,Chrysler 200,1
Arbor Lodge,2024-09-01,Honda,"Honda Accord, Accord Crosstour",1
Arbor Lodge,2024-09-01,Toyota,Toyota Camry,1
Arbor Lodge,2024-09-01,Hyundai,Hyundai Elantra,1
Arbor Lodge,2024-09-01,Audi,Audi Q5,1
Arbor Lodge,2024-09-01,Chevrolet,Chevrolet TrailBlazer,1
Arbor Lodge,2024-10-01,Kia Motors Corp,Kia Motors Corp Seltos,1
Arbor Lodge,2024-10-01,Chevrolet,Chevrolet GMT,1
Arbor Lodge,2024-10-01,Hyundai,Hyundai Elantra,1
Arbor Lodge,2024-11-01,Chevrolet,Chevrolet C/K 1500,1
Arbor Lodge,2024-11-01,Royal Enfield,Royal Enfield Motorcycle,1
Arbor Lodge,2024-11-01,Kia Motors Corp,Kia Motors Corp Sportage,1
Arbor Lodge,2024-11-01,Subaru,"Subaru Legacy, Legacy Outback",1
Arbor Lodge,2024-11-01,Kia Motors Corp,Kia Motors Corp Soul,1
Arbor Lodge,2024-11-01,Toyota,Toyota Highlander,1
Arbor Lodge,2024-12-01,Hyundai,Hyundai Sonata,2
Arbor Lodge,2024-12-01,Kia Motors Corp,"Kia Motors Corp Forte, Forte Koup",1
Arbor Lodge,2024-12-01,BMW,BMW X3,1
Arbor Lodge,2024-12-01,Hyundai,Hyundai Accent,1
Ardenwald,2024-03-01,Subaru,"Subaru Legacy, Legacy Outback",1
Ardenwald,2024-03-01,Subaru,Subaru Outback,1
Ardenwald,2024-08-01,Harley Davidson,Harley Davidson Motorcycle,1
Ardenwald,2024-09-01,Volvo,Volvo V70,1
Ardenwald,2024-12-01,Subaru,Subaru Forester,1
Argay,2024-01-01,Polaris,Polaris Motorcycle,1
Argay,2024-01-01,Ford,Ford Ranger,1
Argay,2024-01-01,Ford,Ford F250,1
Argay,2024-01-01,Kia Motors Corp,Kia Motors Corp Telluride,1
Argay,2024-01-01,Chevrolet,Chevrolet Nova,1
Argay,2024-01-01,Toyota,Toyota RAV4,1
Argay,2024-01-01,Ford,Ford Econoline E350,1
Argay,2024-01-01,Ford,Ford Econoline E450,1
Argay,2024-02-01,Honda,Honda CRV,2
Argay,2024-02-01,"UD, Formerly Nissan Diesel Motor Corp","Unknown UD, Formerly Nissan Diesel Motor Corp Model",1
Argay,2024-02-01,Chevrolet,Chevrolet Tahoe,1
Argay,2024-02-01,Ford,Ford F250,1
Argay,2024-02-01,Acura,Acura MDX,1
Argay,2024-02-01,Dodge,Unknown Dodge Model,1
Argay,2024-02-01,Hyundai,Hyundai Sonata,1
Argay,2024-02-01,Jeep,Jeep Cherokee,1
Argay,2024-02-01,Chevrolet,Chevrolet TrailBlazer,1
Argay,2024-03-01,GMC,GMC Savana,1
Argay,2024-03-01,Ford,"Ford Taurus, Taurus X",1
Argay,2024-03-01,Kia Motors Corp,Kia Motors Corp Soul,1
Argay,2024-03-01,Honda,"Honda Civic, CRX, Del Sol",1
Argay,2024-03-01,Buick,Buick Rendezvous,1
Argay,2024-03-01,Peterbilt Motor Co,Peterbilt Motor Co Truck,1
Argay,2024-03-01,Ford,Ford Transit,1
Argay,2024-03-01,Honda,Honda CRV,1
Argay,2024-03-01,Ford,Ford Econoline E450,1
Argay,2024-03-01,Hyundai,Hyundai Elantra,1
Argay,2024-04-01,Hyundai,Hyundai Elantra,1
Argay,2024-05-01,Chevrolet,Chevrolet Tahoe,1
Argay,2024-05-01,Dodge,Dodge Dakota,1
Argay,2024-05-01,Nissan,Nissan Sentra,1
Argay,2024-05-01,GMC,GMC Yukon,1
Argay,2024-05-01,Acura,Acura TL Series,1
Argay,2024-05-01,Hyundai,Hyundai Elantra,1
Argay,2024-05-01,Kia Motors Corp,Kia Motors Corp Sorrento,1
Argay,2024-06-01,Jeep,Jeep Cherokee,1
Argay,2024-06-01,Chevrolet,Chevrolet Silverado,1
Argay,2024-06-01,Chevrolet,Chevrolet Cruze,1
Argay,2024-06-01,Nissan,"Nissan Pathfinder, Pathfinder Armada",1
Argay,2024-06-01,Kia Motors Corp,Kia Motors Corp Optima,1
Argay,2024-06-01,Mazda,Mazda Mazda 3,1
Argay,2024-07-01,Hyundai,Hyundai Elantra,1
Argay,2024-07-01,Ford,Ford F150,1
Argay,2024-07-01,Jaguar,Jaguar XF,1
Argay,2024-07-01,Nissan,Nissan Sentra,1
Argay,2024-07-01,Honda,Honda CRV,1
Argay,2024-07-01,Dodge,Dodge Ram 3500,1
Argay,2024-07-01,Dodge,Dodge Durango,1
Argay,2024-08-01,Ford,Ford F250,1
Argay,2024-08-01,International Harvester,International Harvester 4000 Series,1
Argay,2024-08-01,Honda,"Honda Accord, Accord Crosstour",1
Argay,2024-09-01,Hyundai,Hyundai Sonata,1
Argay,2024-09-01,Freightliner Corp,Freightliner Corp Truck,1
Argay,2024-09-01,Toyota,Toyota MR2,1
Argay,2024-10-01,Toyota,Toyota Prius,1
Argay,2024-10-01,Ford,Ford Econoline E450,1
Argay,2024-11-01,Honda,Honda CRV,2
Argay,2024-11-01,Ford,Ford Ranger,1
Argay,2024-11-01,Hyundai,Hyundai Elantra,1
Argay,2024-11-01,Polaris,Polaris Snowmobile-Wheels only,1
Argay,2024-11-01,Chevrolet,Chevrolet Silverado,1
Argay,2024-12-01,Ford,Ford Econoline E150,1
Argay,2024-12-01,Ford,Ford Fusion,1
Argay,2024-12-01,Honda,"Honda Accord, Accord Crosstour",1
Arlington Heights,2024-07-01,Nissan,Nissan Murano,1
Arlington Heights,2024-09-01,Subaru,"Subaru Crosstrek, XV Crosstrek",1
Arnold Creek,2024-10-01,Toyota,"Toyota Corolla, Corolla IM",1
Ashcreek,2024-01-01,Kia Motors Corp,Kia Motors Corp Soul,1
Ashcreek,2024-02-01,Chevrolet,Chevrolet Traverse,1
Ashcreek,2024-05-01,Ford,Ford F250,1
Ashcreek,2024-06-01,Audi,Audi Q7,1
Ashcreek,2024-09-01,Ford,Ford Fusion,1
Ashcreek,2024-11-01,Nissan,"Nissan Rogue, Rogue Select, Rogue Sport",1
Ashcreek,2024-12-01,GMC,GMC Sierra,1
Beaumont-Wilshire,2024-01-01,Kawasaki,Unknown Kawasaki Model,1
Beaumont-Wilshire,2024-02-01,Audi,Audi A4,1
Beaumont-Wilshire,2024-03-01,Kia Motors Corp,Kia Motors Corp Soul,1
Beaumont-Wilshire,2024-03-01,Subaru,Subaru Forester,1
Beaumont-Wilshire,2024-03-01,Nissan,Nissan Truck,1
Beaumont-Wilshire,2024-05-01,Ford,Ford F650,1
Beaumont-Wilshire,2024-05-01,Kia Motors Corp,Kia Motors Corp Optima,1
Beaumont-Wilshire,2024-07-01,Mini Division of BMW,Mini Division of BMW Cooper/Cooper-S,1
Beaumont-Wilshire,2024-07-01,Kia Motors Corp,Kia Motors Corp Sportage,1
Beaumont-Wilshire,2024-08-01,BMW,BMW i4 Electric,1
Beaumont-Wilshire,2024-08-01,Mazda,Mazda B3000,1
Beaumont-Wilshire,2024-09-01,Hyundai,Hyundai Elantra,1
Beaumont-Wilshire,2024-09-01,Subaru,Subaru Forester,1
Beaumont-Wilshire,2024-09-01,Toyota,Toyota Sienna,1
Beaumont-Wilshire,2024-10-01,Chrysler,Chrysler Pacifica,1
Beaumont-Wilshire,2024-10-01,Toyota,Toyota Camry,1
Beaumont-Wilshire,2024-11-01,Toyota,Toyota Tundra,1
Beaumont-Wilshire,2024-11-01,Toyota,Unknown Toyota Model,1
Beaumont-Wilshire,2024-12-01,Subaru,"Subaru Legacy, Legacy Outback",1
Beaumont-Wilshire,2024-12-01,Subaru,Subaru Forester,1
Boise,2024-01-01,Kia Motors Corp,Kia Motors Corp Sorrento,1
Boise,2024-01-01,Kawasaki,Kawasaki Motorcycle,1
Boise,2024-01-01,Subaru,Subaru Forester,1
Boise,2024-01-01,Honda,"Honda Civic, CRX, Del Sol",1
Boise,2024-01-01,Kia Motors Corp,Kia Motors Corp Soul,1
Boise,2024-02-01,Honda,Honda CRV,2
Boise,2024-02-01,Dodge,Dodge Nitro,1
Boise,2024-02-01,Toyota,Toyota 4-Runner,1
Boise,2024-03-01,Hyundai,Hyundai Accent,1
Boise,2024-03-01,Kia Motors Corp,Kia Motors Corp Soul,1
Boise,2024-04-01,Husqvarna,Husqvarna Motorcycle,1
Boise,2024-04-01,Subaru,"Subaru Legacy, Legacy Outback",1
Boise,2024-04-01,Subaru,"Subaru Impreza, Impreza Outback",1
Boise,2024-04-01,Kia Motors Corp,Kia Motors Corp Sportage,1
Boise,2024-04-01,Hyundai,Hyundai Kona,1
Boise,2024-04-01,Toyota,Toyota Prius,1
Boise,2024-04-01,Dodge,Dodge Charger,1
Boise,2024-04-01,Honda,"Honda Accord, Accord Crosstour",1
Boise,2024-04-01,BMW,BMW Motorcycle,1
Boise,2024-04-01,Honda,Honda Motorcycle,1
Boise,2024-05-01,Kia Motors Corp,Kia Motors Corp Rio,2
Boise,2024-05-01,Ford,Ford Ranger,1
Boise,2024-05-01,Toyota,Unknown Toyota Model,1
Boise,2024-05-01,Subaru,Subaru Forester,1
Boise,2024-05-01,Toyota,Toyota 4-Runner,1
Boise,2024-05-01,Honda,"Honda Civic, CRX, Del Sol",1
Boise,2024-05-01,Kia Motors Corp,Kia Motors Corp Sedona,1
Boise,2024-06-01,Hyundai,Hyundai Elantra,1
Boise,2024-06-01,Hyundai,Hyundai Sonata,1
Boise,2024-07-01,Ford,Ford F250,1
Boise,2024-07-01,Hyundai,Hyundai Sonata,1
Boise,2024-07-01,Kia Motors Corp,Kia Motors Corp Optima,1
Boise,2024-07-01,Jeep,Jeep Grand Cherokee,1
Boise,2024-07-01,Honda,"Honda Civic, CRX, Del Sol",1
Boise,2024-07-01,Toyota,Toyota Tacoma,1
Boise,2024-07-01,Suzuki,Suzuki Grand Vitara,1
Boise,2024-07-01,Dodge,Dodge Ram 1500,1
Boise,2024-07-01,Volkswagen,Volkswagen Passat,1
Boise,2024-08-01,Lexus,Lexus ES300,1
Boise,2024-08-01,Honda,"Honda Accord, Accord Crosstour",1
Boise,2024-08-01,Ford,Ford F150,1
Boise,2024-08-01,Subaru,"Subaru Legacy, Legacy Outback",1
Boise,2024-08-01,Nissan,Nissan Sentra,1
Boise,2024-08-01,Volkswagen,Volkswagen Vanagon,1
Boise,2024-09-01,Audi,Audi A4,1
Boise,2024-09-01,Hyundai,Hyundai Tucson,1
Boise,2024-09-01,Hyundai,Hyundai Santa Fe,1
Boise,2024-09-01,Husqvarna,Husqvarna Motorcycle,1
Boise,2024-09-01,Honda,Honda Motorcycle,1
Boise,2024-09-01,Toyota,Toyota Tundra,1
Boise,2024-10-01,Kia Motors Corp,Kia Motors Corp Sportage,1
Boise,2024-10-01,Kia Motors Corp,Kia Motors Corp Rio,1
Boise,2024-10-01,Ford,Ford F250,1
Boise,2024-10-01,Chevrolet,Chevrolet Silverado,1
Boise,2024-10-01,Kia Motors Corp,Kia Motors Corp Soul,1
Boise,2024-10-01,Chrysler,Chrysler Pacifica,1
Boise,2024-11-01,Kia Motors Corp,Kia Motors Corp Soul,3
Boise,2024-11-01,Hyundai,Hyundai Elantra,2
Boise,2024-11-01,Kia Motors Corp,Kia Motors Corp Sportage,1
Boise,2024-11-01,Kia Motors Corp,"Kia Motors Corp Forte, Forte Koup",1
Boise,2024-12-01,Kia Motors Corp,"Kia Motors Corp Forte, Forte Koup",1
Boise,2024-12-01,Hyundai,Hyundai Sonata,1
Boise,2024-12-01,Volkswagen,Volkswagen Tiguan,1
Boise,2024-12-01,Hyundai,Hyundai Tucson,1
Boise,2024-12-01,Jeep,Jeep Grand Cherokee,1
Boise,2024-12-01,Hyundai,Hyundai Elantra,1
Brentwood-Darlington,2024-01-01,Kia Motors Corp,Kia Motors Corp Sorrento,1
Brentwood-Darlington,2024-01-01,Chevrolet,Chevrolet S10,1
Brentwood-Darlington,2024-01-01,Polaris,Polaris Snowmobile-Wheels only,1
Brentwood-Darlington,2024-01-01,Polaris,Polaris Motorcycle,1
Brentwood-Darlington,2024-01-01,Kawasaki,Kawasaki Motorcycle,1
Brentwood-Darlington,2024-01-01,Arctic Cat,Arctic Cat Motorcycle,1
Brentwood-Darlington,2024-01-01,Hyundai,Hyundai Elantra,1
Brentwood-Darlington,2024-01-01,Hyundai,Hyundai Sonata,1
Brentwood-Darlington,2024-02-01,Kia Motors Corp,Kia Motors Corp Sorrento,2
Brentwood-Darlington,2024-02-01,Hyundai,Hyundai Elantra,1
Brentwood-Darlington,2024-02-01,Cadillac,Cadillac STS,1
Brentwood-Darlington,2024-02-01,Chevrolet,Chevrolet C/K 4500,1
Brentwood-Darlington,2024-02-01,Toyota,Toyota Camry,1
Brentwood-Darlington,2024-03-01,Kaikai Meiduo Locomotive Co Ltd or Zhejiang Kaikai (MCs),Kaikai Meiduo Locomotive Co Ltd or Zhejiang Kaikai,1
Brentwood-Darlington,2024-03-01,Ford,Ford F250,1
Brentwood-Darlington,2024-03-01,Ford,Ford Mustang,1
Brentwood-Darlington,2024-03-01,Ford,Ford F150,1
Brentwood-Darlington,2024-04-01,Ford,Ford F150,1
Brentwood-Darlington,2024-04-01,Honda,Honda CRV,1
Brentwood-Darlington,2024-04-01,Hyundai,Hyundai Elantra,1
Brentwood-Darlington,2024-04-01,Kia Motors Corp,Kia Motors Corp Soul,1
Brentwood-Darlington,2024-06-01,Kia Motors Corp,Kia Motors Corp Sorrento,1
Brentwood-Darlington,2024-06-01,Hyundai,Hyundai Tucson,1
Brentwood-Darlington,2024-06-01,Hyundai,Hyundai Sonata,1
Brentwood-Darlington,2024-06-01,Chevrolet,Chevrolet Tahoe,1
Brentwood-Darlington,2024-07-01,Hyundai,Hyundai Sonata,2
Brentwood-Darlington,2024-07-01,Unknown,Unknown,2
Brentwood-Darlington,2024-07-01,Kia Motors Corp,Kia Motors Corp Soul,1
Brentwood-Darlington,2024-07-01,Jeep,Jeep Cherokee,1
Brentwood-Darlington,2024-07-01,Honda,Honda Motorcycle,1
Brentwood-Darlington,2024-07-01,Porsche,Porsche Cayenne,1
Brentwood-Darlington,2024-07-01,GMC,GMC Sierra,1
Brentwood-Darlington,2024-07-01,Infiniti,Infiniti EX35,1
Brentwood-Darlington,2024-07-01,Hyundai,Hyundai Elantra,1
Brentwood-Darlington,2024-07-01,Kia Motors Corp,Kia Motors Corp Optima,1
Brentwood-Darlington,2024-07-01,Ford,Ford Ranger,1
Brentwood-Darlington,2024-08-01,"Bajaj Auto Ltd (MC's, MS's and 3 wheelers)",Bajaj Auto Ltd,1
Brentwood-Darlington,2024-08-01,Dodge,Dodge Durango,1
Brentwood-Darlington,2024-08-01,Hyundai,Hyundai Elantra,1
Brentwood-Darlington,2024-09-01,Toyota,Toyota Camry,1
Brentwood-Darlington,2024-09-01,Mercedes-Benz,Mercedes-Benz Sprinter,1
Brentwood-Darlington,2024-09-01,Kia Motors Corp,Kia Motors Corp Optima,1
Brentwood-Darlington,2024-09-01,Nissan,Unknown Nissan Model,1
Brentwood-Darlington,2024-09-01,GMC,GMC Truck,1
Brentwood-Darlington,2024-09-01,Honda,Honda Motorcycle,1
Brentwood-Darlington,2024-10-01,Kia Motors Corp,Kia Motors Corp Sorrento,1
Brentwood-Darlington,2024-10-01,Dodge,Dodge Magnum,1
Brentwood-Darlington,2024-10-01,Toyota,Toyota Camry,1
Brentwood-Darlington,2024-10-01,Ford,Ford Econoline E350,1
Brentwood-Darlington,2024-11-01,Hyundai,Hyundai Elantra,2
Brentwood-Darlington,2024-11-01,Honda,"Honda Accord, Accord Crosstour",1
Brentwood-Darlington,2024-11-01,Kia Motors Corp,Kia Motors Corp Soul,1
Brentwood-Darlington,2024-12-01,Toyota,"Toyota Corolla, Corolla IM",2
Brentwood-Darlington,2024-12-01,Nissan,Nissan XTerra,1
Brentwood-Darlington,2024-12-01,Kia Motors Corp,Kia Motors Corp Optima,1
Brentwood-Darlington,2024-12-01,Mercury,Mercury Montego,1
Brentwood-Darlington,2024-12-01,Dodge,Dodge Ram 1500,1
Bridgeton,2024-01-01,Ford,Ford F350,1
Bridgeton,2024-01-01,Hyundai,Hyundai Elantra,1
Bridgeton,2024-03-01,Honda,"Honda Civic, CRX, Del Sol",1
Bridgeton,2024-03-01,Suzuki,Suzuki Motorcycle,1
Bridgeton,2024-04-01,Volkswagen,Volkswagen Passat,1
Bridgeton,2024-04-01,Honda,Honda CRV,1
Bridgeton,2024-04-01,Ford,Ford Explorer,1
Bridgeton,2024-06-01,Honda,Honda CRV,1
Bridgeton,2024-06-01,Ford,Ford Focus,1
Bridgeton,2024-06-01,Chevrolet,Chevrolet Malibu,1
Bridgeton,2024-06-01,Volvo,Volvo C30,1
Bridgeton,2024-07-01,Dodge,Dodge Ram 1500,1
Bridgeton,2024-08-01,Toyota,Toyota Tacoma,1
Bridgeton,2024-08-01,Subaru,Subaru Forester,1
Bridgeton,2024-08-01,Hyundai,Hyundai Veloster,1
Bridgeton,2024-09-01,Kia Motors Corp,Kia Motors Corp Sorrento,1
Bridgeton,2024-09-01,Mazda,Mazda Mazda 3,1
Bridgeton,2024-09-01,Honda,"Honda Civic, CRX, Del Sol",1
Bridgeton,2024-11-01,Ford,Ford Econoline E450,1
Bridgeton,2024-11-01,Hyundai,Hyundai Veloster,1
Bridlemile,2024-01-01,Nissan,Nissan XTerra,1
Bridlemile,2024-02-01,Nissan,Nissan Sentra,1
Bridlemile,2024-04-01,Toyota,Toyota Camry,1
Bridlemile,2024-05-01,Toyota,Toyota Tacoma,1
Bridlemile,2024-05-01,Mazda,Mazda CX90,1
Bridlemile,2024-06-01,Kia Motors Corp,Kia Motors Corp Optima,1
Bridlemile,2024-07-01,Hyundai,Hyundai Sonata,1
Bridlemile,2024-08-01,Chevrolet,Chevrolet Suburban,1
Bridlemile,2024-08-01,Hyundai,Hyundai Elantra,1
Bridlemile,2024-10-01,Subaru,Subaru Outback,1
Bridlemile,2024-12-01,Jeep,Jeep Grand Cherokee,1
Bridlemile,2024-12-01,GMC,GMC Sierra,1
Brooklyn,2024-01-01,Kia Motors Corp,Kia Motors Corp Soul,1
Brooklyn,2024-01-01,Kia Motors Corp,"Kia Motors Corp Forte, Forte Koup",1
Brooklyn,2024-02-01,Subaru,"Subaru Crosstrek, XV Crosstrek",1
Brooklyn,2024-02-01,Honda,"Honda Civic, CRX, Del Sol",1
Brooklyn,2024-02-01,Honda,"Honda Accord, Accord Crosstour",1
Brooklyn,2024-02-01,Ford,Ford Fusion,1
Brooklyn,2024-02-01,Toyota,Toyota Yaris or Yaris IM,1
Brooklyn,2024-02-01,Subaru,"Subaru Impreza, Impreza Outback",1
Brooklyn,2024-03-01,Kia Motors Corp,Kia Motors Corp Soul,1
Brooklyn,2024-03-01,Hyundai,Hyundai Tucson,1
Brooklyn,2024-03-01,Ford,Ford Transit,1
Brooklyn,2024-03-01,Hyundai,Hyundai Elantra,1
Brooklyn,2024-04-01,Honda,Honda CRV,2
Brooklyn,2024-04-01,Kia Motors Corp,Kia Motors Corp Sportage,2
Brooklyn,2024-04-01,Subaru,"Subaru Legacy, Legacy Outback",1
Brooklyn,2024-04-01,Ford,Ford Econoline E350,1
Brooklyn,2024-04-01,GMC,GMC Sierra,1
Brooklyn,2024-04-01,Honda,"Honda Civic, CRX, Del Sol",1
Brooklyn,2024-05-01,Toyota,Toyota Tercel,1
Brooklyn,2024-05-01,Honda,Honda CRV,1
Brooklyn,2024-05-01,Ford,Ford F750,1
Brooklyn,2024-05-01,Honda,"Honda Accord, Accord Crosstour",1
Brooklyn,2024-05-01,Hyundai,Hyundai Elantra,1
Brooklyn,2024-05-01,Dodge,Dodge Challenger,1
Brooklyn,2024-05-01,Hyundai,Hyundai Ioniq Hybrid,1
Brooklyn,2024-05-01,Hyundai,Hyundai Santa Fe,1
Brooklyn,2024-05-01,Honda,Honda HRV,1
Brooklyn,2024-05-01,Scion,Scion XB,1
Brooklyn,2024-06-01,Ford,Ford F150,1
Brooklyn,2024-06-01,Toyota,Toyota Corolla Cross,1
Brooklyn,2024-06-01,Volkswagen,Volkswagen Jetta,1
Brooklyn,2024-06-01,Honda,"Honda Civic, CRX, Del Sol",1
Brooklyn,2024-07-01,Subaru,"Subaru Impreza, Impreza Outback",1
Brooklyn,2024-08-01,Honda,"Honda Civic, CRX, Del Sol",1
Brooklyn,2024-08-01,Mercury,Mercury Milan,1
Brooklyn,2024-08-01,Subaru,Subaru Outback,1
Brooklyn,2024-08-01,Yamaha,Yamaha Motorcycle,1
Brooklyn,2024-08-01,Chevrolet,Chevrolet Venture,1
Brooklyn,2024-09-01,Scion,Scion XD,1
Brooklyn,2024-09-01,Ford,Ford Explorer,1
Brooklyn,2024-09-01,Chevrolet,Chevrolet C/K 2500,1
Brooklyn,2024-11-01,Subaru,"Subaru Legacy, Legacy Outback",1
Brooklyn,2024-11-01,Hyundai,Hyundai Accent,1
Brooklyn,2024-11-01,Yamaha,Yamaha Motorcycle,1
Brooklyn,2024-11-01,Honda,"Honda Civic, CRX, Del Sol",1
Brooklyn,2024-12-01,Honda,"Honda Accord, Accord Crosstour",1
Brooklyn,2024-12-01,BMW,Unknown BMW Model,1
Brooklyn,2024-12-01,Mazda,Mazda CX7,1
Buckman East,2024-01-01,Subaru,Subaru Forester,1
Buckman East,2024-01-01,Toyota,"Toyota Corolla, Corolla IM",1
Buckman East,2024-01-01,Honda,"Honda Civic, CRX, Del Sol",1
Buckman East,2024-01-01,Kia Motors Corp,Kia Motors Corp Seltos,1
Buckman East,2024-01-01,Kia Motors Corp,Kia Motors Corp Sorrento,1
Buckman East,2024-02-01,Subaru,"Subaru Impreza, Impreza Outback",1
Buckman East,2024-02-01,Hyundai,Hyundai Santa Fe,1
Buckman East,2024-02-01,Ford,Ford Econoline E150,1
Buckman East,2024-02-01,Honda,"Honda Civic, CRX, Del Sol",1
Buckman East,2024-02-01,Isuzu,Isuzu Rodeo,1
Buckman East,2024-02-01,Chevrolet,Chevrolet Sonic,1
Buckman East,2024-02-01,Toyota,Toyota Tacoma,1
Buckman East,2024-03-01,Hyundai,Hyundai Elantra,2
Buckman East,2024-03-01,Subaru,Subaru Forester,2
Buckman East,2024-03-01,Subaru,"Subaru Impreza, Impreza Outback",1
Buckman East,2024-03-01,Subaru,"Subaru Legacy, Legacy Outback",1
Buckman East,2024-03-01,Honda,Honda CRV,1
Buckman East,2024-03-01,Ford,Ford Econoline E350,1
Buckman East,2024-03-01,Chevrolet,Chevrolet Caprice,1
Buckman East,2024-03-01,Ford,Ford Explorer,1
Buckman East,2024-04-01,Mitsubishi,"Mitsubishi Eclipse, Eclipse Spyder GS-T, Eclipse Cross",1
Buckman East,2024-04-01,Hyundai,Hyundai Elantra,1
Buckman East,2024-04-01,Yamaha,Yamaha Motorcycle,1
Buckman East,2024-04-01,Chevrolet,Chevrolet C/K 1500,1
Buckman East,2024-04-01,Dodge,Dodge Ram 1500,1
Buckman East,2024-04-01,Volvo,Volvo XC90,1
Buckman East,2024-04-01,Nissan,"Nissan Rogue, Rogue Select, Rogue Sport",1
Buckman East,2024-04-01,Ford,Ford Club Wagon E150,1
Buckman East,2024-05-01,Hyundai,Hyundai Tucson,1
Buckman East,2024-05-01,Subaru,"Subaru Legacy, Legacy Outback",1
Buckman East,2024-05-01,Kia Motors Corp,Kia Motors Corp Optima,1
Buckman East,2024-06-01,Subaru,Subaru Outback,1
Buckman East,2024-06-01,Volkswagen,Volkswagen Jetta,1
Buckman East,2024-06-01,Honda,"Honda Civic, CRX, Del Sol",1
