neighborhood,month_start,make,model,stolen_count
Argay,2021-01-01,Ford,Ford F250,2
Argay,2021-01-01,Honda,Honda CRV,2
Argay,2021-01-01,Chevrolet,Chevrolet Silverado,2
Argay,2021-01-01,Ford,Ford Econoline E450,1
Argay,2021-01-01,GMC,GMC Savana,1
Argay,2021-01-01,Kia Motors Corp,Kia Motors Corp Optima,1
Argay,2021-01-01,Honda,"Honda Accord, Accord Crosstour",1
Argay,2021-01-01,Ford,Ford Econoline E350,1
Argay,2021-01-01,Honda,"Honda Civic, CRX, Del Sol",1
Argay,2021-01-01,Toyota,Toyota Camry,1
Argay,2021-02-01,Mercedes-Benz,Mercedes-Benz Sprinter,1
Argay,2021-02-01,Mazda,Mazda CX5,1
Argay,2021-02-01,GMC,GMC Sierra,1
Argay,2021-02-01,Toyota,Toyota 4-Runner,1
Argay,2021-02-01,Subaru,Subaru Outback,1
Argay,2021-02-01,Nissan,Nissan Maxima,1
Argay,2021-02-01,Dodge,"Dodge Caravan, Grand Caravan",1
Argay,2021-02-01,Subaru,"Subaru Legacy, Legacy Outback",1
Argay,2021-03-01,Honda,Honda CRV,2
Argay,2021-03-01,Toyota,Toyota Tacoma,2
Argay,2021-03-01,Chevrolet,Chevrolet Astro,1
Argay,2021-03-01,Ford,Ford Ranger,1
Argay,2021-03-01,Mercedes-Benz,Mercedes-Benz 350 Series,1
Argay,2021-03-01,Honda,"Honda Accord, Accord Crosstour",1
Argay,2021-03-01,Lexus,Lexus ES250 or IS250,1
Argay,2021-03-01,GMC,GMC Savana,1
Argay,2021-03-01,Ford,Ford F350,1
Argay,2021-04-01,Honda,Honda CRV,3
Argay,2021-04-01,Suzuki,Suzuki Motorcycle,1
Argay,2021-04-01,Jeep,Jeep Wrangler,1
Argay,2021-04-01,Dodge,Dodge Ram 3500,1
Argay,2021-04-01,Toyota,Toyota Highlander,1
Argay,2021-04-01,Freightliner Corp,Freightliner Corp Truck,1
Argay,2021-04-01,Toyota,Toyota Camry,1
Argay,2021-05-01,Honda,Honda CRV,2
Argay,2021-05-01,Honda,"Honda Civic, CRX, Del Sol",1
Argay,2021-05-01,Kia Motors Corp,Kia Motors Corp Sorrento,1
Argay,2021-05-01,Dodge,Dodge Ram 2500,1
Argay,2021-05-01,Ford,Ford Econoline E350,1
Argay,2021-05-01,Ford,Ford F250,1
Argay,2021-05-01,GMC,GMC Savana,1
Argay,2021-05-01,GMC,GMC Yukon,1
Argay,2021-05-01,Ford,Ford Ranger,1
Argay,2021-06-01,Honda,Honda CRV,1
Argay,2021-06-01,Subaru,"Subaru Impreza, Impreza Outback",1
Argay,2021-06-01,Mercedes-Benz,"Mercedes-Benz GL450, GLS450",1
Argay,2021-06-01,Yamaha,Yamaha Motorcycle,1
Argay,2021-06-01,Ford,Ford Econoline E150,1
Argay,2021-06-01,Dodge,Dodge Ram 2500,1
Argay,2021-06-01,Nissan,Nissan NV1500,1
Argay,2021-06-01,Ford,Ford Econoline E350,1
Argay,2021-07-01,Toyota,"Toyota Corolla, Corolla IM",2
Argay,2021-07-01,Volvo,Volvo XC90,1
Argay,2021-07-01,GMC,GMC Sierra,1
Argay,2021-07-01,Dodge,Dodge Ram 2500,1
Argay,2021-07-01,Jeep,Jeep Cherokee,1
Argay,2021-07-01,Toyota,Toyota 4-Runner,1
Argay,2021-07-01,Ford,"Ford Taurus, Taurus X",1
Argay,2021-07-01,Ford,Ford F150,1
Argay,2021-07-01,Chevrolet,Chevrolet Avalanche,1
Argay,2021-08-01,Ford,Ford F250,1
Argay,2021-08-01,Ford,Ford Econoline E150,1
Argay,2021-08-01,Honda,Honda CRV,1
Argay,2021-08-01,Honda,"Honda Accord, Accord Crosstour",1
Argay,2021-08-01,Ford,Ford EXP,1
Argay,2021-08-01,Ford,Ford F150,1
Argay,2021-08-01,Honda,"Honda Civic, CRX, Del Sol",1
Argay,2021-08-01,Ford,Ford Ranger,1
Argay,2021-09-01,Honda,"Honda Civic, CRX, Del Sol",3
Argay,2021-09-01,Toyota,Unknown,3
Argay,2021-09-01,Ford,Ford F250,2
Argay,2021-09-01,Kia Motors Corp,Kia Motors Corp Rio,1
Argay,2021-09-01,Chevrolet,Chevrolet Tahoe,1
Argay,2021-09-01,Chrysler,Chrysler 200,1
Argay,2021-09-01,Ford,Ford Ranger,1
Argay,2021-09-01,Chrysler,Chrysler PT Cruiser,1
Argay,2021-09-01,Dodge,Dodge Ram 2500,1
Argay,2021-09-01,Ford,Ford Econoline E350,1
Argay,2021-09-01,Honda,Honda CRV,1
Argay,2021-10-01,Honda,Honda CRV,2
Argay,2021-10-01,Honda,"Honda Civic, CRX, Del Sol",2
Argay,2021-10-01,Honda,"Honda Accord, Accord Crosstour",2
Argay,2021-10-01,Ford,Ford F250,1
Argay,2021-10-01,Ford,Ford F150,1
Argay,2021-10-01,Subaru,"Subaru Impreza, Impreza Outback",1
Argay,2021-10-01,Ford,Ford Excursion,1
Argay,2021-10-01,Chevrolet,Chevrolet Colorado,1
Argay,2021-10-01,Chevrolet,Chevrolet Express,1
Argay,2021-10-01,Chevrolet,Chevrolet Silverado,1
Argay,2021-10-01,Toyota,Unknown,1
Argay,2021-11-01,Honda,"Honda Civic, CRX, Del Sol",3
Argay,2021-11-01,Ford,Ford F250,2
Argay,2021-11-01,Ford,Ford Econoline E350,2
Argay,2021-11-01,Ford,Ford F150,1
Argay,2021-11-01,Mercedes-Benz,Mercedes-Benz 300 Series,1
Argay,2021-11-01,Ford,Ford Focus,1
Argay,2021-11-01,Subaru,Subaru Forester,1
Argay,2021-11-01,Nissan,"Nissan Pathfinder, Pathfinder Armada",1
Argay,2021-11-01,Nissan,Nissan Frontier,1
Argay,2021-11-01,Ford,Ford F350,1
Argay,2021-11-01,Unknown,Unknown,1
Argay,2021-11-01,Subaru,Unknown,1
Argay,2021-12-01,Unknown,Unknown,3
Argay,2021-12-01,Ford,Ford F250,2
Argay,2021-12-01,Ford,Ford F350,1
Argay,2021-12-01,Hino,Hino Truck,1
Argay,2021-12-01,Jeep,Jeep Grand Cherokee,1
Argay,2021-12-01,Chevrolet,Chevrolet S10,1
Argay,2021-12-01,Chevrolet,Chevrolet Impala,1
Argay,2021-12-01,Dodge,Dodge Ram 3500,1
Argay,2021-12-01,Honda,Honda CRV,1
Argay,2021-12-01,Honda,"Honda Accord, Accord Crosstour",1
Argay,2021-12-01,GMC,GMC Jimmy,1
Arlington Heights,2021-09-01,Subaru,Subaru Outback,1
Arnold Creek,2021-01-01,Honda,Honda CRV,1
Arnold Creek,2021-06-01,Dodge,Dodge Ram 1500,1
Arnold Creek,2021-09-01,Yamaha,Yamaha Motorcycle,1
Ashcreek,2021-01-01,Honda,Honda CRV,1
Ashcreek,2021-03-01,Honda,Honda CRV,1
Ashcreek,2021-06-01,Chevrolet,Chevrolet Malibu,1
Ashcreek,2021-07-01,Volkswagen,Volkswagen Touareg,1
Ashcreek,2021-08-01,Chrysler,Chrysler 200,1
Ashcreek,2021-08-01,Kawasaki,Kawasaki Motorcycle,1
Ashcreek,2021-09-01,Subaru,"Subaru Legacy, Legacy Outback",1
Ashcreek,2021-10-01,Toyota,Toyota Camry,1
Ashcreek,2021-10-01,Ford,Ford F250,1
Ashcreek,2021-10-01,Honda,"Honda Civic, CRX, Del Sol",1
Ashcreek,2021-11-01,Ford,Ford F350,2
Ashcreek,2021-11-01,Subaru,"Subaru Legacy, Legacy Outback",2
Ashcreek,2021-11-01,BMW,"BMW X5, X5M",1
Ashcreek,2021-11-01,Ford,Ford Econoline E250,1
Beaumont-Wilshire,2021-01-01,Ford,Ford Econoline E250,1
Beaumont-Wilshire,2021-01-01,Ford,Ford Econoline E150,1
Beaumont-Wilshire,2021-01-01,Honda,Honda CRV,1
Beaumont-Wilshire,2021-02-01,Toyota,Toyota Tundra,1
Beaumont-Wilshire,2021-02-01,Mercedes-Benz,Mercedes-Benz GLC300,1
Beaumont-Wilshire,2021-02-01,Subaru,Subaru Forester,1
Beaumont-Wilshire,2021-02-01,Toyota,Toyota 4-Runner,1
Beaumont-Wilshire,2021-02-01,Subaru,"Subaru Legacy, Legacy Outback",1
Beaumont-Wilshire,2021-03-01,Harley Davidson,Harley Davidson Motorcycle,1
Beaumont-Wilshire,2021-03-01,Subaru,Subaru SVX,1
Beaumont-Wilshire,2021-03-01,Subaru,Subaru Forester,1
Beaumont-Wilshire,2021-03-01,Honda,Honda CRV,1
Beaumont-Wilshire,2021-03-01,Toyota,Toyota SR5,1
Beaumont-Wilshire,2021-04-01,Honda,"Honda Civic, CRX, Del Sol",1
Beaumont-Wilshire,2021-05-01,Honda,"Honda Civic, CRX, Del Sol",2
Beaumont-Wilshire,2021-05-01,Honda,"Honda Accord, Accord Crosstour",2
Beaumont-Wilshire,2021-05-01,Honda,Honda CRV,2
Beaumont-Wilshire,2021-05-01,GEO,GEO Prizm,1
Beaumont-Wilshire,2021-05-01,Toyota,Toyota Sienna,1
Beaumont-Wilshire,2021-05-01,Mercedes-Benz,Mercedes-Benz 240 Series,1
Beaumont-Wilshire,2021-06-01,Subaru,"Subaru Impreza, Impreza Outback",2
Beaumont-Wilshire,2021-06-01,Subaru,"Subaru Legacy, Legacy Outback",2
Beaumont-Wilshire,2021-06-01,Ford,Ford Explorer,1
Beaumont-Wilshire,2021-06-01,Harley Davidson,Unknown Harley Davidson Model,1
Beaumont-Wilshire,2021-06-01,Ford,Ford Econoline E350,1
Beaumont-Wilshire,2021-06-01,Ford,Ford Econoline E150,1
Beaumont-Wilshire,2021-07-01,Volvo,Volvo V70,1
Beaumont-Wilshire,2021-07-01,Toyota,Toyota Truck,1
Beaumont-Wilshire,2021-07-01,Honda,"Honda Accord, Accord Crosstour",1
Beaumont-Wilshire,2021-08-01,Subaru,"Subaru Impreza, Impreza Outback",1
Beaumont-Wilshire,2021-08-01,Subaru,Subaru Forester,1
Beaumont-Wilshire,2021-08-01,Honda,"Honda Accord, Accord Crosstour",1
Beaumont-Wilshire,2021-09-01,Lincoln,Lincoln Navigator,1
Beaumont-Wilshire,2021-09-01,Volkswagen,Volkswagen Vanagon,1
Beaumont-Wilshire,2021-09-01,Ford,Ford Ranger,1
Beaumont-Wilshire,2021-10-01,Honda,"Honda Accord, Accord Crosstour",1
Beaumont-Wilshire,2021-10-01,Kia Motors Corp,Kia Motors Corp Soul,1
Beaumont-Wilshire,2021-10-01,Honda,"Honda Civic, CRX, Del Sol",1
Beaumont-Wilshire,2021-10-01,Toyota,Toyota Land Cruiser,1
Beaumont-Wilshire,2021-10-01,Jeep,Jeep Grand Cherokee,1
Beaumont-Wilshire,2021-11-01,Subaru,"Subaru Legacy, Legacy Outback",2
Beaumont-Wilshire,2021-11-01,Subaru,Subaru Forester,2
Beaumont-Wilshire,2021-11-01,Jeep,Jeep Wrangler,1
Beaumont-Wilshire,2021-11-01,Ford,Ford Ranger,1
Beaumont-Wilshire,2021-11-01,Toyota,Unknown Toyota Model,1
Beaumont-Wilshire,2021-11-01,Toyota,Toyota Tacoma,1
Beaumont-Wilshire,2021-12-01,Pontiac,Pontiac Grand Prix,1
Beaumont-Wilshire,2021-12-01,Volkswagen,Volkswagen Vanagon,1
Beaumont-Wilshire,2021-12-01,Chevrolet,Chevrolet Silverado,1
Beaumont-Wilshire,2021-12-01,Subaru,"Subaru Impreza, Impreza Outback",1
Boise,2021-01-01,Hyundai,Hyundai Sonata,1
Boise,2021-01-01,Mazda,Mazda Protege,1
Boise,2021-01-01,Nissan,Nissan Leaf,1
Boise,2021-01-01,Subaru,Subaru Outback,1
Boise,2021-01-01,GMC,GMC Savana,1
Boise,2021-02-01,Subaru,Subaru Forester,1
Boise,2021-02-01,Toyota,Toyota Prius,1
Boise,2021-02-01,Toyota,Toyota Camry,1
Boise,2021-03-01,Subaru,"Subaru Impreza, Impreza Outback",2
Boise,2021-03-01,Subaru,"Subaru Legacy, Legacy Outback",1
Boise,2021-03-01,Honda,Honda CRV,1
Boise,2021-03-01,Honda,Honda Motorcycle,1
Boise,2021-03-01,Hyundai,Hyundai Ioniq Hybrid,1
Boise,2021-03-01,Toyota,Toyota SR5,1
Boise,2021-03-01,Land Rover,Land Rover Discovery or Discovery Sport,1
Boise,2021-03-01,Yamaha,Yamaha Motorcycle,1
Boise,2021-04-01,Honda,Honda CRV,1
Boise,2021-04-01,Nissan,Nissan Maxima,1
Boise,2021-04-01,Subaru,Subaru Forester,1
Boise,2021-04-01,Ford,Ford F150,1
Boise,2021-04-01,Kawasaki,Kawasaki Motorcycle,1
Boise,2021-04-01,Honda,Honda Motorcycle,1
Boise,2021-04-01,Subaru,"Subaru Impreza, Impreza Outback",1
Boise,2021-04-01,Lance Powersports (Znen Powersports),Lance Powersports,1
Boise,2021-05-01,Subaru,Subaru Forester,3
Boise,2021-05-01,Subaru,"Subaru Legacy, Legacy Outback",1
Boise,2021-05-01,Genuine Scooters LLC mfgd by Motive Power Industry Co LTD,Genuine Scooters LLC mfgd by Motive Power Industry Co LTD Motorcycle,1
Boise,2021-05-01,Honda,Honda Motorcycle,1
Boise,2021-05-01,Subaru,"Subaru Impreza, Impreza Outback",1
Boise,2021-05-01,Jeep,Jeep Cherokee,1
Boise,2021-05-01,Nissan,Nissan NV2500,1
Boise,2021-05-01,Ford,Ford Mustang,1
Boise,2021-06-01,Subaru,Subaru Forester,3
Boise,2021-06-01,Honda,Honda Motorcycle,2
Boise,2021-06-01,Harley Davidson,Harley Davidson Motorcycle,1
Boise,2021-06-01,Honda,"Honda Civic, CRX, Del Sol",1
Boise,2021-06-01,Nissan,Nissan Versa,1
Boise,2021-06-01,Toyota,Toyota Tundra,1
Boise,2021-06-01,Toyota,Toyota Tacoma,1
Boise,2021-06-01,Subaru,"Subaru Legacy, Legacy Outback",1
Boise,2021-07-01,Toyota,Unknown,3
Boise,2021-07-01,Subaru,Unknown,2
Boise,2021-07-01,Jeep,Jeep Cherokee,1
Boise,2021-07-01,Genuine Scooters LLC mfgd by Motive Power Industry Co LTD,Genuine Scooters LLC mfgd by Motive Power Industry Co LTD Motorcycle,1
Boise,2021-07-01,GMC,GMC Sierra,1
Boise,2021-07-01,Ford,Ford F450,1
Boise,2021-07-01,Chevrolet,Chevrolet Impala,1
Boise,2021-07-01,Land Rover,Land Rover LR4,1
Boise,2021-07-01,Mercedes-Benz,Mercedes-Benz E320,1
Boise,2021-07-01,Honda,"Honda Civic, CRX, Del Sol",1
Boise,2021-07-01,Honda,"Honda Accord, Accord Crosstour",1
Boise,2021-07-01,Ford,Ford F250,1
Boise,2021-07-01,Unknown,Unknown,1
Boise,2021-08-01,Subaru,"Subaru Legacy, Legacy Outback",4
Boise,2021-08-01,Shenke Motorcycle Co Ltd; Shanghai Shenke Motorcycle Co,Shenke Motorcycle Co Ltd; Shanghai Shenke Motorcycle Co Motorcycle,1
Boise,2021-08-01,Genuine Scooters LLC mfgd by Motive Power Industry Co LTD,Genuine Scooters LLC mfgd by Motive Power Industry Co LTD Motorcycle,1
Boise,2021-08-01,BMW,BMW Motorcycle,1
Boise,2021-08-01,Honda,Honda Motorcycle,1
Boise,2021-08-01,Nissan,Nissan 200SX,1
Boise,2021-08-01,Kawasaki,Kawasaki Motorcycle,1
Boise,2021-08-01,Ford,Ford Econoline E150,1
Boise,2021-08-01,Taizhou Zhongneng Motorcycle Co Ltd or Zhongneng Motorcycle,Taizhou Zhongneng Motorcycle Co Ltd or Zhongneng Motorcycle Motorcycle,1
Boise,2021-08-01,Honda,"Honda Civic, CRX, Del Sol",1
Boise,2021-08-01,Unknown,Unknown,1
Boise,2021-09-01,Honda,Honda CRV,3
Boise,2021-09-01,GMC,GMC Savana,1
Boise,2021-09-01,Honda,Honda Motorcycle,1
Boise,2021-09-01,Ford,Ford Econoline E350,1
Boise,2021-09-01,Chevrolet,Chevrolet Caprice,1
Boise,2021-09-01,Toyota,Toyota Truck,1
Boise,2021-09-01,Subaru,Subaru Forester,1
Boise,2021-09-01,Triumph Motor Co,Triumph Motor Co Motorcycle,1
Boise,2021-09-01,Toyota,Toyota Prius,1
Boise,2021-10-01,Unknown,Unknown,3
Boise,2021-10-01,Honda,"Honda Civic, CRX, Del Sol",2
Boise,2021-10-01,Infiniti,Infiniti G25,1
Boise,2021-10-01,Adly Moto LLC,Adly Moto LLC Motorcycle,1
Boise,2021-10-01,Mercedes-Benz,Mercedes-Benz Sprinter,1
Boise,2021-10-01,Honda,Honda CRV,1
Boise,2021-10-01,Ford,Ford Econoline E450,1
Boise,2021-10-01,Acura,Acura TL Series,1
Boise,2021-10-01,Isuzu,Isuzu Hombre,1
Boise,2021-10-01,Chevrolet,Chevrolet Silverado,1
Boise,2021-10-01,Dodge,Dodge Challenger,1
Boise,2021-11-01,Subaru,Subaru Forester,8
Boise,2021-11-01,Unknown,Unknown,5
Boise,2021-11-01,Subaru,"Subaru Legacy, Legacy Outback",3
Boise,2021-11-01,Honda,Honda CRV,3
