record_id,record_source,accident_date,accident_date_raw,accident_time,aircraft_type,owner_operator,registration,msn,year_of_manufacture,engine_model,fatalities,occupants,other_fatalities,aircraft_damage,category,location,phase,nature,departure_airport,destination_airport,investigating_agency,confidence_rating,url,data_year
20060105-1,record_php,2006-01-05,Thursday 5 January 2006,02:00,Beechcraft A100 King Air,North Country Aviation,N700NC,B-138,1972,Pratt & Whitney PT6-28,0,3,0,"Destroyed, written off",Accident,"Sault Ste Marie Municipal-Sanderson Airport, MI (SSM) -United States of America",Landing,Ambulance,"Traverse City-Cherry Capital Airport, MI (TVC/KTVC)","Sault Ste Marie Municipal-Sanderson Airport, MI (SSM/KANJ)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20060105-1,2006
20060105-2,record_php,2006-01-05,Thursday 5 January 2006,08:00,Cessna 560 Citation Ultra,NetJets,N391QS,560-0493,1985,Pratt & Whitney Canada JT15D,0,7,0,"Substantial, repaired",Accident,"Minocqua-Noble F. Lee Airport, WI (ARV) -United States of America",Landing,Passenger - Non-Scheduled/charter/Air Taxi,"Chicago-Executive Airport, IL (PWK/KPWK)","Minocqua-Noble F. Lee Airport, WI (ARV/KARV)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20060105-2,2006
20060109-0,record_php,2006-01-09,Monday 9 January 2006,09:30,Dassault Falcon 20E,Iranian Revolutionary Guard Corps Air Force - IRGCAF,15-2233,333,1975,,11,11,0,"Destroyed, written off",Accident,12 km W of Orumiyeh -Iran,Unknown,Military,Tehran-Mehrabad Airport (THR/OIII),Urmia (Orumiyeh) Airport (OMH/OITR),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20060109-0,2006
20060110-0,record_php,2006-01-10,Tuesday 10 January 2006,11:45,de Havilland Canada DHC-6 Vista Liner 300,Nature Air,TI-BAF,337,1972,Pratt & Whitney Canada PT6A-27,0,13,0,"Substantial, repaired",Accident,Puerto Jiménez Airport (PJM) -Costa Rica,Take off,Passenger - Scheduled,Puerto Jimenez Airport (PJM/MRPJ),San José-Tobias Bolanos International Airport (SYQ/MRPV),,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20060110-0,2006
20060110-1,record_php,2006-01-10,Tuesday 10 January 2006,11:00,North American Rockwell T-39N Sabreliner,United States Navy,165524,282-60,1966,Pratt & Whitney JT12A-6A Turbo Wasp,4,4,0,"Destroyed, written off",Accident,"16 km S of Villanow, GA -United States of America",En route,Military,"Chattanooga-Lovell Field, TN (CHA/KCHA)","Pensacola NAS, FL (NPA/KNPA)",,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20060110-1,2006
20060112-0,record_php,2006-01-12,Thursday 12 January 2006,18:26,Beechcraft B300 King Air 350,Euroflug Frenzel,D-CUNO,FL-311,2001,Pratt & Whitney Canada PT6A-60A,2,2,0,"Destroyed, written off",Accident,"0,5 km N of Freiburg Im Breisgau Airport -Germany",Approach,Ferry/positioning,Karlsruhe/Baden-Baden Airport (FKB/EDSB),Freiburg Im Breisgau Airfield (EDTF),BFU,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20060112-0,2006
20060113-0,record_php,2006-01-13,Friday 13 January 2006,23:50,Learjet 24F,SOS Air Ambulance,ZS-FUN,24-354,1978,,0,4,0,"Substantial, repaired",Accident,Kinshasa-N'Djili Airport (FIH) -Congo (Democratic Republic),Landing,Ambulance,Ondangwa Airport (OND/FYOA),Kinshasa-N'Djili Airport (FIH/FZAA),,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20060113-0,2006
20060115-0,record_php,2006-01-15,Sunday 15 January 2006,14:50,Cessna S550 Citation S/II,Security Aviation Inc.,N460M,S550-0022,1985,Pratt & Whitney Canada JT15D-4B,0,5,0,"Substantial, repaired",Accident,"Anchorage-Ted Stevens International Airport, AK (ANC) -United States of America",Taxi,Ambulance,"Fairbanks International Airport, AK (FAI/PAFA)","Anchorage-Ted Stevens International Airport, AK (ANC/PANC)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20060115-0,2006
20060119-0,record_php,2006-01-19,Thursday 19 January 2006,20:30,Antonov An-24V,Slovak Air Force,5605,97305605,1969,Ivchenko AI-24,42,43,0,"Destroyed, written off",Accident,near Hejce -Hungary,En route,Military,Pristina Airport (PRN/LYPR),Koice-Barca Airport (KSC/LZKZ),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20060119-0,2006
20060121-0,record_php,2006-01-21,Saturday 21 January 2006,14:20,Cessna 208B Grand Caravan,Sonicblue Airways,C-GRXZ,208B0469,1995,Pratt & Whitney Canada PT6A-114A,3,8,0,"Destroyed, written off",Accident,"20 km SSE of Port Alberni, BC -Canada",En route,Passenger - Scheduled,"Tofino Airport, BC (YAZ/CYAZ)","Vancouver International Airport, BC (YVR/CYVR)",TSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20060121-0,2006
20060124-0,record_php,2006-01-24,Tuesday 24 January 2006,06:40,Cessna 560 Citation V,Goship Air,N86CE,560-0265,1994,Pratt & Whitney Canada JT15D-5D,4,4,0,"Destroyed, written off",Accident,"Carlsbad-McClellan-Palomar Airport, CA (CLD) -United States of America",Landing,Private,"Hailey-Friedman Memorial Airport, ID (SUN/KSUN)","Carlsbad-McClellan-Palomar Airport, CA (CLD/KCRQ)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20060124-0,2006
20060124-1,record_php,2006-01-24,Tuesday 24 January 2006,11:50,Antonov An-12A,Aerolift,9Q-CER,2340805,1962,Ivchenko AI-20M,0,4,0,"Destroyed, written off",Accident,Mbuji-Mayi Airport (MJM) -Congo (Democratic Republic),Landing,Cargo,Goma Airport (GOM/FZNA),Mbuji-Mayi Airport (MJM/FZWA),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20060124-1,2006
20060125-0,record_php,2006-01-25,Wednesday 25 January 2006,,Cessna 208B Grand Caravan,Aero-Tropics Air Services,VH-WZJ,208B1108,2005,Pratt & Whitney Canada PT6A-114A,0,2,0,"Substantial, repaired",Accident,"Caloundra Airport, QLD (CUD) -Australia",Landing,Test,"Caloundra Airport, QLD (CUD/YCDR)","Caloundra Airport, QLD (CUD/YCDR)",,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20060125-0,2006
20060199-0,record_php,,xx Jan 2006,,British Aerospace 3102 Jetstream 31,Caribintair,HH-DPL,769,1987,,0,,0,"Substantial, written off",Accident,Cap Haitien Airport (CAP) -Haiti,Landing,Unknown,,Cap Haitien Airport (CAP/MTCH),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20060199-0,2006
20060201-0,record_php,2006-02-01,Wednesday 1 February 2006,11:45,Cessna 500 Citation I,Flite Services,N814ER,500-0280,1975,Pratt & Whitney Canada JT15D-1A,0,4,0,"Destroyed, written off",Accident,"Burnsville-Mountain Air Airport, NC -United States of America",Landing,Executive,"Asheville Municipal Airport, NC (AVL/KAVL)","Burnsville-Mountain Air Airport, NC",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20060201-0,2006
20060202-0,record_php,2006-02-02,Thursday 2 February 2006,13:08,Boeing 747-422,United Airlines,N127UA,28813/1221,1999,Pratt & Whitney PW4056,0,113,0,"Substantial, repaired",Accident,"Melbourne-Tullamarine Airport, VIC (MEL) -Australia",Taxi,Passenger - Scheduled,"Melbourne-Tullamarine Airport, VIC (MEL/YMML)","Sydney-Kingsford Smith International Airport, NSW (SYD/YSSY)",ATSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20060202-0,2006
20060202-1,record_php,2006-02-02,Thursday 2 February 2006,13:08,Boeing 767-338ER,Qantas,VH-OGH,24930/344,1990,General Electric CF6-80C2B6,0,166,0,"Substantial, repaired",Accident,"Melbourne-Tullamarine Airport, VIC (MEL) -Australia",Taxi,Passenger - Scheduled,"Melbourne-Tullamarine Airport, VIC (MEL/YMML)","Sydney-Kingsford Smith International Airport, NSW (SYD/YSSY)",ATSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20060202-1,2006
20060203-0,record_php,2006-02-03,Friday 3 February 2006,20:45,Beechcraft 200 Super King Air,Private,N266EB,BB-266,1977,Pratt & Whitney Canada PT6A-41,6,6,0,"Destroyed, written off",Accident,"Myrtle Beach-Grand Strand Airport, SC (CRE) -United States of America",Landing,Private,"Trenton-Mercer County Airport, NJ (TTN/KTTN)","Myrtle Beach-Grand Strand Airport, SC (CRE/KCRE)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20060203-0,2006
20060205-0,record_php,2006-02-05,Sunday 5 February 2006,16:53,Shorts 360-100,Air Cargo Carriers,N3735W,SH.3735,1988,Pratt & Whitney Canada PT6A-67R,3,3,0,"Destroyed, written off",Accident,"near Watertown, WI -United States of America",En route,Test,"Milwaukee-General Mitchell Airport, WI (MKE/KMKE)","Milwaukee-General Mitchell Airport, WI (MKE/KMKE)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20060205-0,2006
20060205-1,record_php,2006-02-05,Sunday 5 February 2006,16:53,Shorts 360-300,Air Cargo Carriers,N372AC,SH.3720,1987,Pratt & Whitney Canada PT6A-67R,0,3,3,Substantial,Accident,"Juneau-Dodge County Airport, WI (UNU) -United States of America",En route,Test,"Milwaukee-General Mitchell Airport, WI (MKE/KMKE)","Milwaukee-General Mitchell Airport, WI (MKE/KMKE)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20060205-1,2006
20060208-0,record_php,2006-02-08,Wednesday 8 February 2006,00:01,McDonnell Douglas DC-8-71F,United Parcel Service - UPS,N748UP,45948/321,1967,CFMI CFM56-2C,0,3,0,"Destroyed, written off",Accident,"Philadelphia International Airport, PA (PHL) -United States of America",Approach,Cargo,"Atlanta Hartsfield-Jackson International Airport, GA (ATL/KATL)","Philadelphia International Airport, PA (PHL/KPHL)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20060208-0,2006
20060208-1,record_php,2006-02-08,Wednesday 8 February 2006,12:10,Swearingen SA226-TC Metro II,TriCoastal Air,N629EK,TC-396,1980,Garrett TPE331-10UA-511G,1,1,0,"Destroyed, written off",Accident,"near Paris, TN -United States of America",En route,Cargo,"Dayton-James Cox Dayton International Airport, OH (DAY/KDAY)","Harlingen-Valley International Airport, TX (HRL/KHRL)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20060208-1,2006
20060211-0,record_php,2006-02-11,Saturday 11 February 2006,08:00,Antonov An-26,Al Quwwat al-Jawwiya As-Sudaniya (Sudanese Air Force),7799,,,Ivchenko AI-24,20,20,0,"Destroyed, written off",Accident,Aweil Airport -South Sudan,Landing,Military,,Aweil Airport (HSAW),,,https://asn.flightsafety.org/database/record.php?id=20060211-0,2006
20060213-0,record_php,2006-02-13,Monday 13 February 2006,,Grumman G-159 Gulfstream I,Maria de Jesus Morano,YV-903CP,173,1966,,2,2,0,"Aircraft missing, written off",Accident,near El Peten -Guatemala,En route,Illegal Flight,,,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20060213-0,2006
20060214-0,record_php,2006-02-14,Tuesday 14 February 2006,,Fokker 50,SAS Commuter,LN-RND,20178,1990,Pratt & Whitney Canada PW125B,0,0,0,"Substantial, repaired",Other,Oslo-Gardermoen Airport (OSL) -Norway,Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20060214-0,2006
20060215-0,record_php,2006-02-15,Wednesday 15 February 2006,19:45,Dassault Falcon 20C-5,Develton Ltd.,F-OVJR,180,1968,Garrett TFE731-5AR-2C,0,6,0,"Substantial, written off",Accident,Kiel-Holtenau Airport (KEL) -Germany,En route,Executive,Moskva-Domodedovo Airport (DME/UUDD),London-Luton Airport (LTN/EGGW),,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20060215-0,2006
20060216-0,record_php,2006-02-16,Thursday 16 February 2006,11:15,Cessna 501 Citation I/SP,Hasit Trockenmörtel GmbH,D-IMRX,501-0688,1985,,6,6,0,"Destroyed, written off",Accident,near Buschin -Iraq,En route,Executive,Baku-Heydar Aliyev International Airport (GYD/UBBB),Sulaymaniyah International Airport (ISU/ORSU),,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20060216-0,2006
20060222-0,record_php,2006-02-22,Wednesday 22 February 2006,,Beechcraft 200 Super King Air,SATA - Servicio Autónomo de Transporte Aéreo,YVO106,BB-5,1974,,,,0,"Destroyed, written off",,Unknown -Venezuela,Unknown,Unknown,,,,Little or no information is available,https://asn.flightsafety.org/database/record.php?id=20060222-0,2006
20060226-0,record_php,2006-02-26,Sunday 26 February 2006,16:01,Antonov An-12BK,Aero Fret Business,TN-AGZ,7345403,1967,Ivchenko AI-20M,0,6,0,"Substantial, repaired",Accident,Mbuji-Mayi Airport (MJM) -Congo (Democratic Republic),Landing,Cargo,,Mbuji-Mayi Airport (MJM/FZWA),,,https://asn.flightsafety.org/database/record.php?id=20060226-0,2006
20060302-0,record_php,2006-03-02,Thursday 2 March 2006,,Antonov An-2,Blue Airlines,,,,,0,6,0,Substantial,Accident,Lubanimanga -Congo (Democratic Republic),En route,Passenger,Tshikapa Airport (TSH/FZUK),Kamonya,,,https://asn.flightsafety.org/database/record.php?id=20060302-0,2006
20060304-0,record_php,2006-03-04,Saturday 4 March 2006,16:25,McDonnell Douglas DC-9-82 (MD-82),Lion Air,PK-LMW,49443/1291,1986,Pratt & Whitney JT8D-217,0,144,0,"Substantial, written off",Accident,Surabaya-Juanda Airport (SUB) -Indonesia,Landing,Passenger - Scheduled,Denpasar-Ngurah Rai Bali International Airport (DPS/WADD),Surabaya-Juanda Airport (SUB/WARR),,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20060304-0,2006
20060305-0,record_php,2006-03-05,Sunday 5 March 2006,15:45,Cessna 208B Grand Caravan,Servicios Aéreos Sucre - SASCA,YV-1149C,208B0669,1998,Pratt & Whitney Canada PT6A,0,13,0,"Destroyed, written off",Accident,Arekuna -Venezuela,En route,Passenger,Porlamar-del Caribe Santiago Mariño International Airport (PMV/SVMG),Canaima Airport (CAJ/SVCN),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20060305-0,2006
20060309-0,record_php,2006-03-09,Thursday 9 March 2006,16:30,Learjet 35A,Fuerza Aérea Argentina - FAA,T-21,35A-115,1977,Garrett TFE731-2-2B,6,6,0,"Destroyed, written off",Accident,10 km from La Paz-El Alto Airport (LPB) -Bolivia,En route,Military,La Paz-El Alto Airport (LPB/SLLP),Santa Cruz-Viru Viru International Airport (VVI/SLVR),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20060309-0,2006
20060310-0,record_php,2006-03-10,Friday 10 March 2006,14:45,Lockheed L-1329-23E JetStar 8,C.L. Joekel,N116DD,5155,1972,Pratt & Whitney JT12A-8 Turbo Wasp,0,3,0,"Destroyed, written off",Accident,"Dallas-Love Field, TX (DAL) -United States of America",Landing,Private,"Houston-William P. Hobby Airport, TX (HOU/KHOU)","Dallas-Love Field, TX (DAL/KDAL)",,,https://asn.flightsafety.org/database/record.php?id=20060310-0,2006
20060311-0,record_php,2006-03-11,Saturday 11 March 2006,10:17,ATR 72-500 (72-212A),Air Deccan,VT-DKC,721,2005,Pratt & Whitney Canada PW127F,0,44,0,"Destroyed, written off",Accident,Bangalore-Hindustan Airport (BLR) -India,Landing,Passenger - Scheduled,Coimbatore-Peelamedu Airport (CJB/VOCB),Bangalore-Hindustan Airport (BLR/VOBG),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20060311-0,2006
20060317-0,record_php,2006-03-17,Friday 17 March 2006,,Hawker Siddeley HS-748-286 Srs. 2A LFD,Trackmark Cargo,5Y-TCA,1740,1976,Rolls-Royce Dart 535-2,0,,0,"Destroyed, written off",Accident,Old Fangak -South Sudan,Landing,Ferry/positioning,,Old Fangak,,,https://asn.flightsafety.org/database/record.php?id=20060317-0,2006
20060318-0,record_php,2006-03-18,Saturday 18 March 2006,10:34,Boeing 737-6D6,Air Algérie,7T-VJQ,30209/1115,2002,CFMI CFM56-7B22,0,107,0,"Substantial, repaired",Accident,Sevilla Airport (SVQ) -Spain,Landing,Passenger - Non-Scheduled/charter/Air Taxi,Oran-es Senia Airport (ORN/DAOO),Sevilla Airport (SVQ/LEZL),CIAIAC,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20060318-0,2006
20060318-1,record_php,2006-03-18,Saturday 18 March 2006,14:55,Beechcraft C99 Commuter,Ameriflight,N54RP,U-218,1983,Pratt & Whitney Canada PT6A-36,2,2,0,"Destroyed, written off",Accident,"13 km SW of Butte, MT -United States of America",En route,Cargo,"Helena Airport, MT (HLN/KHLN)","Butte Airport, MT (BTM/KBTM)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20060318-1,2006
20060322-0,record_php,2006-03-22,Wednesday 22 March 2006,01:55,Learjet 35,Bankair,N58EM,35-046,1976,Garrett TFE731-2-2B,0,2,0,"Substantial, written off",Accident,"Philadelphia International Airport, PA (PHL) -United States of America",Take off,Cargo,"Philadelphia International Airport, PA (PHL/KPHL)","Charlotte-Douglas Airport, NC (CLT/KCLT)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20060322-0,2006
20060323-0,record_php,2006-03-23,Thursday 23 March 2006,,Antonov An-24B,Valan International Cargo Charter,ER-AZZ,79901110,1967,Ivchenko AI-24-II,0,,0,"Destroyed, written off",Accident,Nasiriyah-Tallil Air Base (XNH) -Iraq,Landing,Unknown,Baghdad International Airport (BGW/ORBI),Nasiriyah-Tallil Air Base (XNH/ORTL),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20060323-0,2006
20060324-0,record_php,2006-03-24,Friday 24 March 2006,11:02,Cessna 208B Grand Caravan,Aerotaxis Ecuatorianos SA - ATESA,HC-BXD,208B0591,1997,Pratt & Whitney Canada PT6A-114A,5,14,0,"Destroyed, written off",Accident,"0,5 km N of Cuenca-Mariscal Lamar Airport (CUE) -Ecuador",Initial climb,Passenger - Scheduled,Cuenca Airport (CUE/SECU),Macas Airport (XMS/SEMC),DGAC Ecuador,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20060324-0,2006
20060324-1,record_php,2006-03-24,Friday 24 March 2006,,Convair CV-580F,"LAC - SkyCongo, lsf Skyhaul",ZS-SKI,186,1953,,0,,0,"Substantial, written off",Other,Kinshasa-N'Djili Airport (FIH) -Congo (Democratic Republic),Standing,Unknown,,,,Little or no information is available,https://asn.flightsafety.org/database/record.php?id=20060324-1,2006
20060327-0,record_php,2006-03-27,Monday 27 March 2006,,Let L-410UVP-E,AirEst,ES-LLG,872011,1987,Walter M-601E,0,0,0,"Substantial, repaired",Other,Tallinn-Ulemiste Airport (TLL) -Estonia,Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20060327-0,2006
20060328-0,record_php,2006-03-28,Tuesday 28 March 2006,16:48,Antonov An-12BK,Phoenix Avia,EK46741,9345408,1968,Ivchenko AI-20M,0,12,0,"Destroyed, written off",Accident,5 km from Payam Airport (PYK) -Iran,En route,Cargo,Payam Airport (PYK/OIIP),Sharjah Airport (SHJ/OMSJ),,,https://asn.flightsafety.org/database/record.php?id=20060328-0,2006
20060328-1,record_php,2006-03-28,Tuesday 28 March 2006,16:55,Cessna 208B Grand Caravan,Cessna Aircraft,N208WE,208B1171,2006,Pratt & Whitney Canada PT6A-114A,2,2,0,"Destroyed, written off",Accident,"1,2 km N of Oak Glen, CA -United States of America",En route,Demo/Airshow/Display,"Thermal Airport, CA (TRM/KTRM)","Ontario International Airport, CA (ONT/KONT)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20060328-1,2006
20060329-0,record_php,2006-03-29,Wednesday 29 March 2006,20:51,Ilyushin Il-62M,"Libyan Government, opb Libavia",5A-DKR,4053514,1990,Soloviev D-30KU,0,6,0,"Destroyed, written off",Accident,Moskva-Domodedovo Airport (DME) -Russia,Landing,Ferry/positioning,Tripoli-Mitiga International Airport (MJI/HLLM),Moskva-Domodedovo Airport (DME/UUDD),,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20060329-0,2006
20060331-0,record_php,2006-03-31,Friday 31 March 2006,17:39,Let L-410UVP-E20,TEAM Transportes Aéreos,PT-FSE,912532,1991,Walter M-601E,19,19,0,"Destroyed, written off",Accident,"6 km SE of Rio Bonito, RJ -Brazil",En route,Passenger - Scheduled,"Macaé Airport, RJ (MEA/SBME)","Rio de Janeiro-Santos Dumont Airport, RJ (SDU/SBRJ)",CENIPA,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20060331-0,2006
20060399-0,record_php,,xx Mar 2006,,Antonov An-2T,Aeroklub RP,SP-AOY,1G118-51,,,0,0,0,"Destroyed, written off",Other,Leszno-Strzyzewice Airport (EPLS) -Poland,Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20060399-0,2006
20060403-0,record_php,2006-04-03,Monday 3 April 2006,06:42,Lockheed C-5B Galaxy,United States Air Force - USAF,84-0059,500-83,1986,General Electric TF39-GE-1C,0,17,0,"Destroyed, written off",Accident,"Dover AFB, DE (DOV) -United States of America",Approach,Military,"Dover AFB, DE (DOV/KDOV)",Ramstein Airport (RMS/ETAR),,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20060403-0,2006
20060410-0,record_php,2006-04-10,Monday 10 April 2006,10:00,Harbin Y-12-II,Kenya Air Force - KAF,132,0098 ?,2000,,14,17,0,"Destroyed, written off",Accident,near Marsabit -Kenya,Approach,Military,Nairobi-Eastleigh Air Base (HKRE),Marsabit Airport (RBT/HKMB),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20060410-0,2006
20060411-0,record_php,2006-04-11,Tuesday 11 April 2006,15:05,Antonov An-2R,Kapoly Air,LZ-1178,1 174(473)17,1962,Shvetsov ASh-62IR,2,3,0,"Destroyed, written off",Accident,near Kozlovets -Bulgaria,"Manoeuvring  (airshow, firefighting, ag.ops.)",Agricultural,Kozlovets,Kozlovets,AAIU Bulgaria,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20060411-0,2006
20060413-0,record_php,2006-04-13,Thursday 13 April 2006,08:30,Cessna 208 Caravan I,Mission Aviation Fellowship - MAF,5H-ZBZ,20800201,1991,Pratt & Whitney Canada PT6A-114,0,9,0,"Substantial, repaired",Accident,Haydom -Tanzania,Landing,Military,Dodoma Airport (DOD/HTDO),Haydom Airstrip,,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20060413-0,2006
