record_id,record_source,accident_date,accident_date_raw,accident_time,aircraft_type,owner_operator,registration,msn,year_of_manufacture,engine_model,fatalities,occupants,other_fatalities,aircraft_damage,category,location,phase,nature,departure_airport,destination_airport,investigating_agency,confidence_rating,url,data_year
20010108-0,record_php,2001-01-08,Monday 8 January 2001,,CASA/Nurtanio NC-212-MP Aviocar 200,Tentara Nasional Indonesia-AL (Navy),U-614,223/63N,1984,,9,9,0,"Destroyed, written off",Accident,near Silimo -Indonesia,En route,Military,Timika-Moses Kilangin (Tembagapura) Airport (TIM/WABP),Jayapura-Sentani Airport (DJJ/WAJJ),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20010108-0,2001
20010108-1,record_php,2001-01-08,Monday 8 January 2001,,Boeing 727-23F,Air Gemini Cargo,D2-FOO,18426/15,1963,Pratt & Whitney JT8D-7B,0,,0,"Destroyed, written off",Accident,Luanda Airport (LAD) -Angola,Landing,Unknown,,Luanda Airport (LAD/FNLU),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20010108-1,2001
20010109-0,record_php,2001-01-09,Tuesday 9 January 2001,17:20,Boeing 727-287,Lloyd Aéreo Boliviano - LAB,CP-2323,22605/1787,1981,Pratt & Whitney JT8D-17,0,146,0,"Destroyed, written off",Accident,"Buenos Aires/Ezeiza-Ministro Pistarini Airport, BA (EZE) -Argentina",Taxi,Passenger - Scheduled,"Buenos Aires/Ezeiza-Ministro Pistarini Airport, BA (EZE/SAEZ)",Santa Cruz-Viru Viru International Airport (VVI/SLVR),,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20010109-0,2001
20010111-0,record_php,2001-01-11,Thursday 11 January 2001,16:14,de Havilland Canada DHC-6 Twin Otter 300,Earth Data Aviation,N824ED,824,1985,Pratt & Whitney Canada PT6A-27,0,3,0,"Substantial, repaired",Accident,"near Fort Worth-Meacham Field, TX (FTW) -United States of America",Approach,Executive,"Alexandria-Esler Field, LA (ESF/KESF)","Fort Worth-Meacham Field, TX (FTW/KFTW)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20010111-0,2001
20010111-1,record_php,2001-01-11,Thursday 11 January 2001,,IRMA/Britten-Norman BN-2A-21 Islander,LASA Engenharia e Prospecções,PT-KNE,696,1973,,3,3,0,"Destroyed, written off",Accident,"near Parnamirim, BA -Brazil",En route,Survey,"Parnamirim, BA (SNBZ)",,CENIPA,,https://asn.flightsafety.org/database/record.php?id=20010111-1,2001
20010114-0,record_php,2001-01-14,Sunday 14 January 2001,13:45,Learjet 60,Ark-Air Flight Inc.,N1DC,60-035,1994,Pratt & Whitney Canada PW305A,0,2,0,"Destroyed, written off",Accident,"Troy Municipal Airport, AL (TOI) -United States of America",Landing,Executive,"Dallas-Love Field, TX (DAL/KDAL)","Troy Municipal Airport, AL (TOI/KTOI)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20010114-0,2001
20010119-0,record_php,2001-01-19,Friday 19 January 2001,,IPTN/CASA CN-235M-100,Türk Hava Kuvvetleri (Turkish Air Force),097,097,1995,General Electric CT7-9C,3,3,0,"Destroyed, written off",Accident,Kayseri -Türkiye,Unknown,Military,,,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20010119-0,2001
20010122-0,record_php,2001-01-22,Monday 22 January 2001,,Boeing 727-2N8,Yemenia Airways,,,,P&W JT8D,0,101,0,None,Unlawful Interference,Djibouti -Djibouti,En route,Passenger - Scheduled,Sana'a International Airport (SAH/ODSN),Taiz-Al Janad Airport (TAI/ODTZ),,,https://asn.flightsafety.org/database/record.php?id=20010122-0,2001
20010123-0,record_php,2001-01-23,Tuesday 23 January 2001,21:35,Douglas C-47A-DL (DC-3C),Majestic Air Cargo,N19454,13863,1943,Pratt & Whitney R-1830-92,2,2,0,"Destroyed, written off",Accident,"Eider Point, AK -United States of America",En route,Cargo,"Unalaska Airport, AK (DUT/PADU)","Anchorage International Airport, AK (ANC/PANC)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20010123-0,2001
20010123-1,record_php,2001-01-23,Tuesday 23 January 2001,21:30,Let L-410UVP,Eagle Aviation ?,9L-LCG,851531,1985,,0,18,0,"Destroyed, written off",Accident,12 km from Maiduguri -Nigeria,Approach,Passenger - Non-Scheduled/charter/Air Taxi,Jos Airport (JOS/DNJO),Maiduguri Airport (MIU/DNMA),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20010123-1,2001
20010125-0,record_php,2001-01-25,Thursday 25 January 2001,18:15,Douglas C-47A-65-DL (DC-3C),Rutaca,YV-224C,19055,1943,Pratt & Whitney R-1830-92,24,24,0,"Destroyed, written off",Accident,Ciudad Bolívar -Venezuela,En route,Passenger - Non-Scheduled/charter/Air Taxi,Ciudad Bolívar Airport (CBL/SVCB),Porlamar Airport (PMV/SVMG),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20010125-0,2001
20010126-0,record_php,2001-01-26,Friday 26 January 2001,10:30,Cessna 500 Citation I,Marlin Air,N234UM,500-0105,1973,Pratt & Whitney Canada JT15D-1,0,4,0,"Destroyed, written off",Accident,"Sault Ste Marie Municipal-Sanderson Airport, MI -United States of America",Landing,Private,"Detroit-Willow Run Airport, MI (YIP/KYIP)","Sault Ste Marie Municipal-Sanderson Airport, MI (SSM/KANJ)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20010126-0,2001
20010127-0,record_php,2001-01-27,Saturday 27 January 2001,,Airbus A340-312,Gulf Air,,,,CFMI CFM56-5C3,0,213,0,None,Unlawful Interference,Abu Dhabi -United Arab Emirates,En route,Passenger - Scheduled,Bangkok-Don Muang International Airport (BKK/VTBD),Abu Dhabi International Airport (AUH/OMAA),,,https://asn.flightsafety.org/database/record.php?id=20010127-0,2001
20010127-1,record_php,2001-01-27,Saturday 27 January 2001,,Antonov An-70,Antonov Design Bureau,UR-NTK,770102,1997,,0,33,0,"Substantial, repaired",Accident,near Omsk -Russia,Initial climb,Test,Omsk Airport (OMS/UNOO),Yakutsk Airport (YKS/UEEE),,,https://asn.flightsafety.org/database/record.php?id=20010127-1,2001
20010127-2,record_php,2001-01-27,Saturday 27 January 2001,17:37,Beechcraft 200 Super King Air,Jet Express Services,N81PF,BB-158,1976,Pratt & Whitney Canada PT6A-41,10,10,0,"Destroyed, written off",Accident,"near Strasburg, CO -United States of America",En route,Passenger - Non-Scheduled/charter/Air Taxi,"Broomfield-Jeffco Airport, CO (BJC/KBJC)","Stillwater Regional Airport, OK (SWO/KSWO)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20010127-2,2001
20010130-1,record_php,2001-01-30,Tuesday 30 January 2001,16:25,Dornier 328-120,SATENA,FAC-1165,3103,1997,Pratt & Whitney Canada PW119C,0,30,0,None,Unlawful Interference,Bogotá -Colombia,Standing,Passenger - Scheduled,San Vicente Airport (SVI/SKSV),Bogotá-Eldorado Airport (BOG/SKBO),,,https://asn.flightsafety.org/database/record.php?id=20010130-1,2001
20010131-0,record_php,2001-01-31,Wednesday 31 January 2001,16:49,Sud Aviation SE-210 Caravelle 10R,Líneas Aéreas Suramericanas,HK-3932X,201,1966,Pratt & Whitney JT8D-7A,3,6,0,"Destroyed, written off",Accident,"7,8 km from El Yopal Airport (EYP) -Colombia",Approach,Cargo,El Yopal Airport (EYP/SKYP),Mitú Airport (MVP/SKMU),Aerocivil,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20010131-0,2001
20010131-1,record_php,2001-01-31,Wednesday 31 January 2001,13:15,Douglas DC-6B,Everts Air Fuel,N4390F,44898/674,1956,Pratt & Whitney R-2800-CB16,0,3,0,"Substantial, written off",Accident,"Donlin Creek Airstrip, AK -United States of America",Landing,Cargo,"Fairbanks International Airport, AK (FAI/PAFA)","Donlin Creek Airstrip, AK",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20010131-1,2001
20010199-0,record_php,,xx Jan 2001,,Shorts SC.7 Skyvan 3M-400,Pull Out Skydiving,VH-WGG,SH.1913,1973,Garrett TPE331-2-201A,0,0,0,"Destroyed, written off",Other,Ravenna -Italy,Standing,-,-,-,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20010199-0,2001
20010199-1,record_php,,xx Jan 2001,,Shorts SC.7 Skyvan 3M-400,Pull Out Skydiving,VH-WGL,SH.1914,1973,Garrett TPE331-2-201A,0,0,0,"Destroyed, written off",Other,Ravenna -Italy,Standing,-,-,-,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20010199-1,2001
20010201-0,record_php,2001-02-01,Thursday 1 February 2001,,Antonov An-26,Força Aérea Popular de Angola,T-224,,,Ivchenko AI-24,0,22,0,"Destroyed, written off",Accident,Luena Airport (LUO) -Angola,Landing,Military,Luau Airport (UAL/FNUA),Luena Airport (LUO/FNUE),,,https://asn.flightsafety.org/database/record.php?id=20010201-0,2001
20010204-0,record_php,2001-02-04,Sunday 4 February 2001,19:21,Shorts 360-100,Aer Arann Express,EI-BPD,SH.3656,1984,Pratt & Whitney Canada PT6A-65AR,0,28,0,"Destroyed, written off",Accident,Sheffield City Airport (SZD) -United Kingdom,Landing,Passenger - Scheduled,Dublin Airport (DUB/EIDW),Sheffield City Airport (SZD/EGSY),AAIB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20010204-0,2001
20010207-0,record_php,2001-02-07,Wednesday 7 February 2001,23:09,Airbus A320-214,Iberia,EC-HKJ,1278,2000,CFMI CFM56-5B4/P,0,143,0,"Destroyed, written off",Accident,Bilbao Airport (BIO) -Spain,Landing,Passenger - Scheduled,Barcelona-El Prat Airport (BCN/LEBL),Bilbao Airport (BIO/LEBB),CIA,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20010207-0,2001
20010208-0,record_php,2001-02-08,Thursday 8 February 2001,19:20,Swearingen SA227-AT Merlin IVC,Northern Illinois Flight Center,N318DH,AT-469,1981,Garrett TPE331-11U-611G,2,6,0,"Destroyed, written off",Accident,"Beaver Island Airport, MI -United States of America",Approach,Passenger - Non-Scheduled/charter/Air Taxi,"Chicago-Midway Airport, IL (MDW/KMDW)","Beaver Island Airport, MI (KSJX)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20010208-0,2001
20010208-1,record_php,2001-02-08,Thursday 8 February 2001,15:40,Learjet 35A,E.A.S. Aeroservizi,I-MOCO,35A-445,1981,Garrett TFE731-2-2B,3,3,0,"Destroyed, written off",Accident,"0,2 km from Nürnberg Airport (NUE) -Germany",Approach,Ferry/positioning,Nürnberg Airport (NUE/EDDN),Roma-Ciampino Airport (CIA/LIRA),,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20010208-1,2001
20010210-0,record_php,2001-02-10,Saturday 10 February 2001,,GAF Nomad N.24A,Gum Air,PZ-TBP,73,1978,Allison 250-B17B,10,10,0,"Destroyed, written off",Accident,3 km from Jacobkondre -Suriname,Approach,Passenger - Non-Scheduled/charter/Air Taxi,Paramaribo-Zanderij International Airport (PBM/SMJP),Jacobkondre,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20010210-0,2001
20010211-0,record_php,2001-02-11,Sunday 11 February 2001,,CASA C-212-M Aviocar 200,Tentara Nasional Indonesia-AD (Army),A-9119,,1981,,0,14,0,"Destroyed, written off",Accident,Jakarta-Pondok Cabe Airport (PCB) -Indonesia,Take off,Military,Jakarta-Pondok Cabe Airport (PCB/WIHP),,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20010211-0,2001
20010219-0,record_php,2001-02-19,Monday 19 February 2001,,Antonov An-26,Força Aérea Popular de Angola,T-225,,,Ivchenko AI-24,0,,0,Substantial,Accident,Luena Airport (LUO) -Angola,Take off,Military,Luena Airport (LUO/FNUE),,,,https://asn.flightsafety.org/database/record.php?id=20010219-0,2001
20010219-1,record_php,2001-02-19,Monday 19 February 2001,08:10,de Havilland Canada DHC-6 Twin Otter 100,Trans Maldivian Airways,8Q-TMA,82,1967,,0,3,0,"Substantial, repaired",Accident,Sun Island Resort -Maldives,Taxi,Passenger - Scheduled,,,CAD Maldives,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20010219-1,2001
20010223-0,record_php,2001-02-23,Friday 23 February 2001,10:19,Cessna 525 CitationJet,Michael Schultz Airconsulting GmbH,D-IWHL,525-0029,1993,Williams International FJ44-1A,0,2,0,"Substantial, repaired",Accident,Berlin-Tempelhof Airport (THF) -Germany,Landing,Executive,Hamburg-Fuhlsbüttel Airport (HAM/EDDH),Berlin-Tempelhof Airport (THF/EDDI),,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20010223-0,2001
20010227-0,record_php,2001-02-27,Tuesday 27 February 2001,17:31,Shorts 360-100,Loganair,G-BNMT,SH.3723,1987,Pratt & Whitney Canada PT6A-67R,2,2,0,"Destroyed, written off",Accident,near Granton Harbour -United Kingdom,Initial climb,Cargo,Edinburgh-Turnhouse Airport (EDI/EGPH),Belfast International Airport (BFS/EGAA),AAIB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20010227-0,2001
20010303-0,record_php,2001-03-03,Saturday 3 March 2001,09:55,Shorts C-23B+ Sherpa (360),Florida Army National Guard,93-1336,SH.3420,1985,Pratt & Whitney Canada PT6A-65AR,21,21,0,"Destroyed, written off",Accident,"near Unadilla, GA -United States of America",En route,Military,"Hurlburt Field, FL (KHRT)","Oceana NAS, VA (NTU/KNTU)",USAF AIB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20010303-0,2001
20010303-1,record_php,2001-03-03,Saturday 3 March 2001,14:48,Boeing 737-4D7,Thai Airways International,HS-TDC,25321/2113,1991,CFMI CFM56-3C1,1,8,0,"Destroyed, written off",Accident,Bangkok International Airport (BKK) -Thailand,Standing,Passenger - Scheduled,Bangkok-Don Muang International Airport (DMK/VTBD),Chiang Mai International Airport (CNX/VTCC),,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20010303-1,2001
20010307-0,record_php,2001-03-07,Wednesday 7 March 2001,,Boeing 707-331C,Skymaster Airlines,PT-MST,18711/370,1964,Pratt & Whitney JT3D-3B (HK2),0,3,0,"Destroyed, written off",Accident,"São Paulo-Guarulhos International Airport, SP (GRU) -Brazil",Landing,Cargo,"Belém/Val-de-Cans International Airport, PA (BEL/SBBE)","São Paulo-Guarulhos International Airport, SP (GRU/SBGR)",CENIPA,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20010307-0,2001
20010308-0,record_php,2001-03-08,Thursday 8 March 2001,21:20,Cessna 525 CitationJet,Wilmington Trust,N909M,525-0249,1998,Williams International FJ44-1A,0,1,0,"Substantial, repaired",Accident,Hamburg-Fuhlsbüttel Airport (HAM) -Germany,Landing,Executive,Mannheim Airport (MHG/EDFM),Hamburg-Fuhlsbüttel Airport (HAM/EDDH),BFU,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20010308-0,2001
20010311-0,record_php,2001-03-11,Sunday 11 March 2001,17:37,Boeing 727-223F,Express One International,N701NE,22459/1742,1981,Pratt & Whitney JT8D-15 (HK3),0,3,0,"Destroyed, written off",Accident,Pohnpei Airport (PNI) -Micronesia,Landing,Cargo,Majuro-Amata Kabua International Airport (MAJ/PKMJ),Pohnpei Airport (PNI/PTPN),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20010311-0,2001
20010315-0,record_php,2001-03-15,Thursday 15 March 2001,21:30,Douglas C-47A-80-DL (DC-3),Jim Hankins Air Service,N842MB,19741,1944,Pratt & Whitney R-1830-90D,0,2,0,"Substantial, written off",Accident,"Donalsonville, GA -United States of America",En route,Cargo,"Panama City-Bay County International Airport, FL (PFN/KPFN)","Albany-Dougherty County Airport, GA (ABY/KABY)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20010315-0,2001
20010315-1,record_php,2001-03-15,Thursday 15 March 2001,,Tupolev Tu-154M,Vnukovo Airlines,RA-85619,86A738,1986,Soloviev D-30KU-154-II,3,174,0,Unknown,Unlawful Interference,Madinah-Mohammad Bin Abdulaziz Airport (MED) -Saudi Arabia,En route,Passenger - Non-Scheduled/charter/Air Taxi,Istanbul-Atatürk International Airport (IST/LTBA),Moskva (unknown airport),,,https://asn.flightsafety.org/database/record.php?id=20010315-1,2001
20010317-0,record_php,2001-03-17,Saturday 17 March 2001,10:00,Beechcraft 1900C-1,SAL Express - Sociedade de Aviação Ligeira,S9-CAE,UC-142,1991,Pratt & Whitney Canada PT6A-65B,16,17,0,"Destroyed, written off",Accident,Quilemba -Angola,Approach,Passenger - Scheduled,Luanda-4 de Fevereiro Airport (LAD/FNLU),Lubango Airport (SDD/FNUB),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20010317-0,2001
20010317-1,record_php,2001-03-17,Saturday 17 March 2001,07:05,Airbus A320-212,Northwest Airlines,N357NW,830,1998,CFMI CFM56-5A3,0,151,0,"Substantial, repaired",Accident,"Detroit-Metropolitan Wayne County Airport, MI (DTW) -United States of America",Take off,Passenger - Scheduled,"Detroit-Metropolitan Wayne County Airport, MI (DTW/KDTW)","Miami International Airport, FL (MIA/KMIA)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20010317-1,2001
20010319-0,record_php,2001-03-19,Monday 19 March 2001,18:30,Embraer EMB-120RT Brasilia,"Delta Connection, opb Comair",N266CA,120258,1992,Pratt & Whitney Canada PW118,0,27,0,"Substantial, repaired",Accident,"near West Palm Beach, FL -United States of America",En route,Passenger - Scheduled,Nassau International Airport (NAS/MYNN),"Orlando International Airport, FL (MCO/KMCO)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20010319-0,2001
20010319-1,record_php,2001-03-19,Monday 19 March 2001,17:45,Beechcraft 300 Super King Air,Private Wings,D-CINA,FL-7,1990,,0,2,0,"Substantial, repaired",Accident,near Berlin -Germany,"Manoeuvring  (airshow, firefighting, ag.ops.)",Training,Berlin-Tempelhof Airport (THF/EDDI),Berlin-Schönefeld Airport (SXF/EDDB),,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20010319-1,2001
20010323-0,record_php,2001-03-23,Friday 23 March 2001,04:30,Boeing 707-3B4C,Luxor Air Egypt,SU-BMV,20260/823,1969,Pratt & Whitney JT3D-3B (HK2),0,182,0,"Destroyed, written off",Accident,Monrovia-Roberts International Airport (ROB) -Liberia,Landing,Passenger - Non-Scheduled/charter/Air Taxi,Jeddah-King Abdulaziz International Airport (JED/OEJN),Monrovia-Roberts International Airport (ROB/GLRB),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20010323-0,2001
20010324-0,record_php,2001-03-24,Saturday 24 March 2001,16:28,de Havilland Canada DHC-6 Twin Otter 300,Air Caraïbes,F-OGES,254,1969,Pratt & Whitney Canada PT6A-27,19,19,1,"Destroyed, written off",Accident,Saint-Barthélémy -Saint Barth�lemy,Approach,Passenger - Scheduled,Sint Maarten-Juliana Airport (SXM/TNCM),Saint-Barthélémy Airport (SBH/TFFJ),BEA,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20010324-0,2001
20010326-0,record_php,2001-03-26,Monday 26 March 2001,18:25,Fokker F-27 Friendship 500F,Merpati Nusantara Airlines,PK-MFL,10609,1981,Rolls-Royce Dart 532-7R,3,3,0,"Destroyed, written off",Accident,3 km N of Surabaya-Juanda Airport (SUB) -Indonesia,Approach,Training,Surabaya-Juanda Airport (SUB/WARR),Surabaya-Juanda Airport (SUB/WARR),,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20010326-0,2001
20010326-1,record_php,2001-03-26,Monday 26 March 2001,,Beechcraft RC-12K Huron (A200CT Super King Air),United States Army,85-0154,FE-8,1987,,2,2,0,"Destroyed, written off",Accident,15 km SSW of Nürnberg Airport (NUE) -Germany,Approach,Military,,Nürnberg Airport (NUE/EDDN),,,https://asn.flightsafety.org/database/record.php?id=20010326-1,2001
20010329-0,record_php,2001-03-29,Thursday 29 March 2001,19:01,Gulfstream American G-1159 Gulfstream II,Avjet Corp,N303GA,303,1980,Rolls-Royce Spey 511-8,18,18,0,"Destroyed, written off",Accident,"0,7 km N of Aspen Airport, CO (ASE) -United States of America",Approach,Passenger - Non-Scheduled/charter/Air Taxi,"Los Angeles International Airport, CA (LAX/KLAX)","Aspen-Pitkin County Airport, CO (ASE/KASE)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20010329-0,2001
20010330-0,record_php,2001-03-30,Friday 30 March 2001,,ATR 42-310,American Eagle Airlines,N37AE,037,1986,Pratt & Whitney Canada PW120,0,0,0,"Destroyed, written off",Other,Freeport-Grand Bahama International Airport (FPO/MYGF) -Bahamas,Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20010330-0,2001
20010331-0,record_php,2001-03-31,Saturday 31 March 2001,12:15,de Havilland Canada DHC-3T Texas Turbine Otter,Bishop Aviation,N120BA,115,1956,Garrett TPE331-10-511,0,22,0,"Substantial, written off",Accident,"Decatur-Bishop Airfield, TX -United States of America",Initial climb,Parachuting,"Decatur-Bishop Airfield, TX","Decatur-Bishop Airfield, TX",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20010331-0,2001
20010402-0,record_php,2001-04-02,Monday 2 April 2001,16:29,Cessna 501 Citation I/SP,Jet Wings,N405PC,501-0150,1980,Pratt & Whitney Canada JT15D-1,1,1,0,"Destroyed, written off",Accident,"Ashwaubenon, WI -United States of America",Initial climb,Ferry/positioning,"Green Bay-Austin-Straubel Field, WI (GRB/KGRB)","Fort Myers-Southwest Florida Regional Airport, FL (RSW/KRSW)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20010402-0,2001
20010404-0,record_php,2001-04-04,Wednesday 4 April 2001,12:20,Douglas DC-3A-S1C3G,Roblex Aviation,N19BA,4986,1942,Pratt & Whitney R-1830,0,2,0,"Destroyed, written off",Accident,"1,6 km E of San Juan-Luis Muñoz Marín International Airport (SJU) -Puerto Rico",Initial climb,Training,San Juan-Luis Muñoz Marín International Airport (SJU/TJSJ),San Juan-Luis Muñoz Marín International Airport (SJU/TJSJ),NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20010404-0,2001
20010404-1,record_php,2001-04-04,Wednesday 4 April 2001,,Antonov An-26,Al Quwwat al-Jawwiya As-Sudaniya (Sudanese Air Force),,,,Ivchenko AI-24,14,30,0,"Destroyed, written off",Accident,Adar Yel -South Sudan,Take off,Military,Adar Yel Airstrip (HSAD),Khartoum-Civil Airport (KRT/HSSS),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20010404-1,2001
