record_id,record_source,accident_date,accident_date_raw,accident_time,aircraft_type,owner_operator,registration,msn,year_of_manufacture,engine_model,fatalities,occupants,other_fatalities,aircraft_damage,category,location,phase,nature,departure_airport,destination_airport,investigating_agency,confidence_rating,url,data_year
20030117-0,record_php,2003-01-17,Friday 17 January 2003,12:01,Fokker 50,"Air Nostrum, lsf Denim Air",PH-FZE,20182,1990,Pratt & Whitney Canada PW125B,0,19,0,"Destroyed, written off",Accident,Melilla Airport (MLN) -Spain,Landing,Passenger - Scheduled,Málaga Airport (AGP/LEMG),Melilla Airport (MLN/GEML),CIAIAC,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20030117-0,2003
20030117-1,record_php,2003-01-17,Friday 17 January 2003,09:40,Fokker F-28 Fellowship 4000,TAME Ecuador,HC-BMD,11220,1984,Rolls-Royce Spey 555-15P,0,77,0,"Destroyed, written off",Accident,Quito-Mariscal Sucre Airport (UIO) -Ecuador,Take off,Passenger - Scheduled,Quito-Mariscal Sucre Airport (UIO/SEQU),Tulcán Airport (TUA/SETU),DGAC Ecuador,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20030117-1,2003
20030117-2,record_php,2003-01-17,Friday 17 January 2003,,Antonov An-24B,"Aerocom, lsf Tiramavia",ER-AFT,89901508,1968,Ivchenko AI-24,7,7,0,"Destroyed, written off",Accident,near Ndjolé -Gabon,En route,Ferry/positioning,Brazzaville-Maya Maya Airport (BZV/FCBB),Douala Airport (DLA/FKKD),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20030117-2,2003
20030117-3,record_php,2003-01-17,Friday 17 January 2003,09:00,British Aerospace 3101 Jetstream 31,Servicio Aéreo Vargas España - SAVE,CP-2404,680,1985,Garrett TPE331-10UG-513H,0,21,0,"Substantial, written off",Accident,Yacuiba Airport (BYC) -Bolivia,Take off,Passenger - Non-Scheduled/charter/Air Taxi,Yacuiba Airport (BYC/SLYA),Santa Cruz-El Trompillo Airport (SRZ/SLET),DGAC-AIG,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20030117-3,2003
20030118-0,record_php,2003-01-18,Saturday 18 January 2003,,Embraer EMB-135LR (ERJ-135LR),American Eagle Airlines,N714BZ,145260,2000,Allison AE3007A3,0,3,0,"Destroyed, written off",Other,"Columbus-Port Columbus International Airport, OH (CMH) -United States of America",Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20030118-0,2003
20030119-0,record_php,2003-01-19,Sunday 19 January 2003,07:15,Airbus A319-114,Northwest Airlines,N313NB,1186,2000,CFMI CFM56-5A5,0,2,0,"Destroyed, written off",Accident,"New York-La Guardia Airport, NY (LGA) -United States of America",Taxi,-,-,-,,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20030119-0,2003
20030119-1,record_php,2003-01-19,Sunday 19 January 2003,07:15,Boeing 757-251,Northwest Airlines,N550NW,26497/968,2001,Pratt & Whitney PW2037,0,1,0,"Substantial, repaired",Accident,"New York-La Guardia Airport, NY (LGA) -United States of America",Standing,Passenger - Scheduled,"New York-La Guardia Airport, NY (LGA/KLGA)","Minneapolis-St. Paul International Airport, MN (MSP/KMSP)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20030119-1,2003
20030119-2,record_php,2003-01-19,Sunday 19 January 2003,,Boeing 737-8D6,Air Algérie,,,,CFMI CFM56-7B,0,31,0,None,Unlawful Interference,Algiers-Houari Boumediene Airport (ALG) -Algeria,En route,Passenger - Scheduled,Constantine-Ain el Bey Airport (CZL/DABC),Algiers-Houari Boumediene Airport (ALG/DAAG),,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20030119-2,2003
20030121-0,record_php,2003-01-21,Tuesday 21 January 2003,10:00,de Havilland Canada DHC-6 Twin Otter 200,ERA Aviation,N206EH,194,1969,Pratt & Whitney Canada PT6A-20,0,10,0,"Substantial, repaired",Accident,"Kipnuk Airport, AK (KPN) -United States of America",Landing,Passenger - Scheduled,"Bethel Airport, AK (BET/PABE)","Kipnuk Airport, AK (KPN/PAKI)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20030121-0,2003
20030123-0,record_php,2003-01-23,Thursday 23 January 2003,16:42,Boeing 737-2B7,Star Air,PK-ALV,23135/1054,1984,Pratt & Whitney JT8D-15A (HK),0,123,0,"Substantial, repaired",Accident,Jakarta-Soekarno-Hatta International Airport (CGK) -Indonesia,Landing,Passenger - Scheduled,Balikpapan-Sepingan Airport (BPN/WALL),Jakarta-Soekarno-Hatta International Airport (CGK/WIII),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20030123-0,2003
20030124-0,record_php,2003-01-24,Friday 24 January 2003,16:45,Grumman G-159 Gulfstream I,African Commuter Services,5Y-EMJ,158,1965,Rolls-Royce Dart 529-8H,3,12,0,"Destroyed, written off",Accident,Busia -Kenya,Take off,Executive,Busia Airport (HKBA),Nairobi (unknown airport),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20030124-0,2003
20030124-1,record_php,2003-01-24,Friday 24 January 2003,13:30,Embraer EMB-145LR (ERJ-145LR),Sichuan Airlines,B-3043,145377,2001,Allison AE3007A1/2,0,16,0,None,Unlawful Interference,near Chengdu -China,Unknown,Passenger - Scheduled,Chongqing-Jiangbei International Airport (CKG/ZUCK),Chengdu Airport (CTU/ZUUU),,,https://asn.flightsafety.org/database/record.php?id=20030124-1,2003
20030124-2,record_php,2003-01-24,Friday 24 January 2003,10:15,Cessna 208B Super Cargomaster,"Baron Aviation Services, opf FedEx",N944FE,208B0044,1987,Pratt & Whitney Canada PT6A-114,0,2,0,"Destroyed, written off",Accident,"San Angelo-Ducote Airpark, TX -United States of America",Approach,Training,"San Angelo-Mathis Field, TX (SJT/KSJT)","San Angelo-Ducote Airpark, TX",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20030124-2,2003
20030126-0,record_php,2003-01-26,Sunday 26 January 2003,14:15,Boeing 737-2M9,VASP - Viação Aérea São Paulo,PP-SPJ,21236/461,1976,Pratt & Whitney JT8D-17,0,93,0,"Destroyed, written off",Accident,"Rio Branco-Plácido de Castro International Airport, AC (RBR) -Brazil",Landing,Passenger - Scheduled,"Manaus-Eduardo Gomes International Airport, AM (MAO/SBEG)","Rio Branco-Plácido de Castro International Airport, AC (RBR/SBRB)",CENIPA,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20030126-0,2003
20030127-0,record_php,2003-01-27,Monday 27 January 2003,,Cessna 550 Citation Bravo,Net Jets Transportes Aereos,CS-DHB,550-1009,,,0,2,0,"Substantial, repaired",Accident,Aberdeen-Dyce Airport (ABZ) -United Kingdom,Landing,Ferry/positioning,Paris-Le Bourget Airport (LBG/LFPB),Aberdeen-Dyce Airport (ABZ/EGPD),AAIB,,https://asn.flightsafety.org/database/record.php?id=20030127-0,2003
20030129-0,record_php,2003-01-29,Wednesday 29 January 2003,18:40,Beechcraft B99 Airliner,Bearskin Airlines,C-GHVI,U-153,1974,Pratt & Whitney Canada PT6A-28,0,5,0,"Substantial, repaired",Accident,"3,5 km from Pikangikum, ON -Canada",En route,Passenger - Scheduled,"Pikangikum Airport, ON (YPM/CYPM)","Poplar Hill Airport, ON (YHP)",TSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20030129-0,2003
20030131-0,record_php,2003-01-31,Friday 31 January 2003,15:21,Ilyushin Il-76TD,Euro Asia Aviation,RDPL-34141,0053465941,1986,Soloviev D-30KP-2,6,6,0,"Destroyed, written off",Accident,2 km NNW of Baucau-Cakung Airport (BCH) -East Timor,Approach,Cargo,Macau Airport (MFM/VMMC),Baucau-English Madeira Airport (BCH/WPEC),ATSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20030131-0,2003
20030201-0,record_php,2003-02-01,Saturday 1 February 2003,10:00,Boeing 737-4Q8,Alaska Airlines,N764AS,25101/2348,1992,CFMI CFM56-3C1,0,101,0,"Substantial, repaired",Accident,"Vancouver International Airport, BC (YVR) -Canada",Landing,Passenger - Scheduled,"Los Angeles International Airport, CA (LAX/KLAX)","Vancouver International Airport, BC (YVR/CYVR)",,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20030201-0,2003
20030202-0,record_php,2003-02-02,Sunday 2 February 2003,,Boeing 757-2Z0,Air China,,,,,0,160,0,None,Unlawful Interference,Fuzhou Changle International Airport (FOC) -China,Landing,Passenger - Scheduled,Beijing-Capital International Airport (PEK/ZBAA),Fuzhou Changle International Airport (FOC/ZSFZ),,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20030202-0,2003
20030207-0,record_php,2003-02-07,Friday 7 February 2003,,Airbus A310-304,THY Turkish Airlines,TC-JDA,496,1989,General Electric CF6-80C2A2,0,229,0,None,Unlawful Interference,Istanbul-Atatürk Airport (IST) -Türkiye,Standing,Passenger - Scheduled,Ankara-Esenboga Airport (ESB/LTAC),Istanbul-Atatürk International Airport (IST/LTBA),,,https://asn.flightsafety.org/database/record.php?id=20030207-0,2003
20030210-0,record_php,2003-02-10,Monday 10 February 2003,19:42,Antonov An-28,Enimex,ES-NOY,1AJ006-04,1989,Glushenkov TVD-10B,2,3,0,"Destroyed, written off",Accident,Tallinn-Ulemiste Airport (TLL) -Estonia,Take off,Cargo,Tallinn-Ülemiste Airport (TLL/EETN),Helsinki-Vantaa Airport (HEL/EFHK),MinEcon,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20030210-0,2003
20030213-0,record_php,2003-02-13,Thursday 13 February 2003,08:43,Cessna 208B Grand Caravan,One Leasing,N1116G,208B0402,1994,Pratt & Whitney Canada PT6A-114A,0,5,0,"Destroyed, written off",Accident,near El Para -Colombia,En route,Ferry/positioning,Bogotá-Eldorado Airport (BOG/SKBO),Florencia Airport (FLA/SKFL),Aerocivil,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20030213-0,2003
20030214-0,record_php,2003-02-14,Friday 14 February 2003,,Britten-Norman BN-2A-21 Islander,Belgische Luchtmacht,B-03/OT-ALC,476,1975,,0,2,0,"Substantial, repaired",Accident,Brasschaat Air Base -Belgium,Landing,Military,,Brasschaat Air Base (EBBT),,,https://asn.flightsafety.org/database/record.php?id=20030214-0,2003
20030219-0,record_php,2003-02-19,Wednesday 19 February 2003,18:24,Ilyushin Il-76MD,Iranian Revolutionary Guard Corps Air Force - IRGCAF,15-2280,0073481442,1987,,275,275,0,"Destroyed, written off",Accident,35 km SE from Kerman -Iran,En route,Military,Zahedan Airport (ZAH/OIZH),Kerman Airport (KER/OIKK),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20030219-0,2003
20030219-1,record_php,2003-02-19,Wednesday 19 February 2003,,Dornier 228-201,STAR Aviation,AP-BGF,8016,1983,,0,,0,"Substantial, written off",Accident,Karachi-Quaid-E-Azam International Airport (KHI) -Pakistan,Pushback / towing,Unknown,,,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20030219-1,2003
20030220-0,record_php,2003-02-20,Thursday 20 February 2003,08:30,Fokker F-27 Friendship 200,Pakistan Air Force,10254,10254,1964,Rolls-Royce Dart 532-7,17,17,0,"Destroyed, written off",Accident,32 km E of Kohat -Pakistan,En route,Military,Islamabad International Airport (ISB/OPRN),Kohat Airport (OHT/OPKT),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20030220-0,2003
20030227-0,record_php,2003-02-27,Thursday 27 February 2003,,Aérospatiale / BAC Concorde 101,Air France,F-BVFA,205,1975,,0,45,0,"Minor, repaired",Accident,over Atlantic Ocean -Atlantic Ocean,En route,Passenger - Scheduled,Paris-Charles de Gaulle Airport (CDG/LFPG),"New York-John F. Kennedy International Airport, NY (JFK/KJFK)",,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20030227-0,2003
20030227-1,record_php,2003-02-27,Thursday 27 February 2003,19:50,Fokker F-27 Friendship 500,"Airwork, NZ",ZK-NAN,10365,1968,Rolls-Royce Dart 532-7R,0,2,0,"Destroyed, written off",Accident,Blenheim Woodbourne Air Station (BHE) -New Zealand,Standing,Training,,Blenheim-Woodbourne Airport (BHE/NZWB),,,https://asn.flightsafety.org/database/record.php?id=20030227-1,2003
20030301-0,record_php,2003-03-01,Saturday 1 March 2003,14:25,Let L-410UVP,Borki Air Club,FLARF-01032,831109,1983,Walter M-601D,11,25,0,"Destroyed, written off",Accident,2 km from Borki -Russia,"Manoeuvring  (airshow, firefighting, ag.ops.)",Parachuting,Borki Airport,Borki Airport,,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20030301-0,2003
20030302-0,record_php,2003-03-02,Sunday 2 March 2003,15:04,Cessna 208B Grand Caravan,Bering Air,N205BA,208B0890,2001,Pratt & Whitney Canada PT6A-114A,0,1,0,"Substantial, repaired",Accident,"1,6 km W of Kotzebue Airport, AK (OTZ) -United States of America",Approach,Ferry/positioning,"Shungnak Airport, AK (SHG/PAGH)","Kotzebue Airport, AK (OTZ/PAOT)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20030302-0,2003
20030305-0,record_php,2003-03-05,Wednesday 5 March 2003,11:50,Cessna 208B Grand Caravan,Wright Stuff,N9793B,208B0114,1988,Pratt & Whitney Canada PT6A-114,0,4,0,"Substantial, repaired",Accident,"1.8 km S of Creswell, OR -United States of America",Initial climb,Private,"Creswell-Hobby Field Airport, OR","Cottage Grove State Airport, OR",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20030305-0,2003
20030306-0,record_php,2003-03-06,Thursday 6 March 2003,15:15,Boeing 737-2T4,Air Algérie,7T-VEZ,22700/885,1982,P&W JT8D-17A (HK3),102,103,0,"Destroyed, written off",Accident,Tamanrasset Airport (TMR) -Algeria,Initial climb,Passenger - Scheduled,Tamanrasset-Aguemar Airport (TMR/DAAT),Ghardaïa-Noumérat Airport (GHA/DAUG),CNE,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20030306-0,2003
20030306-1,record_php,2003-03-06,Thursday 6 March 2003,20:50,ATR 42-300,"Minerva Airlines, lsf Air Industria",I-ATRF,034,1986,Pratt & Whitney Canada PW120,0,45,0,"Substantial, written off",Accident,Roma-Fiumicino Airport (FCO) -Italy,Take off,Passenger - Scheduled,Roma-Fiumicino Airport (FCO/LIRF),Rimini-Miramare Airport (RMI/LIPR),ANSV,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20030306-1,2003
20030308-0,record_php,2003-03-08,Saturday 8 March 2003,10:27,Fokker F-27 Friendship 500RF,"FedEx Express, opb Mountain Air Cargo",N712FE,10613,1981,Rolls-Royce Dart 532-7R,0,2,0,"Substantial, written off",Accident,"Kinston Regional Jetport, NC (ISO) -United States of America",Landing,Cargo,"Greensboro/High Point-Piedmont Triad International Airport, NC (GSO/KGSO)","New Bern-Craven County Regional Airport, NC (EWN/KEWN)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20030308-0,2003
20030310-0,record_php,2003-03-10,Monday 10 March 2003,14:00,Aero Modifications AMI DC-3-65TP,"International Red Cross, lsf Rossair Contracts",ZS-MFY,12073,1943,Pratt & Whitney Canada PT6A-65AR,0,21,0,"Substantial, repaired",Accident,Rumbek Airport (RBX) -South Sudan,Landing,Passenger - Non-Scheduled/charter/Air Taxi,Marial Bal Airstrip,Rumbek Airport (RBX/HSMK),,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20030310-0,2003
20030312-0,record_php,2003-03-12,Wednesday 12 March 2003,15:28,Boeing 747-412,Singapore Airlines,9V-SMT,27137/990,1993,Pratt & Whitney PW4056,0,389,0,"Substantial, repaired",Accident,Auckland International Airport (AKL) -New Zealand,Take off,Passenger - Scheduled,Auckland International Airport (AKL/NZAA),Singapore-Changi International Airport (SIN/WSSS),TAIC,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20030312-0,2003
20030312-1,record_php,2003-03-12,Wednesday 12 March 2003,,Boeing 737-2T4,Xiamen Airlines,B-2516,23447/1167,1985,Pratt & Whitney JT8D-17A,0,,0,"Destroyed, written off",Other,Ningbo Airport (NGB) -China,Standing,Unknown,,,,,https://asn.flightsafety.org/database/record.php?id=20030312-1,2003
20030312-2,record_php,2003-03-12,Wednesday 12 March 2003,,Grumman C-2A Greyhound,United States Navy,162153,33,,,0,,0,"Destroyed, written off",Accident,"Cherry Point MCAS, NC (NKT) -United States of America",Unknown,Military,,"Cherry Point MCAS, NC (KNKT)",,,https://asn.flightsafety.org/database/record.php?id=20030312-2,2003
20030315-0,record_php,2003-03-15,Saturday 15 March 2003,14:25,Cessna 501 Citation I/SP,Dancing Wind Aviation,N70FJ,501-0073,1978,Williams International FJ44-2A,3,3,0,"Destroyed, written off",Accident,"28 km ESE of Carey, ID -United States of America",Approach,Private,"Salt Lake City International Airport, UT (SLC/KSLC)","Hailey-Friedman Memorial Airport, ID (SUN/KSUN)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20030315-0,2003
20030315-1,record_php,2003-03-15,Saturday 15 March 2003,17:25,Antonov An-2R,"Anuschka Club International, lsf Kaunas Aviation",LY-KAG,1G195-22,1982,Shvetsov ASh-62IR,0,3,0,"Substantial, written off",Accident,St. Moritz-Samedan Airport (SMV) -Switzerland,Initial climb,Private,St. Moritz-Samedan Airport (SMV/LSZS),St. Moritz-Samedan Airport (SMV/LSZS),BFU Switz.,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20030315-1,2003
20030319-0,record_php,2003-03-19,Wednesday 19 March 2003,18:45,Douglas DC-3C,Aerotaxi,CU-T1192,10028,1942,Wright R-1820,0,29,0,None,Unlawful Interference,"Key West International Airport, FL (EYW) -United States of America",En route,Passenger - Scheduled,Nueva Gerona-Rafael Cabrera Airport (GER/MUNG),Havana-José Martí International Airport (HAV/MUHA),,,https://asn.flightsafety.org/database/record.php?id=20030319-0,2003
20030319-1,record_php,2003-03-19,Wednesday 19 March 2003,14:40,Beechcraft 1900D,Ashanti Gold Fields,9G-AGF,UE-136,1995,Pratt & Whitney Canada PT6A-67D,0,6,0,Substantial,Accident,Obuasi Airstrip -Ghana,Take off,Executive,Obuasi Airstrip,Accra-Kotoka Airport (ACC/DGAA),,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20030319-1,2003
20030320-0,record_php,2003-03-20,Thursday 20 March 2003,,Beechcraft 200 Super King Air,Procuraduría General de la República - PGR,XC-ADP,BB-156,1976,,0,5,0,"Destroyed, written off",Accident,Badiraguato Airport -Mexico,Landing,Military,Hermosillo-Gen Pesqueira Garcia Airport (HMO/MMHO),Badiraguato Airport,,,https://asn.flightsafety.org/database/record.php?id=20030320-0,2003
20030321-0,record_php,2003-03-21,Friday 21 March 2003,22:35,Airbus A321-131,TransAsia Airways,B-22603,602,1996,IAE V2530-A5,0,175,0,"Substantial, written off",Accident,Tainan Airport (TNN) -Taiwan,Landing,Passenger - Scheduled,Taipei-Songshan Airport (TSA/RCSS),Tainan Airport (TNN/RCNN),ASC,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20030321-0,2003
20030323-0,record_php,2003-03-23,Sunday 23 March 2003,11:25,Mitsubishi Mu-300 Diamond IA,Chubb do Brasil Companhia de Seguros,PT-LNN,A048SA,1982,,0,3,0,"Destroyed, written off",Accident,"Santos Air Base, SP (SSZ) -Brazil",Landing,Executive,"Rio de Janeiro-Santos Dumont Airport, RJ (SDU/SBRJ)","Santos Air Base, SP (SSZ/SBST)",CENIPA,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20030323-0,2003
20030323-1,record_php,2003-03-23,Sunday 23 March 2003,07:00,Boeing 737-217 Advanced,Zip,C-GKCP,22729/915,1982,Pratt & Whitney JT8D-17A (HK3),0,83,0,"Minor, repaired",Accident,"Calgary International Airport (CYYC), Alberta -Canada",Standing,Passenger - Scheduled,"Calgary International Airport, AB (YYC/CYYC)","Vancouver International Airport, BC (YVR/CYVR)",,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20030323-1,2003
20030325-0,record_php,2003-03-25,Tuesday 25 March 2003,19:20,Cessna 208B Grand Caravan,One Leasing,N5512B,208B0299,1992,Pratt & Whitney Canada PT6A-114A,3,3,0,"Destroyed, written off",Accident,near El Paujil -Colombia,"Manoeuvring  (airshow, firefighting, ag.ops.)",Survey,Larandia Air Base,Larandia Air Base,Aerocivil,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20030325-0,2003
20030325-1,record_php,2003-03-25,Tuesday 25 March 2003,,Canadair CL-215-6B11 (CL-215T),Ejército del Aire,UD.13-29,1124,1990,,2,4,0,"Destroyed, written off",Accident,off Mallorca -Spain,Landing,Fire fighting,Port de Pollença,,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20030325-1,2003
20030326-1,record_php,2003-03-26,Wednesday 26 March 2003,,Boeing 737-4B6,Royal Air Maroc - RAM,CN-RNF,27678/2733,1995,CFMI CFM56-3C1,0,60,0,"Destroyed, written off",Accident,Oujda-Les Angades Airport (OUD) -Morocco,Landing,Passenger,,Oujda-Les Angades Airport (OUD/GMFO),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20030326-1,2003
