record_id,record_source,accident_date,accident_date_raw,accident_time,aircraft_type,owner_operator,registration,msn,year_of_manufacture,engine_model,fatalities,occupants,other_fatalities,aircraft_damage,category,location,phase,nature,departure_airport,destination_airport,investigating_agency,confidence_rating,url,data_year
20140105-1,record_php,2014-01-05,Sunday 5 January 2014,12:22,Canadair CL-600-2B16 Challenger 601-3R,Vineland Corporation,N115WF,5153,1994,General Electric CF34-3A1,1,3,0,"Destroyed, written off",Accident,"Aspen-Pitkin County Airport, CO (ASE) -United States of America",Landing,Private,"Tucson International Airport, AZ (TUS/KTUS)","Aspen Airport, CO (ASE/KASE)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20140105-1,2014
20140105-2,record_php,2014-01-05,Sunday 5 January 2014,21:10,Airbus A320-231,Air India,VT-ESH,469,1994,IAE V2500-A1,0,179,0,"Substantial, written off",Accident,Jaipur International Airport (JAI) -India,Landing,Passenger - Scheduled,Guwahati-Lokapriya Gopinath Bordoloi International Airport (GAU/VEGT),Delhi-Indira Gandhi International Airport (DEL/VIDP),AAIB India,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20140105-2,2014
20140107-0,record_php,2014-01-07,Tuesday 7 January 2014,,Fokker 50,South Supreme Airlines,C5-SSA,20138,1988,Pratt & Whitney Canada PW125B,0,,0,"Minor, written off",Accident,Aweil Airport (HSAW) -South Sudan,Landing,Passenger - Scheduled,Juba Airport (JUB/HSSJ),Aweil Airport (HSAW),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20140107-0,2014
20140108-0,record_php,2014-01-08,Wednesday 8 January 2014,07:35,Saab 340A,Provincial Airlines,C-FPAI,340A-047,1985,GE CT7,0,,0,"Minor, written off",Accident,"Stephenville International Airport, NL (YJT) -Canada",Landing,Passenger - Scheduled,"St. John's Airport, NL (YYT/CYYT)","Stephenville International Airport, NL (YJT/CYJT)",TSB,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20140108-0,2014
20140110-0,record_php,2014-01-10,Friday 10 January 2014,,Beechcraft 300 King Air (MARSS),United States Army,N195AE,FA-195,1989,,3,3,0,"Destroyed, written off",Accident,Eastern Afghanistan -Afghanistan,En route,Military,,,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20140110-0,2014
20140112-0,record_php,2014-01-12,Sunday 12 January 2014,11:52,Cessna 501 Citation I/SP,Theo Steil GmbH,N452TS,501-0231,1981,Pratt & Whitney Canada JT15D-1A,4,4,0,"Destroyed, written off",Accident,4 km NE of Trier-Föhren Airport -Germany,Approach,Unknown,Shoreham Airport (ESH/EGKA),Trier-Föhren Airport (EDRT),BFU,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20140112-0,2014
20140114-0,record_php,2014-01-14,Tuesday 14 January 2014,15:00,Gulfstream G200,NetJets,N720QS,085,2003,Pratt & Whitney Canada PW306A,0,2,0,"Substantial, repaired",Accident,"near Savannah, GA -United States of America",En route,Test,"Savannah International Airport, GA (SAV/KSAV)","Savannah International Airport, GA (SAV/KSAV)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20140114-0,2014
20140118-0,record_php,2014-01-18,Saturday 18 January 2014,04:23,McDonnell Douglas DC-9-33RC,Aeronaves TSM,XA-UQM,47191/280,1968,Pratt & Whitney JT8D-9A,0,4,0,"Substantial, written off",Accident,Saltillo-Plan de Guadalupe International Airport (SLW) -Mexico,Landing,Cargo,Tapachula International Airport (TAP/MMTP),Saltillo-Plan de Guadalupe International Airport (SLW/MMIO),CIDAIA Mexico,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20140118-0,2014
20140118-1,record_php,2014-01-18,Saturday 18 January 2014,10:57,Cessna 208B Grand Caravan,Trans Guyana Airways,8R-GHS,208B0830,2000,Pratt & Whitney Canada PT6A-42A,2,2,0,"Destroyed, written off",Accident,"4,3 km SSW of Olive Creek -Guyana",En route,Cargo,Olive Creek Airport (SYOC),Imbaimadai Airport (IMB/SYIB),GCAA-AIT,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20140118-1,2014
20140120-0,record_php,2014-01-20,Monday 20 January 2014,15:47,IRMA/Britten-Norman BN-2A-27 Islander,Scoala Superioara de Aviatie Civila,YR-BNP,822,1977,Lycoming IO-540-E4C5,2,7,0,"Substantial, written off",Accident,"3,6 km NE of Petreasa, Alba -Romania",En route,Ambulance,Bucharest-Baneasa Airport (BBU/LRBS),Oradea Airport (OMR/LROD),CIAS,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20140120-0,2014
20140120-1,record_php,2014-01-20,Monday 20 January 2014,09:35,Antonov An-28,East Wing,UP-A2805,1AJ008-22,1990,Glushenkov TVD-10B,0,3,0,"Destroyed, written off",Accident,17 km NE of Addis Ababa-Bole Airport (ADD) -Ethiopia,Approach,Ferry/positioning,Entebbe Airport (EBB/HUEN),Hodeidah Airport (HOD/ODHD),,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20140120-1,2014
20140122-0,record_php,2014-01-22,Wednesday 22 January 2014,08:50,Cessna 500 Citation I,L'Easy,OY-JAI,500-0193,1974,Pratt & Whitney Canada JT15D-1,0,2,0,"Substantial, repaired",Accident,near Roskilde Airport (RKE) -Denmark,Take off,Ferry/positioning,Roskilde Airport (RKE/EKRK),Merville Airport (HZB/LFQT),HCLJ,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20140122-0,2014
20140122-1,record_php,2014-01-22,Wednesday 22 January 2014,08:19,Antonov An-24RV,Pskovavia,RA-46473,27308101,1972,Ivchenko AI-24,0,28,0,"Destroyed, written off",Accident,Moskva-Domodedovo Airport (DME) -Russia,Landing,Passenger - Scheduled,Pskov Airport (PKV/ULOO),Moskva-Domodedovo Airport (DME/UUDD),,,https://asn.flightsafety.org/database/record.php?id=20140122-1,2014
20140126-0,record_php,2014-01-26,Sunday 26 January 2014,12:59,Boeing 737-3B7 (SF),"Pacific Air Express (PAE), lsf Airwork, NZ",ZK-TLC,23705/1497,1988,CFMI CFM56-3B2,0,3,0,"Substantial, written off",Accident,Honiara-Henderson International Airport (HIR) -Solomon Islands,Landing,Cargo,"Brisbane International Airport, QLD (BNE/YBBN)",Honiara-Henderson International Airport (HIR/AGGH),,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20140126-0,2014
20140128-0,record_php,2014-01-28,Tuesday 28 January 2014,07:31,Saab 2000,"Etihad Regional, lsf Darwin Airline",HB-IZG,2000-010,1994,Allison AE2100A,0,19,0,"Substantial, written off",Accident,Paris-Charles de Gaulle Airport (CDG) -France,Landing,Passenger - Scheduled,Leipzig Airport (LEJ/EDDP),Paris-Charles de Gaulle Airport (CDG/LFPG),BEA,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20140128-0,2014
20140129-0,record_php,2014-01-29,Wednesday 29 January 2014,08:42,de Havilland Canada DHC-8-202Q Dash 8,Air Greenland,OY-GRI,477,1997,Pratt & Whitney Canada PW123D,0,15,0,"Substantial, written off",Accident,Ilulissat Airport (JAV) -Greenland,Landing,Passenger - Scheduled,Kangerlussuaq-Søndre Strømfjord Airport (SFJ/BGSF),Ilulissat Airport (JAV/BGJN),HCLJ,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20140129-0,2014
20140131-0,record_php,2014-01-31,Friday 31 January 2014,08:30,McDonnell Douglas MD-88,Delta Air Lines,N921DL,49645/1480,1988,Pratt & Whitney JT8D-219,0,144,0,"Substantial, repaired",Accident,"Atlanta-William B. Hartsfield International Airport, GA (ATL) -United States of America",Standing,Passenger - Scheduled,"Atlanta-William B. Hartsfield International Airport, GA (ATL/KATL)","Miami International Airport, FL (MIA/KMIA)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20140131-0,2014
20140201-0,record_php,2014-02-01,Saturday 1 February 2014,10:18,Boeing 737-9GPER (WL),Lion Air,PK-LFH,35710/2285,2007,CFMI CFM56-7B26/3,0,222,0,"Substantial, repaired",Accident,Surabaya-Juanda Airport (SUB) -Indonesia,Landing,Passenger - Scheduled,Balikpapan-Sepingan Airport (BPN/WALL),Surabaya-Juanda Airport (SUB/WARR),NTSC,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20140201-0,2014
20140202-0,record_php,2014-02-02,Sunday 2 February 2014,07:36,Airbus A320-231,East Air,EY-623,428,1994,IAE V2500-A1,0,194,0,"Substantial, written off",Accident,Kulob Airport (TJU) -Tajikistan,Landing,Passenger - Scheduled,Moskva-Domodedovo Airport (DME/UUDD),Kulob Airport (TJU/UTDK),MAK,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20140202-0,2014
20140203-0,record_php,2014-02-03,Monday 3 February 2014,23:00,Cessna 525 CitationJet,"Brink Constructors, Inc.",N61YP,525-0237,1998,Williams International FJ44,0,7,0,"Substantial, written off",Accident,"Elk City-Regional Business Airport, OK (ELK) -United States of America",Approach,Executive,"Rapid City Regional Airport, SD (RAP/KRAP)","Elk City-Regional Business Airport, OK (ELK/KELK)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20140203-0,2014
20140204-0,record_php,2014-02-04,Tuesday 4 February 2014,18:30,Xian MA60,Joy Air,B-3455,0803,2010,Pratt & Whitney Canada PW127J,0,44,0,"Substantial, repaired",Accident,Zhengzhou-Xinzheng International Airport (CGO) -China,Landing,Passenger - Scheduled,Taiyuan Airport (TYN/ZBYN),Zhengzhou-Xinzheng International Airport (CGO/ZHCC),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20140204-0,2014
20140206-0,record_php,2014-02-06,Thursday 6 February 2014,14:18,Viking Air DHC-6 Twin Otter 400,Chukotavia,RA-67282,861,2013,Pratt & Whitney Canada PT6A-34,0,9,0,Substantial,Serious incident,Anadyr Airport (DYR) -Russia,Landing,Passenger - Scheduled,Egvekinot-Zaliv Kresta Airfield (UHME),Anadyr Airport (DYR/UHMA),,,https://asn.flightsafety.org/database/record.php?id=20140206-0,2014
20140207-0,record_php,2014-02-07,Friday 7 February 2014,,Boeing 737-86J (WL),Pegasus Airlines,TC-CCP,37746/3109,2009,CFMI CFM56-7B27,0,110,0,None,Unlawful Interference,Istanbul-Sabiha Gökçen International Airport (SAW) -Türkiye,En route,Passenger - Scheduled,Kharkov Airport (HRK/UKHH),Istanbul-Sabiha Gökçen International Airport (SAW/LTFJ),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20140207-0,2014
20140210-0,record_php,2014-02-10,Monday 10 February 2014,12:30,Cessna 208B Supervan 900,Federal Air,ZS-EPZ,208B1233,2007,Honeywell TPE331-12JR-702,0,13,0,"Substantial, repaired",Accident,Mala Mala Airport (AAM) -South Africa,Taxi,Passenger - Non-Scheduled/charter/Air Taxi,Mala Mala Airport (AAM/FAMD),Johannesburg-O.R. Tambo International Airport (JNB/FAOR),CAA S.A.,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20140210-0,2014
20140211-0,record_php,2014-02-11,Tuesday 11 February 2014,11:38,Lockheed C-130H-30 Hercules,Al Quwwat al-Jawwiya al-Jaza'eriya,7T-WHM,4919,1982,,76,77,0,"Destroyed, written off",Accident,near Aïn Kercha -Algeria,Approach,Military,Ouargla-Ain Beida Airport (OGX/DAUU),Constantine-Mohamed Boudiaf International Airport (CZL/DABC),,,https://asn.flightsafety.org/database/record.php?id=20140211-0,2014
20140212-0,record_php,2014-02-12,Wednesday 12 February 2014,18:50,British Aerospace BAe-125-700B,Sirius-Aero,RA-02801,257097,1980,Garrett TFE731-3R-1H,0,2,0,"Substantial, written off",Accident,Moskva-Vnukovo Airport (VKO) -Russia,Landing,Ferry/positioning,Moskva-Sheremetyevo Airport (SVO/UUEE),Moskva-Vnukovo Airport (VKO/UUWW),,,https://asn.flightsafety.org/database/record.php?id=20140212-0,2014
20140212-1,record_php,2014-02-12,Wednesday 12 February 2014,,ATR 42-300,Aer Arann,EI-BYO,161,1989,Pratt & Whitney Canada PW120,0,0,0,"Substantial, written off",Other,Shannon Airport (SNN) -Ireland,Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20140212-1,2014
20140214-0,record_php,2014-02-14,Friday 14 February 2014,,Hawker Siddeley HS-125-F400A,Jetsteff Aviation Ltd.,VP-BKK,25238,1970,,0,0,0,"Destroyed, written off",Other,Bournemouth International Airport (BOH) -United Kingdom,Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20140214-0,2014
20140215-0,record_php,2014-02-15,Saturday 15 February 2014,05:00,Lockheed P-3C AIP Orion,United States Navy,159329,185-5619,,,0,0,0,"Destroyed, written off",Other,Atsugi NAS (NJA) -Japan,Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20140215-0,2014
20140215-1,record_php,2014-02-15,Saturday 15 February 2014,05:00,Lockheed P-3C AIP Orion,United States Navy,159503,185-5620,,,0,0,0,"Destroyed, written off",Other,Atsugi NAS (NJA) -Japan,Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20140215-1,2014
20140215-2,record_php,2014-02-15,Saturday 15 February 2014,05:00,Lockheed P-3C AIP Orion,United States Navy,161338,185-5736,,,0,0,0,"Destroyed, written off",Other,Atsugi NAS (NJA) -Japan,Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20140215-2,2014
20140215-3,record_php,2014-02-15,Saturday 15 February 2014,16:40,Cessna 501 Citation I/SP,Kelly Panteluk Construction Ltd.,C-GKPC,501-0253,1983,Pratt & Whitney Canada JT15D-1A,0,,0,"Destroyed, written off",Accident,Stella Maris-Estate Airstrip (SML) -Bahamas,Landing,Executive,"Fort Lauderdale-Executive Airport, FL (FXE/KFXE)",Stella Maris-Estate Airstrip (SML/MYLS),,,https://asn.flightsafety.org/database/record.php?id=20140215-3,2014
20140215-4,record_php,2014-02-15,Saturday 15 February 2014,05:00,Lockheed P-3C AIP Orion,United States Navy,160283,185-5646,,,0,0,0,"Destroyed, written off",Other,Atsugi NAS (NJA) -Japan,Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20140215-4,2014
20140215-5,record_php,2014-02-15,Saturday 15 February 2014,05:00,Lockheed OP-3C Orion,Japan Maritime Self Defence Force - JMSDF,9133,9036,,,0,0,0,"Destroyed, written off",Other,Atsugi NAS (NJA) -Japan,Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20140215-5,2014
20140215-6,record_php,2014-02-15,Saturday 15 February 2014,05:00,Lockheed P-3C-III Orion,Japan Maritime Self Defence Force - JMSDF,5026,9023,,,0,0,0,"Destroyed, written off",Other,Atsugi NAS (NJA) -Japan,Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20140215-6,2014
20140215-7,record_php,2014-02-15,Saturday 15 February 2014,05:00,Lockheed P-3C-II.5 Orion,Japan Maritime Self Defence Force - JMSDF,5049,9046,,,0,0,0,"Destroyed, written off",Other,Atsugi NAS (NJA) -Japan,Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20140215-7,2014
20140216-0,record_php,2014-02-16,Sunday 16 February 2014,13:30,de Havilland Canada DHC-6 Twin Otter 300,Nepal Airlines,9N-ABB,302,1971,Pratt & Whitney Canada PT6A-27,18,18,0,"Destroyed, written off",Accident,7 km NW of Sandhikhark -Nepal,En route,Passenger - Scheduled,Pokhara Airport (PKR/VNPK),Jumla Airport (JUM/VNJL),Nepal AAIC,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20140216-0,2014
20140217-0,record_php,2014-02-17,Monday 17 February 2014,06:00,Boeing 767-3BGER,Ethiopian Airlines,ET-AMF,30563/786,2000,Pratt & Whitney PW4062,0,202,0,None,Unlawful Interference,Genève-Cointrin Airport (GVA) -Switzerland,En route,Passenger - Scheduled,Addis Ababa-Bole Airport (ADD/HAAB),Roma-Fiumicino Airport (FCO/LIRF),,,https://asn.flightsafety.org/database/record.php?id=20140217-0,2014
20140217-1,record_php,2014-02-17,Monday 17 February 2014,14:45,British Aerospace BAe-748-371 Srs. 2B LFD,"IOM, lsf Global Airlift",5Y-HAJ,1776,1980,Rolls-Royce Dart 536-2,1,4,0,"Destroyed, written off",Accident,Rubkona Airport -South Sudan,Landing,Cargo,Juba Airport (JUB/HSSJ),Rubkona Airport,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20140217-1,2014
20140217-2,record_php,2014-02-17,Monday 17 February 2014,12:23,Boeing 737-8K2 (WL),Jet2,G-GDFC,28375/85,1998,CFMI CFM56-7B26,0,182,0,"Substantial, repaired",Accident,"Funchal Airport, Madeira (FNC) -Portugal",Landing,Passenger - Scheduled,Leeds/Bradford Airport (LBA/EGNM),Funchal Airport (FNC/LPFU),GPIAA,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20140217-2,2014
20140219-0,record_php,2014-02-19,Wednesday 19 February 2014,08:45,Beechcraft B100 King Air,TDC Aviation LLC,N811BL,BE-15,1976,Garrett TPE331-6,1,1,0,"Destroyed, written off",Accident,"ca 2 km W of Pearland Regional Airport, TX -United States of America",Approach,Private,"Austin-Bergstrom International Airport, TX (AUS/KAUS)","Galveston-Scholes Field, TX (GLS/KGLS)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20140219-0,2014
20140220-0,record_php,2014-02-20,Thursday 20 February 2014,16:41,ATR 72-600 (72-212A),Virgin Australia Regional,VH-FVR,1058,2012,Pratt & Whitney Canada PW127M,0,52,0,"Substantial, repaired",Accident,"47 km WSW of Sydney, NSW -Australia",En route,Passenger - Scheduled,"Canberra Airport, ACT (CBR/YSCB)","Sydney-Kingsford Smith International Airport, NSW (SYD/YSSY)",ATSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20140220-0,2014
20140221-0,record_php,2014-02-21,Friday 21 February 2014,01:30,Antonov An-26,Libyan Air Cargo,5A-DOW,11809,1982,Ivchenko AI-24,11,11,0,"Destroyed, written off",Accident,near Grombalia -Tunisia,Approach,Ambulance,,Tunis-Carthage Airport (TUN/DTTA),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20140221-0,2014
20140222-0,record_php,2014-02-22,Saturday 22 February 2014,06:41,Boeing 737-86N (WL),Travel Service Airlines,OK-TVT,39394/3899,2012,CFMI CFM56-7B26,0,170,0,"Substantial, repaired",Accident,"Terceira-Lajes Airport, Azores (TER) -Portugal",Landing,Passenger - Non-Scheduled/charter/Air Taxi,Praha-Ruzyne International Airport (PRG/LKPR),"Terceira-Lajes Airport, Azores (TER/LPLA)",GPIAA,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20140222-0,2014
20140225-0,record_php,2014-02-25,Tuesday 25 February 2014,10:00,Embraer EMB-120RT Brasilia,Guicango,D2-FFZ,120212,1990,Pratt & Whitney Canada PW118,0,17,0,Substantial,Accident,near Lukapa Airport (LBZ) -Angola,Landing,Passenger - Non-Scheduled/charter/Air Taxi,Luanda Airport (LAD/FNLU),Dundo Airport (DUE/FNDU),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20140225-0,2014
20140227-0,record_php,2014-02-27,Thursday 27 February 2014,16:45,Boeing 737-36Q (WL),Canadian North,C-GICN,29405/3047,1998,CFMI CFM56-3C1,0,97,0,"Substantial, repaired",Accident,"Winnipeg-James Armstrong Richardson International Airport, MB (YWG) -Canada",Take off,Passenger - Scheduled,"Winnipeg-James Armstrong Richardson International Airport, MB (YWG/CYWG)","Fort Mackay/Horizon Airport, AB (HZP/CYNR)",,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20140227-0,2014
20140302-0,record_php,2014-03-02,Sunday 2 March 2014,,Antonov An-26,Yemen Air Force,1177,6507,1978,Ivchenko AI-24,0,6,0,Substantial,Accident,near Hadhramaut -Yemen,En route,Military,Sana'a International Airport (SAH/ODSN),,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20140302-0,2014
20140303-0,record_php,2014-03-03,Monday 3 March 2014,18:45,Dassault Falcon 20E,"Iran Civil Aviation Organization, opb Iran Aseman Airlines",EP-FIC,334,1975,General Electric CF700-2D2,4,4,0,"Destroyed, written off",Accident,4 km E off Kish Island Airport (KIH) -Iran,Approach,Calibration/Inspection,Kish Island Airport (KIH/OIBK),Kish Island Airport (KIH/OIBK),AAIB Iran,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20140303-0,2014
20140306-0,record_php,2014-03-06,Thursday 6 March 2014,18:58,Bombardier BD-700-1A10 Global 6000,TAG Aviation España,EC-LTF,9464,2011,Rolls-Royce BR700-710A2-20,0,6,0,"Minor, repaired",Accident,Glasgow-Prestwick Airport (PIK) -United Kingdom,Landing,Passenger - Non-Scheduled/charter/Air Taxi,Madrid-Barajas Airport (MAD/LEMD),Glasgow-Prestwick Airport (PIK/EGPK),AAIB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20140306-0,2014
20140308-0,record_php,2014-03-08,Saturday 8 March 2014,08:11,Boeing 777-2H6ER,Malaysia Airlines,9M-MRO,28420/404,2002,Rolls-Royce Trent 892B,239,239,0,"Destroyed, written off",Accident,within Indian Ocean -Indian Ocean,En route,Passenger - Scheduled,Kuala Lumpur International Airport (KUL/WMKK),Beijing-Capital International Airport (PEK/ZBAA),MH370,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20140308-0,2014
20140309-0,record_php,2014-03-09,Sunday 9 March 2014,10:15,ATR 42-300,Calm Air International,C-FJYV,216,1991,Pratt & Whitney Canada PW120,0,5,0,"Substantial, written off",Accident,"Churchill Airport, MB (YYQ) -Canada",Taxi,Passenger - Scheduled,"Thompson Airport, MB (YTH/CYTH)","Churchill Airport, MB (YYQ/CYYQ)",,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20140309-0,2014
20140310-0,record_php,2014-03-10,Monday 10 March 2014,,Learjet 35A,Top Air,LV-ZSZ,35A-235,1979,Honeywell TFE731-2C-2B,0,4,0,"Substantial, repaired",Accident,"San Fernando, BA -Argentina",Approach,Passenger - Non-Scheduled/charter/Air Taxi,"Galena Airport, AK (GAL/PAGA)",FDO,JIAAC,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20140310-0,2014
20140312-0,record_php,2014-03-12,Wednesday 12 March 2014,10:50,Cessna 208B Grand Caravan,Survai Udara Penas,PK-VIP,208B2105,2009,,0,2,0,Substantial,Accident,Pogapa Airstrip -Indonesia,Landing,Passenger - Non-Scheduled/charter/Air Taxi,Nabire Airport (NBX/WABI),Pogapa Airstrip,NTSC,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20140312-0,2014
