record_id,record_source,accident_date,accident_date_raw,accident_time,aircraft_type,owner_operator,registration,msn,year_of_manufacture,engine_model,fatalities,occupants,other_fatalities,aircraft_damage,category,location,phase,nature,departure_airport,destination_airport,investigating_agency,confidence_rating,url,data_year
20020114-2,record_php,2002-01-14,Monday 14 January 2002,,Tupolev Tu-204-100,Sibir Airlines,RA-64011,450741364011,1994,,0,145,0,"Substantial, repaired",Accident,Omsk Airport (OMS) -Russia,Landing,Passenger - Scheduled,Frankfurt International Airport (FRA/EDDF),Novosibirsk-Tolmachevo Airport (OVB/UNNN),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20020114-2,2002
20020115-0,record_php,2002-01-15,Tuesday 15 January 2002,08:45,de Havilland Canada DHC-6 Twin Otter 300,Procuraduría General de la República - PGR,XC-FIT,752,1981,Pratt & Whitney Canada PT6A-27,4,18,0,"Destroyed, written off",Accident,Chilpancingo Airport -Mexico,Landing,Executive,Mexico City-Benito Juárez International Airport (MEX/MMMX),Chilpancingo Airport (MMCH),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20020115-0,2002
20020116-0,record_php,2002-01-16,Wednesday 16 January 2002,16:29,Boeing 737-3Q8,Garuda Indonesia Airways,PK-GWA,24403/1706,1989,CFMI CFM56-3B1,1,60,0,"Destroyed, written off",Accident,"22,5 km NE of Yokyakarta -Indonesia",Approach,Passenger - Scheduled,Mataram-Selaparang Airport (AMI/WADA),Yogyakarta-Adisutjipto Airport (JOG/WARJ),NTSC,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20020116-0,2002
20020117-0,record_php,2002-01-17,Thursday 17 January 2002,11:01,Fairchild FH-227E,Petroproduccion - Unidad de Aviacion,HC-AYM,511,1966,Rolls-Royce Dart 532-7L,26,26,0,"Destroyed, written off",Accident,Cerro El Tigre -Colombia,En route,Passenger - Non-Scheduled/charter/Air Taxi,Quito-Mariscal Sucre Airport (UIO/SEQU),Lago Agrio Airport (LGQ/SELA),DGAC Ecuador,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20020117-0,2002
20020118-0,record_php,2002-01-18,Friday 18 January 2002,14:40,Britten-Norman BN-2A-27 Islander,Fly BVI,N616GL,616,1970,,0,4,0,"Destroyed, written off",Accident,off Beef Island -British Virgin Islands,En route,Passenger - Non-Scheduled/charter/Air Taxi,,,,,https://asn.flightsafety.org/database/record.php?id=20020118-0,2002
20020120-0,record_php,2002-01-20,Sunday 20 January 2002,07:15,McDonnell Douglas DC-9-32,AirTran Airways,N837AT,45774/336,1968,Pratt & Whitney JT8D-9,0,66,0,"Substantial, repaired",Accident,"Washington-Dulles International Airport, DC (IAD) -United States of America",Pushback / towing,Passenger - Scheduled,"Washington-Dulles International Airport, DC (IAD/KIAD)","Atlanta-William B. Hartsfield International Airport, GA (ATL/KATL)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20020120-0,2002
20020121-0,record_php,2002-01-21,Monday 21 January 2002,13:03,Airbus A321-131,All Nippon Airways - ANA,JA104A,1008,1999,IAE V2530-A5,0,93,0,"Substantial, repaired",Accident,Hakodate Airport (HKD) -Japan,Approach,Passenger - Scheduled,Nagoya-Komaki International Airport (NGO/RJNN),Hakodate Airport (HKD/RJCH),ARAIC,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20020121-0,2002
20020122-0,record_php,2002-01-22,Tuesday 22 January 2002,,Fokker F-27 Friendship 400M,Transporte Aéreo Militar - TAM,FAB-94,10600,1980,Rolls-Royce Dart 535-7P,0,44,0,"Destroyed, written off",Accident,Guayaramerín Airport (GYA) -Bolivia,Landing,Military,,Guayaramerín Airport (GYA/SLGY),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20020122-0,2002
20020124-0,record_php,2002-01-24,Thursday 24 January 2002,19:30,Cessna 208B Super Cargomaster,Telford Aviation,N8RQ,208B0363,1993,Pratt & Whitney Canada PT6A-114A,0,1,0,"Substantial, repaired",Accident,"Waterville-Robert Lafleur Airport, ME (WVL) -United States of America",Take off,Cargo,"Waterville-Robert Lafleur Airport, ME (WVL/KWVL)","Manchester Municipal Airport, NH (MHT/KMHT)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20020124-0,2002
20020127-0,record_php,2002-01-27,Sunday 27 January 2002,,Antonov An-12,Força Aérea Popular de Angola,T-304,,,Ivchenko AI-20,5,40,0,"Destroyed, written off",Accident,near Luena -Angola,Approach,Military,Luanda-4 de Fevereiro Airport (LAD/FNLU),Luena Airport (LUO/FNUE),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20020127-0,2002
20020128-0,record_php,2002-01-28,Monday 28 January 2002,10:24,Boeing 727-134,TAME Ecuador,HC-BLF,19692/498,1967,P&W JT8D-9A,94,94,0,"Destroyed, written off",Accident,27 km NW of Ipiales -Colombia,Approach,Passenger - Scheduled,Quito-Mariscal Sucre Airport (UIO/SEQU),Tulcán Airport (TUA/SETU),Aerocivil,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20020128-0,2002
20020129-0,record_php,2002-01-29,Tuesday 29 January 2002,11:30,Antonov An-28,Private,YV-1043CP,1AJ009-11,1990,Glushenkov TVD-10B,0,17,0,"Destroyed, written off",Accident,Kavak Airstrip -Venezuela,Landing,Passenger - Non-Scheduled/charter/Air Taxi,Santa Elena Airport (SNV/SVSE),Kavak Airstrip,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20020129-0,2002
20020202-0,record_php,2002-02-02,Saturday 2 February 2002,14:30,Learjet C-21A (Learjet 35A),United States Air Force - USAF,84-0097,35-543,1985,Garrett TFE731-2-2B,2,2,0,"Destroyed, written off",Accident,"Rapid City-Ellsworth AFB, SD (RCA) -United States of America",Initial climb,Military,"Rapid City-Ellsworth AFB, SD (RCA/KRCA)","Rapid City-Ellsworth AFB, SD (RCA/KRCA)",,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20020202-0,2002
20020202-1,record_php,2002-02-02,Saturday 2 February 2002,,Dornier Do 28D-2 Skyservant,Transaven,YV-679C,4135,,,0,13,0,"Destroyed, written off",Accident,"off Isla Larga, Los Roques -Venezuela",En route,Passenger - Scheduled,Caracas-Simón Bolívar International Airport (CCS/SVMI),Los Roques Airport (LRV/SVRS),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20020202-1,2002
20020206-0,record_php,2002-02-06,Wednesday 6 February 2002,08:15,Beechcraft 200 Super King Air,Lockheed Martin Vought Systems,N93LV,BB-157,1976,Pratt & Whitney PT6-41,0,8,0,"Substantial, repaired",Accident,"Camden-Harrell Field, AR (CDH) -United States of America",Landing,Executive,"Arlington Municipal Airport, TX (KGKY)","Camden-Harrell Field, AR (CDH/KCDH)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20020206-0,2002
20020207-0,record_php,2002-02-07,Thursday 7 February 2002,,Antonov An-12BP,Volare Aviation Enterprise,UR-LIP,9346405,1969,Ivchenko AI-20M,8,8,0,"Destroyed, written off",Accident,80 km from Agadir -Morocco,En route,Cargo,Agadir-Al Massira International Airport (AGA/GMAA),Algiers-Houari Boumediene Airport (ALG/DAAG),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20020207-0,2002
20020207-1,record_php,2002-02-07,Thursday 7 February 2002,18:25,Cessna 525A CitationJet CJ2,Airdine,N288G,525A-0035,2001,Williams International FJ44-2C,0,1,0,"Substantial, repaired",Accident,"Novato Airport, CA (NOT) -United States of America",Landing,Unknown,"Sacramento International Airport, CA (SMF/KSMF)","Novato Airport, CA (NOT/KDVO)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20020207-1,2002
20020208-2,record_php,2002-02-08,Friday 8 February 2002,,Let L-410UVP-E3,United States Army,00-0292,892307,1989,Walter M-601E,0,4,0,"Destroyed, written off",Accident,"El Paso-Biggs AAF, TX (BIF) -United States of America",Unknown,Military,,,,,https://asn.flightsafety.org/database/record.php?id=20020208-2,2002
20020210-0,record_php,2002-02-10,Sunday 10 February 2002,23:02,Mitsubishi Mu-300 Diamond IA,Flight Options Inc.,N541CW,A004SA,1983,Pratt & Whitney Canada JT15D-4D,0,2,0,"Destroyed, written off",Accident,"Cleveland-Cuyahoga County Airport, OH (CGF) -United States of America",Landing,Ferry/positioning,"Chicago-Palwaukee Municipal Airport, IL (PWK/KPWK)","Cleveland-Cuyahoga County Airport, OH (CGF/KCGF)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20020210-0,2002
20020211-0,record_php,2002-02-11,Monday 11 February 2002,,Lockheed KC-130F Hercules,United States Marine Corps,148895,3619,1961,,0,,0,"Destroyed, written off",Accident,"4,5 km E of Twentynine Palms Airport, CA (TNP) -United States of America",Initial climb,Military,"Twentynine Palms Airport, CA (TNP/KTNP)",,,,https://asn.flightsafety.org/database/record.php?id=20020211-0,2002
20020212-0,record_php,2002-02-12,Tuesday 12 February 2002,07:30,Tupolev Tu-154M,Iran Airtour,EP-MBS,91A871,1991,Soloviev D-30KU-154-II,119,119,0,"Destroyed, written off",Accident,near Sarab-e Do Rah -Iran,Approach,Passenger - Scheduled,Tehran-Mehrabad Airport (THR/OIII),Khorramabad Airport (KHD/OICK),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20020212-0,2002
20020212-1,record_php,2002-02-12,Tuesday 12 February 2002,08:00,Hawker Siddeley HS-125-400B,J & D Aviation CC,ZS-JBA,25259,1971,,0,4,0,"Destroyed, written off",Accident,Lanseria Airport (HLA) -South Africa,Standing,Passenger - Non-Scheduled/charter/Air Taxi,Lanseria Airport (HLA/FALA),Blantyre-Chileka Airport (BLZ/FWCL),CAA S.A.,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20020212-1,2002
20020213-0,record_php,2002-02-13,Wednesday 13 February 2002,,Lockheed MC-130P Combat Shadow,United States Air Force - USAF,66-0213,4163,1966,,0,8,0,"Destroyed, written off",Accident,Hindu Kush mountain range -Afghanistan,En route,Military,,,,,https://asn.flightsafety.org/database/record.php?id=20020213-0,2002
20020214-0,record_php,2002-02-14,Thursday 14 February 2002,,Harbin Y-12-II,Lao Aviation,RDPL-34118,0043,1990,Pratt & Whitney Canada PT6A-27,0,15,0,"Destroyed, written off",Accident,Sam Neua Airport (NEU) -Laos,Take off,Passenger - Scheduled,Sam Neua Airport (NEU/VLSN),Vientiane-Wattay Airport (VTE/VLVT),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20020214-0,2002
20020214-1,record_php,2002-02-14,Thursday 14 February 2002,06:49,Gulfstream G-V,BB Five Inc.,N777TY,508,1996,BMW Rolls-Royce BR700-710A1-1,0,2,0,"Destroyed, written off",Accident,"West Palm Beach International Airport, FL (PBI) -United States of America",Landing,Ferry/positioning,"West Palm Beach International Airport, FL (PBI/KPBI)","Teterboro Airport, NJ (TEB/KTEB)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20020214-1,2002
20020214-2,record_php,2002-02-14,Thursday 14 February 2002,17:20,Beechcraft 300LW Super King Air,Kronospan GmbH,D-ICBC,FA-227,1993,Pratt & Whitney Canada PT6A-60A,2,2,0,"Destroyed, written off",Accident,"Sarsura Glacier, near Zernez -Switzerland",Approach,Ferry/positioning,Poznan-Lawica Airport (POZ/EPPO),St. Moritz-Samedan Airport (SMV/LSZS),BFU Switz.,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20020214-2,2002
20020214-3,record_php,2002-02-14,Thursday 14 February 2002,14:00,Boeing 727-46F,Northern Air Cargo,N190AJ,18878/236,1966,P&W JT8D-7B,0,4,0,"Substantial, repaired",Accident,"Kotzebue Airport, AK (OTZ) -United States of America",Approach,Cargo,"Fairbanks International Airport, AK (FAI/PAFA)","Kotzebue Airport, AK (OTZ/PAOT)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20020214-3,2002
20020215-0,record_php,2002-02-15,Friday 15 February 2002,06:08,Antonov An-12BP,Tiramavia,ER-ADL,4342610,1964,Ivchenko AI-20M,1,10,0,"Destroyed, written off",Accident,11 km NE of Monrovia-Roberts International Airport (ROB) -Liberia,Approach,Cargo,,Monrovia-Roberts International Airport (ROB/GLRB),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20020215-0,2002
20020217-0,record_php,2002-02-17,Sunday 17 February 2002,18:00,Canadair CL-44D4,Skymaster Freight Services,9Q-CTS,25,1961,Rolls-Royce Tyne 515-10,0,23,0,"Destroyed, written off",Accident,near Mbuji-Mayi -Congo (Democratic Republic),En route,Cargo,Mbuji-Mayi Airport (MJM/FZWA),Kinshasa-N'Djili Airport (FIH/FZAA),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20020217-0,2002
20020217-1,record_php,2002-02-17,Sunday 17 February 2002,08:30,Boeing 737-236,Aerolineas Argentinas,LV-ZRE,23168/1077,1985,Pratt & Whitney JT8D-15A,0,96,0,"Substantial, repaired",Accident,"San Juan, SJ -Argentina",En route,Passenger - Scheduled,Santiago-Arturo Merino Benitez Airport (SCL/SCEL),"Buenos Aires/Ezeiza-Ministro Pistarini Airport, BA (EZE/SAEZ)",,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20020217-1,2002
20020220-0,record_php,2002-02-20,Wednesday 20 February 2002,,de Havilland Canada DHC-8-301,AIRES Colombia,HK-3951X,184,1989,P&W Canada PW123,0,34,0,Unknown,Unlawful Interference,Hobo -Colombia,Unknown,Passenger - Scheduled,Neiva-La Marguita Airport (NVA/SKNV),Bogotá-Eldorado Airport (BOG/SKBO),,,https://asn.flightsafety.org/database/record.php?id=20020220-0,2002
20020220-1,record_php,2002-02-20,Wednesday 20 February 2002,,Tupolev Tu-154M,Kish Air,EP-LBX,87A763,1987,Soloviev D-30KU-154-II,0,,0,"Destroyed, written off",Accident,Mashhad Airport (MHD) -Iran,Landing,Passenger - Scheduled,,Mashhad Airport (MHD/OIMM),,,https://asn.flightsafety.org/database/record.php?id=20020220-1,2002
20020221-0,record_php,2002-02-21,Thursday 21 February 2002,20:44,Antonov An-26,Aviatsiya Voenno-morskogo Flota Rossii (Russian Navy),07 red,,1975,Ivchenko AI-24,17,20,0,"Destroyed, written off",Accident,"1,7 km from Lakhta Air Base -Russia",Approach,Military,Fedotovo Air Base (XLWF),Lakhta Air Base,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20020221-0,2002
20020224-0,record_php,2002-02-24,Sunday 24 February 2002,,Ilyushin Il-76MD,Iranian Revolutionary Guard Corps Air Force - IRGCAF,15-2281,0073475236,1987,,0,230,0,"Destroyed, written off",Accident,near Mashhad -Iran,En route,Military,Mashhad Airport (MHD/OIMM),Tehran-Mehrabad Airport (THR/OIII),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20020224-0,2002
20020227-0,record_php,2002-02-27,Wednesday 27 February 2002,09:15,Antonov An-26,El Magal Aviation,ST-MGL,9709,1980,Ivchenko AI-24VT,0,16,0,"Destroyed, written off",Accident,Heglig -Sudan,Landing,Cargo,Khartoum-Civil Airport (KRT/HSSS),Heglig Airport (HEG/HSHG),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20020227-0,2002
20020228-0,record_php,2002-02-28,Thursday 28 February 2002,00:44,McDonnell Douglas DC-8-62 (F),Arrow Air,N1808E,46105/494,1969,Pratt & Whitney JT3D-7 (HK3),0,3,0,"Substantial, written off",Accident,Singapore-Changi International Airport (SIN) -Singapore,Taxi,Cargo,,Singapore-Changi International Airport (SIN/WSSS),AAIB Singapore,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20020228-0,2002
20020301-0,record_php,2002-03-01,Friday 1 March 2002,18:35,Boeing 747-436,British Airways,G-BNLD,23911/744,1989,Rolls-Royce RB211-524H,0,290,0,"Minor, repaired",Accident,159 km NW of Parkes VOR -Australia,En route,Passenger - Scheduled,"Sydney-Kingsford Smith International Airport, NSW (SYD/YSSY)",Bangkok-Don Muang International Airport (BKK/VTBD),,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20020301-0,2002
20020302-0,record_php,2002-03-02,Saturday 2 March 2002,06:20,Boeing 757-222,United Airlines,N589UA,28707/773,,Rolls-Royce RB-211-535C,0,89,0,"Substantial, repaired",Accident,"Seattle/Tacoma International Airport, WA (SEA) -United States of America",Standing,Passenger - Scheduled,"Seattle/Tacoma International Airport, WA (SEA/KSEA)","Chicago-O'Hare International Airport, IL (ORD/KORD)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20020302-0,2002
20020304-0,record_php,2002-03-04,Monday 4 March 2002,,Tupolev Tu-134,Russian Air Force,,,,,0,,0,"Destroyed, written off",Accident,Mozdok -Russia,Landing,Military,,Mozdok Air Base,,,https://asn.flightsafety.org/database/record.php?id=20020304-0,2002
20020304-1,record_php,2002-03-04,Monday 4 March 2002,05:03,Fairchild SA227-AC Metro III,Provincial Airlines,C-FITW,AC-638,1986,Garrett TPE331-11U-611G,0,2,0,"Destroyed, written off",Accident,"Goose Bay Airport, NL (YYR) -Canada",Landing,Passenger - Scheduled,"St. John's Airport, NL (YYT/CYYT)","Goose Bay Airport, NL (YYR/CYYR)",TSB,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20020304-1,2002
20020306-0,record_php,2002-03-06,Wednesday 6 March 2002,20:46,Dornier 328-110,Scot Airways,G-BWIR,3023,1995,Pratt & Whitney Canada PW119B,0,20,0,"Minor, repaired",Accident,Edinburgh-Turnhouse Airport (EDI) -United Kingdom,Take off,Passenger - Scheduled,Edinburgh-Turnhouse Airport (EDI/EGPH),London City Airport (LCY/EGLC),,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20020306-0,2002
20020306-1,record_php,2002-03-06,Wednesday 6 March 2002,07:15,Fokker 100,American Airlines,N1425A,11408,1992,Rolls-Royce Tay 650-15,0,34,0,"Substantial, repaired",Accident,"Dallas/Fort Worth International Airport, TX (DFW) -United States of America",Standing,Passenger - Scheduled,"Dallas/Fort Worth International Airport, TX (DFW/KDFW)","Nashville Metropolitan Airport, TN (BNA/KBNA)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20020306-1,2002
20020308-0,record_php,2002-03-08,Friday 8 March 2002,03:15,Airbus A300B2-101,Indian Airlines,VT-EFW,111,1980,General Electric CF6-50C,0,5,0,"Destroyed, written off",Accident,Delhi-Indira Gandhi International Airport (DEL) -India,Taxi,-,-,-,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20020308-0,2002
20020309-0,record_php,2002-03-09,Saturday 9 March 2002,13:39,Antonov An-2TP,Svedijos Prekés,LY-AVD,1G137-53,1972,,3,3,0,"Destroyed, written off",Accident,"2,5 km W of Rocca di Mezzo -Italy",En route,Unknown,Budapest-Ferihegy Airport (BUD/LHBP),Tunis-Carthage Airport (TUN/DTTA),ANSV,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20020309-0,2002
20020309-1,record_php,2002-03-09,Saturday 9 March 2002,10:15,Canadair CL-600-2B19 Regional Jet CRJ-200ER,"United Express, opb Atlantic Coast Airlines",N622BR,7187,,General Electric CF34B,0,53,0,"Substantial, repaired",Accident,"Washington-Dulles International Airport, DC (IAD) -United States of America",Take off,Passenger - Scheduled,"Washington-Dulles International Airport, DC (IAD/KIAD)","New York-La Guardia Airport, NY (LGA/KLGA)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20020309-1,2002
20020314-0,record_php,2002-03-14,Thursday 14 March 2002,16:23,Antonov An-2R,Aerotaxi,CU-T1020,,,,16,16,0,"Destroyed, written off",Accident,near Placetas -Cuba,En route,Passenger - Non-Scheduled/charter/Air Taxi,Cienfuegos Airport (CFG/MUCF),Cayo Coco/Jardines del Rey Airport (CCC/MUCC),,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20020314-0,2002
20020315-0,record_php,2002-03-15,Friday 15 March 2002,02:00,Cessna 208B Super Cargomaster,Priority Air Charter,N228PA,208B0049,1988,Pratt & Whitney Canada PT6A-114A,1,1,0,"Substantial, written off",Accident,"8 km S of Alma, WI -United States of America",Approach,Cargo,"Minneapolis-St. Paul International Airport, MN (MSP/KMSP)","Detroit-Willow Run Airport, MI (YIP/KYIP)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20020315-0,2002
20020315-2,record_php,2002-03-15,Friday 15 March 2002,15:00,Britten-Norman BN-2A-7 Islander,Bolton Lake Air Services,C-GMOW,179,1970,Lycoming O-540-E4C5,0,1,0,"Destroyed, written off",Accident,"Elk Island, MB -Canada",Standing,-,"Elk Island Airport, MB","Bolton Lake Airstrip, MB",,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20020315-2,2002
20020317-0,record_php,2002-03-17,Sunday 17 March 2002,18:02,Let L-410UVP-E,Djibouti Airlines,J2-KBC,912537,1991,Walter M-601E,4,4,0,"Destroyed, written off",Accident,off Djibouti-Ambouli Airport (JIB) -Djibouti,Approach,Ferry/positioning,Mogadishu International Airport (MGQ/HCMM),Djibouti-Ambouli Airport (JIB/HDAM),,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20020317-0,2002
20020318-0,record_php,2002-03-18,Monday 18 March 2002,22:18,Boeing 727-30C,Varig,PP-VLV,19009/374,1967,Pratt & Whitney JT8D-7B,0,3,0,"Destroyed, written off",Accident,"Belo Horizonte-Tancredo Neves International Airport, MG (CNF) -Brazil",Landing,Cargo,"Salvador-Deputado Luís Eduardo Magalhães International Airport, BA (SSA/SBSV)","Belo Horizonte-Tancredo Neves International Airport, MG (CNF/SBCF)",CENIPA,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20020318-0,2002
20020325-0,record_php,2002-03-25,Monday 25 March 2002,09:01,Mitsubishi Mu-300 Diamond IA,Corporate Flight Management,N617BG,A067SA,1983,Pratt & Whitney JT15D-4D,0,6,0,"Destroyed, written off",Accident,"Anderson Municipal Airport, IN (AID) -United States of America",Landing,Passenger - Non-Scheduled/charter/Air Taxi,"Memphis International Airport, TN (MEM/KMEM)","Anderson Municipal Airport, IN (AID/KAID)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20020325-0,2002
20020327-0,record_php,2002-03-27,Wednesday 27 March 2002,,BAC One-Eleven 401AK,Albarka Air,5N-MBM,068,1966,,0,0,0,"Destroyed, written off",Other,Abuja International Airport (ABV) -Nigeria,Standing,-,-,-,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20020327-0,2002
