record_id,record_source,accident_date,accident_date_raw,accident_time,aircraft_type,owner_operator,registration,msn,year_of_manufacture,engine_model,fatalities,occupants,other_fatalities,aircraft_damage,category,location,phase,nature,departure_airport,destination_airport,investigating_agency,confidence_rating,url,data_year
20070112-0,record_php,2007-01-12,Friday 12 January 2007,11:07,Cessna 525 CitationJet,SunQuest Executive Air Charter,N77215,525-0149,1996,Williams International FJ44-1A,2,2,0,"Destroyed, written off",Accident,"Los Angeles-Van Nuys Airport, CA (VNY) -United States of America",Initial climb,Ferry/positioning,"Los Angeles-Van Nuys Airport, CA (VNY/KVNY)","Long Beach Municipal Airport, CA (LGB/KLGB)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20070112-0,2007
20070113-0,record_php,2007-01-13,Saturday 13 January 2007,05:52,Boeing 737-230C,"Gading Sari Aviation Services, lsf RPX Airlines",PK-RPX,20256/238,1970,Pratt & Whitney JT8D-9A (HK3),0,4,0,"Destroyed, written off",Accident,Kuching Airport (KCH) -Malaysia,Landing,Cargo,Kuala Lumpur International Airport (KUL/WMKK),Kuching Airport (KCH/WBGG),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20070113-0,2007
20070117-0,record_php,2007-01-17,Wednesday 17 January 2007,15:50,Douglas C-54G (DC-4),Brooks Air Fuel,N82FA,35960/354,1945,Pratt & Whitney R-2000-7M2,0,2,0,"Destroyed, written off",Accident,"8 km W of Nenana, AK -United States of America",En route,Cargo,"Fairbanks International Airport, AK (FAI/PAFA)","Nixon Fork Mine, AK",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20070117-0,2007
20070118-0,record_php,2007-01-18,Thursday 18 January 2007,,Antonov An-2T,J. Lewandowski,SP-FIN,1G89-57,,,0,0,0,"Substantial, written off",Other,Jelenia Góra Airport -Poland,Standing,-,,,,,https://asn.flightsafety.org/database/record.php?id=20070118-0,2007
20070118-1,record_php,2007-01-18,Thursday 18 January 2007,,Antonov An-2TP,Aeroklub Jeleniogórski,SP-AOA,1G233-21,1988,Shvetsov ASh-62IR,0,0,0,"Substantial, repaired",Other,Jelenia Góra Airport -Poland,Standing,-,,,,,https://asn.flightsafety.org/database/record.php?id=20070118-1,2007
20070118-2,record_php,2007-01-18,Thursday 18 January 2007,,Fokker F-27 Friendship 500RF,MNG Airlines,TC-MBE,10639,1982,Rolls-Royce Dart 532-7,0,0,0,"Destroyed, written off",Other,Coventry-Baginton Airport (CVT) -United Kingdom,Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20070118-2,2007
20070122-0,record_php,2007-01-22,Monday 22 January 2007,,ATR 42-500 ?,Air Botswana,,,,P&W Canada PW127,0,27,0,None,Unlawful Interference,Johannesburg-O.R. Tambo International Airport (JNB) -South Africa,En route,Passenger - Scheduled,Gaborone-Sir Seretse Khama International Airport (GBE/FBSK),Johannesburg-O.R. Tambo International Airport (JNB/FAOR),,,https://asn.flightsafety.org/database/record.php?id=20070122-0,2007
20070124-0,record_php,2007-01-24,Wednesday 24 January 2007,,Boeing 737-200,"Air West, Co",ST-SDA ?,,,,0,103,0,None,Unlawful Interference,N'Djamena Airport (NDJ) -Chad,En route,Passenger - Scheduled,Khartoum-Civil Airport (KRT/HSSS),El Fasher Airport (ELF/HSFS),,,https://asn.flightsafety.org/database/record.php?id=20070124-0,2007
20070124-1,record_php,2007-01-24,Wednesday 24 January 2007,09:05,Cessna 550 Citation II,Air Trek,N492AT,550-0472,1983,Pratt & Whitney Canada JT15D-4,0,4,0,"Destroyed, written off",Accident,"Butler County/K. W. Scholter Field Airport, PA (BTP) -United States of America",Landing,Ambulance,"Winchester Municipal Airport, VA (WGO/KOKV)","Butler County/K. W. Scholter Field Airport, PA (BTP/KBTP)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20070124-1,2007
20070124-2,record_php,2007-01-24,Wednesday 24 January 2007,20:00,Beechcraft 99A Airliner,Freight Runners Express,N699CZ,U-133,1969,Pratt & Whitney Canada PT6A-28,0,1,0,"Substantial, written off",Accident,"Milwaukee-General Mitchell Airport, WI (MKE) -United States of America",Taxi,Cargo,"Stevens Point Airport, WI (STE/KSTE)","Milwaukee-General Mitchell Airport, WI (MKE/KMKE)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20070124-2,2007
20070124-3,record_php,2007-01-24,Wednesday 24 January 2007,15:06,Canadair CL-600-2B19 Regional Jet CRJ-200ER,Air Nostrum,EC-IBM,7591,2001,General Electric CF34-3B1,0,44,0,"Substantial, repaired",Accident,Barcelona Airport (BCN) -Spain,Landing,Passenger - Scheduled,Valladolid Airport (VLL/LEVD),Barcelona-El Prat Airport (BCN/LEBL),CIAIAC,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20070124-3,2007
20070125-0,record_php,2007-01-25,Thursday 25 January 2007,11:24,Fokker 100,Régional Compagnie Aérienne Européenne,F-GMPG,11362,1991,Rolls-Royce Tay 620-15,0,54,1,"Substantial, written off",Accident,Pau-Uzein Airport (PUF) -France,Take off,Passenger - Scheduled,Pau-Uzein Airport (PUF/LFBP),Paris-Charles de Gaulle Airport (CDG/LFPG),BEA,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20070125-0,2007
20070125-1,record_php,2007-01-25,Thursday 25 January 2007,16:50,Canadair CL-600-2B19 Regional Jet CRJ-200LR,"America West Express, opb Mesa Airlines",N17337,7337,1999,General Electric CF34-3B1,0,54,0,"Minor, repaired",Accident,"near Woodland Park, CO -United States of America",En route,Passenger - Scheduled,"Denver International Airport, CO (DEN/KDEN)","Phoenix-Sky Harbor International Airport, AZ (PHX/KPHX)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20070125-1,2007
20070125-2,record_php,2007-01-25,Thursday 25 January 2007,16:01,Beechcraft 1900D,Alsair,F-HALS,UE-379,1999,Pratt & Whitney Canada PT6A-67D,0,15,0,"Substantial, repaired",Accident,St. Moritz-Samedan Airport (SMV) -Switzerland,Landing,Passenger - Scheduled,Paris-Le Bourget Airport (LBG/LFPB),St. Moritz-Samedan Airport (SMV/LSZS),BFU Switz.,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20070125-2,2007
20070202-0,record_php,2007-02-02,Friday 2 February 2007,09:30,Beechcraft B200 King Air,Horizon Timber Services Inc.,N777AJ,BB-1638,1998,Pratt & Whitney Canada PT6A-42,0,2,0,"Destroyed, written off",Accident,"near Cape Girardeau Airport, MO (CGI) -United States of America",En route,Ferry/positioning,"Rogers Municipal Airport-Carter Field, AR (ROG/KROG)","Staunton-Shenandoah Valley Airport, VA (SHD/KSHD)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20070202-0,2007
20070203-0,record_php,2007-02-03,Saturday 3 February 2007,,Beechcraft 300 Super King Air,Unknown,,,,,0,,0,"Destroyed, written off",Accident,Yahurabila -Nicaragua,Unknown,Illegal Flight,,,,Little or no information is available,https://asn.flightsafety.org/database/record.php?id=20070203-0,2007
20070204-0,record_php,2007-02-04,Sunday 4 February 2007,22:55,McDonnell Douglas DC-8-71F,TAMPA Colombia,HK-4277,45976/372,1968,CFMI CFM56-2C1,0,3,0,"Minor, written off",Serious incident,"Miami International Airport, FL (MIA) -United States of America",Landing,Cargo,Rionegro/Medellín-José María Córdova Airport (MDE/SKRG),"Miami International Airport, FL (MIA/KMIA)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20070204-0,2007
20070204-1,record_php,2007-02-04,Sunday 4 February 2007,,Antonov An-2R,P. Kekys,LY-AJG,1G178-48,1977,,0,0,0,"Destroyed, written off",Other,Narsarsuaq Airport (UAK) -Greenland,Standing,-,-,-,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20070204-1,2007
20070205-0,record_php,2007-02-05,Monday 5 February 2007,,McDonnell Douglas DC-9-31,Northwest Airlines,N1308T,47315/433,1968,Pratt & Whitney JT8D-9A (HK3),0,0,0,"Substantial, written off",Other,"Minneapolis-St. Paul International Airport, MN (MSP) -United States of America",Pushback / towing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20070205-0,2007
20070206-0,record_php,2007-02-06,Tuesday 6 February 2007,21:04,Beechcraft 200 Super King Air,Metro Aviation,N45MF,BB-234,1977,Pratt & Whitney Canada PT6A-41,3,3,0,"Substantial, written off",Accident,"24 km NNW of Belgrade , MT -United States of America",En route,Ambulance,"Great Falls International Airport, MT (GTF/KGTF)","Bozeman-Gallatin Field, MT (BZN/KBZN)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20070206-0,2007
20070206-1,record_php,2007-02-06,Tuesday 6 February 2007,18:42,Beechcraft 200C Super King Air,Air Turks & Caicos (2003),VQ-TIU,BL-131,1989,Pratt & Whitney Canada PT6A-42,1,6,0,"Destroyed, written off",Accident,"1,8 km SE of North Caicos Airport (NCA) -Turks and Caicos Islands",Initial climb,Passenger - Scheduled,North Caicos Airport (NCA/MBNC),Grand Turk Island Airport (GDT/MBJT),AAIB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20070206-1,2007
20070207-0,record_php,2007-02-07,Wednesday 7 February 2007,09:30,IRMA/Britten-Norman BN-2A-21 Islander,P. Pichay,RP-C1047,654,1971,,0,6,0,Substantial,Accident,off Suba-Basbas -Philippines,Approach,Passenger - Non-Scheduled/charter/Air Taxi,Davao City-Francisco Bangoy International Airport (DVO/RPMD),Cebu Airport (CEB/RPVM),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20070207-0,2007
20070208-0,record_php,2007-02-08,Thursday 8 February 2007,02:25,Cessna 208B Grand Caravan,Suburban Air Freight,N1116Y,208B0368,1993,Pratt & Whitney Canada PT6A-114A,0,1,0,"Destroyed, written off",Accident,"8 km NW of Alliance Airport, NE (AIA) -United States of America",Approach,Cargo,"Omaha-Eppley Airfield, NE (OMA/KOMA)","Scottsbluff-Western Nebraska Regional Airport, NE (BFF/KBFF)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20070208-0,2007
20070211-0,record_php,2007-02-11,Sunday 11 February 2007,11:59,de Havilland Canada DHC-6 Twin Otter 300,Air Inuit,C-GKCJ,698,1980,Pratt & Whitney Canada PT6A-27,0,7,0,"Minor, repaired",Accident,"Berbegamau Airstrip, QC -Canada",Landing,Passenger,"Kattiniq/Donaldson Lake Airport, QC (YAU)","Berbegamau Airstrip, QC",,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20070211-0,2007
20070212-0,record_php,2007-02-12,Monday 12 February 2007,20:10,Lockheed Hercules C.4 (C-130J-30),Royal Air Force - RAF,ZH876,5460,1999,Rolls-Royce AE2100D3,0,64,0,"Destroyed, written off",,20 km N of Al-Amarah -Iraq,Landing,Military,,,,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20070212-0,2007
20070213-0,record_php,2007-02-13,Tuesday 13 February 2007,16:37,Canadair CL-600-2B19 Regional Jet CRJ-100SE,FortAero Business Aviation,N168CK,7099,1996,General Electric CF34-3B1,0,3,0,"Destroyed, written off",Accident,Moskva-Vnukovo Airport (VKO) -Russia,Take off,Ferry/positioning,Moskva-Vnukovo Airport (VKO/UUWW),Berlin-Schönefeld Airport (SXF/EDDB),MAK,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20070213-0,2007
20070215-0,record_php,2007-02-15,Thursday 15 February 2007,,Boeing 737-7Q8,Air Mauritanie,,,,CFMI CFM56-7B,0,79,0,None,Unlawful Interference,Las Palmas-Gando Air Base (LPA) -Spain,En route,Passenger - Scheduled,Nouakchott Airport (NKC/GQNN),Nouadhibou Airport (NDB/GQPP),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20070215-0,2007
20070215-1,record_php,2007-02-15,Thursday 15 February 2007,,Cessna 208B Grand Caravan,Stellavia,5Y-BNN,208B0683,1998,Pratt & Whitney Canada PT6A-114A,1,1,0,"Aircraft missing, written off",Accident,near Walikale -Congo (Democratic Republic),En route,Cargo,Goma Airport (GOM/FZNA),Walikale Airstrip,,,https://asn.flightsafety.org/database/record.php?id=20070215-1,2007
20070218-0,record_php,2007-02-18,Sunday 18 February 2007,15:06,Embraer ERJ 170-100 SE (ERJ-170SE),"Shuttle America, opf Delta Connection",N862RW,17000098,2005,General Electric CF34-8E,0,75,0,"Substantial, repaired",Accident,"Cleveland-Hopkins International Airport, OH (CLE) -United States of America",Landing,Passenger - Scheduled,"Atlanta Hartsfield-Jackson International Airport, GA (ATL/KATL)","Cleveland-Hopkins International Airport, OH (CLE/KCLE)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20070218-0,2007
20070221-0,record_php,2007-02-21,Wednesday 21 February 2007,15:25,Boeing 737-33A,AdamAir,PK-KKV,27284/2606,1994,CFMI CFM56-3C1,0,155,0,"Substantial, written off",Accident,Surabaya-Juanda Airport (SUB) -Indonesia,Landing,Passenger - Scheduled,Jakarta-Soekarno-Hatta International Airport (CGK/WIII),Surabaya-Juanda Airport (SUB/WARR),NTSC,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20070221-0,2007
20070224-0,record_php,2007-02-24,Saturday 24 February 2007,09:00,Antonov An-12BP,"AZZA Transport, lsf United Arabian Airlines",ST-AQE,01400106,1961,Ivchenko AI-20M,0,,0,"Destroyed, written off",Accident,Geneina Airport (EGN) -Sudan,Landing,Cargo,Khartoum-Civil Airport (KRT/HSSS),Geneina Airport (EGN/HSCN),,,https://asn.flightsafety.org/database/record.php?id=20070224-0,2007
20070226-0,record_php,2007-02-26,Monday 26 February 2007,10:00,Boeing 777-222ER,United Airlines,N786UA,26938/52,1997,Pratt & Whitney PW4090,0,205,0,"Minor, repaired",Accident,London-Heathrow Airport (LHR) -United Kingdom,Standing,Passenger - Scheduled,London-Heathrow Airport (LHR/EGLL),,AAIB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20070226-0,2007
20070228-0,record_php,2007-02-28,Wednesday 28 February 2007,09:47,Rockwell Sabreliner 75A,Unknown,YV265T,380-2,1973,General Electric CF700,0,3,0,"Substantial, written off",Accident,Valencia Airport (VLN) -Venezuela,Landing,Unknown,Barcelona-Gen J A Anzoategui Airport (BLA/SVBC),Valencia Airport (VLN/SVVA),,,https://asn.flightsafety.org/database/record.php?id=20070228-0,2007
20070303-0,record_php,2007-03-03,Saturday 3 March 2007,16:36,Britten-Norman BN-2B-26 Islander,LFH Luftverkehr Friesland Harle,D-ILFB,2271,1994,Lycoming O-540-E4C5,0,3,0,"Destroyed, written off",Accident,"0,4 km NE of Ruhnu Airport -Estonia",Approach,Passenger - Scheduled,Pärnu Airport (EPU/EEPU),Ruhnu Airport (EERU),MinEcon,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20070303-0,2007
20070307-0,record_php,2007-03-07,Wednesday 7 March 2007,07:58,Boeing 737-497,Garuda Indonesia Airways,PK-GZC,25664/2393,1992,CFMI CFM56-3C1,21,140,0,"Destroyed, written off",Accident,Yogyakarta-Adisutjipto Airport (JOG) -Indonesia,Landing,Passenger - Scheduled,Jakarta-Soekarno-Hatta International Airport (CGK/WIII),Yogyakarta-Adisutjipto Airport (JOG/WARJ),NTSC,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20070307-0,2007
20070309-0,record_php,2007-03-09,Friday 9 March 2007,08:35,Ilyushin Il-76TD,Transaviaexport Airlines,EW-78826,1003499991,1990,Soloviev D-30KP-2,0,15,0,"Destroyed, written off",Unlawful Interference,Mogadishu International Airport (MGQ) -Somalia,Landing,Cargo,Entebbe Airport (EBB/HUEN),Mogadishu International Airport (MGQ/HCMM),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20070309-0,2007
20070312-0,record_php,2007-03-12,Monday 12 March 2007,06:30,Airbus A310-325,Biman Bangladesh Airlines,S2-ADE,698,1996,Pratt & Whitney PW4158A,0,250,0,"Destroyed, written off",Accident,Dubai Airport (DXB) -United Arab Emirates,Take off,Passenger - Scheduled,Dubai Airport (DXB/OMDB),Dhaka-Zia International Airport (DAC/VGZR),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20070312-0,2007
20070312-1,record_php,2007-03-12,Monday 12 March 2007,,Saab 340A,First Kuwaiti Trading & Contracting,OD-IST,340A-013,1984,General Electric CT7-5A2,0,,0,"Destroyed, written off",Accident,Kuwait International Airport (KWI) -Kuwait,Taxi,Unknown,,,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20070312-1,2007
20070313-0,record_php,2007-03-13,Tuesday 13 March 2007,10:54,de Havilland Canada DHC-8-402Q Dash 8,"All Nippon Airways - ANA, lsf Air Central Co.",JA849A,4106,2005,Pratt & Whitney Canada PW150A,0,60,0,"Substantial, repaired",Accident,Kochi Airport (KCZ) -Japan,Landing,Passenger - Scheduled,Osaka-Itami Airport (ITM/RJOO),Kochi Airport (KCZ/RJOK),JTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20070313-0,2007
20070314-0,record_php,2007-03-14,Wednesday 14 March 2007,,Antonov An-2R,Aviakompania Grodno,EW-32744,1G212-49,1985,Shvetsov ASh-62IR,0,,0,"Substantial, repaired",Accident,"Ostromechevo, Brest district -Belarus",En route,Agricultural,,,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20070314-0,2007
20070316-0,record_php,2007-03-16,Friday 16 March 2007,,McDonnell Douglas DC-9-82 (MD-82),"Kish Air, lsf Bulgarian Air Charter",LZ-LDD,49218/1274,1986,Pratt & Whitney JT8D-217C,0,158,0,"Destroyed, written off",Accident,Kish Island Airport (KIH) -Iran,Landing,Passenger - Scheduled,Dubai Airport (DXB/OMDB),Kish Island Airport (KIH/OIBK),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20070316-0,2007
20070317-0,record_php,2007-03-17,Saturday 17 March 2007,11:42,Tupolev Tu-134A-3,UTair Aviation,RA-65021,48390,1976,Soloviev D-30-III,6,57,0,"Destroyed, written off",Accident,Samara Airport (KUF) -Russia,Landing,Passenger - Scheduled,Surgut Airport (SGC/USRR),Samara Airport (KUF/UWWW),MAK,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20070317-0,2007
20070317-1,record_php,2007-03-17,Saturday 17 March 2007,14:30,Cessna 500 Citation I,Air Trek,N511AT,500-0166,1974,Pratt & Whitney Canada JT15D-1,0,6,0,Substantial,Accident,"Beverly Airport, MA (BVY) -United States of America",Landing,Ambulance,"Punta Gorda-Charlotte County Airport, FL (PGD/KPGD)","Beverly Airport, MA (BVY/KBVY)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20070317-1,2007
20070323-0,record_php,2007-03-23,Friday 23 March 2007,14:00,Ilyushin Il-76TD,Transaviaexport Airlines,EW-78849,1013405192,1991,Soloviev D-30KP-2,11,11,0,"Destroyed, written off",Unlawful Interference,near Mogadishu International Airport (MGQ) -Somalia,Initial climb,Cargo,Mogadishu International Airport (MGQ/HCMM),Djibouti-Ambouli Airport (JIB/HDAM),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20070323-0,2007
20070323-1,record_php,2007-03-23,Friday 23 March 2007,13:49,Airbus A300B4-203,Ariana Afghan Airlines,YA-BAD,177,1982,General Electric CF6-50C2,0,50,0,"Substantial, written off",Accident,Istanbul-Atatürk International Airport (IST) -Türkiye,Landing,Passenger - Scheduled,Ankara-Esenboga Airport (ESB/LTAC),Istanbul-Atatürk International Airport (IST/LTBA),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20070323-1,2007
20070323-2,record_php,2007-03-23,Friday 23 March 2007,21:05,Dassault Falcon 900C,XOJet,N129KJ,184,2000,Honeywell TFE731-5BR,0,3,0,"Substantial, repaired",Accident,"Rifle-Garfield County Airport, CO (RIL) -United States of America",Landing,Ferry/positioning,,"Rifle-Garfield County Airport, CO (RIL)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20070323-2,2007
