record_id,record_source,accident_date,accident_date_raw,accident_time,aircraft_type,owner_operator,registration,msn,year_of_manufacture,engine_model,fatalities,occupants,other_fatalities,aircraft_damage,category,location,phase,nature,departure_airport,destination_airport,investigating_agency,confidence_rating,url,data_year
20050121-0,record_php,2005-01-21,Friday 21 January 2005,10:00,Cessna 208B Grand Caravan,Línea Aérea Amaszonas,CP-2412,208B0897,2001,Pratt & Whitney Canada PT6A-114A,0,12,0,"Destroyed, written off",Accident,near Colquiri -Bolivia,En route,Passenger - Non-Scheduled/charter/Air Taxi,La Paz-El Alto Airport (LPB/SLLP),Sucre Airport (SRE/SLSU),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20050121-0,2005
20050122-0,record_php,2005-01-22,Saturday 22 January 2005,13:00,Antonov An-8,Great Lake Business Company,EL-WVA,OG-3440,1960,,0,10,0,"Destroyed, written off",Accident,Kongolo -Congo (Democratic Republic),Approach,Cargo,Kindu Airport (KND/FZOA),Kongolo Airport (KOO/FZRQ),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20050122-0,2005
20050123-0,record_php,2005-01-23,Sunday 23 January 2005,19:05,McDonnell Douglas MD-83,Spanair,EC-GQG,49577/1454,1988,Pratt & Whitney JT8D-219,0,43,0,"Substantial, repaired",Accident,Oviedo/Aviles-Asturias Airport (OVD) -Spain,Landing,Passenger - Scheduled,Palma de Mallorca Airport (PMI/LEPA),Oviedo/Aviles-Asturias Airport (OVD/LEAS),CIAIAC,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20050123-0,2005
20050124-0,record_php,2005-01-24,Monday 24 January 2005,06:01,Boeing 747-212B (SF),Atlas Air,N808MC,21048/253,1975,General Electric CF6-50E2,0,3,0,"Substantial, written off",Accident,Düsseldorf Airport (DUS) -Germany,Landing,Cargo,Dubai Airport (DXB/OMDB),Düsseldorf Airport (DUS/EDDL),BFU,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20050124-0,2005
20050125-0,record_php,2005-01-25,Tuesday 25 January 2005,14:33,Dornier 228-101,Alfred Wegener Institut,D-CICE,7073,1985,,0,3,0,"Destroyed, written off",Accident,Rothera Station -Antarctica,Landing,Survey,Halley Research Station (EGAH),Rothera Research Station (EGAR),,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20050125-0,2005
20050127-0,record_php,2005-01-27,Thursday 27 January 2005,08:10,Let L-410UVP-E4,Farnair Hungary,HA-LAR,871923,1987,Walter M-601E,2,2,0,"Destroyed, written off",Accident,2 km from Iasi Airport (IAS) -Romania,Approach,Cargo,Bucharest-Baneasa Airport (BBU/LRBS),Iasi Airport (IAS/LRIA),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20050127-0,2005
20050128-0,record_php,2005-01-28,Friday 28 January 2005,22:17,Learjet 35A,Million Air,N911AE,35A-109,1977,Garrett TFE731-2-2B,0,2,0,"Substantial, written off",Accident,"Kansas City-Charles B. Wheeler Downtown Airport, MO (MKC) -United States of America",Landing,Ferry/positioning,"Salt Lake City International Airport, UT (SLC/KSLC)","Kansas City International Airport, MO (MCI/KMCI)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20050128-0,2005
20050130-0,record_php,2005-01-30,Sunday 30 January 2005,16:30,Lockheed Hercules C.1 (C-130K),Royal Air Force - RAF,XV179,4195,1967,,10,10,0,"Destroyed, written off",,near Al Taji -Iraq,En route,Military,Baghdad International Airport (BGW/ORBI),Balad Air Base (ORBD),,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20050130-0,2005
20050131-0,record_php,2005-01-31,Monday 31 January 2005,18:56,Cessna 208B Super Cargomaster,Nord-Flyg,SE-KYH,208B0817,2000,Pratt & Whitney Canada PT6A-114A,0,1,0,"Destroyed, written off",Accident,Helsinki-Vantaa Airport (HEL) -Finland,Initial climb,Cargo,Helsinki-Vantaa Airport (HEL/EFHK),Örebro-Bofors Airport (ORB/ESOE),AIB Finland,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20050131-0,2005
20050131-1,record_php,2005-01-31,Monday 31 January 2005,11:28,ATR 42-320,Danish Air Transport,OY-JRJ,036,1986,Pratt & Whitney Canada PW121,0,25,0,"Minor, repaired",Accident,Bergen-Flesland Airport (BGO) -Norway,Take off,Passenger - Scheduled,Bergen-Flesland Airport (BGO/ENBR),Florø Airport (FRO/ENFL),AIBN,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20050131-1,2005
20050202-0,record_php,2005-02-02,Wednesday 2 February 2005,07:18,Canadair CL-600-1A11 Challenger 600,"Platinum Jet Management, lsf DDH Aviation",N370V,1014,1980,,0,11,0,"Destroyed, written off",Accident,"Teterboro Airport, NJ (TEB) -United States of America",Take off,Executive,"Teterboro Airport, NJ (TEB/KTEB)","Chicago-Midway Airport, IL (MDW/KMDW)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20050202-0,2005
20050203-0,record_php,2005-02-03,Thursday 3 February 2005,08:07,Ilyushin Il-76TD,"Air West, Co",ST-EWB,23438122,1982,,7,7,0,"Destroyed, written off",Accident,15 km W of Khartoum-Civil Airport (KRT) -Sudan,En route,Cargo,Sharjah Airport (SHJ/OMSJ),Khartoum-Civil Airport (KRT/HSSS),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20050203-0,2005
20050203-1,record_php,2005-02-03,Thursday 3 February 2005,15:15,Boeing 737-242 Advanced,"Kam Air, lsf Phoenix Aviation",EX-037,22075/630,1980,P&W JT8D-17A (HK3),105,105,0,"Destroyed, written off",Accident,32 km ESE of Kabul Airport (KBL) -Afghanistan,En route,Passenger - Scheduled,Herat Airport (HEA/OAHR),Kabul International Airport (KBL/OAKB),CAO Afghanistan,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20050203-1,2005
20050206-0,record_php,2005-02-06,Sunday 6 February 2005,00:39,de Havilland Canada DHC-8-315Q Dash 8,Air Sénégal International,6V-AHL,556,2001,Pratt & Whitney Canada PW123E,0,43,0,"Substantial, repaired",Accident,Tambacounda Airport (TUD) -Senegal,Landing,Passenger - Scheduled,Dakar-Yoff Airport (DKR/GOOY),Tambacounda Airport (TUD/GOTT),ANACS,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20050206-0,2005
20050213-0,record_php,2005-02-13,Sunday 13 February 2005,17:17,Dassault Falcon 20C,Táxi Aéreo Pinhal,PR-SUL,129,1968,General Electric CF700-2D2,0,3,0,"Minor, written off",Serious incident,Aruba-Reina Beatrix Airport (AUA) -Aruba,Landing,Unknown,Porlamar-del Caribe Santiago Mariño International Airport (PMV/SVMG),Aruba-Reina Beatrix Airport (AUA/TNCA),,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20050213-0,2005
20050216-0,record_php,2005-02-16,Wednesday 16 February 2005,09:13,Cessna 560 Citation V,Circuit City Stores,N500AT,560-0146,1991,Pratt & Whitney Canada JT15D-5A,8,8,0,"Destroyed, written off",Accident,"6,5 km from Pueblo Memorial Airport, CO (PUB) -United States of America",Approach,Executive,"Columbia Regional Airport, MO (COU/KCOU)","Pueblo Memorial Airport, CO (PUB/KPUB)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20050216-0,2005
20050221-0,record_php,2005-02-21,Monday 21 February 2005,18:25,Hawker Siddeley HS-125-600A,Scott Aviation,N21SA,256006,1973,Garrett TFE731-3-1H,0,6,0,"Substantial, written off",Accident,"Bromont Airport, QC (ZBM) -Canada",Landing,Executive,"Montreal-Pierre Elliott Trudeau International Airport, QC (YUL/CYUL)","Bromont Airport, QC (ZBM/CZBM)",TSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20050221-0,2005
20050222-0,record_php,2005-02-22,Tuesday 22 February 2005,13:43,de Havilland Canada DHC-6 Twin Otter 300,MAF PNG - Mission Aviation Fellowship,P2-MFQ,174,1968,Pratt & Whitney Canada PT6A-27,2,13,0,"Destroyed, written off",Accident,near Wobagen Airstrip -Papua New Guinea,Approach,Passenger - Non-Scheduled/charter/Air Taxi,Tabubil Airport (TBG/AYTB),Wobagen Airstrip,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20050222-0,2005
20050222-1,record_php,2005-02-22,Tuesday 22 February 2005,07:15,CASA/Nurtanio NC-212 Aviocar 100,Kepolisian Negara Republik Indonesia (Indonesian Police),P-2032,60/5N ?,1976,,15,18,0,"Destroyed, written off",Accident,"0,4 km from Sarmi Airport (ZRM) -Indonesia",Approach,Military,Jayapura-Sentani Airport (DJJ/WAJJ),Sarmi Airport (ZRM/WAJI),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20050222-1,2005
20050222-2,record_php,2005-02-22,Tuesday 22 February 2005,20:26,Convair CV-580,Transporte Aéreo Militar - TAM,FAB-73,170,1954,Allison 501-D13,0,49,0,"Destroyed, written off",Accident,Trinidad Airport (TDD) -Bolivia,Take off,Passenger - Non-Scheduled/charter/Air Taxi,Trinidad Airport (TDD/SLTR),Cochabamba-J Wilsterman Airport (CBB/SLCB),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20050222-2,2005
20050223-0,record_php,2005-02-23,Wednesday 23 February 2005,09:35,de Havilland Canada DHC-6 Twin Otter 300,GT Air,PK-LTY,831,1986,Pratt & Whitney Canada PT6A-27,0,17,0,"Substantial, repaired",Accident,Enarotali Airport (EWI) -Indonesia,Landing,Passenger,Timika-Moses Kilangin (Tembagapura) Airport (TIM/WABP),Enarotali Airport (EWI/WABT),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20050223-0,2005
20050224-0,record_php,2005-02-24,Thursday 24 February 2005,15:37,IAI 1124 Westwind,Gobierno del Estado de Colima,XC-COL,279,1979,Garrett TFE731-3-1G,7,7,0,"Destroyed, written off",Accident,"near El Devanador, Tzitzio -Mexico",En route,Executive,Toluca Airport (TLC/MMTO),Colima Airport (CLQ/MMIA),SCT,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20050224-0,2005
20050224-1,record_php,2005-02-24,Thursday 24 February 2005,,CASA C-212 Aviocar 200,Air Force of Zimbabwe,,,,,2,2,0,"Destroyed, written off",Accident,Harare Airport (HRE) -Zimbabwe,Initial climb,Military,Harare Airport (HRE/FVHA),,,,https://asn.flightsafety.org/database/record.php?id=20050224-1,2005
20050227-0,record_php,2005-02-27,Sunday 27 February 2005,,Beechcraft 200 Super King Air,"Trust Aviation, Inc.",N988SC,BB-310,1978,,0,,0,"Destroyed, written off",Accident,near Aguachina -Colombia,Unknown,Illegal Flight,,,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20050227-0,2005
20050299-0,record_php,,xx Feb 2005,,Hawker Siddeley HS-780 Andover CC.2,African Commuter Services,9XR-AB,1564,1965,,,,0,"Destroyed, written off",Accident,Old Fangak -South Sudan,Landing,Cargo,Lokichoggio Airport (LKG/HKLK),Old Fangak,,Little or no information is available,https://asn.flightsafety.org/database/record.php?id=20050299-0,2005
20050304-0,record_php,2005-03-04,Friday 4 March 2005,,Antonov An-24B,Trans Air Congo,EY-46399,07306303,1970,Ivchenko AI-24,0,,0,"Destroyed, written off",Accident,Impfondo Airport (ION) -Congo,Unknown,Unknown,Impfondo Airport (ION/FCOI),Brazzaville-Maya Maya Airport (BZV/FCBB),,,https://asn.flightsafety.org/database/record.php?id=20050304-0,2005
20050307-0,record_php,2005-03-07,Monday 7 March 2005,02:20,Airbus A310-304ET,Mahan Air,F-OJHH,586,1991,General Electric CF6-80C2A2,0,91,0,"Substantial, repaired",Accident,Tehran-Mehrabad Airport (THR) -Iran,Landing,Passenger - Scheduled,Bangkok-Don Muang International Airport (BKK/VTBD),Tehran-Mehrabad Airport (THR/OIII),,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20050307-0,2005
20050308-0,record_php,2005-03-08,Tuesday 8 March 2005,09:33,Cessna 500 Citation I,Air Global,YV-21CP,500-0115,1973,,2,2,0,"Destroyed, written off",Accident,Charallave-Óscar Machado Zuloaga Airport -Venezuela,Approach,Executive,Maturín-José Tadeo Monagas International Airport (MUN/SVMT),Charallave-Óscar Machado Zuloaga Airport (SVCS),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20050308-0,2005
20050308-1,record_php,2005-03-08,Tuesday 8 March 2005,12:00,Antonov An-2TP,Transmandu,YV-280C,1G-214-09,1991,PZL Kalisz (Shvetsov) ASz-62IR,2,2,0,"Destroyed, written off",Accident,27 km from La Paragua -Venezuela,En route,Unknown,La Paragua Airport (SVPU),Canaima Airport (CAJ/SVCN),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20050308-1,2005
20050308-2,record_php,2005-03-08,Tuesday 8 March 2005,21:50,British Aerospace BAe-125-700A,Hawker 700 Holding Company LLC,N703TS,257031,1978,Garrett TFE731-3R-1h,0,4,0,"Minor, written off",Accident,"Teterboro Airport, NJ (TEB) -United States of America",Landing,Private,"Columbus-Port Columbus International Airport, OH (CMH/KCMH)","Teterboro Airport, NJ (TEB/KTEB)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20050308-2,2005
20050309-0,record_php,2005-03-09,Wednesday 9 March 2005,17:20,Cessna 208B Grand Caravan,Tropic Air,V3-HFW,208B0791,1999,Pratt & Whitney Canada PT6A-114A,0,14,0,"Destroyed, written off",Accident,near Belize City Municipal Airport (TZA) -Belize,Initial climb,Passenger - Scheduled,Belize City Municipal Airport (TZA),San Pedro Airport (SPR/MZSP),,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20050309-0,2005
20050309-1,record_php,2005-03-09,Wednesday 9 March 2005,13:12,Canadair CL-600-1A11 Challenger 600,Romeo Mike Aviation Company Inc.,N660RM,1054,1983,Lycoming ALF502L2C,0,7,0,"Substantial, repaired",Accident,"Tupelo-Regional Airport, MS (TUP) -United States of America",Take off,Executive,"Tupelo-Regional Airport, MS (TUP/KTUP)","Teterboro Airport, NJ (TEB/KTEB)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20050309-1,2005
20050311-0,record_php,2005-03-11,Friday 11 March 2005,23:02,Canadair CL-600-2B19 Regional Jet CRJ-440LR,"Northwest Airlink, lsf Pinnacle Airlines",N8932C,7932,2004,General Electric CF34-3B1,0,12,0,"Substantial, repaired",Accident,"Milwaukee-General Mitchell International Airport, WI (MKE) -United States of America",Landing,Passenger - Scheduled,"New York-La Guardia Airport, NY (LGA/KLGA)","Milwaukee-General Mitchell Airport, WI (MKE/KMKE)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20050311-0,2005
20050315-0,record_php,2005-03-15,Tuesday 15 March 2005,00:18,Pilatus Britten-Norman BN-2B-26 Islander,Loganair,G-BOMG,2205,1989,Lycoming O-540-E4C5,2,2,0,"Destroyed, written off",Accident,14 km WNW Campbeltown-Machrihanish Airport (CAL) -United Kingdom,Approach,Ambulance,Glasgow International Airport (GLA/EGPF),Campbeltown-Machrihanish Airport (CAL/EGEC),,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20050315-0,2005
20050315-1,record_php,2005-03-15,Tuesday 15 March 2005,07:21,Antonov An-26B-100,Aero Transporte SA - ATSA,OB-1778-P,14205,1985,Ivchenko AI-24VT,0,4,0,"Substantial, repaired",Accident,Lima-J Chavez International Airport (LIM) -Peru,Take off,Cargo,Lima-Jorge Chávez International Airport (LIM/SPIM),Andoas-Alferez FAP Alfredo Vladimir Sara Bauer Airport (AOP/SPAS),CIAA,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20050315-1,2005
20050316-0,record_php,2005-03-16,Wednesday 16 March 2005,13:53,Antonov An-24RV,"Regional Airlines, lsf Kuzbassaviafrakht",RA-46489,27308107,1972,Ivchenko AI-24VT,28,52,0,"Destroyed, written off",Accident,"4,2 km from Varandey Airport (VRI) -Russia",Approach,Passenger - Non-Scheduled/charter/Air Taxi,Usinsk Airport (USK/UUYS),Varandey Airport (VRI/ULDW),,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20050316-0,2005
20050318-0,record_php,2005-03-18,Friday 18 March 2005,18:06,Canadair CL-215-6B11 (CL-415),"SOREM, lsf Dipartimento della Protezione Civile Italiana",I-DPCK,2051,2001,Pratt & Whitney Canada PW123AF,2,2,0,"Destroyed, written off",Accident,Forte dei Marmi -Italy,"Manoeuvring  (airshow, firefighting, ag.ops.)",Fire fighting,Roma-Ciampino Airport (CIA/LIRA),Roma-Ciampino Airport (CIA/LIRA),ANSV,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20050318-0,2005
20050319-0,record_php,2005-03-19,Saturday 19 March 2005,10:53,Boeing 707-3K1C,"Ethiopian Airlines, lsf Cargo Plus Aviation",9G-IRL,20805/884,1974,Pratt & Whitney JT3D-3B (HK2),0,5,0,"Destroyed, written off",Accident,Entebbe Airport (EBB) -Uganda,Approach,Cargo,Addis Ababa-Bole Airport (ADD/HAAB),Entebbe Airport (EBB/HUEN),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20050319-0,2005
20050319-1,record_php,2005-03-19,Saturday 19 March 2005,08:46,Beechcraft C99 Commuter,Courtesy Air,C-FJMF,U-180,1982,Pratt & Whitney Canada PT6A-36,0,2,0,"Minor, repaired",Accident,"Winnipeg-James Armstrong Richardson International Airport, MB (YWG) -Canada",Standing,Unknown,"Winnipeg-James Armstrong Richardson International Airport, MB (YWG/CYWG)","Portage La Prarie Airport, MB (YPG/CYPG)",,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20050319-1,2005
20050323-0,record_php,2005-03-23,Wednesday 23 March 2005,23:05,Ilyushin Il-76TD,Airline Transport,ER-IBR,0043454623,1984,Soloviev D-30KP-2,8,8,0,"Destroyed, written off",Accident,"1,1 km W off Mwanza Airport (MWZ) -Tanzania",Initial climb,Cargo,Mwanza Airport (MWZ/HTMW),Khartoum-Civil Airport (KRT/HSSS),AIB Tanzania,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20050323-0,2005
20050324-0,record_php,2005-03-24,Thursday 24 March 2005,,McDonnell Douglas MD-88,Iberia,EC-FLK,53304/1975,1992,Pratt & Whitney JT8D-217C,0,,0,"Destroyed, written off",Other,Madrid-Barajas Airport (MAD) -Spain,Standing,Passenger - Scheduled,Madrid-Barajas Airport (MAD/LEMD),,,,https://asn.flightsafety.org/database/record.php?id=20050324-0,2005
20050325-0,record_php,2005-03-25,Friday 25 March 2005,,Antonov An-2R,Mariupol'sky Metallurgical Combine,UR-17998,1G210-22,1984,,0,2,0,"Destroyed, written off",Accident,near Sakhanka -Russia,Unknown,Agricultural,,,,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20050325-0,2005
20050326-0,record_php,2005-03-26,Saturday 26 March 2005,09:51,Let L-410UVP-E,West Caribbean Airways,HK-4146,902426,1990,Walter M-601E,9,14,0,"Destroyed, written off",Accident,Providencia-El Embrujo Airport (PVA) -Colombia,Initial climb,Passenger - Scheduled,Providencia Airport (PVA/SKPV),San Andres Island-Gustavo Rojas Pinilla Airport (ADZ/SKSP),Aerocivil,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20050326-0,2005
20050328-0,record_php,2005-03-28,Monday 28 March 2005,16:15,Ilyushin Il-18D-40,"Aerocaribbean, opf Cubana de Aviación",CU-T1539,2964017102,1983,Ivchenko AI-20M,0,94,0,"Destroyed, written off",Accident,Caracas-Simón Bolívar International Airport (CCS) -Venezuela,Take off,Passenger - Non-Scheduled/charter/Air Taxi,Caracas-Simón Bolívar International Airport (CCS/SVMI),Havana-José Martí International Airport (HAV/MUHA),JIAAC Venezuela,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20050328-0,2005
20050329-0,record_php,2005-03-29,Tuesday 29 March 2005,07:24,Cessna 208B Grand Caravan,Penta - Pena Transportes Aéreos,PT-MPA,208B0627,1997,Pratt & Whitney Canada PT6A-114A,0,1,0,"Destroyed, written off",Accident,"Itaituba-Fazenda Vera Paz Airport, PA -Brazil",Landing,Cargo,"Itaituba-Mundico Coelho Airport, PA (SNMD)","Itaituba-Fazenda Vera Paz Airport, PA (SIJZ)",CENIPA,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20050329-0,2005
20050329-1,record_php,2005-03-29,Tuesday 29 March 2005,16:45,Antonov An-2R,Unknown,YV-2447P,1G206-60,1988,PZL Kalisz (Shvetsov) ASz-62IR,0,2,0,"Substantial, repaired",Accident,Papelón -Venezuela,Landing,Unknown,La Paragua Airport (SVPU),Papelón,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20050329-1,2005
20050330-0,record_php,2005-03-30,Wednesday 30 March 2005,08:00,Swearingen SA227-AC Metro III,IBC Airways,N811BC,AC-463,1981,Garrett TPE331-11U-611G,0,2,0,"Substantial, written off",Accident,"Miami-Dade Collier Airport, FL (TNT) -United States of America",Landing,Training,"Miami International Airport, FL (MIA/KMIA)","Miami-Dade Collier Airport, FL (TNT/KTNT)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20050330-0,2005
