record_id,record_source,accident_date,accident_date_raw,accident_time,aircraft_type,owner_operator,registration,msn,year_of_manufacture,engine_model,fatalities,occupants,other_fatalities,aircraft_damage,category,location,phase,nature,departure_airport,destination_airport,investigating_agency,confidence_rating,url,data_year
20230217-0,record_php,2023-02-17,Friday 17 February 2023,11:16,Honda HA-420 HondaJet,Haedo Air LLC,N14QB,42000107,2018,GE Honda HF-120-H1A,0,6,0,Substantial,Accident,"Houston-William P. Hobby Airport, TX (HOU) -United States of America",Landing,Private,"Miami Executive Airport, FL (TMB/KTMB)","Houston-William P. Hobby Airport, TX (HOU/KHOU)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20230217-0,2023
20230222-0,record_php,2023-02-22,Wednesday 22 February 2023,11:57,Beechcraft B200 Super King Air,CTEH,N55PC,BB-1170,1983,Pratt & Whitney Canada PT6A-60A,5,5,0,"Destroyed, written off",Accident,"1,5 km S of Little Rock-Bill and Hillary Clinton National Airport, AR (LIT) -United States of America",Initial climb,Executive,"Little Rock-Bill and Hillary Clinton National Airport, AR (LIT/KLIT)","Columbus-John Glenn International Airport, OH (CMH/KCMH)",NTSB,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20230222-0,2023
20230228-0,record_php,2023-02-28,Tuesday 28 February 2023,,Cessna 208B Grand Caravan,"Wilderness North Air, dba ZAM Air Service",C-GMVB,208B0317,1992,Pratt & Whitney Canada PT6A-114A,2,2,0,"Destroyed, written off",Accident,"57 km NNW of Nakina, ON -Canada",En route,Cargo,"Nakina Airport, ON (YQN/CYQN)","Fort Hope Airport, ON (YFH/CYFH)",TSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20230228-0,2023
20230327-0,record_php,2023-03-27,Monday 27 March 2023,c. 12,Cessna 550 Citation II,Xceed Management Group LLC,N550DW,550-0487,1984,Pratt & Whitney Canada JT15D-4,0,4,0,Substantial,Accident,"Oklahoma City-Wiley Post Airport, OK (PWA) -United States of America",Landing,Executive,"Pella Municipal Airport, IA (KPEA)","Oklahoma City-Wiley Post Airport, OK (PWA/KPWA)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20230327-0,2023
20230330-0,record_php,2023-03-30,Thursday 30 March 2023,18:15 LT,Cessna 525B CitationJet CJ3,Allegis Corp,N869AC,525B0001,2005,WILLIAMS FJ-44,0,1,0,Substantial,Accident,"Gulf of Mexico, near Tampa, FL -United States of America",En route,Executive,"Walnut Ridge Airport, AR (ARG/KARG)","Fort Myers-Page Field, FL (FMY/KFMY)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20230330-0,2023
20230401-0,record_php,2023-04-01,Saturday 1 April 2023,19:37,Cessna 750 Citation X,Discovery Jets,N85AV,750-0085,1999,Rolls-Royce AE3007C1,0,2,0,Substantial,Accident,"Belmar/Farmingdale-Monmouth Executive Airport, NJ (BLM) -United States of America",Landing,Ferry/positioning,"Nashville International Airport, TN (BNA/KBNA)","Belmar/Farmingdale-Monmouth Executive Airport, NJ (BLM/KBLM)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20230401-0,2023
20230406-0,record_php,2023-04-06,Thursday 6 April 2023,,Cessna 550 Citation II,FLYGTA Airlines Inc.,C-FHLG,550-0424,1982,Pratt & Whitney Canada JT15D-4,0,,0,"Substantial, written off",Serious incident,"278 km N of Southern Pines, NC -United States of America",En route,Unknown,"Southern Pines-Pinehurst Airport, NC (SOP/KSOP)","Kitchener-Region of Waterloo International Airport, ON (YKF/CYKF)",,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20230406-0,2023
20230413-0,record_php,2023-04-13,Thursday 13 April 2023,c. 21,Airbus A330-243,Air Transat,C-GUBL,728,2006,Rolls-Royce Trent 772B-60,0,,0,"Substantial, repaired",Accident,"Miami International Airport, FL (MIA/KMIA) -United States of America",Taxi,Passenger - Scheduled,"Toronto-Pearson International Airport, ON (YYZ/CYYZ)","Miami International Airport, FL (MIA/KMIA)",NTSB,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20230413-0,2023
20230413-1,record_php,2023-04-13,Thursday 13 April 2023,c. 21,Boeing 777-31HER,Emirates,A6-EGH,35585/969,2011,General Electric GE90-115B,0,,0,"Substantial, repaired",Accident,"Miami International Airport, FL (MIA/KMIA) -United States of America",Standing,Passenger - Scheduled,,,NTSB,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20230413-1,2023
20230414-0,record_php,2023-04-14,Friday 14 April 2023,12:30,British Aerospace 3112 Jetstream 31,Northwestern Air,C-FCPE,825,1988,,0,2,0,Substantial,Accident,"Fort Smith Airport, NT (YSM) -Canada",Landing,Training,"Fort Smith Airport, NT (YSM/CYSM)","Fort Smith Airport, NT (YSM/CYSM)",,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20230414-0,2023
20230415-0,record_php,2023-04-15,Saturday 15 April 2023,09:30,Airbus A330-343E,Saudi Arabian Airlines,HZ-AQ30,1834,2017,Rolls-Royce Trent 772B-60,0,,0,"Destroyed, written off",Other,Khartoum International Airport (KRT) -Sudan,Standing,Passenger - Scheduled,Khartoum-Civil Airport (KRT/HSSS),Riyadh-King Khalid International Airport (RUH/OERK),,,https://asn.flightsafety.org/database/record.php?id=20230415-0,2023
20230415-1,record_php,2023-04-15,Saturday 15 April 2023,09:30,Boeing 737-86Q (WL),"SkyUp Airlines, opf Sun Air Company",UR-SQH,30292/1451,2004,CFMI CFM56-7B26,0,0,0,"Destroyed, written off",Other,Khartoum International Airport (KRT) -Sudan,Standing,Passenger - Scheduled,Khartoum-Civil Airport (KRT/HSSS),Riyadh-King Khalid International Airport (RUH/OERK),,,https://asn.flightsafety.org/database/record.php?id=20230415-1,2023
20230416-0,record_php,2023-04-16,Sunday 16 April 2023,c. 09,Saab 340A,TAG Airlines,TG-TAI,340A-074,1986,General Electric CT7-5A2,0,17,0,Substantial,Accident,Flores-Mundo Maya International Airport (FRS) -Guatemala,Landing,Passenger - Scheduled,Cancún Airport (CUN/MMUN),Flores-Mundo Maya International Airport (FRS/MGTK),UIA Costa Rica,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20230416-0,2023
20230416-1,record_php,2023-04-16,Sunday 16 April 2023,,Ilyushin Il-62M,Sudan Government,ST-PRA,2357711,,,0,0,0,"Destroyed, written off",Other,Khartoum International Airport (KRT) -Sudan,Standing,Military,-,-,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20230416-1,2023
20230416-2,record_php,2023-04-16,Sunday 16 April 2023,,Ilyushin Il-76TD,Kush Aviation,ST-EWD,0063466989,1986,,0,0,0,"Destroyed, written off",Other,Khartoum International Airport (KRT) -Sudan,Standing,Military,-,-,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20230416-2,2023
20230416-3,record_php,2023-04-16,Sunday 16 April 2023,,Ilyushin Il-76TD,Kush Aviation,ST-APS,1023409316,1992,,0,0,0,"Destroyed, written off",Other,Khartoum International Airport (KRT) -Sudan,Standing,Military,-,-,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20230416-3,2023
20230416-7,record_php,2023-04-16,Sunday 16 April 2023,,Antonov An-72-100D,Sudan Police Air Wing,ST-PRM,36572096914,,,0,0,0,"Destroyed, written off",Other,Khartoum International Airport (KRT) -Sudan,Standing,Military,-,-,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20230416-7,2023
20230417-0,record_php,2023-04-17,Monday 17 April 2023,,Antonov An-12BP,Al Quwwat al-Jawwiya As-Sudaniya (Sudanese Air Force),9988,6344504,,Ivchenko AI-20,0,0,0,"Destroyed, written off",Other,Khartoum International Airport (KRT) -Sudan,Standing,Military,-,-,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20230417-0,2023
20230417-1,record_php,2023-04-17,Monday 17 April 2023,,Antonov An-12BK,Al Quwwat al-Jawwiya As-Sudaniya (Sudanese Air Force),9933,8345702,,Ivchenko AI-20,0,0,0,"Destroyed, written off",Other,Khartoum International Airport (KRT) -Sudan,Standing,Military,-,-,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20230417-1,2023
20230417-2,record_php,2023-04-17,Monday 17 April 2023,,Antonov An-12BK,Al Quwwat al-Jawwiya As-Sudaniya (Sudanese Air Force),9977,9346302,,Ivchenko AI-20,0,0,0,"Destroyed, written off",Other,Khartoum International Airport (KRT) -Sudan,Standing,Military,-,-,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20230417-2,2023
20230417-3,record_php,2023-04-17,Monday 17 April 2023,,Antonov An-12BK,Al Quwwat al-Jawwiya As-Sudaniya (Sudanese Air Force),9966,00347007,,Ivchenko AI-20,0,0,0,"Destroyed, written off",Other,Khartoum International Airport (KRT) -Sudan,Standing,Military,-,-,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20230417-3,2023
20230417-4,record_php,2023-04-17,Monday 17 April 2023,,Antonov An-26B-100,Al Quwwat al-Jawwiya As-Sudaniya (Sudanese Air Force),7718,10203,,Ivchenko AI-24,0,0,0,"Destroyed, written off",Other,Khartoum International Airport (KRT) -Sudan,Standing,Military,-,-,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20230417-4,2023
20230417-5,record_php,2023-04-17,Monday 17 April 2023,,Antonov An-32B,Al Quwwat al-Jawwiya As-Sudaniya (Sudanese Air Force),7710,3409,,,0,0,0,"Destroyed, written off",Other,Khartoum International Airport (KRT) -Sudan,Standing,Military,-,-,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20230417-5,2023
20230417-6,record_php,2023-04-17,Monday 17 April 2023,,Antonov An-74-200,Sudan Government,ST-PRD,36547096924,,,0,0,0,"Destroyed, written off",Other,Khartoum International Airport (KRT) -Sudan,Standing,Military,-,-,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20230417-6,2023
20230417-7,record_php,2023-04-17,Monday 17 April 2023,,Ilyushin Il-76TD,Belcanto Airlines,EW-576TH,1033418584,,,0,0,0,"Destroyed, written off",Other,Khartoum International Airport (KRT) -Sudan,Standing,Military,-,-,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20230417-7,2023
20230419-0,record_php,2023-04-19,Wednesday 19 April 2023,,Boeing 737-33A (SF),Asia Cargo Airlines,PK-YGW,27460/3021,1998,CFMI CFM56-3C1,0,0,0,"Destroyed, written off",Other,Khartoum International Airport (KRT) -Sudan,Standing,Cargo,-,-,,,https://asn.flightsafety.org/database/record.php?id=20230419-0,2023
20230421-0,record_php,2023-04-21,Friday 21 April 2023,,Antonov An-12BP,Al Quwwat al-Jawwiya As-Sudaniya (Sudanese Air Force),-,402010,,Ivchenko AI-20,0,0,0,"Destroyed, written off",Other,Khartoum International Airport (KRT) -Sudan,Standing,Military,-,-,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20230421-0,2023
20230421-1,record_php,2023-04-21,Friday 21 April 2023,,Antonov An-26,Al Quwwat al-Jawwiya As-Sudaniya (Sudanese Air Force),7705,3506,,Ivchenko AI-24,0,0,0,"Destroyed, written off",Other,Khartoum International Airport (KRT) -Sudan,Standing,Military,-,-,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20230421-1,2023
20230421-2,record_php,2023-04-21,Friday 21 April 2023,,Antonov An-26,Al Quwwat al-Jawwiya As-Sudaniya (Sudanese Air Force),7777,9905,,Ivchenko AI-24,0,0,0,"Destroyed, written off",Other,Khartoum International Airport (KRT) -Sudan,Standing,Military,-,-,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20230421-2,2023
20230421-3,record_php,2023-04-21,Friday 21 April 2023,,Antonov An-30,Al Quwwat al-Jawwiya As-Sudaniya (Sudanese Air Force),7708,1201,,,0,0,0,"Destroyed, written off",Other,Khartoum International Airport (KRT) -Sudan,Standing,Military,-,-,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20230421-3,2023
20230421-4,record_php,2023-04-21,Friday 21 April 2023,,Antonov An-32B,Al Quwwat al-Jawwiya As-Sudaniya (Sudanese Air Force),7709,2904,1991,,0,0,0,"Destroyed, written off",Other,Khartoum International Airport (KRT) -Sudan,Standing,Military,-,-,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20230421-4,2023
20230421-6,record_php,2023-04-21,Friday 21 April 2023,,Ilyushin Il-76TD,Badr Airlines,ST-BDN,1023413443,1992,,0,0,0,"Destroyed, written off",Other,Khartoum International Airport (KRT) -Sudan,Standing,Military,-,-,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20230421-6,2023
20230421-9,record_php,2023-04-21,Friday 21 April 2023,10:17,Beechcraft 200 Super King Air,Flytec SA,LV-WPM,BB-729,1980,,0,9,0,Substantial,Accident,"Salta-Martín Miguel de Güemes International Airport, SA (SLA) -Argentina",Landing,Passenger - Non-Scheduled/charter/Air Taxi,,"Salta-Martín Miguel de Güemes International Airport, SA (SLA/SASA)",JST,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20230421-9,2023
20230426-0,record_php,2023-04-26,Wednesday 26 April 2023,,Boeing 777-233LR,Air Canada,C-FIUF,35243/651,2007,General Electric GE90-110B1,0,278,0,"Substantial, repaired",Accident,"Sydney-Kingsford Smith International Airport, NSW (SYD) ? -Australia",Unknown,Passenger - Scheduled,"Vancouver International Airport, BC (YVR/CYVR)","Sydney-Kingsford Smith International Airport, NSW (SYD/YSSY)",,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20230426-0,2023
20230509-0,record_php,2023-05-09,Tuesday 9 May 2023,,Cessna 208 Caravan 675,Dimonim Air,PK-HVG,20800558,2014,Pratt & Whitney Canada PT6A-114A,0,,0,"Substantial, repaired",Accident,Yabi Airstrip -Indonesia,Landing,Unknown,Dekai - Yahukimo-Nop Goliat Airport (DEX/WAVD),,,Little or no information is available,https://asn.flightsafety.org/database/record.php?id=20230509-0,2023
20230510-0,record_php,2023-05-10,Wednesday 10 May 2023,07:49,Learjet 36A,Phoenix Air,N56PA,36-023,1976,Garrett TFE731,3,3,0,"Destroyed, written off",Accident,"1,7 km SW off San Clemente Island, CA -United States of America",En route,Military,"Port Hueneme-Point Mugu NAS, CA (NTD/KNTD)","Port Hueneme-Point Mugu NAS, CA (NTD/KNTD)",NTSB,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20230510-0,2023
20230511-0,record_php,2023-05-11,Thursday 11 May 2023,15:00,Hawker 900XP,Angkasa Super Services,PK-LRU,HA-0212,2012,Honeywell TFE731-50R,0,8,0,Substantial,Accident,Maleo Airport (MOH) -Indonesia,Landing,Passenger - Non-Scheduled/charter/Air Taxi,Jakarta-Halim Perdana Kusuma Airport (HLP/WIHH),Maleo Airport (MOH/WAFO),NTSC,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20230511-0,2023
20230511-1,record_php,2023-05-11,Thursday 11 May 2023,,Cessna 208B Grand Caravan,Nasional Global Aviasi,PK-NGA,208B2338,2012,,0,,0,"Substantial, repaired",Accident,Fentheik Airstrip -Indonesia,Landing,Cargo,Dekai - Yahukimo-Nop Goliat Airport (DEX/WAVD),,,Little or no information is available,https://asn.flightsafety.org/database/record.php?id=20230511-1,2023
20230512-0,record_php,2023-05-12,Friday 12 May 2023,12:19,Cessna 208B Grand Caravan,Bar Aviation,5X-RBR,208B1291,2007,Pratt & Whitney Canada PT6A-114A,0,2,0,"Destroyed, written off",Accident,Kampala-Kajjansi Airfield -Uganda,Landing,Ferry/positioning,Kampala-Kajjansi Airfield (HUKJ),Mweya Airport (HUMW),,,https://asn.flightsafety.org/database/record.php?id=20230512-0,2023
20230514-0,record_php,2023-05-14,Sunday 14 May 2023,19:00,Boeing 747-4R7F,Cargolux,LX-OCV,29731/1222,1999,Rolls-Royce RB211-524G,0,,0,"Substantial, repaired",Accident,Luxembourg-Findel Airport (LUX) -Luxembourg,Landing,Cargo,Luxembourg-Findel Airport (LUX/ELLX),"Chicago-O'Hare International Airport, IL (ORD/KORD)",ATI,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20230514-0,2023
20230515-0,record_php,2023-05-15,Monday 15 May 2023,12:47,Learjet 35A,GFD Aviation,D-CGFQ,35A-676,1993,Honeywell TFE731-2-2B,2,2,0,"Destroyed, written off",Accident,Hohn Air Base (ETNH) -Germany,Take off,Training,Hohn Air Base (ETNH),Hohn Air Base (ETNH),BFU,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20230515-0,2023
20230516-0,record_php,2023-05-16,Tuesday 16 May 2023,15:30,de Havilland Canada DHC-6 Twin Otter 300,Trans Maldivian Airways,8Q-TAQ,381,1973,Pratt & Whitney Canada PT6A-27,0,8,0,"Substantial, repaired",Accident,Vommuli Water Aerodrome -Maldives,Landing,Passenger - Non-Scheduled/charter/Air Taxi,Sun Siyam Iru Veli Maldives Water Aerodrome,Vommuli Water Aerodrome,AICC Maldives,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20230516-0,2023
20230518-0,record_php,2023-05-18,Thursday 18 May 2023,00:08,Honda HA-420 HondaJet,Upfrunt Services LLC,N255HJ,42000055,2017,GE Honda HF120,0,6,0,"Destroyed, written off",Accident,"Summerville Airport, SC -United States of America",Landing,Private,"Wilkesboro-Wilkes County Airport, NC (IKB/KUKF)","Summerville Airport, SC (KDYB)",NTSB,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20230518-0,2023
20230519-0,record_php,2023-05-19,Friday 19 May 2023,ca 11,Shorts SC.7 Skyvan 3A-100,Uganda Peoples Defence Force,AF-519,SH.1901,1972,,0,2,0,"Destroyed, written off",Accident,near Kalongo Airstrip -Uganda,Landing,Military,Nakasongola Air Base,Kalongo Airstrip,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20230519-0,2023
20230520-0,record_php,2023-05-20,Saturday 20 May 2023,c. 14,Viking Air DHC-6 Twin Otter 400,Seafly LLC,N153QS,869,2012,Pratt & Whitney Canada PT6A-34,2,2,0,"Destroyed, written off",Accident,"54 km W off Half Moon Bay Airport, CA (HAF) -Pacific Ocean",En route,Ferry/positioning,"Santa Rosa-Sonoma County Airport, CA (STS/KSTS)","Honolulu-Daniel K. Inouye International Airport, HI (HNL/PHNL)",NTSB,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20230520-0,2023
20230604-0,record_php,2023-06-04,Sunday 4 June 2023,c. 15,Cessna 560 Citation V,Encore Motors of Melbourne Inc,N611VG,560-0091,1990,Pratt & Whitney Canada JT15D-5,4,4,0,"Destroyed, written off",Accident,"near Montebello, VA -United States of America",En route,Private,"Elizabethton Municipal Airport, TN","Islip-Long Island MacArthur Airport, NY (ISP/KISP)",NTSB,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20230604-0,2023
20230606-0,record_php,2023-06-06,Tuesday 6 June 2023,20:17,Dassault Falcon 10,Premier LJ40 Inc,N87RT,106,1977,Garrett TFE731-2C,0,5,0,Substantial,Accident,"Panama City-Northwest Florida Beaches International Airport, FL (ECP) -United States of America",Landing,Private,"Atlanta-Cobb County-Mc Collum Field, GA (KRYY)","Panama City-Northwest Florida Beaches International Airport, FL (ECP/KECP)",NTSB,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20230606-0,2023
