record_id,record_source,accident_date,accident_date_raw,accident_time,aircraft_type,owner_operator,registration,msn,year_of_manufacture,engine_model,fatalities,occupants,other_fatalities,aircraft_damage,category,location,phase,nature,departure_airport,destination_airport,investigating_agency,confidence_rating,url,data_year
20190128-1,record_php,2019-01-28,Monday 28 January 2019,20:08,Boeing 727-2B6 Adv. (F),Kalitta Charters,N720CK,21298/1246,1977,Pratt & Whitney JT8D-15,0,4,0,"Substantial, written off",Accident,"Tuscaloosa Regional Airport, AL (TCL) -United States of America",Landing,Cargo,"Laredo International Airport, TX (LRD/KLRD)","Tuscaloosa Regional Airport, AL (TCL/KTCL)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190128-1,2019
20190128-2,record_php,2019-01-28,Monday 28 January 2019,06:17,Airbus A320-214 (WL),Frontier Airlines,N220FR,5661,2013,CFMI CFM56-5B4/P,0,126,0,"Substantial, repaired",Accident,"Denver International Airport, CO (DEN/KDEN) -United States of America",Pushback / towing,Passenger - Scheduled,"Denver International Airport, CO (DEN/KDEN)","Buffalo-Greater Buffalo International Airport, NY (BUF/KBUF)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190128-2,2019
20190129-0,record_php,2019-01-29,Tuesday 29 January 2019,18:11,Beechcraft B200 King Air,Guardian Flight,N13LY,BB-1718,2000,Pratt & Whitney Canada PT6A-52,3,3,0,"Destroyed, written off",Accident,"32 km W off Kake, AK -United States of America",En route,Ambulance,"Anchorage-Ted Stevens International Airport, AK (ANC/PANC)","Kake Airport, AK (PAFE)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190129-0,2019
20190130-0,record_php,2019-01-30,Wednesday 30 January 2019,09:12,Beechcraft 200 Super King Air,Air Tindi,C-GTUC,BB-268,1977,Pratt & Whitney Canada PT6A-42,2,2,0,"Destroyed, written off",Accident,"39 km ESE of Whatì/Lac La Martre Airport, NT (YLE) -Canada",En route,Unknown,"Yellowknife Airport, NT (YZF/CYZF)","Whatì/Lac La Martre Airport, NT (YLE)",TSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190130-0,2019
20190204-0,record_php,2019-02-04,Monday 4 February 2019,,Boeing 737-332,"Tarco Air, opf Sudan Airways",ST-TAL,25996/2488,1993,CFMI CFM56-3B1,0,91,0,None,Unlawful Interference,Khartoum-Civil Airport -Sudan,En route,Passenger - Scheduled,Cairo International Airport (CAI/HECA),Khartoum-Civil Airport (KRT/HSSS),,,https://asn.flightsafety.org/database/record.php?id=20190204-0,2019
20190208-0,record_php,2019-02-08,Friday 8 February 2019,12:16,Convair C-131B Samaritan,Conquest Air Cargo,N145GT,256,1955,Pratt & Whitney R-2800-CB3,1,2,0,"Destroyed, written off",Accident,"21 km E off Bay Harbor Islands, FL -United States of America",En route,Cargo,Nassau-Lynden Pindling International Airport (NAS/MYNN),"Miami-Opa locka Executive Airport, FL (OPF/KOPF)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190208-0,2019
20190208-1,record_php,2019-02-08,Friday 8 February 2019,19:07,Airbus A321-251N,Novair,SE-RKA,7746,2017,CFMI LEAP-1A32,0,212,0,"Substantial, repaired",Accident,Billund Airport (BLL) -Denmark,Landing,Passenger - Scheduled,Lanzarote Airport (ACE/GCRR),Billund Airport (BLL/EKBI),HCLJ,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190208-1,2019
20190209-0,record_php,2019-02-09,Saturday 9 February 2019,,Embraer ERJ 190AR (ERJ-190-100 IGW),Kenya Airways,5Y-KYR,19000468,2011,General Electric CF34-10E6,0,,0,"Substantial, written off",Other,Nairobi-Jomo Kenyatta International Airport (NBO) -Kenya,Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20190209-0,2019
20190209-1,record_php,2019-02-09,Saturday 9 February 2019,,Embraer ERJ 190AR (ERJ-190-100 IGW),Kenya Airways,5Y-FFF,19000594,2013,General Electric CF34-10E6,0,,0,"Substantial, written off",Other,Nairobi-Jomo Kenyatta International Airport (NBO) -Kenya,Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20190209-1,2019
20190209-2,record_php,2019-02-09,Saturday 9 February 2019,13:40,Cessna 208 Caravan I,RICO Taxi Aéreo,PR-RTA,20800380,2004,,0,10,0,"Substantial, written off",Accident,"231 km SSW of Caracaraí, RR -Brazil",Landing,Passenger - Non-Scheduled/charter/Air Taxi,"Manaus-Eduardo Gomes International Airport, AM (MAO/SBEG)",,CENIPA,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190209-2,2019
20190211-0,record_php,2019-02-11,Monday 11 February 2019,10:06,Raytheon Beechjet 400A,Stein's Aircraft Services,N750TA,RK-226,1999,Pratt & Whitney Canada JT15D-5,0,3,0,Substantial,Accident,"Richmond Municipal Airport, IN (RID) -United States of America",Landing,Executive,"Waukesha Airport, WI (UES/KUES)","Richmond Municipal Airport, IN (RID/KRID)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190211-0,2019
20190213-0,record_php,2019-02-13,Wednesday 13 February 2019,09:45,Boeing 747-406M,KLM Royal Dutch Airlines,PH-BFV,28460/1225,1999,General Electric CF6-80C2B1F,0,,0,"Minor, repaired",Accident,Amsterdam-Schiphol International Airport (AMS/EHAM) -Netherlands,Pushback / towing,Passenger - Scheduled,Amsterdam-Schiphol International Airport (AMS/EHAM),"Los Angeles International Airport, CA (LAX/KLAX)",Dutch Safety Board,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20190213-0,2019
20190213-1,record_php,2019-02-13,Wednesday 13 February 2019,09:45,Boeing 787-9 Dreamliner,KLM Royal Dutch Airlines,PH-BHA,36113/356,2015,GE GEnx-1B,0,,0,"Minor, repaired",Accident,Amsterdam-Schiphol International Airport (AMS/EHAM) -Netherlands,Standing,Passenger - Scheduled,Amsterdam-Schiphol International Airport (AMS/EHAM),"Atlanta Hartsfield-Jackson International Airport, GA (ATL/KATL)",Dutch Safety Board,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20190213-1,2019
20190223-0,record_php,2019-02-23,Saturday 23 February 2019,12:39,Boeing 767-375ER (BCF) (WL),"Amazon Air, opb Atlas Air",N1217A,25865/430,1992,General Electric CF6-80C2B6F,3,3,0,"Destroyed, written off",Accident,"Trinity Bay, near Anahuac, TX -United States of America",En route,Cargo,"Miami International Airport, FL (MIA/KMIA)","Houston-George Bush Intercontinental Airport, TX (IAH/KIAH)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190223-0,2019
20190224-0,record_php,2019-02-24,Sunday 24 February 2019,,Boeing 737-8E9 (WL),Biman Bangladesh Airlines,S2-AHV,40335/5715,2015,CFMI CFM56-7BE,1,148,0,Minor,Unlawful Interference,Chittagong-Shah Amanat International Airport (CGP) -Bangladesh,En route,Passenger - Scheduled,Dhaka-Shahjalal International Airport (DAC/VGHS),Chittagong-Shah Amanat International Airport (CGP/VGEG),,,https://asn.flightsafety.org/database/record.php?id=20190224-0,2019
20190225-0,record_php,2019-02-25,Monday 25 February 2019,,de Havilland Canada EO-5C (DHC-7-102),United States Army,N89068,88,1982,Pratt & Whitney Canada PT6A-50,0,,0,"Substantial, written off",Accident,Pyongtaek-Desiderio AAF -South Korea,Landing,Military,Pyongtaek-Desiderio AAF (RKSG),Pyongtaek-Desiderio AAF (RKSG),,,https://asn.flightsafety.org/database/record.php?id=20190225-0,2019
20190226-0,record_php,2019-02-26,Tuesday 26 February 2019,12:44,Gulfstream G200 Galaxy,Silk Way Business Aviation,4K-AZ88,189,2008,Pratt & Whitney Canada PW306A,0,6,0,Substantial,Accident,Moskva-Sheremetyevo Airport (SVO) -Russia,Landing,Executive,Baku-Heydar Aliyev International Airport (GYD/UBBB),Moskva-Sheremetyevo Airport (SVO/UUEE),MAK,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190226-0,2019
20190303-0,record_php,2019-03-03,Sunday 3 March 2019,08:56,Beechcraft 1900D,Tassili Airlines,7T-VIO,UE-366,1999,Pratt & Whitney Canada PT6A-67D,0,16,0,Substantial,Accident,Ouargla-Ain Beida Airport (OGX) -Algeria,Landing,Passenger - Non-Scheduled/charter/Air Taxi,,Ouargla-Ain Beida Airport (OGX/DAUU),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20190303-0,2019
20190303-1,record_php,2019-03-03,Sunday 3 March 2019,16:00,Honda HA-420 HondaJet,Banyan Jet Service,N105HJ,105,2019,GE Honda HF120,0,0,0,"Destroyed, written off",Other,"Eufaula-Weedon Field, AL (EUF/KEUF) -United States of America",Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20190303-1,2019
20190303-2,record_php,2019-03-03,Sunday 3 March 2019,20:31,Airbus A320-214 (WL),Avianca Brasil,PR-OCW,6813,2015,CFMI CFM56-5B4/P,0,168,0,"Substantial, repaired",Accident,"Rio de Janeiro/Galeão-Antonio Carlos Jobim International Airport, RJ -Brazil",Landing,Passenger - Scheduled,"Salvador-Deputado Luís Eduardo Magalhães International Airport, BA (SSA/SBSV)","Rio de Janeiro/Galeão-Antonio Carlos Jobim International Airport, RJ (GIG/SBGL)",CENIPA,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190303-2,2019
20190303-3,record_php,2019-03-03,Sunday 3 March 2019,16:00,Bombardier BD-100 Challenger 350,private,N715CG,20537,2015,Honeywell AS907-2-1A,0,0,0,"Destroyed, written off",Other,"Eufaula-Weedon Field, AL (EUF/KEUF) -United States of America",Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20190303-3,2019
20190304-0,record_php,2019-03-04,Monday 4 March 2019,11:43,Embraer EMB-145XR,"United Express, opb CommutAir",N14171,14500859,2004,Allison AE3007A1,0,31,0,"Substantial, written off",Accident,"Presque Isle International Airport, ME (PQI) -United States of America",Landing,Passenger - Scheduled,"Newark-Liberty International Airport, NJ (EWR/KEWR)","Presque Isle International Airport, ME (PQI/KPQI)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190304-0,2019
20190304-1,record_php,2019-03-04,Monday 4 March 2019,14:14,Cessna 208B Grand Caravan,Amik Aviation,C-FAFV,208B0528,1996,Pratt & Whitney Canada PT6A-114A,0,7,0,"Substantial, repaired",Accident,"1,4 km S of Little Grand Rapids Airport, MB (ZGR) -Canada",Approach,Passenger - Non-Scheduled/charter/Air Taxi,"Winnipeg/St. Andrews Airport, MB (CYAV)","Little Grand Rapids Airport, MB (ZGR/CZGR)",TSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190304-1,2019
20190307-0,record_php,2019-03-07,Thursday 7 March 2019,19:30,Learjet 35A,Baires Fly,LV-BNR,35-373,1981,,0,4,0,"Substantial, written off",Accident,"Buenos Aires-Jorge Newbery Airport, BA (AEP) -Argentina",Landing,Passenger - Non-Scheduled/charter/Air Taxi,"Rosario-Islas Malvinas International Airport, SF (ROS/SAAR)","Buenos Aires-Jorge Newbery Airport, BA (AEP/SABE)",JIAAC,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190307-0,2019
20190309-0,record_php,2019-03-09,Saturday 9 March 2019,10:36,Douglas DC-3,LASER Aéreo Colombia,HK-2494,33105/16357,1945,Pratt & Whitney R-1830-92,14,14,0,"Destroyed, written off",Accident,"Finca La Bendición, San Martín -Colombia",Approach,Passenger - Non-Scheduled/charter/Air Taxi,San Jose del Guaviare-Jorge E. González T. Airport (SJE/SKSJ),Villavicencio Airport (VVC/SKVV),Aerocivil,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190309-0,2019
20190309-1,record_php,2019-03-09,Saturday 9 March 2019,15:47,Gulfstream G-IV,Waffle House Inc.,N505GF,1275,1995,Rolls-Royce Tay 611-8,0,14,0,"Substantial, written off",Accident,"Atlanta-DeKalb Peachtree Airport, GA (PDK) -United States of America",Landing,Executive,"Bozeman Yellowstone International Airport, MT (BZN/KBZN)","Atlanta-DeKalb Peachtree Airport, GA (PDK/KPDK)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190309-1,2019
20190310-0,record_php,2019-03-10,Sunday 10 March 2019,08:44,Boeing 737 MAX 8,Ethiopian Airlines,ET-AVJ,62450/7243,2018,CFMI LEAP-1B,157,157,0,"Destroyed, written off",Accident,50 km ESE of Addis Ababa-Bole Airport (ADD) -Ethiopia,En route,Passenger - Scheduled,Addis Ababa-Bole Airport (ADD/HAAB),Nairobi-Jomo Kenyatta International Airport (NBO/HKJK),AAIB Ethiopia,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190310-0,2019
20190310-1,record_php,2019-03-10,Sunday 10 March 2019,,Hawker Siddeley HS-125-600A,private,fake reg.,256046,,,1,2,0,"Destroyed, written off",Accident,"near San Pedro Peralta, Chetumal, Quintana Roo -Mexico",Landing,Illegal Flight,,,,,https://asn.flightsafety.org/database/record.php?id=20190310-1,2019
20190310-2,record_php,2019-03-10,Sunday 10 March 2019,09:45,Bombardier CL-600-2C10 Regional Jet CRJ-702ER,"PSA Airlines, opf American Eagle",N530EA,10308,2010,General Electric CF34-8C5B1,0,61,0,"Substantial, repaired",Accident,"Charlotte-Douglas International Airport, NC (CLT/KCLT) -United States of America",Taxi,Passenger - Scheduled,"Charlotte-Douglas International Airport, NC (CLT/KCLT)","Augusta-Bush Field, GA (AGS/KAGS)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190310-2,2019
20190310-3,record_php,2019-03-10,Sunday 10 March 2019,09:45,Bombardier CRJ-900LR,"PSA Airlines, opf American Eagle",N569NN,15356,2015,General Electric CF34-8C5B1,0,70,0,"Substantial, repaired",Accident,"Charlotte-Douglas International Airport, NC (CLT/KCLT) -United States of America",Taxi,Passenger - Scheduled,"Charlotte-Douglas International Airport, NC (CLT/KCLT)","Nashville International Airport, TN (BNA/KBNA)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190310-3,2019
20190311-0,record_php,2019-03-11,Monday 11 March 2019,,de Havilland Canada CC-138 Twin Otter (DHC-6),Royal Canadian Air Force - RCAF,13803,305,1971,,0,7,0,Substantial,Accident,"140 km N Inuvik, NT -Canada",Landing,Military,,,,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190311-0,2019
20190312-0,record_php,2019-03-12,Tuesday 12 March 2019,13:35,Beechcraft A100 King Air,Golden Wings Aviation Inc.,N945WS,B-94,1972,Garrett TPE331,0,4,0,"Substantial, repaired",Accident,"Latrobe-Westmoreland County Airport, PA (LBE) -United States of America",Landing,Executive,"Harrisburg-Capital City Airport, PA (HAR/KCXY)","Monongahela-Rostraver Airport, PA (KFWQ)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190312-0,2019
20190314-0,record_php,2019-03-14,Thursday 14 March 2019,22:15,Cessna 650 Citation III,RP Sales and Leasing Inc.,N220CM,650-0160,1988,Honeywell TFE-731,0,4,0,"Substantial, written off",Accident,"Orlando Sanford International Airport, FL (SFB) -United States of America",Taxi,Private,"Charleston-Yeager Airport, WV (CRW/KCRW)","Orlando Sanford International Airport, FL (SFB/KSFB)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190314-0,2019
20190318-0,record_php,2019-03-18,Monday 18 March 2019,03:11,Bombardier BD-100-1A10 Challenger 300,Berjaya Air,9M-TST,20135,2006,,0,12,1,"Substantial, written off",Accident,Kuala Lumpur-Sultan Abdul Aziz Shah Airport (SZB) -Malaysia,Landing,Executive,Jaipur-Sanganer Airport (JAI/VIJP),Kuala Lumpur-Sultan Abdul Aziz Shah Airport (SZB/WMSA),AAIB Malaysia,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190318-0,2019
20190318-1,record_php,2019-03-18,Monday 18 March 2019,15:37,IAI 1124 Westwind,Sundance Airport FBO LLC,N4MH,232,1978,Garrett TFE731-3D-1G,2,2,0,"Destroyed, written off",Accident,"Oklahoma City-Sundance Airport, OK (HSD) -United States of America",Landing,Private,"Panama City-Northwest Florida Beaches International Airport, FL (ECP/KECP)","Oklahoma City-Sundance Airpark, OK (HSD/KHSD)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190318-1,2019
20190319-0,record_php,2019-03-19,Tuesday 19 March 2019,21:35,Fokker 100,Iran Air,EP-IDG,11302,1991,Rolls-Royce Tay 650-15,0,33,0,"Substantial, written off",Accident,Tehran-Mehrabad Airport (THR/OIII) -Iran,Landing,Passenger - Scheduled,Qeshm International Airport (GSM/OIKQ),Tehran-Mehrabad Airport (THR/OIII),AAIB Iran,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190319-0,2019
20190322-0,record_php,2019-03-22,Friday 22 March 2019,,Rockwell Sabreliner 60,private,N990PA,306-114,1976,,0,,0,"Destroyed, written off",Accident,ca 14 km E of Bajamar -Honduras,Landing,Illegal Flight,,,,,https://asn.flightsafety.org/database/record.php?id=20190322-0,2019
20190323-0,record_php,2019-03-23,Saturday 23 March 2019,18:20,Beechcraft B200 Super King Air,Major Blue Air,A2-MBM,BB-1489,1994,,1,1,0,"Destroyed, written off",Unlawful Interference,Matsieng Aerodrome -Botswana,"Manoeuvring  (airshow, firefighting, ag.ops.)",Illegal Flight,Gaborone-Sir Seretse Khama International Airport (GBE/FBSK),-,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20190323-0,2019
20190323-1,record_php,2019-03-23,Saturday 23 March 2019,21:10,Airbus A320-232,Wizz Air,HA-LPL,3166,2007,IAE V2527-A5,0,165,0,"Minor, repaired",Accident,Bristol Airport (BRS/EGGD) -United Kingdom,Pushback / towing,Passenger - Scheduled,Bristol Airport (BRS/EGGD),Katowice-Pyrzowice Airport (KTW/EPKT),AAIB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190323-1,2019
20190327-0,record_php,2019-03-27,Wednesday 27 March 2019,,Antonov An-2,Empresa Nacional de Servicios Aéreos-ENSA,CU-A1825,,,,0,,0,Substantial,Accident,Alonso de Rojas -Cuba,"Manoeuvring  (airshow, firefighting, ag.ops.)",Agricultural,,,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20190327-0,2019
20190327-1,record_php,2019-03-27,Wednesday 27 March 2019,19:25,Boeing 737-7H4 (WL),Southwest Airlines,N249WN,34951/2005,2006,CFMI CFM56-7B24,0,,0,"Substantial, repaired",Accident,"near Nashville International Airport, TN (BNA) -United States of America",Approach,Passenger - Scheduled,"Pittsburgh-Greater Pittsburgh International Airport, PA (PIT/KPIT)","Nashville International Airport, TN (BNA/KBNA)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190327-1,2019
20190403-0,record_php,2019-04-03,Wednesday 3 April 2019,15:10,Airbus A320-214,easyJet,G-EZWC,5236,2012,CFMI CFM56-5B4/3,0,186,0,"Minor, repaired",Accident,Belfast International Airport (BFS/EGAA) -United Kingdom,Pushback / towing,Passenger - Scheduled,Belfast International Airport (BFS/EGAA),Málaga Airport (AGP/LEMG),AAIB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190403-0,2019
20190404-0,record_php,2019-04-04,Thursday 4 April 2019,10:56,de Havilland Canada DHC-8-402Q Dash 8,Austrian Airlines,OE-LGM,4319,2010,Pratt & Whitney Canada PW150A,0,78,0,"Substantial, repaired",Accident,Innsbruck-Kranebitten Airport (INN) -Austria,Landing,Passenger - Scheduled,Wien-Schwechat International Airport (VIE/LOWW),Innsbruck-Kranebitten Airport (INN/LOWI),UUS Austria,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190404-0,2019
20190404-1,record_php,2019-04-04,Thursday 4 April 2019,20:17,McDonnell Douglas MD-88,Delta Air Lines,N977DL,53258/1848,1991,Pratt & Whitney JT8D-219,0,,0,"Substantial, written off",Accident,"Atlanta Hartsfield-Jackson International Airport, GA (ATL/KATL) -United States of America",Taxi,Passenger - Scheduled,"Syracuse-Hancock International Airport, NY (SYR/KSYR)","Atlanta Hartsfield-Jackson International Airport, GA (ATL/KATL)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190404-1,2019
20190408-0,record_php,2019-04-08,Monday 8 April 2019,,British Aerospace 4100 Jetstream 41,Sky High Aviation Services,HI1038,41033,1994,,0,,0,Substantial,Accident,Dominica Douglas-Charles Airport (DOM) -Dominica,Landing,Passenger - Scheduled,Santo Domingo-Las Américas José Francisco Peña Gómez Int'l Airport (SDQ/MDSD),Dominica Douglas-Charles Airport (DOM/TDPD),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20190408-0,2019
20190410-0,record_php,2019-04-10,Wednesday 10 April 2019,20:40,Airbus A321-231 (WL),American Airlines,N114NN,6046,2014,IAE V2533-A5,0,110,0,"Substantial, written off",Accident,"New York-John F. Kennedy International Airport, NY (JFK) -United States of America",Take off,Passenger - Scheduled,"New York-John F. Kennedy International Airport, NY (JFK/KJFK)","Los Angeles International Airport, CA (LAX/KLAX)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190410-0,2019
20190413-0,record_php,2019-04-13,Saturday 13 April 2019,15:14,Rockwell Sabreliner 65,Classic Aviation,N265DS,465-45,1980,Garrett TFE731,3,3,0,"Destroyed, written off",Accident,"near New Albany, MS -United States of America",En route,Private,"Oxford-University Airport, MS (UOX/KUOX)","Hamilton-Marion County Airport, AL (HAB/KHAB)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190413-0,2019
20190414-0,record_php,2019-04-14,Sunday 14 April 2019,09:07,Let L-410UVP-E20,Summit Air,9N-AMH,2914,2013,General Electric H80-200,1,3,2,"Destroyed, written off",Accident,Lukla-Tenzing-Hillary Airport (LUA) -Nepal,Take off,Ferry/positioning,Lukla-Tenzing-Hillary Airport (LUA/VNLK),Ramechhap Airport (RHP/VNRC),Nepal AAIC,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190414-0,2019
20190416-0,record_php,2019-04-16,Tuesday 16 April 2019,11:00,Pilatus Britten-Norman BN-2B-27 Islander,Archipiélagos Servicios Aéreos,CC-CYR,2169,1983,Lycoming O-540-E4C5,6,6,0,"Destroyed, written off",Accident,"0,4 km W of Puerto Montt-Marcel Marchant Airport (SCPF) -Chile",Initial climb,Passenger - Non-Scheduled/charter/Air Taxi,Puerto Montt-Marcel Marchant Airport (SCPF),Ayacara Airport (SCAY),DGAC Chile,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20190416-0,2019
