record_id,record_source,accident_date,accident_date_raw,accident_time,aircraft_type,owner_operator,registration,msn,year_of_manufacture,engine_model,fatalities,occupants,other_fatalities,aircraft_damage,category,location,phase,nature,departure_airport,destination_airport,investigating_agency,confidence_rating,url,data_year
20150110-0,record_php,2015-01-10,Saturday 10 January 2015,11:05,Boeing 737-43Q (SF),"ASKY Airlines, lsf Ethiopian Airlines",ET-AQV,28493/2838,1996,CFMI CFM56-3C1,0,3,0,"Substantial, written off",Accident,Accra-Kotoka Airport (ACC) -Ghana,Landing,Cargo,Lome Airport (LFW/DXXX),Accra-Kotoka Airport (ACC/DGAA),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20150110-0,2015
20150111-0,record_php,2015-01-11,Sunday 11 January 2015,13:30,de Havilland Canada DHC-6 Twin Otter 300,Trigana Air Service,PK-YRU,685,1980,Pratt & Whitney Canada PT6A-27,0,3,0,"Substantial, repaired",Accident,Enarotali Airport (EWI) -Indonesia,Landing,Ferry/positioning,Timika-Moses Kilangin (Tembagapura) Airport (TIM/WABP),Enarotali Airport (EWI/WABT),,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20150111-0,2015
20150112-0,record_php,2015-01-12,Monday 12 January 2015,,Dornier 328-110,"Sun-Air of Scandinavia, opf British Airways",D-CIRD,3011,1994,Pratt & Whitney Canada PW119B,0,,0,"Substantial, written off",Other,Hamburg-Fuhlsbüttel Airport (HAM/EDDH) -Germany,Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20150112-0,2015
20150115-0,record_php,2015-01-15,Thursday 15 January 2015,01:45,British Aerospace ATP-F (LFD),Atlantic Airlines,G-BTPC,2010,1988,Pratt & Whitney Canada PW126,0,2,0,"Minor, repaired",Accident,Coventry-Baginton Airport (CVT) -United Kingdom,Standing,Cargo,Coventry-Baginton Airport (CVT/EGBE),Dublin Airport (DUB/EIDW),AAIB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20150115-0,2015
20150116-0,record_php,2015-01-16,Friday 16 January 2015,,Britten-Norman BN-2A-8 Islander,Chapi Air,YV2238,296,1971,,0,10,0,Substantial,Accident,Los Roques Airport (LRV) -Venezuela,Landing,Passenger,Higuerote Airport (HGE/SVHG),Los Roques Airport (LRV/SVRS),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20150116-0,2015
20150117-0,record_php,2015-01-17,Saturday 17 January 2015,13:35,Bombardier BD-700-1A11 Global 5000,Challenger Aero Corporation Metro Manila,RP-C9363,9363,2009,,0,16,0,"Substantial, written off",Accident,Tacloban Airport (TAC) -Philippines,Take off,Executive,Tacloban Airport (TAC/RPVA),Manila-Ninoy Aquino International Airport (MNL/RPLL),,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20150117-0,2015
20150118-0,record_php,2015-01-18,Sunday 18 January 2015,,Antonov An-26,Syrian Air Force,YK-AND,3008,1975,Ivchenko AI-24,30,30,0,"Destroyed, written off",Accident,near Abu adh Dhuhur Air Base -Syria,Approach,Military,,Abu adh Dhuhur Air Base,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20150118-0,2015
20150120-0,record_php,2015-01-20,Tuesday 20 January 2015,15:40,Antonov An-2P,Olimp Air,UP-A0314,1G149-70,1973,,6,7,0,"Destroyed, written off",Accident,20 km from Shatyrkul Mine -Kazakhstan,En route,Passenger - Non-Scheduled/charter/Air Taxi,Balkhash Airport (BXH/UAAH),Shatyrkul Mine,,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20150120-0,2015
20150120-1,record_php,2015-01-20,Tuesday 20 January 2015,,IRMA/Pilatus Britten-Norman BN-2T Islander,Xcel Aviation,ZS-NAT,2158,1986,Allison 250-B17C,0,2,0,Substantial,Accident,"Dawlatabad district, Balkh province -Afghanistan",Unknown,Unknown,,,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20150120-1,2015
20150120-2,record_php,2015-01-20,Tuesday 20 January 2015,10:55,Fokker 100,"Swiss International Air Lines, opb Helvetic Airways",HB-JVE,11459,1993,Rolls-Royce Tay 650-15,0,,0,"Substantial, repaired",Accident,Nürnberg Airport (NUE) -Germany,Standing,Passenger - Scheduled,Nürnberg Airport (NUE/EDDN),Zürich-Kloten Airport (ZRH/LSZH),BFU,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20150120-2,2015
20150126-0,record_php,2015-01-26,Monday 26 January 2015,16:45,Boeing 737-8KN (WL),flydubai,A6-FEK,40282/4738,2013,CFMI CFM56-7B27E,0,,0,"Minor, repaired",Unlawful Interference,near Baghdad International Airport (BGW) -Iraq,Approach,Passenger - Scheduled,Dubai Airport (DXB/OMDB),Baghdad International Airport (BGW/ORBI),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20150126-0,2015
20150129-0,record_php,2015-01-29,Thursday 29 January 2015,,Canadair CL-600-2A12 Challenger 601,Dinama Aircorp,N214FW,3008,1983,,3,3,0,"Destroyed, written off",Unlawful Interference,off Boca Druif -Aruba,En route,Illegal Flight,,,,,https://asn.flightsafety.org/database/record.php?id=20150129-0,2015
20150130-0,record_php,2015-01-30,Friday 30 January 2015,,Ilyushin Il-76T,Libyan Air Cargo,5A-DNK,0013430882,1981,,0,0,0,"Destroyed, written off",Unlawful Interference,Tripoli-Mitiga International Airport (MJI) -Libya,Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20150130-0,2015
20150202-0,record_php,2015-02-02,Monday 2 February 2015,07:36,British Aerospace 4100 Jetstream 41,Sky Express,SX-DIA,41075,1995,Garrett TPE331-14GR,0,19,0,"Substantial, written off",Accident,Rhodes/Paradisi-Diagoras Airport (RHO) -Greece,Landing,Passenger - Scheduled,Heraklion Airport (HER/LGIR),Rhodes/Paradisi-Diagoras Airport (RHO/LGRP),AAIASB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20150202-0,2015
20150204-0,record_php,2015-02-04,Wednesday 4 February 2015,10:54,ATR 72-600 (72-212A),TransAsia Airways,B-22816,1141,2014,P&W Canada PW127M,43,58,0,"Destroyed, written off",Accident,"5,3 km E of Taipei-Songshan Airport (TSA) -Taiwan",Initial climb,Passenger - Scheduled,Taipei-Songshan Airport (TSA/RCSS),Kinmen-Shang-Yi Airport (KNH/RCBS),ASC,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20150204-0,2015
20150209-0,record_php,2015-02-09,Monday 9 February 2015,06:15,de Havilland Canada DHC-6 Twin Otter 200,Eagle Air Transport,N30EA,191,1968,Pratt & Whitney Canada PT6A-27,0,1,0,"Substantial, repaired",Accident,"Sebastian Municipal Airport, FL -United States of America",Taxi,Ferry/positioning,"Sebastian Municipal Airport, FL",George Town-Exuma International Airport (GGT/MYEG),NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20150209-0,2015
20150209-1,record_php,2015-02-09,Monday 9 February 2015,06:15,de Havilland Canada DHC-6 Twin Otter 200,Eagle Air Transport,N70EA,139,1968,Pratt & Whitney Canada PT6A-27,0,1,0,"Substantial, repaired",Accident,"Sebastian Municipal Airport, FL -United States of America",Standing,Ferry/positioning,"Sebastian Municipal Airport, FL",George Town-Exuma International Airport (GGT/MYEG),NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20150209-1,2015
20150209-2,record_php,2015-02-09,Monday 9 February 2015,22:07,Embraer ERJ-190AR (ERJ-190-100 IGW),US Airways,N953UW,19000133,2007,General Electric CR3410E6,0,56,0,"Substantial, repaired",Accident,"Houston-George Bush Intercontinental Airport, TX (IAH) -United States of America",Landing,Passenger - Scheduled,"Philadelphia International Airport, PA (PHL/KPHL)","Houston-George Bush Intercontinental Airport, TX (IAH/KIAH)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20150209-2,2015
20150211-0,record_php,2015-02-11,Wednesday 11 February 2015,14:39,Beechcraft 1900C,Aeropanamericano,YV1674,UC-47,1988,Pratt & Whitney Canada PT6A-65B,4,4,0,"Destroyed, written off",Accident,"4,5 km W of Miami Executive Airport, FL (TMB) -United States of America",Initial climb,Ferry/positioning,"Miami Executive Airport, FL (TMB/KTMB)",Providenciales International Airport (PLS/MBPV),NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20150211-0,2015
20150214-0,record_php,2015-02-14,Saturday 14 February 2015,20:58,Antonov An-32B,Força Aérea Nacional Angolana - FANA,T-256,2108,1989,,0,47,0,"Destroyed, written off",Accident,Malange Airport (MEG) -Angola,Landing,Military,Saurimo Airport (VHC/FNSA),Luanda Airport (LAD/FNLU),,,https://asn.flightsafety.org/database/record.php?id=20150214-0,2015
20150214-1,record_php,2015-02-14,Saturday 14 February 2015,15:30,Antonov An-26B-100,Força Aérea de Moçambique,FA312,11603 ?,1981,Ivchenko AI-24,0,6,0,"Substantial, written off",Accident,near Quelimane Airport -Mozambique,Take off,Military,Quelimane Airport (UEL/FQQL),Mocuba Airstrip,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20150214-1,2015
20150218-0,record_php,2015-02-18,Wednesday 18 February 2015,,Antonov An-26B,Genex Ltd.,EW-246TG,14403,1986,Ivchenko AI-24,0,,0,Substantial,Other,Kyiv-Borispol Airport (KBP) -Ukraine,Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20150218-0,2015
20150218-1,record_php,2015-02-18,Wednesday 18 February 2015,,Yakovlev Yak-40,BPV Group,UR-MIG,9641250,1976,,0,0,0,Substantial,Other,Kyiv-Borispol Airport (KBP) -Ukraine,Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20150218-1,2015
20150218-2,record_php,2015-02-18,Wednesday 18 February 2015,14:30,Airbus A300B4-605R (F),Unique Air,A6-JIM,643,1992,General Electric CF6-80C2A5,0,,0,"Substantial, repaired",Accident,Sharjah Airport (SHJ) -United Arab Emirates,Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20150218-2,2015
20150218-3,record_php,2015-02-18,Wednesday 18 February 2015,,Tupolev Tu-154B-2,Russian Air Force,RA-85587,83A587,1983,,0,0,0,"Destroyed, written off",Other,Samara Airport (KUF) -Russia,Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20150218-3,2015
20150223-0,record_php,2015-02-23,Monday 23 February 2015,19:54,British Aerospace BAe-146-200,"Cello Aviation, opf Aurigny Air Services",G-RAJJ,E2108,1988,Lycoming ALF502R-5,0,51,0,"Minor, repaired",Accident,"Guernsey Airport, Channel Islands (GCI) -United Kingdom",Landing,Passenger - Scheduled,London-Gatwick Airport (LGW/EGKK),"Guernsey Airport, Channel Islands (GCI/EGJB)",AAIB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20150223-0,2015
20150224-0,record_php,2015-02-24,Tuesday 24 February 2015,18:25,de Havilland Canada DHC-8-102,"Air Canada Express, opb Jazz Aviation",C-GTAI,078,1987,Pratt & Whitney Canada PW120A,0,18,0,"Substantial, repaired",Accident,"Sault Ste. Marie Airport, ON (YAM) -Canada",Landing,Passenger - Scheduled,"Toronto-Pearson International Airport, ON (YYZ/CYYZ)","Sault Ste. Marie Airport, ON (YAM/CYAM)",TSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20150224-0,2015
20150224-1,record_php,2015-02-24,Tuesday 24 February 2015,06:12,Cessna 208B Super Cargomaster,FedEx Express,N989FX,208B2403,2012,Pratt & Whitney Canada PT6A-114A,0,1,0,"Substantial, repaired",Accident,"Baltimore/Washington International Thurgood Marshall Airport, MD (BWI) -United States of America",Taxi,Cargo,"Newark-Liberty International Airport, NJ (EWR/KEWR)","Baltimore/Washington International Thurgood Marshall Airport, MD (BWI/KBWI)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20150224-1,2015
20150226-0,record_php,2015-02-26,Thursday 26 February 2015,07:45,Boeing 757-28A (PCF),Cargojet Airways,C-GIAJ,23767/127,1987,Rolls-Royce RB211-535E4,0,2,0,"Substantial, repaired",Accident,"St. John's Airport, NF (YYT) -Canada",Standing,Cargo,"Halifax-Stanfield International Airport, NS (YHZ/CYHZ)","St. John's Airport, NL (YYT/CYYT)",,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20150226-0,2015
20150301-0,record_php,2015-03-01,Sunday 1 March 2015,16:15,Canadair CL-600-2B16 Challenger 601-3A,"Six Hundred NP, LLC",N600NP,3002,1983,General Electric CF34-3A,0,9,0,"Substantial, written off",Accident,"Marco Island Airport, FL (MRK) -United States of America",Landing,Executive,"Marathon-Florida Keys Airport, FL (MTH/KMTH)","Marco Island Airport, FL (MRK/KMKY)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20150301-0,2015
20150304-0,record_php,2015-03-04,Wednesday 4 March 2015,07:44,Airbus A330-303,THY Turkish Airlines,TC-JOC,1522,2014,General Electric CF6-80E1A3,0,235,0,"Substantial, written off",Accident,Kathmandu-Tribhuvan Airport (KTM) -Nepal,Landing,Passenger - Scheduled,Istanbul-Atatürk International Airport (IST/LTBA),Kathmandu-Tribhuvan Airport (KTM/VNKT),Nepal AAIC,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20150304-0,2015
20150304-1,record_php,2015-03-04,Wednesday 4 March 2015,15:15,British Aerospace ATP-F (LFD),Deraya Air Taxi,PK-DGB,2029,1990,Pratt & Whitney Canada PW126A,0,2,0,"Substantial, written off",Accident,Wamena Airport (WMX) -Indonesia,Landing,Cargo,Jayapura-Sentani Airport (DJJ/WAJJ),Wamena Airport (WMX/WAJW),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20150304-1,2015
20150305-0,record_php,2015-03-05,Thursday 5 March 2015,11:02,McDonnell Douglas MD-88,Delta Air Lines,N909DL,49540/1395,1987,Pratt & Whitney JT8D-219,0,132,0,"Substantial, written off",Accident,"New York-La Guardia Airport, NY (LGA) -United States of America",Landing,Passenger - Scheduled,"Atlanta Hartsfield-Jackson International Airport, GA (ATL/KATL)","New York-La Guardia Airport, NY (LGA/KLGA)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20150305-0,2015
20150305-1,record_php,2015-03-05,Thursday 5 March 2015,19:30,Let L-410UVP-E20,Icar Air,E7-WDT,912615,1991,Walter M-601E,0,3,0,"Substantial, written off",Accident,Ancona-Falconara Airport (AOI) -Italy,Landing,Cargo,Sarajevo Airport (SJJ/LQSA),Ancona-Falconara Airport (AOI/LIPY),,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20150305-1,2015
20150308-0,record_php,2015-03-08,Sunday 8 March 2015,19:30,de Havilland Canada DHC-8-402Q Dash 8,SpiceJet,VT-SUA,4373,2011,Pratt & Whitney Canada PW150A,0,82,0,Substantial,Accident,Hubli Airport (HBX) -India,Landing,Passenger - Scheduled,Bengaluru (Bangalore) International Airport (BLR/VOBL),Hubli Airport (HBX/VAHB),AAIB India,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20150308-0,2015
20150310-0,record_php,2015-03-10,Tuesday 10 March 2015,07:40,Cessna 208B Super Cargomaster,Martinaire,N12155,208B0562,1996,Pratt & Whitney Canada PT6A-114A,0,1,0,"Substantial, repaired",Accident,"Muskegon Airport, MI (MKG) -United States of America",Approach,Cargo,"Lansing-Capital City Airport, MI (LAN/KLAN)","Muskegon Airport, MI (MKG/KMKG)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20150310-0,2015
20150312-0,record_php,2015-03-12,Thursday 12 March 2015,11:48,Raytheon 390 Premier I,Pool Aviation,G-OOMC,RB-146,2005,Williams International FJ44-2A,0,4,0,"Substantial, written off",Accident,Blackpool Airport (BLK) -United Kingdom,Landing,Passenger - Non-Scheduled/charter/Air Taxi,Avignon-Caumont Airport (AVN/LFMV),Blackpool Airport (BLK/EGNH),AAIB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20150312-0,2015
20150313-0,record_php,2015-03-13,Friday 13 March 2015,14:35,Gulfstream G-IV,Japan Civil Aviation Bureau,JA001G,1190,1992,,0,5,0,"Minor, repaired",Accident,over Niigata Airport (KIJ) -Japan,En route,Calibration/Inspection,Obihiro Airport (OBO/RJCB),Tokyo-Haneda Airport (HND/RJTT),JTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20150313-0,2015
20150314-0,record_php,2015-03-14,Saturday 14 March 2015,07:52,Airbus A330-343,Malaysia Airlines,9M-MTA,1209,2011,Pratt & Whitney PW4170,0,,0,"Substantial, repaired",Accident,"Melbourne-Tullamarine Airport, VIC (MEL) -Australia",Landing,Passenger - Scheduled,Kuala Lumpur International Airport (KUL/WMKK),"Melbourne-Tullamarine Airport, VIC (MEL/YMML)",ATSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20150314-0,2015
20150319-0,record_php,2015-03-19,Thursday 19 March 2015,,Boeing 747SP-27,Yemen Government,7O-YMN,21786/413,1979,,0,0,0,"Destroyed, written off",Other,Aden International Airport (ADE) -Yemen,Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20150319-0,2015
20150324-0,record_php,2015-03-24,Tuesday 24 March 2015,10:41,Airbus A320-211,Germanwings,D-AIPX,147,1990,CFMI CFM56-5A1,150,150,0,"Destroyed, written off",Unlawful Interference,Prads-Haute-Bléone -France,En route,Passenger - Scheduled,Barcelona-El Prat Josep Tarradellas Airport (BCN/LEBL),Düsseldorf International Airport (DUS/EDDL),BEA,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20150324-0,2015
20150324-1,record_php,2015-03-24,Tuesday 24 March 2015,22:08,Dornier 228-201,Indian Naval Air Arm,IN240,HAL4079,1996,,2,3,0,"Destroyed, written off",Accident,"46 km SW off Goa, India -Indian Ocean",En route,Military,Goa-INS Hansa (VOGO),Goa-INS Hansa (VOGO),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20150324-1,2015
20150324-2,record_php,2015-03-24,Tuesday 24 March 2015,15:07,Cessna 208B Supervan 900,Markus Bastuck,N106BZ,208B0106,1988,Honeywell TPE331-12JR,0,2,0,"Substantial, written off",Accident,"Verdigris, OK -United States of America",En route,Test,"Tulsa International Airport, OK (TUL/KTUL)","Tulsa International Airport, OK (TUL/KTUL)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20150324-2,2015
20150326-0,record_php,2015-03-26,Thursday 26 March 2015,00:46,Antonov An-2R,Agrotekhservice,UR-62681,1G179-11,1978,Shvetsov ASh-62IR,2,2,0,"Destroyed, written off",Accident,"Promin, Lutsk district, Volyn region -Ukraine",En route,Illegal Flight,,,,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20150326-0,2015
20150326-1,record_php,2015-03-26,Thursday 26 March 2015,,CASA CN-235M-300,Yemen Air Force,2211,188,2013,,0,0,0,"Destroyed, written off",,Sana'a-Al Dalaimi Air Base (SAH) -Yemen,Standing,Military,-,-,,,https://asn.flightsafety.org/database/record.php?id=20150326-1,2015
20150326-2,record_php,2015-03-26,Thursday 26 March 2015,,Beechcraft 300 Super King Air 350ER,Yemen Air Force,,,,,0,0,0,"Destroyed, written off",,Sana'a-Al Dalaimi Air Base (SAH) -Yemen,Standing,Military,-,-,,,https://asn.flightsafety.org/database/record.php?id=20150326-2,2015
20150329-0,record_php,2015-03-29,Sunday 29 March 2015,00:30,Airbus A320-211,Air Canada,C-FTJP,233,1991,CFMI CFM56-5A1,0,138,0,"Substantial, written off",Accident,"Halifax-Stanfield International Airport, NS (YHZ) -Canada",Landing,Passenger - Scheduled,"Toronto-Pearson International Airport, ON (YYZ/CYYZ)","Halifax-Stanfield International Airport, NS (YHZ/CYHZ)",TSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20150329-0,2015
20150331-0,record_php,2015-03-31,Tuesday 31 March 2015,,Antonov An-2T,DOSAAF,RF-00388,1G160-32,,,0,0,0,"Destroyed, written off",Other,Makhachkala Airport (MCX) -Russia,Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20150331-0,2015
20150399-0,record_php,,xx Mar 2015,,Ilyushin Il-76TD,Barash Aviation,7O-ADO,1023412402,1992,,0,0,0,"Destroyed, written off",Unlawful Interference,Sana'a International Airport (SAH) -Yemen,Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20150399-0,2015
20150401-0,record_php,2015-04-01,Wednesday 1 April 2015,07:25,Boeing 737-8AS (WL),Ryanair,EI-DWE,36074/2391,2007,CFMI CFM56-7B27,0,176,0,"Minor, repaired",Accident,Dublin Airport (DUB) -Ireland,Taxi,Passenger - Scheduled,Dublin Airport (DUB/EIDW),Zadar Airport (ZAD/LDZD),AAIU,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20150401-0,2015
20150401-1,record_php,2015-04-01,Wednesday 1 April 2015,07:25,Boeing 737-8AS (WL),Ryanair,EI-DYA,33631/2529,2008,CFMI CFM56-7B27,0,94,0,"Minor, repaired",Accident,Dublin Airport (DUB) -Ireland,Taxi,Passenger - Scheduled,Dublin Airport (DUB/EIDW),Edinburgh-Turnhouse Airport (EDI/EGPH),AAIU,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20150401-1,2015
20150403-0,record_php,2015-04-03,Friday 3 April 2015,,Beechcraft 300 King Air 350ER,Beechcraft,N5018S,FL-918,2014,,0,0,0,"Destroyed, written off",Other,"Wichita-Colonel James Jabara Airport, KS -United States of America",Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20150403-0,2015
20150403-1,record_php,2015-04-03,Friday 3 April 2015,,Beechcraft 300 King Air 350ER,Beechcraft,N5019Q,FL-919,2014,,0,0,0,"Destroyed, written off",Other,"Wichita-Colonel James Jabara Airport, KS -United States of America",Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20150403-1,2015
20150403-2,record_php,2015-04-03,Friday 3 April 2015,,Beechcraft 300 King Air 350ER,Beechcraft,N5027X,FL-927,2014,,0,0,0,"Destroyed, written off",Other,"Wichita-Colonel James Jabara Airport, KS -United States of America",Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20150403-2,2015
20150403-3,record_php,2015-04-03,Friday 3 April 2015,,Beechcraft 300 King Air 350ER,Beechcraft,N957ER,FL-957,2014,,0,0,0,"Destroyed, written off",Other,"Wichita-Colonel James Jabara Airport, KS -United States of America",Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20150403-3,2015
20150403-4,record_php,2015-04-03,Friday 3 April 2015,,Beechcraft 300 King Air 350ER,Beechcraft,N958ER,FL-958,2014,,0,0,0,"Destroyed, written off",Other,"Wichita-Colonel James Jabara Airport, KS -United States of America",Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20150403-4,2015
