record_id,record_source,accident_date,accident_date_raw,accident_time,aircraft_type,owner_operator,registration,msn,year_of_manufacture,engine_model,fatalities,occupants,other_fatalities,aircraft_damage,category,location,phase,nature,departure_airport,destination_airport,investigating_agency,confidence_rating,url,data_year
144162,wikibase,2010-11-30,Tuesday 30 November 2010,10:12,Boeing 747-406,KLM Royal Dutch Airlines,PH-BFB,24000/732,1989,,0,256,0,Substantial,Accident,Amsterdam-Schiphol International Airport (AMS/EHAM) -Netherlands,Taxi,Passenger - Scheduled,Amsterdam-Schiphol International Airport (AMS/EHAM),Curaçao-Hato International Airport (CUR/TNCC),Dutch Safety Board,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/wikibase/144162,2010
146415,wikibase,2010-10-18,Monday 18 October 2010,07:00,Beechcraft 1900C,Alaska Central Express,N111AX,UC-81,1989,P&W Canada PT6A-60A,0,3,0,Substantial,Accident,"15 nm miles from the Sitka Rocky Gutierrez Airport (PASI), Sitka, AK -United States of America",Approach,Cargo,"Juneau, AK (PAJN)","Sitka, AK (PASI)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/wikibase/146415,2010
165274,wikibase,2010-11-08,Monday 8 November 2010,14:07,de Havilland Canada DHC-8-402Q Dash 8,Horizon Air,N422QX,4150,2007,P&W Canada PW150A,0,77,0,Substantial,Accident,"18 nm N of Los Angeles Intn\'l Airport, CA (LAX) -United States of America",Approach,Passenger - Scheduled,"Redding, CA (RDD)","Los Angeles, CA (LAX)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/wikibase/165274,2010
165353,wikibase,2010-08-10,Tuesday 10 August 2010,13:40,Embraer ERJ-145XR,ExpressJet Airlines,N14105,145649,,Rolls Royce AE3007 SER,0,50,0,Substantial,Accident,"5 miles North of Salt Lake City Intn\'l Airport, UT (SLC) -United States of America",Approach,Passenger - Scheduled,"Houston-George Bush Intercontinental Airport, TX (IAH/KIAH)","Salt Lake City, UT (KSLC)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/wikibase/165353,2010
165577,wikibase,2010-12-04,Saturday 4 December 2010,21:21,Boeing 747-47UF,Atlas Air,N499MC,29260/1240,,,0,4,0,Minor,Accident,"Chicago-O'Hare International Airport, IL (ORD/KORD) -United States of America",Taxi,Cargo,"Chicago-O'Hare International Airport, IL (ORD/KORD)","Toledo, OH (TOL)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/wikibase/165577,2010
165578,wikibase,2010-12-04,Saturday 4 December 2010,21:21,Canadair CL-600-2C10 Regional Jet CRJ-701ER,Mesa Airlines,N502MJ,10050,,GE CF34-8C5,0,4,0,Substantial,Accident,"Chicago-O'Hare International Airport, IL (ORD/KORD) -United States of America",Taxi,Passenger - Scheduled,"Charlotte-Douglas International Airport, NC (CLT/KCLT)","Chicago O'Hare International Airport, IL (ORD/KORD)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/wikibase/165578,2010
191650,wikibase,2010-04-24,Saturday 24 April 2010,07:33,de Havilland Canada DHC-8-102A,Olympic Air,SX-BIO,330,1992,P&W Canada PW120,0,2,0,Substantial,Accident,Bristol Airport (BRS/EGGD) -United Kingdom,En route,Ferry/positioning,East Midlands Airport (EMA/EGMX),Exeter Airport,AAIB,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/wikibase/191650,2010
198603,wikibase,2010-05-17,Monday 17 May 2010,22:33,Boeing 747-47UF,Atlas Air,N498MC,29259/1227,1999,General Electric CF6-80C2BF5,0,3,0,Substantial,Accident,"Miami International Airport, FL (MIA/KMIA) -United States of America",Approach,Unknown,"Rio de Janeiro, FN (SBGL)","Miami International Airport, FL (MIA/KMIA)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/wikibase/198603,2010
198656,wikibase,2010-02-19,Friday 19 February 2010,23:58,Boeing 747-422,United Airlines,N173UA,24380/759,1989,P&W PW4000,0,262,0,"Minor, repaired",Accident,"100 mls W of Anchorage, AK -United States of America",En route,Passenger - Scheduled,"Washington-Dulles International Airport, DC (IAD/KIAD)",Tokyo-Narita Airport (NRT/RJAA),NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/wikibase/198656,2010
20100102-0,record_php,2010-01-02,Saturday 2 January 2010,,Boeing 727-231F Super 27,Compagnie Africaine d'Aviation - CAA,9Q-CAA,21986/1580,1980,Pratt & Whitney JT8D-219,0,3,0,"Substantial, written off",Accident,Kinshasa-N'Djili Airport (FIH) -Congo (Democratic Republic),Landing,Cargo,Kinshasa-N'Djili Airport (FIH/FZAA),,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20100102-0,2010
