record_id,record_source,accident_date,accident_date_raw,accident_time,aircraft_type,owner_operator,registration,msn,year_of_manufacture,engine_model,fatalities,occupants,other_fatalities,aircraft_damage,category,location,phase,nature,departure_airport,destination_airport,investigating_agency,confidence_rating,url,data_year
20040210-1,record_php,2004-02-10,Tuesday 10 February 2004,16:52,Cessna 208B Grand Caravan,Grant Aviation,N1276P,208B0852,2000,Pratt & Whitney Canada PT6A-114A,0,7,0,"Substantial, repaired",Accident,"Toksook Bay Airport, AK (OOK) -United States of America",Take off,Passenger - Scheduled,"Toksook Bay Airport, AK (OOK/PAOO)","Newtok Airport, AK (WWT/PAEW)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20040210-1,2004
20040212-0,record_php,2004-02-12,Thursday 12 February 2004,,British Aerospace 3109 Jetstream 31,Sun-Air of Scandinavia,OY-MUE,758,1987,Garrett TPE331-10UGR-514H,0,,0,"Substantial, written off",Accident,Aarhus-Tirstrup Airport (AAR) -Denmark,Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20040212-0,2004
20040214-0,record_php,2004-02-14,Saturday 14 February 2004,18:00,de Havilland Canada DHC-3T Vazar Turbine Otter,Watson's Skyways,C-GOFB,39,1954,Pratt & Whitney Canada PT6A-34,0,1,0,"Minor, repaired",Accident,"Attawapiskat River, ON -Canada",Taxi,Passenger,,,,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20040214-0,2004
20040220-0,record_php,2004-02-20,Friday 20 February 2004,14:25,McDonnell Douglas DC-9-81 (MD-81),Austral Lineas Aéreas,LV-WPY,48024/948,1980,Pratt & Whitney JT8D-217A,0,111,0,"Minor, repaired",Accident,"Buenos Aires/Ezeiza-Ministro Pistarini Airport, BA (EZE) -Argentina",Take off,Passenger - Scheduled,"Buenos Aires-Jorge Newbery Airport, BA (AEP/SABE)","Cataratas del Iguazú Airport, MI (IGR/SARI)",JIAAC,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20040220-0,2004
20040220-1,record_php,2004-02-20,Friday 20 February 2004,21:57,Learjet 25B,Skylinks Jets,N24RZ,25-159,1974,General Electric CJ610-8A,0,4,0,"Substantial, written off",Accident,"Fort Lauderdale-Executive Airport, FL (FXE) -United States of America",Landing,Ambulance,San Juan-Luis Muñoz Marín International Airport (SJU/TJSJ),"Fort Lauderdale-Executive Airport, FL (FXE/KFXE)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20040220-1,2004
20040221-0,record_php,2004-02-21,Saturday 21 February 2004,23:00,Boeing 737-59D,bmibaby,G-BVKC,24695/1872,1990,CFMI CFM56-3C1,0,120,0,"Substantial, repaired",Accident,Cardiff-Wales Airport (CWL) -United Kingdom,Landing,Passenger - Scheduled,Málaga Airport (AGP/LEMG),Cardiff-Wales Airport (CWL/EGFF),AAIB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20040221-0,2004
20040224-0,record_php,2004-02-24,Tuesday 24 February 2004,05:49,Cessna 500 Citation I,City-jet Luftfahrtgesellschaft,OE-FAN,500-0289,1976,Pratt & Whitney Canada JT15D-1A,6,6,0,"Destroyed, written off",Accident,33 km E of Cagliari-Elmas Airport (CAG) -Italy,Approach,Ambulance,Roma-Ciampino Airport (CIA/LIRA),Cagliari-Elmas Airport (CAG/LIEE),ANSV,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20040224-0,2004
20040225-0,record_php,2004-02-25,Wednesday 25 February 2004,05:47,Boeing 737-210C,First Air,C-GNWN,21067/414,1975,Pratt & Whitney JT8D-17,0,35,0,"Minor, repaired",Accident,"Edmonton International Airport, AB (YEG) -Canada",Landing,Passenger - Scheduled,"Lupin Airport, NT (YWO/CYWO)","Edmonton International Airport, AB (YEG/CYEG)",TSB,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20040225-0,2004
20040226-0,record_php,2004-02-26,Thursday 26 February 2004,07:59,Beechcraft 200 Super King Air,Macedonian Government,Z3-BAB,BB-652,1980,Pratt & Whitney Canada PT6A-41,9,9,0,"Destroyed, written off",Accident,10 km SSE of Mostar Airport (OMO) -Bosnia and Herzegovina,Approach,SF,Skopje Airport (SKP/LWSK),Mostar Airport (OMO/LQMO),MKT,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20040226-0,2004
20040301-0,record_php,2004-03-01,Monday 1 March 2004,01:40,Airbus A300B4-203,Pakistan International Airlines - PIA,AP-BBA,114,1980,General Electric CF6-50C2,0,273,0,"Destroyed, written off",Accident,Jeddah-King Abdulaziz International Airport (JED) -Saudi Arabia,Take off,Passenger - Scheduled,Jeddah-King Abdulaziz International Airport (JED/OEJN),Quetta Airport (UET/OPQT),,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20040301-0,2004
20040303-0,record_php,2004-03-03,Wednesday 3 March 2004,,de Havilland Canada DHC-6 Twin Otter 300,"FedEx Express, opb Corporate Air",N702PV,702,1980,Pratt & Whitney Canada PT6A-27,0,14,0,"Substantial, repaired",Accident,Subic Bay International Airport (SFS) -Philippines,Landing,Unknown,,Subic Bay International Airport (SFS/RPLB),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20040303-0,2004
20040304-0,record_php,2004-03-04,Thursday 4 March 2004,09:40,Ilyushin Il-76MD,Azov-Avia Airlines,UR-ZVA,0063468036,1986,Soloviev D-30KP-2,3,7,0,"Destroyed, written off",Accident,near Baku Airport (BAK) -Azerbaijan,Initial climb,Cargo,Baku-Bina International Airport (BAK/UBBB),Kabul Airport (KBL/OAKB),,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20040304-0,2004
20040305-0,record_php,2004-03-05,Friday 5 March 2004,04:30,Lockheed C-130H Hercules,Royal Thai Air Force - RTAF,L8-2/23,4862,,,0,8,0,"Substantial, repaired",Accident,Hat Yai Airport (HDY) -Thailand,Landing,Military,Hat Yai Airport (HDY/VTSS),Narathiwat Airport (NAW/VTSC),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20040305-0,2004
20040305-1,record_php,2004-03-05,Friday 5 March 2004,17:55,Dornier Do 28D-2 Skyservant,Aeropacifico,HC-CBK,4080,,Lycoming IGSO-540-A1E,0,14,0,"Destroyed, written off",Accident,23 km S of Guayaquil-Simon Bolivar Airport (GYE) -Ecuador,En route,Passenger - Scheduled,Machala Airport (MCH/SEMH),Guayaquil-Simon Bolivar Airport (GYE/SEGU),,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20040305-1,2004
20040306-0,record_php,2004-03-06,Saturday 6 March 2004,15:30,Ilyushin Il-18D,Aerocaribbean,CU-T1532,188010904,1968,,0,,0,"Destroyed, written off",Accident,Holguín-Frank Pais Airport (HOG) -Cuba,Take off,Passenger - Non-Scheduled/charter/Air Taxi,Holguín-Frank Pais Airport (HOG/MUHG),Havana-José Martí International Airport (HAV/MUHA),,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20040306-0,2004
20040307-0,record_php,2004-03-07,Sunday 7 March 2004,10:00,Cessna 208B Grand Caravan,Lynx Servicios Aéreos,XA-TBJ,208B0463,1995,Pratt & Whitney Canada PT6A-114A,0,4,0,"Substantial, repaired",Accident,near Celaya -Mexico,Unknown,Passenger,,,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20040307-0,2004
20040308-0,record_php,2004-03-08,Monday 8 March 2004,11:15,Canadair CL-215-6B11 (CL-415),Securité Civile,F-ZBEZ,2018,1996,Pratt & Whitney Canada PW123AF,2,3,0,"Destroyed, written off",Accident,Lac Sainte Croix -France,Landing,Training,Marseille-Provence Airport (MRS/LFML),Marseille-Provence Airport (MRS/LFML),BEAD,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20040308-0,2004
20040310-0,record_php,2004-03-10,Wednesday 10 March 2004,20:42,Cessna UC-35D Citation Encore,United States Marine Corps,165938,560-0567,2001,,4,4,0,"Destroyed, written off",Accident,"2 km E of San Diego-Miramar NAS, CA (NKX) -United States of America",Approach,Military,,"San Diego-Miramar NAS, CA (NKX/KNKX)",,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20040310-0,2004
20040314-0,record_php,2004-03-14,Sunday 14 March 2004,13:02,Cessna 525 CitationJet CJ1,WDL Aviation,D-IMMM,525-0460,2001,Williams International FJ44-1A,0,7,0,"Substantial, repaired",Accident,Florence-Peretola Airport (FLR) -Italy,Take off,Passenger - Non-Scheduled/charter/Air Taxi,Florence-Peretola Airport (FLR/LIRQ),Catania-Fontanarossa Airport (CTA/LICC),,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20040314-0,2004
20040316-0,record_php,2004-03-16,Tuesday 16 March 2004,04:01,Beechcraft 1900C,United States Air Force - USAF,N27RA,UB-37,1985,Pratt & Whitney Canada PT6A-65B,5,5,0,"Destroyed, written off",Accident,"11 km SE of Tonopah-Test Range Airport, NV (XSD) -United States of America",Approach,Military,,"Tonopah-Test Range Airport, NV (XSD/KTNX)",,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20040316-0,2004
20040317-0,record_php,2004-03-17,Wednesday 17 March 2004,06:15,Cessna 208B Grand Caravan,Regional Air Services,5H-MUA,208B0487,1995,Pratt & Whitney Canada PT6A-114A,0,9,0,"Destroyed, written off",Accident,near Mto wa Mbu -Tanzania,Initial climb,Passenger - Scheduled,Lake Manyara Airport (LKY/HTLM),Kleins Camp Airstrip,,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20040317-0,2004
20040319-0,record_php,2004-03-19,Friday 19 March 2004,06:45,Learjet 35A,AirNet Systems,N800AW,35A-149,1977,Garrett TFE731-2-2C,0,2,0,"Substantial, written off",Accident,"Utica-Oneida County Airport, NY (UCA) -United States of America",Landing,Cargo,"Columbus-Port Columbus International Airport, OH (CMH/KCMH)","Utica-Oneida County Airport, NY (UCA/KUCA)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20040319-0,2004
20040320-0,record_php,2004-03-20,Saturday 20 March 2004,11:59,Cessna 208B Grand Caravan,Tropic Air,V3-HGB,208B0871,2000,Pratt & Whitney Canada PT6A-114A,0,1,0,"Destroyed, written off",Accident,3 km E off Punta Gorda -Belize,En route,Ferry/positioning,Punta Gorda Airport (PND),Placencia Airport (PLJ),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20040320-0,2004
20040323-0,record_php,2004-03-23,Tuesday 23 March 2004,10:24,Airbus A321-211,Aer Lingus,EI-CPE,926,1998,CFMI CFM56-5B3/P,0,194,0,"Minor, repaired",Accident,London-Heathrow Airport (LHR) -United Kingdom,Taxi,Passenger - Scheduled,London-Heathrow Airport (LHR/EGLL),Dublin Airport (DUB/EIDW),AAIB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20040323-0,2004
20040323-1,record_php,2004-03-23,Tuesday 23 March 2004,10:24,Boeing 747-436,British Airways,G-BNLK,24053/790,1990,Rolls-Royce RB211-524H2,0,0,0,"Minor, repaired",Accident,London-Heathrow Airport (LHR) -United Kingdom,Pushback / towing,-,-,-,,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20040323-1,2004
20040323-2,record_php,2004-03-23,Tuesday 23 March 2004,12:50,Beechcraft 200C Super King Air,Northern Territory Medical Service,VH-NTH,BL-12,1980,,0,2,0,"Substantial, repaired",Accident,"Darwin Airport, NT (DRW) -Australia",Landing,Ambulance,"Katherine-Tindal Airport, NT (KTR/YPTN)","Darwin Airport, NT (DRW/YPDN)",,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20040323-2,2004
20040324-0,record_php,2004-03-24,Wednesday 24 March 2004,21:25,Antonov An-2SX,Mr. Plenkin,RA-33596,1G230-38,1988,,3,3,0,"Destroyed, written off",Accident,"within Pavlovsky district, Voronezhskaya Oblast -Russia",Approach,Agricultural,,,,,https://asn.flightsafety.org/database/record.php?id=20040324-0,2004
20040401-0,record_php,2004-04-01,Thursday 1 April 2004,18:30,Beechcraft 1900D,"US Airways Express, opb Colgan Air",N149CJ,UE-49,1993,Pratt & Whitney Canada PT6A-67D,0,16,0,"Substantial, written off",Accident,"Hartford-Bradley International Airport, CT (BDL) -United States of America",Taxi,Passenger - Scheduled,"Syracuse-Hancock International Airport, NY (SYR/KSYR)","Windsor Locks-Bradley International Airport, CT (BDL/KBDL)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20040401-0,2004
20040402-0,record_php,2004-04-02,Friday 2 April 2004,05:00,Boeing 707-366C,Air Memphis,SU-AVZ,20762/868,1973,Pratt & Whitney JT3D-7 (HK3),0,7,0,"Destroyed, written off",Accident,Cairo International Airport (CAI) -Egypt,Take off,Cargo,Cairo International Airport (CAI/HECA),Oostende Airport (OST/EBOS),,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20040402-0,2004
20040403-0,record_php,2004-04-03,Saturday 3 April 2004,,Convair CV-580,private,3D-ZOE,CL-66B-6,1967,,0,4,0,"Destroyed, written off",Accident,Shabunda -Congo (Democratic Republic),Landing,Cargo,,Shabunda Airport (FZMW),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20040403-0,2004
20040404-0,record_php,2004-04-04,Sunday 4 April 2004,,Antonov An-32B,Ejército del Perú,EP-837,3506,,Ivchenko AI-20,0,,0,"Destroyed, written off",Accident,Puerto Esperanza Airport -Peru,Landing,Military,,Puerto Esperanza Airport (SPEP),,,https://asn.flightsafety.org/database/record.php?id=20040404-0,2004
20040404-1,record_php,2004-04-04,Sunday 4 April 2004,,Antonov An-26B,Irbis,UN-26582,13504,1984,Ivchenko AI-24VT,0,4,0,"Substantial, repaired",Accident,120 km from Kyzyl -Russia,En route,Cargo,,,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20040404-1,2004
20040407-0,record_php,2004-04-07,Wednesday 7 April 2004,09:32,Raytheon 390 Premier I,Unknown,N200PR,RB-79,2001,Williams International FJ44,0,1,0,"Destroyed, written off",Accident,Blackbushe Airport (BBS) -United Kingdom,Landing,Ferry/positioning,Farnborough Airport (FAB/EGLF),Blackbushe Airport (BBS/EGLK),,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20040407-0,2004
20040413-0,record_php,2004-04-13,Tuesday 13 April 2004,10:50,IRMA/Britten-Norman BN-2A-27 Islander,Maya Island Air,V3-HGK,853,1977,Lycoming O-540-E4C5,0,7,0,"Substantial, repaired",Accident,"6,5 km from Belize City -Belize",Approach,Passenger - Non-Scheduled/charter/Air Taxi,Kanantik Airstrip,Belize City-Philip S.W. Goldson International Airport (BZE/MZBZ),,,https://asn.flightsafety.org/database/record.php?id=20040413-0,2004
20040414-0,record_php,2004-04-14,Wednesday 14 April 2004,19:15,Beechcraft 300 Super King Air,Mass Bay Kustom Leasing,N301KS,FA-61,1985,Pratt & Whitney PT6-60A,0,2,0,"Destroyed, written off",Accident,"Daytona Beach, FL -United States of America",Landing,Private,"Stuart-Witham Field, FL (SUA/KSUA)","Daytona Beach-Spruce Creek Airport, FL",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20040414-0,2004
20040416-0,record_php,2004-04-16,Friday 16 April 2004,,Beechcraft B200 King Air,Air Archipels,F-OHJL,BB-1592,1997,Pratt & Whitney Canada PT6A-42,0,1,0,"Destroyed, written off",Accident,Papeete-Faaa Airport (PPT) -French Polynesia,Initial climb,Test,Papeete-Faaa Airport (PPT/NTAA),Papeete-Faaa Airport (PPT/NTAA),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20040416-0,2004
20040417-0,record_php,2004-04-17,Saturday 17 April 2004,,Airbus,Qatar Airways,,,,,0,,0,None,Unlawful Interference,Cairo International Airport (CAI) -Egypt,En route,Passenger - Scheduled,Casablanca (unknown airport),Doha International Airport (DOH/OTBD),,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20040417-0,2004
