record_id,record_source,accident_date,accident_date_raw,accident_time,aircraft_type,owner_operator,registration,msn,year_of_manufacture,engine_model,fatalities,occupants,other_fatalities,aircraft_damage,category,location,phase,nature,departure_airport,destination_airport,investigating_agency,confidence_rating,url,data_year
20200124-0,record_php,2020-01-24,Friday 24 January 2020,20:53,Gulfstream G150,Compass Aviation LLC,N373ML,204,2006,Honeywell TFE731-40AR-200G,0,4,0,"Substantial, repaired",Accident,San Juan-Fernando Luis Ribas Dominicci Airport (SIG) -Puerto Rico,Landing,Private,"Houston International Airport, TX (HOU/KHOU)",San Juan-Fernando Luis Ribas Dominicci Airport (SIG/TJIG),NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20200124-0,2020
20200127-0,record_php,2020-01-27,Monday 27 January 2020,07:36,McDonnell Douglas MD-83,Caspian Airlines,EP-CPZ,53464/2091,1994,Pratt & Whitney JT8D-219,0,144,0,"Destroyed, written off",Accident,Bandar Mahshahr Airport (MRX) -Iran,Landing,Passenger - Scheduled,Tehran-Mehrabad Airport (THR/OIII),Bandar Mahshahr Airport (MRX/OIAM),AAIB Iran,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20200127-0,2020
20200127-1,record_php,2020-01-27,Monday 27 January 2020,13:09,Bombardier E-11A (Global Express),US Air Force (USAF),11-9358,9358,2009,,2,2,0,Destroyed,Accident,39 km NNW of Sharana FOB -Afghanistan,En route,Military,Kandahar Airport (KDH/OAKN),Kandahar Airport (KDH/OAKN),USAF AIB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20200127-1,2020
20200130-0,record_php,2020-01-30,Thursday 30 January 2020,,Hawker 900XP,ALE - Aerolineas Ejecutivas,XA-BNG,HA-0028,2007,Honeywell TFE731-50R,0,0,0,"Destroyed, written off",Other,Monterrey-Aeropuerto Del Norte (NTR) -Mexico,Standing,-,-,-,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20200130-0,2020
20200131-0,record_php,2020-01-31,Friday 31 January 2020,21:06,Bombardier DHC-8-402Q Dash 8,WestJet Encore,C-FKWE,4467,2014,Pratt & Whitney Canada PW150A,0,47,0,"Substantial, repaired",Accident,"Terrace Airport, BC (YXT) -Canada",Landing,Passenger - Scheduled,"Vancouver International Airport, BC (YVR/CYVR)","Terrace Airport, BC (YXT/CYXT)",TSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20200131-0,2020
20200201-0,record_php,2020-02-01,Saturday 1 February 2020,02:36,Boeing 747-412F (SCD),"ACT Airlines, opf Saudi Arabian Airlines",TC-MCT,26559/1285,2001,Pratt & Whitney PW4056,0,,0,"Substantial, repaired",Accident,Dammam-King Fahad International Airport (DMM/OEDF) -Saudi Arabia,Take off,Cargo,Dammam-King Fahad International Airport (DMM/OEDF),Zaragoza Airport (ZAZ/LEZG),,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20200201-0,2020
20200203-0,record_php,2020-02-03,Monday 3 February 2020,14:58,Boeing 767-375ER,Air Canada,C-GHOZ,24087/249,1989,General Electric CF6-80C2B6F,0,138,0,"Minor, repaired",Serious incident,Madrid-Barajas Adolfo Suárez Airport (MAD) -Spain,Take off,Passenger - Scheduled,Madrid-Barajas Adolfo Suárez Airport (MAD/LEMD),"Toronto-Pearson International Airport, ON (YYZ/CYYZ)",CIAIAC,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20200203-0,2020
20200203-1,record_php,2020-02-03,Monday 3 February 2020,03:06,Boeing 747-412 (BCF),Kalitta Air,N703CK,24226/809,1990,Pratt & Whitney PW4056,0,7,0,"Substantial, repaired",Accident,"Los Angeles International Airport, CA (LAX) -United States of America",Take off,Cargo,"Los Angeles International Airport, CA (LAX/KLAX)","Honolulu-Daniel K. Inouye International Airport, HI (HNL/PHNL)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20200203-1,2020
20200204-0,record_php,2020-02-04,Tuesday 4 February 2020,15:58,Cessna 208B Grand Caravan,Grant Aviation,N454SF,208B0797,1999,Pratt & Whitney Canada PT6A-114A,0,8,0,"Substantial, repaired",Accident,"Hooper Bay Airport, AK (HPB) -United States of America",Take off,Passenger - Scheduled,"Hooper Bay Airport, AK (HPB/PAHP)","Bethel Airport, AK (BET/PABE)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20200204-0,2020
20200205-0,record_php,2020-02-05,Wednesday 5 February 2020,18:19,Boeing 737-86J (WL),Pegasus Airlines,TC-IZK,37742/2796,2009,CFMI CFM56-7B24,3,183,0,"Destroyed, written off",Accident,Istanbul-Sabiha Gökçen International Airport (SAW) -Türkiye,Landing,Passenger - Scheduled,Izmir-Adnan Menderes Airport (ADB/LTBJ),Istanbul-Sabiha Gökçen International Airport (SAW/LTFJ),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20200205-0,2020
20200206-0,record_php,2020-02-06,Thursday 6 February 2020,06:55,Cessna 208B Grand Caravan,Redding Aero Enterprises Inc.,N24MG,208B0850,2000,Pratt & Whitney Canada PT6A-42A,0,1,0,"Substantial, written off",Accident,"NW off Eureka-Murray Field, CA (EKA) -United States of America",Approach,Cargo,"Sacramento-Mather Airport, CA (MHR/KMHR)","Eureka-Murray Field, CA (EKA/KEKA)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20200206-0,2020
20200207-0,record_php,2020-02-07,Friday 7 February 2020,15:43,Boeing 757-256 (WL),Icelandair Flugfélag Islands,TF-FIA,29310/938,2000,Rolls-Royce RB211-535E4,0,166,0,Unknown,Accident,Keflavík International Airport (KEF) -Iceland,Landing,Passenger - Scheduled,Berlin-Tegel Airport (TXL/EDDT),Keflavík International Airport (KEF/BIKF),RNSA,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20200207-0,2020
20200207-1,record_php,2020-02-07,Friday 7 February 2020,04:18,Cessna 208B Super Cargomaster,"Mountain Air Cargo, opf FedEx",N988FX,208B2400,2012,Pratt & Whitney Canada PT6A-114A,0,1,0,"Substantial, repaired",Accident,"Baltimore/Washington International Thurgood Marshall Airport, MD (BWI) -United States of America",Landing,Cargo,"Newark-Liberty International Airport, NJ (EWR/KEWR)","Baltimore/Washington International Thurgood Marshall Airport, MD (BWI/KBWI)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20200207-1,2020
20200208-0,record_php,2020-02-08,Saturday 8 February 2020,10:13,Cessna 501 Citation I/SP,Remonia Air,N501RG,501-0260,1982,Pratt & Whitney Canada JT15D-1A,4,4,0,"Destroyed, written off",Accident,"near Fairmount, GA -United States of America",En route,Private,"Atlanta-Peachtree City Falcon Field, GA (KFFC)","Nashville-John C. Tune Airport, TN (KJWN)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20200208-0,2020
20200208-1,record_php,2020-02-08,Saturday 8 February 2020,23:00,Beechcraft 200 Super King Air,Transportes Torreon,CC-COT,BB-600,1981,,0,0,0,"Destroyed, written off",Other,Rio Bueno-Fundo Cuincahuin Airstrip -Chile,Standing,-,,,,,https://asn.flightsafety.org/database/record.php?id=20200208-1,2020
20200209-0,record_php,2020-02-09,Sunday 9 February 2020,12:27,Boeing 737-524 (WL),Utair,VQ-BPS,28909/2960,1997,CFMI CFM56-3B1,0,100,0,"Substantial, written off",Accident,Usinsk Airport (USK) -Russia,Landing,Passenger - Scheduled,Moskva-Vnukovo Airport (VKO/UUWW),Usinsk Airport (USK/UUYS),MAK,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20200209-0,2020
20200212-0,record_php,2020-02-12,Wednesday 12 February 2020,,Cessna 560 Citation Encore,SC Cole Aviation LLC,N654CE,560-0654,2004,Pratt & Whitney Canada PW535A,0,2,0,"Substantial, repaired",Accident,"over Benbrook, TX -United States of America",En route,Executive,"Dallas-Love Field, TX (DAL/KDAL)","Midland International Air and Space Port, TX (MAF/KMAF)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20200212-0,2020
20200214-0,record_php,2020-02-14,Friday 14 February 2020,14:48,Cessna 208 Caravan I,Mission Aviation Fellowship - MAF,P2-MAI,20800613,2018,Pratt & Whitney Canada PT6A-114A,0,11,0,"Substantial, repaired",Accident,Miyanmin Airstrip (MPX) -Papua New Guinea,Landing,Passenger - Non-Scheduled/charter/Air Taxi,Telefomin Airstrip (TFM/AYTE),Miyanmin Airstrip (MPX/AYIY),AIC PNG,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20200214-0,2020
20200220-0,record_php,2020-02-20,Thursday 20 February 2020,10:45,Antonov An-2T,T-Cement,RA-40642,1G213-49,1985,,0,14,0,"Substantial, written off",Accident,Magadan-13 Airport -Russia,Take off,Passenger - Non-Scheduled/charter/Air Taxi,Magadan-13 Airport (UHMT),Seymchan Airport (UHMS),MAK,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20200220-0,2020
20200220-1,record_php,2020-02-20,Thursday 20 February 2020,06:03,Beechcraft B200 King Air,"Lauren Engineers & Constructors, Inc.",N860J,BB-1067,1982,Pratt & Whitney Canada PT6A-42,3,3,0,"Destroyed, written off",Accident,"near Lake Coleman, TX -United States of America",En route,Executive,"Abilene Regional Airport, TX (ABI/KABI)","Harlingen-Valley International Airport, TX (HRL/KHRL)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20200220-1,2020
20200220-2,record_php,2020-02-20,Thursday 20 February 2020,12:45,Cessna 510 Citation Mustang,Private,N163TC,510-0039,2007,Pratt & Whitney Canada PW615F/A,0,2,0,"Substantial, written off",Accident,"Daytona Beach International Airport, FL (DAB) -United States of America",Landing,Private,"Daytona Beach International Airport, FL (DAB/KDAB)","Daytona Beach International Airport, FL (DAB/KDAB)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20200220-2,2020
20200221-0,record_php,2020-02-21,Friday 21 February 2020,03:30,de Havilland Canada DHC-3T Vazar Turbine Otter,Harbour Air,C-FIUZ,135,1956,Pratt & Whitney Canada PT6A-135A,0,0,0,Substantial,Other,"Vancouver-Coal Harbour SPB, BC (CXH) -Canada",Standing,-,-,-,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20200221-0,2020
20200223-0,record_php,2020-02-23,Sunday 23 February 2020,14:30,Bombardier CL-600-2B16 Challenger 605,Canadian Pacific Railway Company,C-GKCP,5945,2013,General Electric CF34-3B,0,13,0,"Substantial, repaired",Accident,"Calgary International Airport, AB (YYC) -Canada",Landing,Passenger - Non-Scheduled/charter/Air Taxi,"West Palm Beach International Airport, FL (PBI/KPBI)","Calgary International Airport, AB (YYC/CYYC)",TSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20200223-0,2020
20200224-0,record_php,2020-02-24,Monday 24 February 2020,16:10,Fairchild SA227-DC Metro 23,"Bearskin Airlines, opb Perimeter Aviation",C-GJVB,DC-902B,2000,Garrett TPE331-12UHR-701G,0,8,0,"Substantial, written off",Accident,"Dryden Regional Airport, ON (YHD) -Canada",Take off,Passenger - Scheduled,"Dryden Regional Airport, ON (YHD/CYHD)","Sioux Lookout Airport, ON (YXL/CYXL)",TSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20200224-0,2020
20200224-1,record_php,2020-02-24,Monday 24 February 2020,11:35,de Havilland Canada DHC-6 Twin Otter 300,Trans Maldivian Airways,8Q-MBC,256,1969,Pratt & Whitney Canada PT6A-27,0,18,0,"Substantial, repaired",Accident,"Kuredu Island Resort, Lhaviyani Atoll -Maldives",Landing,Passenger - Non-Scheduled/charter/Air Taxi,Malé-Velana International Airport (MLE/VRMM),"Kuredu Island Resort, Lhaviyani Atoll",AICC Maldives,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20200224-1,2020
20200225-0,record_php,2020-02-25,Tuesday 25 February 2020,23:56,Learjet 55,Expectra Aviation Inc.,N135LR,55-068,1982,Garrett TFE731-3AR-2B,0,5,0,Substantial,Accident,"Belmar/Farmingdale-Monmouth Executive Airport, NJ (BLM) -United States of America",Landing,Passenger - Non-Scheduled/charter/Air Taxi,"Richmond International Airport (Byrd Field), VA (RIC/KRIC)","Belmar/Farmingdale-Monmouth Executive Airport, NJ (BLM/KBLM)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20200225-0,2020
20200225-1,record_php,2020-02-25,Tuesday 25 February 2020,07:48,Boeing 737-301 (BDSF),Trigana Air Service,PK-YSG,23930/1539,1988,CFMI CFM56-3B2,0,4,0,"Substantial, repaired",Accident,Jayapura-Sentani Airport (DJJ) -Indonesia,Take off,Cargo,Jayapura-Sentani Airport (DJJ/WAJJ),Wamena Airport (WMX/WAVV),NTSC,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20200225-1,2020
20200226-0,record_php,2020-02-26,Wednesday 26 February 2020,12:26,Antonov An-2P,Orlan 2000,UP-A0001,1G140-49,1972,,0,5,0,"Destroyed, written off",Accident,"1,5 km NW of Ust-Kamenogorsk Airport (UKK) -Kazakhstan",En route,Ambulance,Ust-Kamenogorsk Airport (UKK/UASK),Aksuat Airport,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20200226-0,2020
20200227-0,record_php,2020-02-27,Thursday 27 February 2020,23:30,Dassault Falcon 50,private,N951DJ,38,1980,,0,0,0,"Destroyed, written off",Other,"Toronto-Buttonville Airport, ON (YKZ) -Canada",Standing,-,-,-,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20200227-0,2020
20200228-0,record_php,2020-02-28,Friday 28 February 2020,19:22,Airbus A300B4-203 (F),Sigma Airlines,UP-A3003,141,1981,General Electric CF6-50C2,0,5,0,"Substantial, repaired",Accident,Sharjah Airport (SHJ) -United Arab Emirates,Taxi,Cargo,Juba Airport (JUB/HSSJ),Sharjah Airport (SHJ/OMSJ),GCAA,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20200228-0,2020
20200229-0,record_php,2020-02-29,Saturday 29 February 2020,12:37,Learjet 35A,East Coast Jets,N721EC,35A-355,1980,Garrett TFE731-2C-2B,0,2,0,"Substantial, repaired",Accident,"Altoona Airport, PA (AOO) -United States of America",Landing,Ferry/positioning,"Allentown-Lehigh Valley International Airport, PA (ABE/KABE)","Altoona Airport, PA (AOO/KAOO)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20200229-0,2020
20200303-0,record_php,2020-03-03,Tuesday 3 March 2020,00:35,Cessna S550 Citation S/II,private,N45NC,S550-0061,1985,Pratt & Whitney Canada JT15D-4B,0,0,0,"Substantial, written off",Other,"Nashville-John C. Tune Airport, TN (KJWN) -United States of America",Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20200303-0,2020
20200303-1,record_php,2020-03-03,Tuesday 3 March 2020,00:35,Dassault Falcon 2000,"Caridad Aviation, LLC",N519JD,198,2002,CFE CFE738-1-1B,0,0,0,"Substantial, written off",Other,"Nashville-John C. Tune Airport, TN (KJWN) -United States of America",Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20200303-1,2020
20200303-10,record_php,2020-03-03,Tuesday 3 March 2020,00:35,Beechcraft B300 King Air 350i,Carol 1 LLC,N615CL,FL-1033,2015,Pratt & Whitney Canada PT6A-60A,0,0,0,"Destroyed, written off",Other,"Nashville-John C. Tune Airport, TN (KJWN) -United States of America",Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20200303-10,2020
20200303-11,record_php,2020-03-03,Tuesday 3 March 2020,00:35,Cessna 525 CitationJet CJ1,"Crye-Leike South, Inc",N177VV,525-0182,1997,Williams International FJ44-1A,0,0,0,"Substantial, written off",Other,"Nashville-John C. Tune Airport, TN (KJWN) -United States of America",Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20200303-11,2020
20200303-2,record_php,2020-03-03,Tuesday 3 March 2020,00:35,Cessna 525C Citation CJ4,Textron Inc.,N989CJ,525C-0089,2011,,0,0,0,"Substantial, written off",Other,"Nashville-John C. Tune Airport, TN (KJWN) -United States of America",Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20200303-2,2020
20200303-3,record_php,2020-03-03,Tuesday 3 March 2020,00:35,Bombardier BD-100-1A10 Challenger 300,Legacy Air LLC,N819RS,20028,2005,Honeywell AS907-1-1A,0,0,0,"Substantial, written off",Other,"Nashville-John C. Tune Airport, TN (KJWN) -United States of America",Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20200303-3,2020
20200303-4,record_php,2020-03-03,Tuesday 3 March 2020,00:35,Beechcraft 200 Super King Air,Executive Business Aviation Inc,N186EB,BB-1186,1984,,0,0,0,"Substantial, written off",Other,"Nashville-John C. Tune Airport, TN (KJWN) -United States of America",Standing,-,-,-,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20200303-4,2020
20200303-5,record_php,2020-03-03,Tuesday 3 March 2020,00:35,Beechcraft 200 Super King Air,AT Aero LLC,N2PY,BB-200,1976,Pratt & Whitney Canada PT6A-41,0,0,0,"Substantial, written off",Other,"Nashville-John C. Tune Airport, TN (KJWN) -United States of America",Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20200303-5,2020
20200303-6,record_php,2020-03-03,Tuesday 3 March 2020,00:35,Learjet 55,Jetleg Management,N890AC,55-92,1983,Garrett TFE731-3AR-2B,0,0,0,"Substantial, written off",Other,"Nashville-John C. Tune Airport, TN (KJWN) -United States of America",Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20200303-6,2020
20200303-7,record_php,2020-03-03,Tuesday 3 March 2020,00:35,Cirrus SF50 Vision Jet,BBR Air,N217CB,0032,2018,Williams International FJ33-5A,0,0,0,"Substantial, written off",Other,"Nashville-John C. Tune Airport, TN (KJWN) -United States of America",Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20200303-7,2020
20200303-8,record_php,2020-03-03,Tuesday 3 March 2020,00:35,Cessna 560 Citation Encore,private,N43NC,560-0698,2006,Pratt & Whitney Canada PW535A,0,0,0,"Substantial, written off",Other,"Nashville-John C. Tune Airport, TN (KJWN) -United States of America",Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20200303-8,2020
20200303-9,record_php,2020-03-03,Tuesday 3 March 2020,00:35,Dassault Falcon 7X,private,N377EF,101,2010,Pratt & Whitney Canada PW307A,0,0,0,"Substantial, written off",Other,"Nashville-John C. Tune Airport, TN (KJWN) -United States of America",Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20200303-9,2020
20200305-0,record_php,2020-03-05,Thursday 5 March 2020,08:03,Cessna 208B Super Cargomaster,"FedEx Express, opb CSA Air",N706FX,208B0426,1995,Pratt & Whitney Canada PT6A-114A,0,1,0,"Substantial, written off",Accident,"Rhinelander-Oneida County Airport, WI (RHI) -United States of America",Landing,Cargo,"Milwaukee-General Mitchell Airport, WI (MKE/KMKE)","Rhinelander-Oneida County Airport, WI (RHI/KRHI)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20200305-0,2020
20200306-0,record_php,2020-03-06,Friday 6 March 2020,11:15,de Havilland Canada DHC-6 Vista Liner 300,Grand Canyon Airlines,N72GC,264,1969,,0,2,0,Substantial,Accident,"Boulder City Municipal Airport, NV (BLD) -United States of America",Landing,Training,"Boulder City Municipal Airport, NV (BLD/KBVU)","Boulder City Municipal Airport, NV (BLD/KBVU)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20200306-0,2020
20200308-0,record_php,2020-03-08,Sunday 8 March 2020,19:55,Boeing 767-3Q8ER,Omni Air International,N477AX,29390/870,2002,General Electric CF6-80C2B6F,0,181,0,"Substantial, repaired",Accident,Shannon Airport (SNN) -Ireland,Landing,Passenger - Non-Scheduled/charter/Air Taxi,"Bangor International Airport, ME (BGR/KBGR)",Shannon Airport (SNN/EINN),AAIU,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20200308-0,2020
20200309-0,record_php,2020-03-09,Monday 9 March 2020,06:25,Gulfstream G-IVSP,"Platinum Jet Co., Ltd.",M-YWAY,1486,2002,,0,0,0,"Substantial, repaired",Accident,Vientiane-Wattay Airport (VTE) -Laos,Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20200309-0,2020
