record_id,record_source,accident_date,accident_date_raw,accident_time,aircraft_type,owner_operator,registration,msn,year_of_manufacture,engine_model,fatalities,occupants,other_fatalities,aircraft_damage,category,location,phase,nature,departure_airport,destination_airport,investigating_agency,confidence_rating,url,data_year
349536,wikibase,2024-01-02,Tuesday 2 January 2024,17:47,Airbus A350-941,Japan Airlines (JAL),JA13XJ,538,2021,Rolls-Royce Trent XWB-84,0,379,5,"Destroyed, written off",Accident,Tokyo International Airport/Haneda (HND/RJTT) -Japan,Landing,Passenger - Scheduled,Sapporo-New Chitose Airport (CTS/RJCC),Tokyo-Haneda Airport (HND/RJTT),JTSB,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/wikibase/349536,2024
349537,wikibase,2024-01-02,Tuesday 2 January 2024,17:47,de Havilland Canada DHC-8-315Q MPA,Japan Coast Guard,JA722A,656,2007,P&W Canada PW123,5,6,0,"Destroyed, written off",Accident,Tokyo-Haneda Airport (HND/RJTT) -Japan,Taxi,Military,Tokyo-Haneda Airport (HND/RJTT),Niigata Airport (KIJ/RJSN),JTSB,,https://asn.flightsafety.org/wikibase/349537,2024
349590,wikibase,2024-01-02,Tuesday 2 January 2024,18:10 LT,Learjet 35A,Med Flight Air Ambulance Inc,N46MF,377,1981,Honeywell TFE731-2C-2B,0,5,0,Substantial,Accident,"San Marcos Regional Airport (HYI/KHYI), San Marcos, TX -United States of America",Landing,Ambulance,"Albuquerque International Airport, NM (ABQ/KABQ)","San Marcos Regional Airport, TX (KHYI)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/wikibase/349590,2024
349661,wikibase,2024-01-05,Friday 5 January 2024,17:14,Boeing 737 MAX 9,Alaska Airlines,N704AL,67501/8789,2023,CFMI CFM LEAP-1B28,0,177,0,Substantial,Accident,"Portland, OR -United States of America",En route,Passenger - Scheduled,"Portland International Airport, OR (PDX/KPDX)","Ontario International Airport, CA (ONT/KONT)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/wikibase/349661,2024
349677,wikibase,2024-01-05,Friday 5 January 2024,22:28 LT,Boeing 737-8Q8 (WL),Flybondi,LV-KJE,30700/1942,2006,CFMI CFM56-7B,0,197,0,Substantial,Accident,"Mar del Plata-Astor Piazzolla International Airport, BA (MDQ/SAZM) -Argentina",Landing,Passenger - Scheduled,"Buenos Aires-Jorge Newbery Airport, BA (AEP/SABE)","Mar del Plata-Astor Piazzolla International Airport, BA (MDQ/SAZM)",JST,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/wikibase/349677,2024
349706,wikibase,2024-01-08,Monday 8 January 2024,07:00,Cessna 208B Grand Caravan,East Air,VH-NWJ,208B2161,2010,P&W Canada PT6A-114A,0,10,0,"Substantial, written off",Accident,"Lizard Island Airport (YLZI), Lizard Island, QLD -Australia",Take off,Passenger - Non-Scheduled/charter/Air Taxi,"Lizard Island Airport, QLD (LZR/YLZI)","Cairns Airport, QLD (CNS/YBCS)",ATSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/wikibase/349706,2024
349825,wikibase,2024-01-11,Thursday 11 January 2024,08:37,Learjet 55,Royal Air Freight,N558RA,55-086,1983,Honeywell TFE731-3AR-2B,0,2,0,"Substantial, written off",Accident,"Mission Field Airport (LVM/KLVM), Livingston, MT -United States of America",Landing,Ferry/positioning,"Pontiac-Oakland County International Airport, MI (PTK/KPTK)","Livingston-Mission Field, MT (LVM/KLVM)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/wikibase/349825,2024
349903,wikibase,2024-01-14,Sunday 14 January 2024,21:14,Ilyushin Il-22M-11RT,Russian Air Force,RF-95678,2964017551,1984,,1,,0,Substantial,,near Anapa -Russia,En route,Military,,,,,https://asn.flightsafety.org/wikibase/349903,2024
349987,wikibase,2024-01-18,Thursday 18 January 2024,11:15 LT,Fokker 50,Jetways Airlines,5Y-JWG,20191,1990,P&W Canada PW125B,1,4,0,"Destroyed, written off",Accident,Elbarde Airstrip (HCEB) -Somalia,Landing,Cargo,Mogadishu Aden Adde International Airport (MGQ/HCMM),Elbarde Airstrip (HCEB),AAIB Somalia,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/wikibase/349987,2024
349989,wikibase,2024-01-18,Thursday 18 January 2024,14:10,Bombardier DHC-8-402Q Dash 8,Ethiopian Airlines,ET-AVS,4590,2018,PWC PW150A,0,,0,"Substantial, written off",Accident,Mekele Airport (MQX/HAMK) -Ethiopia,Landing,Passenger - Scheduled,Addis Ababa-Bole Airport (ADD/HAAB),Mekele Airport (MQX/HAMK),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/wikibase/349989,2024
